time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.005817764173314366,11.286137256622316
0.01,0.01,7.51,0.006972772351796951,0.0,0.0,0.005817764173314366,11.284640855789185
0.02,0.01,7.51,0.006972772351796951,6.972772351796951E-5,0.0751,0.005817764173314366,11.283386354446412
0.03,0.01,7.51,0.006658997595966088,1.3945544703593903E-4,0.1502,0.005817764173314366,11.287087163925172
0.04,0.01,7.51,0.0063452228401352255,2.060454229955999E-4,0.2253,0.005817764173314366,11.284962520599365
0.05,0.01,7.51,0.0060455679483167515,2.6949765139695216E-4,0.3004,0.005817764173314366,11.28562900543213
0.060000000000000005,0.01,7.51,0.005760032920510667,3.2995333088011965E-4,0.3755,0.005817764173314366,11.284518556594849
0.07,0.01,7.51,0.005487982362836412,3.8755366008522634E-4,0.4506,0.005817764173314366,11.28297472000122
0.08,0.01,7.51,0.005228780881413432,4.4243348371359045E-4,0.5257000000000001,0.005817764173314366,11.280963859558106
0.09,0.01,7.51,0.0049818216750857945,4.947212925277247E-4,0.6008,0.005817764173314366,11.279987621307374
0.09999999999999999,0.01,7.51,0.004746526535422189,5.445395092785827E-4,0.6759,0.005817764173314366,11.27646595954895
0.10999999999999999,0.01,7.51,0.00452234456004333,5.920047746328045E-4,0.7509999999999999,0.005817764173314366,11.279170598983765
0.11999999999999998,0.01,7.51,0.0043087508659493306,6.372282202332379E-4,0.8260999999999998,0.005817764173314366,11.274969863891602
0.12999999999999998,0.01,7.51,0.00410524536074738,6.803157288927312E-4,0.9011999999999998,0.005817764173314366,11.272109079360964
0.13999999999999999,0.01,7.51,0.0039113515717796605,7.213681825002051E-4,0.9762999999999997,0.0,11.277763471603391
0.15,0.01,7.51,-0.0032461568212509228,7.604816982180017E-4,1.0513999999999997,0.0,11.264279050827026
0.16,0.01,7.51,-0.0034221676419810077,7.280201300054925E-4,1.1264999999999996,0.0,11.257407760620117
0.17,0.01,7.51,-0.0032760905850247163,6.937984535856824E-4,1.2015999999999996,0.0,11.255846567153933
0.18000000000000002,0.01,7.51,-0.003122093041135571,6.610375477354352E-4,1.2766999999999995,0.0,11.254808073043824
0.19000000000000003,0.01,7.51,-0.002974668964809458,6.298166173240795E-4,1.3517999999999994,0.0,11.25290901184082
0.20000000000000004,0.01,7.51,-0.0028341747779583575,6.000699276759849E-4,1.4268999999999994,0.0,11.252552328109742
0.21000000000000005,0.01,7.51,-0.002700314674541932,5.717281798964013E-4,1.5019999999999993,0.0,11.2402956867218
0.22000000000000006,0.01,7.51,-0.002572776809533806,5.44725033150982E-4,1.5770999999999993,0.0,11.23857279777527
0.23000000000000007,0.01,7.51,-0.002451262649179419,5.189972650556439E-4,1.6521999999999992,0.0,11.240395822525024
0.24000000000000007,0.01,7.51,-0.0023354876927503977,4.944846385638497E-4,1.7272999999999992,0.0,11.248989410400393
0.25000000000000006,0.01,7.51,-0.0022251808735373234,4.711297616363457E-4,1.8023999999999991,0.0,11.237221937179566
0.26000000000000006,0.01,7.51,-0.0021200839273635558,4.4887795290097246E-4,1.877499999999999,0.0,11.236777877807617
0.2700000000000001,0.01,7.51,-0.002019950788054376,4.2767711362733693E-4,1.952599999999999,0.0,11.234184131622314
0.2800000000000001,0.01,7.51,-0.0019245470113230163,4.0747760574679317E-4,2.027699999999999,0.0,11.224198865890504
0.2900000000000001,0.01,7.51,-0.0018336492258605693,3.88232135633563E-4,2.102799999999999,0.0,11.215412034988404
0.3000000000000001,0.01,7.51,-0.0017470446103510335,3.698956433749573E-4,2.177899999999999,0.0,11.208351831436158
0.3100000000000001,0.01,7.51,-0.0016645303951873078,3.5242519727144697E-4,2.252999999999999,0.0,11.2043377494812
0.3200000000000001,0.01,7.51,-0.0015859133877215114,3.357798933195739E-4,2.3280999999999987,0.0,11.195524110794068
0.3300000000000001,0.01,7.51,-0.0015110095199380824,3.199207594423588E-4,2.4031999999999987,0.0,11.1880624294281
0.34000000000000014,0.01,7.51,-0.0014396434174906146,3.04810664242978E-4,2.4782999999999986,0.0,11.181778316497804
0.35000000000000014,0.01,7.51,-0.0013716479890934009,2.904142300680718E-4,2.5533999999999986,0.0,11.167654418945313
0.36000000000000015,0.01,7.51,-0.0013068640353063232,2.766977501771378E-4,2.6284999999999985,0.0,11.167654418945313
0.37000000000000016,0.01,7.51,-0.00124513987579712,2.6362910982407456E-4,2.7035999999999984,0.0,11.151602001190186
0.38000000000000017,0.01,7.51,-0.0011863309942083356,2.5117771106610335E-4,2.7786999999999984,0.0,11.142038335800173
0.3900000000000002,0.01,7.51,-0.0011302996997974652,2.3931440112401998E-4,2.8537999999999983,0.0,11.135557355880737
0.4000000000000002,0.01,7.51,-0.0010769148050580898,2.2801140412604531E-4,2.9288999999999983,0.0,11.123876886367798
