time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018448556152605988,0.046405188739299774,0.0,-2.835535049438477,-0.2220609188079834,-0.03490658503988664,10.419793682098389
0.01,0.01,2.9175422309875487,-0.04183663411078224,0.0,0.0,0.0,0.0,0.0018448556152605988,0.046405188739299774,0.0,-2.835535049438477,-0.2220609188079834,-0.03490658503988664,10.420916767120362
0.02,0.01,2.9178566947937017,-0.04183663411078224,-4.183663411078224E-4,0.02917542230987549,0.0,0.0,0.0018448556152605988,0.04640521217923238,0.0025128359799069244,-2.835522494618988,-0.22206033578065024,-0.03490658503988664,10.42098572731018
0.03,0.01,2.900370750260925,-0.039953985575797046,-8.367326822156448E-4,0.0583539892578125,2.917542230987549E-4,0.0,0.0018448556152605988,0.04640521217923238,0.0025128359799069244,-2.835522494618988,-0.22206033578065024,-0.03490658503988664,10.42285223007202
0.04,0.01,2.883386230865478,-0.038071337040811844,-0.0012362725379736154,0.08735769676042175,8.7529411567684E-4,-2.157085678963624E-10,0.0018448556152605988,0.04640521217923238,0.0025128359799069244,-2.835522494618988,-0.22206033578065024,-0.03490658503988664,10.42128279685974
0.05,0.01,2.865544565064474,-0.03627340768990098,-0.0016169859083817338,0.11619155906907654,0.001748870000544125,-1.3756090776482635E-6,0.001243043068860139,0.0464058892597103,0.03411775051451471,-2.8354097607759066,-0.22205510056553376,-0.03490658503988664,10.42103190422058
0.060000000000000005,0.01,2.848173997740316,-0.03456019752306444,-0.0019797199852807437,0.14484700471972128,0.002910785511949546,-9.46370509022904E-7,0.001243043068860139,0.0464058892597103,0.03411775051451471,-2.8354097607759066,-0.22205510056553376,-0.03490658503988664,10.421455898284911
0.07,0.01,2.8310994486879424,-0.0329278941770189,-0.0023253219605113883,0.17332874469712445,0.0043592555455457,-1.14486849966023E-6,0.001243043068860139,0.0464058892597103,0.03411775051451471,-2.8354097607759066,-0.22205510056553376,-0.03490658503988664,10.422598476409911
0.08,0.01,2.8143303265765005,-0.03137268528848099,-0.002654600902281577,0.20163973918400388,0.00609250655679726,-1.238345486718695E-5,0.001243043068860139,0.0464058892597103,0.03411775051451471,-2.8354097607759066,-0.22205510056553376,-0.03490658503988664,10.420280046463011
0.09,0.01,2.7966945694992407,-0.029890930050515144,-0.002968327755166387,0.22978304244976888,0.008108791556207395,8.906048954789725E-6,-1.9365099804780073E-4,0.046414613323723986,0.12116541362128784,-2.833516996217712,-0.2219671958547858,-0.03490658503988664,10.42113618850708
0.09999999999999999,0.01,2.7800483073121214,-0.0284791592125335,-0.0032672370556715387,0.2577499881447613,0.010406184833646475,-3.591346158416855E-5,-1.9365099804780073E-4,0.04641988816882737,0.1782960128702662,-2.8308103775215607,-0.2218414742653349,-0.03490658503988664,10.420551176071166
0.10999999999999999,0.01,2.76310433641307,-0.02713406736026032,-0.003552028647796874,0.2855504712178825,0.012983143275643814,1.6914817595706673E-5,-1.9365099804780073E-4,0.04641988816882737,0.1782960128702662,-2.8308103775215607,-0.2218414742653349,-0.03490658503988664,10.419895696640015
0.11999999999999998,0.01,2.7462405123284745,-0.02585250519569631,-0.003823369321399477,0.3131815145820132,0.01583783357948595,-5.127924684657964E-5,-1.9365099804780073E-4,0.04641988816882737,0.1782960128702662,-2.8308103775215607,-0.2218414742653349,-0.03490658503988664,10.4204953956604
0.12999999999999998,0.01,2.7298298020357037,-0.0246314721644846,-0.00408189437335644,0.34064391970529795,0.018969221096263162,4.733121262493736E-7,-1.9365099804780073E-4,0.04641988816882737,0.1782960128702662,-2.8308103775215607,-0.2218414742653349,-0.03490658503988664,10.42202784538269
0.13999999999999999,0.01,2.7137814448839745,-0.02346810943067826,-0.004328209095001287,0.367942217725655,0.02237529640435355,-4.931623332176308E-5,-0.0016920412636358684,0.04640902063158138,0.29098068316848824,-2.821995463094047,-0.2214320034614537,-0.03490658503988664,10.41949327468872
0.15,0.01,2.696692786277449,-0.022359693183276453,-0.004562890189308069,0.3950800321744947,0.026054674941965093,-3.1395980787644E-5,-0.0016920412636358684,0.04640902063158138,0.29098068316848824,-2.821995463094047,-0.2214320034614537,-0.03490658503988664,10.420612649917604
