time,step-size,{KF}.kf.x_p,{KF}.kf.y_p,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04587699100375176,-10.5354585647583,8.468436241149902,-0.01745329251994332,13.081567163467406
0.01,0.01,0.09999999962747097,0.0999999986961484,3.662838805770874,-0.02091831705539112,0.0,0.0,0.0,0.0,0.04587699100375176,-10.5354585647583,8.468436241149902,-0.01745329251994332,13.083485412597655
0.02,0.01,-10.518469035625458,0.09999999729916453,3.663375915527343,-0.02091831705539112,-2.091831705539112E-4,0.03662838805770874,0.0,0.0,0.04587699100375176,-10.5354585647583,8.468436241149902,-0.01745329251994332,13.084491062164307
0.03,0.01,-10.526959657669067,0.09999999729916453,3.6416804645713805,-0.019976992787898523,-4.183663411078224E-4,0.07326214721298217,3.662838805770874E-4,0.0,0.04587699100375176,-10.5354585647583,8.468436241149902,-0.01745329251994332,13.082913007736206
0.04,0.01,-10.529427766799927,0.1003662827424705,3.6192583538383483,-0.019035668520405922,-6.181362689868077E-4,0.10967895185869597,0.0010989053527068896,-1.6999929815454435E-10,0.04587699100375176,-10.5354585647583,8.468436241149902,-0.01745329251994332,13.082913007736206
0.05,0.01,-10.5298393368721,0.10146518750116229,3.5974082710509205,-0.01813670384495049,-8.084929541908669E-4,0.14587153539707945,0.002195694671427209,-6.623053571483188E-7,0.04587698841882351,-10.535463665541466,8.468436006977008,-0.01745329251994332,13.086230735778807
0.060000000000000005,0.01,-10.528771221637726,0.10366088151931763,3.5766216847798185,-0.01728009876153222,-9.898599926403719E-4,0.18184561810758865,0.0036544099989227873,-9.402255031071581E-7,0.04587695470923394,-10.535489179121544,8.468434835669084,-0.01745329251994332,13.084871616363523
0.07,0.01,-10.526238322257996,0.10731528978794813,3.554656681717234,-0.01646394708850945,-0.0011626609802556941,0.21761183495538683,0.005472866176780871,-1.0484052889988493E-6,0.04587695470923394,-10.535489179121544,8.468434835669084,-0.01745329251994332,13.082358875274656
0.08,0.01,-10.522097408771515,0.11278815614059567,3.5324933841036716,-0.015686342644240497,-0.0013273004511407886,0.25315840177255916,0.007648981882470118,-4.4405605985286204E-6,0.04587695470923394,-10.535489179121544,8.468434835669084,-0.01745329251994332,13.083466148376464
0.09,0.01,-10.516140282154083,0.12043713871389627,3.5114754804818746,-0.014945465025257572,-0.0014841638775831935,0.28848333561359585,0.010180565026219418,-2.336971269632575E-6,0.04587745112929402,-10.534423646197226,8.468483753622525,-0.01745329251994332,13.081239223480225
0.09999999999999999,0.01,-10.508139491081238,0.1306177033111453,3.489656981206305,-0.01423957960626675,-0.0016336185278357693,0.3235980904184146,0.013065391569755325,-8.606451737143213E-6,0.04587745112929402,-10.534423646197226,8.468483753622525,-0.01745329251994332,13.082795534133911
0.10999999999999999,0.01,-10.497748732566833,0.1436830935999751,3.4690238953064463,-0.01356703368013016,-0.001776014323898437,0.35849466023047766,0.016301372149257094,-7.156854604943117E-6,0.04587745112929402,-10.534423646197226,8.468483753622525,-0.01745329251994332,13.081163482666016
0.11999999999999998,0.01,-10.484853506088257,0.1599844666197896,3.4476289790081975,-0.012926252597848156,-0.0019116846606997385,0.3931848991835421,0.019886314051621307,-1.2961856743898993E-5,0.04586787732507024,-10.527905549129946,8.468782982819274,-0.01745329251994332,13.08228925704956
0.12999999999999998,0.01,-10.469205677509308,0.1798707814887166,3.427130052463751,-0.0123157360822423,-0.00204094718667822,0.4276611889736241,0.023818162493115358,-1.5042173553655506E-5,0.04586787732507024,-10.527905549129946,8.468782982819274,-0.01745329251994332,13.085890312194824
