time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.011635528346628954,12.310420761108398
0.01,0.01,3.4469178131103515,0.020143564571858244,0.0,0.0,0.011635528346628954,12.310896377563475
0.02,0.01,3.447050985717773,0.020143564571858244,2.0143564571858244E-4,0.03446917813110351,0.011635528346628954,12.309626426696775
0.03,0.01,3.426013892596435,0.018834232874687457,4.028712914371649E-4,0.06893968798828125,0.011635528346628954,12.31131425857544
0.04,0.01,3.405804179608155,0.017524901177516674,5.912136201840395E-4,0.10319982691424559,0.011635528346628954,12.31170111656189
0.05,0.01,3.3853564164887815,0.016300676040661988,7.664626319592062E-4,0.13725786871032714,0.011635528346628954,12.311719694137572
0.060000000000000005,0.01,3.3649267931323243,0.015161557464123404,9.294693923658261E-4,0.17111143287521496,0.011635528346628954,12.3104368019104
0.07,0.01,3.3442554448097837,0.014102013521480375,0.00108108496700706,0.20476070080653822,0.011635528346628954,12.310440664291384
0.08,0.01,3.3240669655176642,0.013116512286312353,0.0012221051022218638,0.23820325525463604,0.011635528346628954,12.312253255844116
0.09,0.01,3.304508958483571,0.01219988140741613,0.0013532702250849873,0.2714439249098127,0.011635528346628954,12.314795570373535
0.09999999999999999,0.01,3.285276404758702,0.011347308108805828,0.0014752690391591486,0.3044890144946484,0.011635528346628954,12.312225971221924
0.10999999999999999,0.01,3.2647298632453494,0.010554315817323778,0.001588742120247207,0.3373417785422354,0.011635528346628954,12.312766284942628
0.11999999999999998,0.01,3.2451694926585946,0.0098167407902514,0.0016942852784204447,0.3699890771746889,0.011635528346628954,12.311673021316528
0.12999999999999998,0.01,3.2252749996638146,0.009130710262125353,0.0017924526863229587,0.4024407721012748,0.011635528346628954,12.312067461013791
0.13999999999999999,0.01,3.2059144258230967,0.008492622110759013,0.0018837597889442123,0.43469352209791295,0.011635528346628954,12.311669340133667
0.15,0.01,3.1864513019786793,0.007899125943720864,0.0019686860100518026,0.46675266635614393,0.011635528346628954,12.311358070373537
0.16,0.01,3.1671286598909036,0.0073471055065215275,0.0020476772694890113,0.49861717937593075,0.011635528346628954,12.31051173210144
0.17,0.01,3.147772977362845,0.006833662320179671,0.0021211483245542266,0.5302884659748398,0.011635528346628954,12.308858222961426
0.18000000000000002,0.01,3.1283072228442954,0.006356100462255772,0.002189484947756023,0.5617661957484683,0.011635528346628954,12.31050724029541
0.19000000000000003,0.01,3.1098823098336337,0.005911912411444093,0.002253045952378581,0.5930492679769113,0.011635528346628954,12.31192678451538
0.20000000000000004,0.01,3.09150993887816,0.005498765881397468,0.0023121650764930217,0.6241480910752476,0.011635528346628954,12.308821220397949
0.21000000000000005,0.01,3.071981087066277,0.005114491574653603,0.0023671527353069963,0.6550631904640292,0.011635528346628954,12.310374898910522
0.22000000000000006,0.01,3.053867057416529,0.004757071792362769,0.002418297651053532,0.6857830013346919,0.011635528346628954,12.307027015686035
0.23000000000000007,0.01,3.0344977635912747,0.0044246298400102855,0.0024658683689771596,0.7163216719088572,0.011635528346628954,12.299741382598876
0.24000000000000007,0.01,3.0141345839823708,0.004115420173506707,0.0025101146673772623,0.7466666495447699,0.011635528346628954,12.297200803756716
0.25000000000000006,0.01,2.9952162353250187,0.003827819233906039,0.002551268869112329,0.7768079953845937,0.011635528346628954,12.304241180419922
0.26000000000000006,0.01,2.9791027332868225,0.0035603169226281046,0.0025895470614513898,0.8067601577378438,0.011635528346628954,12.299076862335204
0.2700000000000001,0.01,2.9596854268111508,0.003311508672424211,0.0026251502306776707,0.836551185070712,0.011635528346628954,12.298979301452636
0.2800000000000001,0.01,2.9417834933643108,0.003080088072453385,0.002658265317401913,0.8661480393388236,0.011635528346628954,12.299435958862304
0.2900000000000001,0.01,2.924153244878151,0.002864840008745811,0.0026890661981264466,0.8955658742724667,0.011635528346628954,12.297239866256714
0.3000000000000001,0.01,2.9058876379884,0.0026646342840363412,0.0027177145982139046,0.9248074067212482,0.011635528346628954,12.30028208732605
0.3100000000000001,0.01,2.8891945404185453,0.0024784196834678643,0.002744360941054268,0.9538662831011322,0.011635528346628954,12.29642068862915
0.3200000000000001,0.01,2.8706780229554827,0.0023052184550055033,0.0027691451378889466,0.9827582285053177,0.011635528346628954,12.29662494659424
0.3300000000000001,0.01,2.853400047943197,0.002144121175580092,0.0027921973224390014,1.0114650087348724,0.011635528346628954,12.28715654373169
0.34000000000000014,0.01,2.83352482700395,0.001994281976004735,0.0028136385341948024,1.0399990092143043,0.011635528346628954,12.285101108551023
0.35000000000000014,0.01,2.815828904865704,0.001854914099592029,0.0028335813539548498,1.0683342574843437,0.011635528346628954,12.282452058792114
0.36000000000000015,0.01,2.798086021971186,0.0017252857711517208,0.00285213049495077,1.0964925465330009,0.011635528346628954,12.274217538833618
0.37000000000000016,0.01,2.7788853829536126,0.0016047163546782388,0.0028693833526622875,1.1244734067527127,0.005817764173314366,12.274226598739624
0.38000000000000017,0.01,2.762099403595467,-0.00857920950637594,0.00288543051620907,1.1522622605822488,0.005817764173314366,12.272466688156127
0.3900000000000002,0.01,2.7449333163343663,-0.008683516069430025,0.0027996384211453106,1.1798832546182034,0.005817764173314366,12.265229177474977
0.4000000000000002,0.01,2.7263342169220715,-0.00812586745151559,0.0027128032604510103,1.207332587781547,0.005817764173314366,12.274006872177123
0.4100000000000002,0.01,2.7123223715406666,-0.007561438907002638,0.0026315445859358545,1.2345959299507678,0.005817764173314366,12.271778440475464
0.4200000000000002,0.01,2.695340405362669,-0.007033257522654125,0.002555930196865828,1.2617191536661745,0.005817764173314366,12.271498670578003
0.4300000000000002,0.01,2.678988135562136,-0.006541763993698953,0.002485597621639287,1.2886725577198013,0.005817764173314366,12.266299438476562
0.4400000000000002,0.01,2.6613603081415564,-0.006084602254726436,0.0024201799817022973,1.3154624390754226,0.005817764173314366,12.254419641494753
0.45000000000000023,0.01,2.6419600361732773,-0.005659387595136003,0.002359333959155033,1.342076042156838,0.005817764173314366,12.258680086135865
0.46000000000000024,0.01,2.6271847988239396,-0.0052638884485787865,0.002302740083203673,1.3684956425185708,0.005817764173314366,12.256151638031008
0.47000000000000025,0.01,2.6106250731375398,-0.004896028254894945,0.002250101198717885,1.3947674905068101,0.005817764173314366,12.25707911491394
0.48000000000000026,0.01,2.5951216578718173,-0.004553875505737324,0.0022011409161689357,1.4208737412381856,0.005817764173314366,12.252251691818238
0.49000000000000027,0.01,2.5781062289661953,-0.004235633669169153,0.0021556021611115624,1.4468249578169037,0.005817764173314366,12.23809597015381
0.5000000000000002,0.01,2.5585718969529245,-0.0039396317612962264,0.002113245824419871,1.4726060201065656,0.005817764173314366,12.240164880752564
0.5100000000000002,0.01,2.543682554546779,-0.003664315572800233,0.002073849506806909,1.4981917390760948,0.005817764173314366,12.24551836013794
0.5200000000000002,0.01,2.5298300973929666,-0.003408239508315979,0.0020372063510789066,1.5236285646215626,0.005817764173314366,12.24140793800354
0.5300000000000002,0.01,2.513417083868054,-0.0031700589960839635,0.002003123955995747,1.5489268655954922,0.005817764173314366,12.232350692749025
0.5400000000000003,0.01,2.495702074612432,-0.0029485234280434256,0.001971423366034907,1.5740610364341727,0.005817764173314366,12.227264308929444
0.5500000000000003,0.01,2.4791973846397406,-0.0027424695932979676,0.0019419381317544728,1.599018057180297,0.005817764173314366,12.179884815216065
0.5600000000000003,0.01,2.4509569139523197,-0.0025508155704751442,0.0019145134358214931,1.6238100310266943,0.005817764173314366,12.172676582336424
0.5700000000000003,0.01,2.4340634244381825,-0.002372555046910776,0.0018890052801167417,1.6483196001662175,0.005817764173314366,12.171172170639036
0.5800000000000003,0.01,2.4189364476791995,-0.0022067520348298918,0.0018652797296476338,1.6726602344105994,0.005817764173314366,12.184423170089724
0.5900000000000003,0.01,2.408042346978763,-0.002052535956780691,0.001843212209299335,1.6968495988873915,0.005817764173314366,12.17966064453125
0.6000000000000003,0.01,2.392195221136315,-0.001909097074516748,0.001822686849731528,1.720930022357179,0.005817764173314366,12.17823868751526
0.6100000000000003,0.01,2.377348819089965,-0.0017756822373260028,0.0018035958789863605,1.7448519745685422,0.005817764173314366,12.158321323394777
0.6200000000000003,0.01,2.357418785809412,-0.0016515909274824145,0.0017858390566131005,1.768625462759442,0.005817764173314366,12.148720426559448
0.6300000000000003,0.01,2.3404664417809804,-0.0015361715820562242,0.0017693231473382763,1.7921996506175362,0.005817764173314366,12.141278257369995
0.6400000000000003,0.01,2.3242381216930768,-0.0014288181717698669,0.001753961431517714,1.815604315035346,0.005817764173314366,12.152757749557496
0.6500000000000004,0.01,2.3134095808548913,-0.0013289670189362119,0.0017396732498000153,1.8388466962522767,0.005817764173314366,12.150533790588378
0.6600000000000004,0.01,2.2988414436133797,-0.0012360938377711703,0.001726383579610653,1.8619807920608256,0.005817764173314366,12.144207210540772
0.6700000000000004,0.01,2.2831895437149208,-0.0011497109815403158,0.0017140226412329413,1.8849692064969594,0.005817764173314366,12.12715768814087
0.6800000000000004,0.01,2.264622628781268,-0.0010693648820851891,0.001702525531417538,1.9078011019341086,0.005817764173314366,12.126492109298706
0.6900000000000004,0.01,2.2507371294431726,-9.946336682850688E-4,0.0016918318825966863,1.9304473282219212,0.005817764173314366,12.121491975784302
0.7000000000000004,0.01,2.2357493562864517,-9.251249509495316E-4,0.0016818855459138356,1.952954699516353,0.005817764173314366,12.111939125061037
0.7100000000000004,0.01,2.2195701353072783,-8.604737625110021E-4,0.0016726342964043402,1.9753121930792175,0.005817764173314366,12.113121461868284
0.7200000000000004,0.01,2.2064866934755893,-8.003406406992822E-4,0.0016640295587792302,1.9975078944322902,0.005817764173314366,12.109572219848634
0.7300000000000004,0.01,2.192175484898243,-7.44409846136067E-4,0.0016560261523722373,2.019572761367046,0.005817764173314366,12.103825511932373
0.7400000000000004,0.01,2.1773274865208365,-6.923877044906137E-4,0.0016485820539108766,2.0414945162160283,0.005817764173314366,12.087523660659793
0.7500000000000004,0.01,2.159609915255125,-6.440010644917691E-4,0.0016416581768659705,2.0632677910812367,0.005817764173314366,12.082462825775146
0.7600000000000005,0.01,2.1451289165682987,-5.989958636998791E-4,0.001635218166221053,2.084863890233788,0.0,12.077500925064086
0.7700000000000005,0.01,2.1307819248776716,-0.010628918080436844,0.001629228207584054,2.1063151793994708,0.0,12.091032476425172
0.7800000000000005,0.01,2.1216999857593657,-0.010589983349296351,0.0015229390267796855,2.1276229986482473,0.0,12.088179950714112
0.7900000000000005,0.01,2.108116587011003,-0.009899103674067955,0.001417039193286722,2.148839998505841,0.0,12.079705238342283
0.8000000000000005,0.01,2.0930134676323346,-0.009210754756363694,0.0013180481565460425,2.169921164375951,0.0,12.067451095581054
0.8100000000000005,0.01,2.0769336081371246,-0.008567313017549276,0.0012259406089824055,2.1908512990522744,0.0,12.066091527938845
0.8200000000000005,0.01,2.063994848391512,-0.007968613958385636,0.0011402674788069129,2.2116206351336456,0.0,12.063735990524291
0.8300000000000005,0.01,2.0508736962666143,-0.007411738612244934,0.0010605813392230564,2.2322605836175606,0.0,12.049914636611938
0.8400000000000005,0.01,2.0346197480808064,-0.006893778704949867,9.86463953100607E-4,2.2527693205802266,0.0,12.042181615829469
0.8500000000000005,0.01,2.020149260084115,-0.006412015695153946,9.175261660511084E-4,2.2731155180610347,0.0,12.036555490493775
0.8600000000000005,0.01,2.0063662265016364,-0.005963920079332205,8.53406009099569E-4,2.293317010661876,0.0,12.026116027832032
0.8700000000000006,0.01,1.9913222813958433,-0.005547139059147199,7.937668083062469E-4,2.3133806729268924,0.0,12.016263694763184
0.8800000000000006,0.01,1.9765254307775562,-0.005159484253990605,7.382954177147749E-4,2.3332938957408507,0.0,12.012934885025023
0.8900000000000006,0.01,1.963645430362496,-0.004798920215146037,6.867005751748688E-4,2.3530591500486264,0.0,12.01232702255249
0.9000000000000006,0.01,1.9516160762855215,-0.004463553738636647,6.387113730234084E-4,2.3726956043522516,0.0,12.005935726165772
0.9100000000000006,0.01,1.938044640715065,-0.0041516239246521544,5.94075835637042E-4,2.392211765115107,0.0,11.999660329818726
0.9200000000000006,0.01,1.924577833280179,-0.003861492931640773,5.525595963905204E-4,2.4115922115222577,0.0,11.9914381980896
0.9300000000000006,0.01,1.9106473685517333,-0.0035916373765383825,5.139446670741126E-4,2.4308379898550596,0.0,11.98199013710022
0.9400000000000006,0.01,1.896454444475026,-0.003340640335981732,4.7802829330872884E-4,2.449944463540577,0.0,11.97472312927246
0.9500000000000006,0.01,1.8829557980719427,-0.0031071839065067376,4.446218899489115E-4,2.468909007985327,0.0,11.972766008377077
0.9600000000000006,0.01,1.8710290775543854,-0.002890042284667925,4.135500508838441E-4,2.4877385659660467,0.0,11.96338828086853
0.9700000000000006,0.01,1.8571055790635604,-0.002688075330744987,3.8464962803716485E-4,2.5064488567415903,0.0,11.953408155441284
0.9800000000000006,0.01,1.8430849694786053,-0.0025002225822415717,3.57768874729715E-4,2.525019912532226,0.0,11.939441118240357
0.9900000000000007,0.01,1.8280315655879642,-0.0023254976857431473,3.327666489072993E-4,2.543450762227012,0.0,11.93568021774292
