time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.046528034210205
0.01,0.01,2.533027849578857,-0.006198019868264017,-0.04028712914371611,0.0,0.0,-0.02327105669325769,9.049231910705569
0.02,0.01,2.533784934997559,-0.006198019868264017,-0.04028712914371611,-4.0287129143716115E-4,0.02533027849578857,-0.02327105669325769,9.046850576400756
0.03,0.01,2.5179199942947386,-0.006198019868264017,-0.03766846574937457,-8.057425828743223E-4,0.05066812784576416,-0.02327105669325769,9.046850576400756
0.04,0.01,2.502717284684753,-0.006198019868264017,-0.035049802355033015,-0.001182427240368068,0.07584732778871155,-0.02908882086657205,9.050766315460203
0.05,0.01,2.48870617165563,-0.007747524835330005,-0.04267313436725259,-0.001532925263918398,0.10087450063555908,-0.02327105669325769,9.049749031066897
0.060000000000000005,0.01,2.4734050283173956,-0.006198019868264017,-0.03032311492824652,-0.001959656607590924,0.12576156235211539,-0.02327105669325769,9.049749031066897
0.07,0.01,2.4584727912874613,-0.006198019868264017,-0.0275493611943751,-0.002262887756873389,0.15049561263528935,-0.02908882086657205,9.048281602859497
0.08,0.01,2.4432214812194855,-0.007747524835330005,-0.03565014100996801,-0.00253838136881714,0.17508034054816396,-0.02327105669325769,9.045967149734498
0.09,0.01,2.4278225975967604,-0.006198019868264017,-0.0237876502464047,-0.0028948827789168205,0.1995125553603588,-0.02327105669325769,9.04728846549988
0.09999999999999999,0.01,2.4135332371237515,-0.006198019868264017,-0.021470391080756778,-0.0031327592813808675,0.2237907813363264,-0.02908882086657205,9.0466805934906
0.10999999999999999,0.01,2.3987960973755715,-0.007747524835330005,-0.029995976100669397,-0.0033474631921884355,0.24792611370756393,-0.02327105669325769,9.046572313308715
0.11999999999999998,0.01,2.3842845795019016,-0.006198019868264017,-0.01852861839449128,-0.0036474229531951296,0.2719140746813197,-0.02327105669325769,9.04415958404541
0.12999999999999998,0.01,2.369216238723923,-0.006198019868264017,-0.016578879947947767,-0.0038327091371400425,0.29575692047633867,-0.02908882086657205,9.04548885345459
