time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{local}.l.angle,{local}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{networked}.n.steer_angle_s,{networked}.n.theta_s,{networked}.n.velocity_s,{networked}.n.x_s,{networked}.n.y_s
0.09999999999999999,0.01,1.3701465839375693,-0.023242574505990075,2.396834690305922,-0.07260420840412685,-0.08726646259971638,5.137894616921742,-0.00780044848586071,0.004500943454101767,0.1270414462086506,0.005125937070402444,-9.359343585968521E-5,-0.0057481486048907016,-4.546314086829087E-7,0.028748229951247595,1.43679270406807E-4,0.0
0.10999999999999999,0.01,1.3623856250128974,-0.023242574505990075,2.3976841545634797,-0.06948956709058214,-0.08144869842640201,5.135579384167989,-0.00852649056990198,-0.01669451198271373,0.1407429120480263,0.006318308459054451,3.4481661991302577E-4,-0.0057481486048907016,-4.546314086829087E-7,0.028748229951247595,1.43679270406807E-4,0.0
0.11999999999999998,0.01,1.353516480338221,-0.021693069538924085,2.396603712611728,-0.05924960536059948,-0.08726646259971638,5.135997265179952,-0.0092213862408078,0.05192672245894807,0.15436676829815527,0.006909663393408095,-9.323505855817925E-4,-0.0057481486048907016,-4.546314086829087E-7,0.028748229951247595,1.43679270406807E-4,0.0
0.12999999999999998,0.01,1.3454591732714933,-0.023242574505990075,2.3967987237506443,-0.06309534719332023,-0.08144869842640201,5.134495670000712,-0.009813882294413795,-0.14278251498948868,0.16790193310153748,0.005393189415247372,-6.438777288984886E-4,-0.0057481486048907016,-4.546314086829087E-7,0.028748229951247595,1.43679270406807E-4,0.0
0.13999999999999999,0.01,1.336917627739277,-0.021693069538924085,2.396097979333666,-0.0534563426002963,-0.08144869842640201,5.1355184213320415,-0.010444835766346998,0.3432537219665613,0.1813565248342524,0.006921637060205089,-0.0013388264396293776,-0.009641724548712816,-3.864027382578878E-5,0.09979763252906082,0.003005287890401186,-3.4481419122468173E-8
0.15,0.01,1.32913124307242,-0.021693069538924085,2.396575263288286,-0.05061705197659689,-0.08726646259971638,5.138077741463979,-0.01097939919234996,-0.7328865123018324,0.19472570111164517,0.00801984348692221,1.0442043956797342E-4,-0.009641724548712816,-3.864027382578878E-5,0.09979763252906082,0.003005287890401186,-3.4481419122468173E-8
0.16,0.01,1.321826346942927,-0.023242574505990075,2.39776961268319,-0.05518428891138052,-0.08726646259971638,5.135382628440857,-0.011485569712115928,1.3910829567186298,0.20801701354236937,0.009396352481716264,0.0014817485974857735,-0.009641724548712816,-3.864027382578878E-5,0.09979763252906082,0.003005287890401186,-3.4481419122468173E-8
0.17,0.01,1.3130969278380182,-0.023242574505990075,2.3965118932724,-0.05290652157243366,-0.08144869842640201,5.133534839948019,-0.012037412601229733,-2.364871279779199,0.22123527701179865,0.008752338752814245,0.0034597157633645056,-0.009641724548712816,-1.5398441709341113E-4,0.15545089260794498,0.007836010103480638,-4.109120296046765E-7
0.18000000000000002,0.01,1.304648588978366,-0.021693069538924085,2.395649591975742,-0.04345045621962458,-0.08726646259971638,5.131853623390198,-0.01256647781695407,3.6075690906890348,0.23436624629017883,0.008471607537015593,0.0012652466330450702,-0.009641724548712816,-1.5398441709341113E-4,0.15545089260794498,0.007836010103480638,-4.109120296046765E-7
0.19000000000000003,0.01,1.2962992667751478,-0.023242574505990075,2.394865024248759,-0.04804243510066202,-0.08144869842640201,5.132792921066284,-0.013000982379150317,-4.958796690208386,0.24741273217996249,0.007069731003853777,0.0031434095455170116,-0.011977940866887415,-1.9965503376086276E-4,0.1691582585368394,0.00940004256042277,-6.517486577055948E-7
0.20000000000000004,0.01,1.288734378590582,-0.021693069538924085,2.395303363164266,-0.039114392218981955,-0.08144869842640201,5.13129203637441,-0.013481406730156936,6.150321974989508,0.260375724847714,0.009418448993910937,0.0039211175933455255,-0.011977940866887415,-1.9965503376086276E-4,0.1691582585368394,0.00940004256042277,-6.517486577055948E-7
0.21000000000000005,0.01,1.2805363352762065,-0.021693069538924085,2.3946029503080584,-0.03695248263945217,-0.08726646259971638,5.131036409536997,-0.013872550652346756,-6.900657724975453,0.2732630686336198,0.006975387641522328,0.004821674663975915,-0.011977940866887415,-1.9965503376086276E-4,0.1691582585368394,0.00940004256042277,-6.517486577055948E-7
0.22000000000000006,0.01,1.2727323534901873,-0.023242574505990075,2.394483657783932,-0.04216510734139493,-0.08144869842640201,5.131133058865865,-0.014242075478741277,7.006729853683879,0.2860684319863819,0.004297693052044066,0.004276493819315094,-0.012527322998486136,-4.55790989062659E-4,0.2220915743853595,0.016949770453765584,-2.852367445638497E-6
0.23000000000000007,0.01,1.265076197290613,-0.021693069538924085,2.3945287608040706,-0.03352947327082263,-0.08726646259971638,5.130987760225932,-0.014663726552155226,-6.44746037320845,0.29879575552128373,0.007157216116861984,0.004357996087314592,-0.012527322998486136,-5.403028461814505E-4,0.23526138202771563,0.019177249742156365,-3.867632503916278E-6
0.24000000000000007,0.01,1.2573991195504908,-0.023242574505990075,2.394460954772102,-0.038604815792256816,-0.08726646259971638,5.13242715994517,-0.014999021284863452,5.37252641290274,0.3114465174941899,0.004306146353054722,0.003463965017576253,-0.014751087843904996,-6.331527606190027E-4,0.2481977908677493,0.021525037177254472,-5.136148860766963E-6
0.25000000000000006,0.01,1.2502116942881336,-0.023242574505990075,2.3951326746410793,-0.0370959894950698,-0.08726646259971638,5.130088783899943,-0.015385069442786021,-4.057735322026332,0.3240205086896948,0.0017914887289922068,0.005301460693671883,-0.014751087843904996,-6.331527606190027E-4,0.2481977908677493,0.021525037177254472,-5.136148860766963E-6
0.26000000000000006,0.01,1.242012554278167,-0.023242574505990075,2.39404143248664,-0.03535877278441824,-0.08144869842640201,5.140855363210043,-0.01575602933773672,2.770270396737587,0.3365226256325761,-0.0013236896340889839,0.004410061360407801,-0.014751087843904996,-6.331527606190027E-4,0.2481977908677493,0.021525037177254472,-5.136148860766963E-6
0.2700000000000001,0.01,1.2375259263192664,-0.021693069538924085,2.3990658361646866,-0.026716680905343147,-0.08144869842640201,5.138606897195181,-0.0161096170655809,-1.712631945974973,0.3489427511753578,0.0020035560742439015,0.004914227754215137,-0.014751087843904996,-6.331527606190027E-4,0.2481977908677493,0.021525037177254472,-5.136148860766963E-6
0.2800000000000001,0.01,1.2294442805094359,-0.021693069538924085,2.3980165520244174,-0.025125536130044326,-0.08726646259971638,5.139211721420288,-0.016376783874634333,0.9513788392178015,0.36131801043855044,0.0014337388629625416,0.0014716396717530046,-0.016146352328760827,-0.001091916367313606,0.29913913425770033,0.032225812983003116,-1.3705453200998598E-5
0.2900000000000001,0.01,1.2221884757345505,-0.023242574505990075,2.398298803329468,-0.03089605784110084,-0.08726646259971638,5.139211721420288,-0.016628039235934776,-0.4794227529319306,0.3736124532436448,0.0032909749978426387,0.0045709532096227835,-0.016146352328760827,-0.001091916367313606,0.29913913425770033,0.032225812983003116,-1.3705453200998598E-5
0.3000000000000001,0.01,1.2148118100514937,-0.023242574505990075,2.398298803329468,-0.029765408715248846,-0.08726646259971638,5.139421588579814,-0.016936999814345783,0.2124970103743815,0.38583433800099026,-3.365619507007824E-4,0.005465158000946196,-0.016146352328760827,-0.001091916367313606,0.29913913425770033,0.032225812983003116,-1.3705453200998598E-5
0.3100000000000001,0.01,1.2075374420017537,-0.023242574505990075,2.3983967413372467,-0.028375086112399313,-0.08726646259971638,5.137284649213155,-0.01723465390149827,-0.08829342442208893,0.3979824561015052,3.579383338967175E-4,0.00926048183334314,-0.016146352328760827,-0.001091916367313606,0.29913913425770033,0.032225812983003116,-1.3705453200998598E-5
0.3200000000000001,0.01,1.1996502281187802,-0.023242574505990075,2.397399502966139,-0.027035642720213117,-0.08144869842640201,5.136050640741984,-0.017518404762622265,0.028245577947020997,0.4100578305215227,0.0037924762820458944,0.007249772351796417,-0.016146352328760827,-0.001091916367313606,0.29913913425770033,0.032225812983003116,-1.3705453200998598E-5
0.3300000000000001,0.01,1.192059481094842,-0.021693069538924085,2.3968236323462593,-0.01878599149335819,-0.08144869842640201,5.136872885227203,-0.017788761189824396,-0.012283877679071124,0.42205433280271054,0.007840266755548522,0.007905618919084192,-0.017167113781269006,-0.0016937408318041908,0.34906694470390676,0.0449396563231983,-3.040002357889256E-5
0.34000000000000014,0.01,1.1850918081819906,-0.021693069538924085,2.3972073464393615,-0.0175693875709486,-0.08144869842640201,5.13459778547287,-0.017976621104757978,-1.9400276599600835E-4,0.43397492761365897,0.01205287673933034,0.007646962567343399,-0.017464519107286858,-0.002049516987573863,0.37364663396954256,0.05204124941627104,-4.305492283543917E-5
0.35000000000000014,0.01,1.1773024233642084,-0.021693069538924085,2.396145633220673,-0.016724017953747478,-0.08144869842640201,5.130199271837871,-0.018152314980467463,-0.003714775072878451,0.4458258456954789,0.016392622745911946,0.007652289676040715,-0.017464519107286858,-0.002049516987573863,0.37364663396954256,0.05204124941627104,-4.305492283543917E-5
0.36000000000000015,0.01,1.1689602886973165,-0.021693069538924085,2.39409299352434,-0.015933395513054796,-0.08144869842640201,5.131348131497701,-0.018319555160004938,-0.0031857154140331237,0.45759886992912097,0.02085039389894998,0.007586374456623047,-0.017464519107286858,-0.002049516987573863,0.37364663396954256,0.05204124941627104,-4.305492283543917E-5
0.37000000000000016,0.01,1.1622181548618837,-0.021693069538924085,2.3946291280322605,-0.015180814705136162,-0.08144869842640201,5.130697548389435,-0.018478889115135486,-0.0035824370310206383,0.46928847281609415,0.025426069523913908,0.007532847349921531,-0.018179048571778544,-0.002441802616965177,0.39810095747054675,0.059640781621107135,-5.936986414892162E-5
0.38000000000000017,0.01,1.1550222298593853,-0.021693069538924085,2.3943255225817364,-0.014463811907048693,-0.08144869842640201,5.126241444746653,-0.018630697262186847,-0.0038099240871379645,0.480910654364713,0.03011857937150215,0.007473531229907248,-0.018179048571778544,-0.002441802616965177,0.39810095747054675,0.059640781621107135,-5.936986414892162E-5
0.3900000000000002,0.01,1.1468012119102349,-0.021693069538924085,2.392246007548438,-0.013780675245317571,-0.08144869842640201,5.127559223175049,-0.018775335381257335,-0.004074899280960321,0.49246087666330685,0.034927288695079446,0.007411721930522633,-0.018179048571778544,-0.002441802616965177,0.39810095747054675,0.059640781621107135,-5.936986414892162E-5
0.4000000000000002,0.01,1.1402400564910296,-0.021693069538924085,2.392860970815023,-0.013129803709500372,-0.08144869842640201,5.123550551732381,-0.018913142133710512,-0.004344370694607472,0.5039288887824092,0.039851469670408805,0.007346812558289601,-0.018179048571778544,-0.002441802616965177,0.39810095747054675,0.059640781621107135,-5.936986414892162E-5
0.4100000000000002,0.01,1.1322368212156213,-0.021693069538924085,2.3909902574751114,-0.012509673323461076,-0.08144869842640201,5.123399542967478,-0.019044440170805515,-0.004622623427722522,0.5153312893473194,0.044890299438448834,0.007278790035100209,-0.018179048571778544,-0.002441802616965177,0.39810095747054675,0.059640781621107135,-5.936986414892162E-5
0.4200000000000002,0.01,1.1253530984225022,-0.021693069538924085,2.3909197867181566,-0.011918832156533565,-0.08144869842640201,5.123042890230814,-0.019169536904040125,-0.004909148149539556,0.5266536575594757,0.05004312004761781,0.007207561194308132,-0.01877472573131822,-0.0035811269016922933,0.457341048342812,0.08073136268548148,-1.2037957984928758E-4
0.4300000000000002,0.01,1.1184598147289426,-0.021693069538924085,2.39075334877438,-0.01135589685697782,-0.08144869842640201,5.134541967709859,-0.01928872522560546,-0.005203936814431302,0.5379071885437007,0.055309129370385984,0.007133040629388023,-0.01877472573131822,-0.0035811269016922933,0.457341048342812,0.08073136268548148,-1.2037957984928758E-4
0.4400000000000002,0.01,1.11492743783254,-0.021693069538924085,2.3961195849312675,-0.010819549409933807,-0.08144869842640201,5.132046178181966,-0.01940228419417524,-0.005506929645203571,0.5490917866909901,0.060687637127484026,0.0070551390534408665,-0.01877472573131822,-0.0035811269016922933,0.457341048342812,0.08073136268548148,-1.2037957984928758E-4
0.45000000000000023,0.01,1.1075178578763563,-0.021693069538924085,2.394954883151584,-0.010308534051369798,-0.07563093425308764,5.128990666866303,-0.01951047968827458,-0.005818074437146397,0.5602410610693155,0.06617795200126379,0.006973765790614506,-0.01877472573131822,-0.00464845833309708,0.5032836070752182,0.09970967572348384,-1.9588912102829536E-4
0.46000000000000024,0.01,1.0999727500809755,-0.020143564571858095,2.3935289778709414,-0.002848881976125815,-0.07563093425308764,5.128727864424388,-0.019613565028788277,-0.006137313164452627,0.5713162396480791,0.07177971864167501,0.006888823709269626,-0.018905115789800808,-0.004937017918894979,0.5146208439358588,0.10474905211715796,-2.193146209466804E-4
0.47000000000000025,0.01,1.0932540582499812,-0.020143564571858095,2.393406336731381,-0.002384997943814181,-0.07563093425308764,5.123895295461019,-0.019642053848549536,-0.006464611177664725,0.5823159671488889,0.0774921939337067,0.0068002200609835,-0.01947508132044118,-0.005233891778996289,0.5259526818551876,0.10989948721030753,-2.447426178872371E-4
