time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,1.0297442586766543,2.746455192565918
0.01,0.01,0.5492910385131836,-0.18535396656179776,0.0,0.0,1.0297442586766543,2.7548794746398926
0.02,0.01,0.5509758949279785,-0.18535396656179776,-0.0018535396656179776,0.005492910385131836,1.0064732019833966,2.7429769039154053
0.03,0.01,0.5463982166290283,-0.18149881349682265,-0.003707079331235955,0.011002669334411621,1.0064732019833966,2.7429769039154053
0.04,0.01,0.5441943130493164,-0.18183245063663386,-0.0055220674662041815,0.016466651500701906,1.02392649450334,2.7362940311431885
0.05,0.01,0.540672145628357,-0.18530074115451795,-0.007340391972570521,0.021908594631195072,1.0181087303300256,2.7492635250091553
0.060000000000000005,0.01,0.5410892671493531,-0.18458084201446728,-0.0091933993841157,0.02731531608747864,1.0297442586766543,2.7458508014678955
0.07,0.01,0.5382440338585877,-0.1870087784509386,-0.011039207804260374,0.03272620875897217,1.0297442586766543,2.7458508014678955
0.08,0.01,0.5360796767899902,-0.18734102396656463,-0.01290929558876976,0.038108649097558046,1.0064732019833966,2.746396541595459
0.09,0.01,0.5340358486800686,-0.18348884956298994,-0.014782705828435405,0.04346944586545795,1.0181087303300256,2.7502713203430176
0.09999999999999999,0.01,0.5326664857224204,-0.18592045850852296,-0.016617594324065305,0.04880980435225864,1.0122909661567112,2.7375216484069824
0.10999999999999999,0.01,0.5279804079404931,-0.18520354088653979,-0.018476798909150535,0.05413646920948284,1.0297442586766543,2.7417068481445312
0.11999999999999998,0.01,0.5266867819451132,-0.18867979036544485,-0.020328834318015934,0.05941627328888777,1.035562022849969,2.7506113052368164
0.12999999999999998,0.01,0.5263557517318082,-0.19006035429023727,-0.022215632221670382,0.0646831411083389,1.035562022849969,2.7491416931152344
0.13999999999999999,0.01,0.5239550821797113,-0.19039997791289506,-0.024116235764572756,0.06994669862565699,1.0064732019833966,2.741297483444214
0.15,0.01,0.52028081723858,-0.18550609879463448,-0.026020235543701708,0.0751862494474541,1.0064732019833966,2.741297483444214
0.16,0.01,0.5181849969098612,-0.18584881875487771,-0.027875296531648053,0.0803890576198399,1.02392649450334,2.7447712421417236
0.17,0.01,0.5167986253804088,-0.18932432238629782,-0.02973378471919683,0.08557090758893851,1.0297442586766543,2.750201463699341
0.18000000000000002,0.01,0.5158119297042928,-0.1907060478112532,-0.031627027943059806,0.0907388938427426,1.0297442586766543,2.750201463699341
0.19000000000000003,0.01,0.5137447352027711,-0.1910468315915485,-0.03353408842117234,0.09589701313978552,1.02392649450334,2.7409985065460205
0.20000000000000004,0.01,0.5098408960532899,-0.1903429049264122,-0.03544455673708782,0.10103446049181324,1.0122909661567112,2.7533974647521973
0.21000000000000005,0.01,0.5102657087537142,-0.18859239412088383,-0.03734798578635194,0.10613286945234614,1.0122909661567112,2.744459867477417
0.22000000000000006,0.01,0.5064388257145449,-0.18893501134975135,-0.03923390972756078,0.11123552653988328,1.0064732019833966,2.745244026184082
0.23000000000000007,0.01,0.5045545946208632,-0.18822728010797232,-0.041123259841058295,0.11629991479702873,1.0122909661567112,2.7491116523742676
