time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,-0.058177641733144325,23.912687301635746
0.01,0.01,2.678220977783204,-0.06854235221816482,0.0,0.0,-0.058177641733144325,23.912687301635746
0.02,0.01,2.678220977783204,-0.06854235221816482,-6.854235221816482E-4,0.02678220977783204,-0.011635528346628732,23.91947555541992
0.03,0.01,2.6682683782958985,-0.01062406459381539,-0.0013708470443632964,0.05356441955566408,-0.06399540590645869,23.92047882080078
0.04,0.01,2.6576678601074226,-0.0692277757403464,-0.0014770876903014503,0.08024710333862306,-0.06399540590645869,23.91970443725586
0.05,0.01,2.6469080556372075,-0.0687496928336247,-0.0021693654477049143,0.10682378193969728,-0.06399540590645869,23.90941047668457
0.060000000000000005,0.01,2.6351244606127935,-0.06563444292530911,-0.0028568623760411613,0.13329286249606936,-0.02327105669325769,23.908477783203125
0.07,0.01,2.6244323667203227,-0.014561060195080655,-0.0035132068052942523,0.15964410710219729,-0.03490658503988664,23.911304473876953
0.08,0.01,2.6142084582333402,-0.025315980707074807,-0.003658817407245059,0.1858884307694005,-0.06981317007977306,23.91425514221191
0.09,0.01,2.6040412036199743,-0.06578614432919486,-0.003911977214315807,0.21203051535173392,-0.06981317007977306,23.91425514221191
0.09999999999999999,0.01,2.593584369787041,-0.0646469251973765,-0.004569838657607755,0.23807092738793367,-0.03490658503988664,23.921142578125
0.10999999999999999,0.01,2.583939597794827,-0.020561137371664047,-0.00521630790958152,0.26400677108580406,-0.005817764173314366,23.916189193725582
0.11999999999999998,0.01,2.573010481262944,0.016619150371300438,-0.005421919283298161,0.2898461670637523,-0.005817764173314366,23.916189193725582
0.12999999999999998,0.01,2.562674722871765,0.017544401553025318,-0.005255727779585157,0.31557627187638176,-0.05235987755982996,23.919050216674805
0.13999999999999999,0.01,2.552703115517026,-0.03803734198821521,-0.005080283764054903,0.3412030191050994,-0.058177641733144325,23.900775909423828
0.15,0.01,2.540405694213429,-0.04568107527991776,-0.0054606571839370555,0.36673005026026967,-0.058177641733144325,23.900775909423828
0.16,0.01,2.5301948817513615,-0.04396939489044807,-0.005917467936736233,0.39213410720240394,-0.011635528346628732,23.90216827392578
