time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011635528346628732,11.071779851913451
0.01,0.01,3.1000983585357664,-0.003099009934131978,-0.02014356457185786,0.0,0.0,-0.011635528346628732,11.073389225006103
0.02,0.01,3.100548983001709,-0.003099009934131978,-0.02014356457185786,-2.014356457185786E-4,0.031000983585357664,-0.011635528346628732,11.073462018966676
0.03,0.01,3.0819687751594547,-0.003099009934131978,-0.018834232874687096,-4.028712914371572E-4,0.062006473415374755,-0.011635528346628732,11.075915660858154
0.04,0.01,3.064052500991058,-0.003099009934131978,-0.017524901177516334,-5.912136201840282E-4,0.0928261611669693,-0.011635528346628732,11.075555696487427
0.05,0.01,3.045459898316298,-0.003099009934131978,-0.016300676040661672,-7.664626319591916E-4,0.12346668617687989,-0.011635528346628732,11.073273525238037
0.060000000000000005,0.01,3.026436575360522,-0.003099009934131978,-0.015161557464123114,-9.294693923658083E-4,0.1539212851600429,-0.011635528346628732,11.073101711273193
0.07,0.01,3.008115708060468,-0.003099009934131978,-0.014102013521480104,-0.0010810849670070395,0.1841856509136481,-0.011635528346628732,11.075465631484985
0.08,0.01,2.9906189862676067,-0.003099009934131978,-0.013116512286312101,-0.0012221051022218406,0.2142668079942528,-0.011635528346628732,11.072860813140869
0.09,0.01,2.9718409428828916,-0.003099009934131978,-0.012199881407415894,-0.0013532702250849617,0.24417299785692886,-0.011635528346628732,11.072860813140869
0.09999999999999999,0.01,2.9538972289652863,-0.003099009934131978,-0.011347308108805607,-0.0014752690391591206,0.2738914072857578,-0.011635528346628732,11.074797506332397
0.10999999999999999,0.01,2.9366084574016162,-0.003099009934131978,-0.010554315817323575,-0.0015887421202471766,0.30343037957541064,-0.011635528346628732,11.074797506332397
0.11999999999999998,0.01,2.9188850740278243,-0.003099009934131978,-0.00981674079025121,-0.0016942852784204124,0.3327964641494268,-0.011635528346628732,11.07391791343689
0.12999999999999998,0.01,2.901019137272673,-0.003099009934131978,-0.009130710262125178,-0.0017924526863229244,0.3619853148897051,-0.011635528346628732,11.076092195510864
0.13999999999999999,0.01,2.8841146258092185,-0.003099009934131978,-0.00849262211075885,-0.001883759788944176,0.39099550626243185,-0.011635528346628732,11.072750968933104
0.15,0.01,2.8657729675438097,-0.003099009934131978,-0.007899125943720713,-0.0019686860100517644,0.41983665252052405,-0.011635528346628732,11.074002618789672
0.16,0.01,2.848818741748794,-0.003099009934131978,-0.0073471055065213895,-0.0020476772694889714,0.44849438219596216,-0.011635528346628732,11.076101303100586
0.17,0.01,2.8322117355505867,-0.003099009934131978,-0.006833662320179543,-0.0021211483245541854,0.4769825696134501,-0.011635528346628732,11.076296892166138
0.18000000000000002,0.01,2.8151735880384483,-0.003099009934131978,-0.006356100462255653,-0.0021894849477559807,0.5053046869689559,-0.011635528346628732,11.074202976226807
0.19000000000000003,0.01,2.797594021162132,-0.003099009934131978,-0.005911912411443983,-0.002253045952378537,0.5334564228493404,-0.011635528346628732,11.0757444190979
0.20000000000000004,0.01,2.781134583637807,-0.003099009934131978,-0.005498765881397367,-0.002312165076492977,0.5614323630609617,-0.011635528346628732,11.070166940689086
0.21000000000000005,0.01,2.762787325556367,-0.003099009934131978,-0.005114491574653508,-0.0023671527353069507,0.5892437088973398,-0.011635528346628732,11.074213438034056
0.22000000000000006,0.01,2.7472335373111316,-0.003099009934131978,-0.004757071792362679,-0.0024182976510534857,0.6168715821529035,-0.011635528346628732,11.075487670898438
0.23000000000000007,0.01,2.7310135985598207,-0.003099009934131978,-0.004424629840010201,-0.0024658683689771123,0.6443439175260148,-0.011635528346628732,11.073324804306033
0.24000000000000007,0.01,2.7139245946900807,-0.003099009934131978,-0.004115420173506628,-0.002510114667377214,0.671654053511613,-0.011635528346628732,11.073324804306033
0.25000000000000006,0.01,2.6975385130987215,-0.003099009934131978,-0.003827819233905966,-0.0025512688691122806,0.6987932994585138,-0.011635528346628732,11.076302738189698
0.26000000000000006,0.01,2.682088787018007,-0.003099009934131978,-0.003560316922628034,-0.0025895470614513403,0.725768684589501,-0.011635528346628732,11.076302738189698
0.2700000000000001,0.01,2.6659035559394146,-0.003099009934131978,-0.003311508672424146,-0.002625150230677621,0.752589572459681,-0.011635528346628732,11.07459740638733
0.2800000000000001,0.01,2.6493335303126435,-0.003099009934131978,-0.0030800880724533228,-0.002658265317401862,0.7792486080190753,-0.011635528346628732,11.07373589515686
0.2900000000000001,0.01,2.633096885832476,-0.003099009934131978,-0.0028648400087457546,-0.0026890661981263954,0.8057419433222017,-0.011635528346628732,11.076719560623168
0.3000000000000001,0.01,2.6180363109811657,-0.003099009934131978,-0.0026646342840362875,-0.002717714598213853,0.8320729121805265,-0.011635528346628732,11.073152627944946
0.3100000000000001,0.01,2.601238988516269,-0.003099009934131978,-0.0024784196834678135,-0.002744360941054216,0.8582532752903381,-0.011635528346628732,11.073152627944946
0.3200000000000001,0.01,2.585530770650382,-0.003099009934131978,-0.002305218455005455,-0.002769145137888894,0.8842656651755008,-0.011635528346628732,11.073075923919678
0.3300000000000001,0.01,2.5699018595922096,-0.003099009934131978,-0.0021441211755800467,-0.0027921973224389485,0.9101209728820046,-0.011635528346628732,11.0732541847229
0.34000000000000014,0.01,2.5544385879932094,-0.003099009934131978,-0.0019942819760046925,-0.002813638534194749,0.9358199914779266,-0.011635528346628732,11.074150457382204
0.35000000000000014,0.01,2.539270133180261,-0.003099009934131978,-0.0018549140995919894,-0.002833581353954796,0.9613643773578587,-0.011635528346628732,11.07465588569641
0.36000000000000015,0.01,2.5240850215802797,-0.003099009934131978,-0.0017252857711516842,-0.002852130494950716,0.9867570786896613,-0.011635528346628732,11.075832223892212
0.37000000000000016,0.01,2.509178775476023,-0.003099009934131978,-0.001604716354678205,-0.002869383352662233,1.0119979289054641,-0.011635528346628732,11.075832223892212
0.38000000000000017,0.01,2.494034265346541,-0.003099009934131978,-0.0014925727795533446,-0.002885430516209015,1.0370897166602244,-0.011635528346628732,11.07424488067627
0.3900000000000002,0.01,2.478534736593221,-0.003099009934131978,-0.0013882662164992619,-0.002900356244004548,1.0620300593136898,-0.011635528346628732,11.074403676986694
0.4000000000000002,0.01,2.4636149939680605,-0.003099009934131978,-0.0012912489858282953,-0.002914238906169541,1.086815406679622,-0.011635528346628732,11.073182344436646
0.4100000000000002,0.01,2.4484018124344873,-0.003099009934131978,-0.0012010116817558424,-0.0029271513960278236,1.1114515566193026,-0.011635528346628732,11.074677839279175
0.4200000000000002,0.01,2.4340388610265875,-0.003099009934131978,-0.0011170804976770045,-0.002939161512845382,1.1359355747436475,-0.011635528346628732,11.074677839279175
0.4300000000000002,0.01,2.4193484501519804,-0.003099009934131978,-0.0010390147383628745,-0.0029503323178221522,1.1602759633539133,-0.011635528346628732,11.07404398918152
0.4400000000000002,0.01,2.4045667389584775,-0.003099009934131978,-9.664045060138685E-4,-0.002960722465205781,1.184469447855433,-0.011635528346628732,11.075396909713746
0.45000000000000023,0.01,2.3904294660065895,-0.003099009934131978,-8.988685480202825E-4,-0.0029703865102659196,1.2085151152450178,-0.011635528346628732,11.07255955696106
0.46000000000000024,0.01,2.375207606802086,-0.003099009934131978,-8.360522551293808E-4,-0.0029793751957461223,1.2324194099050836,-0.011635528346628732,11.07255955696106
0.47000000000000025,0.01,2.3608650300060465,-0.003099009934131978,-7.776257995080634E-4,-0.002987735718297416,1.2561714859731044,-0.011635528346628732,11.075817260742188
0.48000000000000026,0.01,2.34752594142395,-0.003099009934131978,-7.232824029246544E-4,-0.0029955119762924967,1.279780136273165,-0.011635528346628732,11.07610849380493
0.49000000000000027,0.01,2.3334422965014814,-0.003099009934131978,-6.727367259566296E-4,-0.0030027448003217432,1.3032553956874044,-0.011635528346628732,11.074044332504272
0.5000000000000002,0.01,2.318779175688753,-0.003099009934131978,-6.25723369766527E-4,-0.0030094721675813095,1.3265898186524192,-0.011635528346628732,11.07560513496399
0.5100000000000002,0.01,2.305215546598466,-0.003099009934131978,-5.819954825793461E-4,-0.003015729401278975,1.3497776104093067,-0.011635528346628732,11.073557615280151
0.5200000000000002,0.01,2.290729566032858,-0.003099009934131978,-5.413234635445214E-4,-0.003021549356104768,1.3728297658752913,-0.011635528346628732,11.073625354766843
0.5300000000000002,0.01,2.276917239809541,-0.003099009934131978,-5.034937571768649E-4,-0.0030269625907402135,1.39573706153562,-0.011635528346628732,11.075898456573489
0.5400000000000003,0.01,2.263809330919205,-0.003099009934131978,-4.6830773204647037E-4,-0.003031997528311982,1.4185062339337153,-0.011635528346628732,11.074730262756349
0.5500000000000003,0.01,2.2498207332115485,-0.003099009934131978,-4.3558063782997447E-4,-0.003036680605632447,1.4411443272429074,-0.011635528346628732,11.072645893096924
0.5600000000000003,0.01,2.235654253721394,-0.003099009934131978,-4.0514063524695314E-4,-0.0030410364120107467,1.4636425345750228,-0.011635528346628732,11.074054698944092
0.5700000000000003,0.01,2.2225497949593325,-0.003099009934131978,-3.768278937880045E-4,-0.0030450878183632163,1.4859990771122367,-0.011635528346628732,11.07666340827942
