time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance,{rabbitmq_odom}.r_odom.steer_angle_s,{rabbitmq_odom}.r_odom.theta_s,{rabbitmq_odom}.r_odom.velocity_s,{rabbitmq_odom}.r_odom.x_s,{rabbitmq_odom}.r_odom.y_s
0.6500000000000004,0.01,2.1212280740720195,0.0029347831927439283,-0.00971698204500892,1.667072614024224,-0.03490658503988664,11.11055778503418,-0.02536200324233645,-0.02305760217985984,1.5957689736881306,-4.132454822562948,0.07158750663650983
0.6600000000000004,0.01,2.110712611395036,0.0027296895769836228,-0.00968763421308148,1.6882848947649443,-0.03490658503988664,11.11055778503418,-0.02536200324233645,-0.02305760217985984,1.5957689736881306,-4.132454822562948,0.07158750663650983
0.6700000000000004,0.01,2.0979852429506036,0.0025389286694552683,-0.009660337317311644,1.7093920208788946,-0.03490658503988664,11.11055778503418,-0.026303677326274977,-0.025140102126247024,1.6528435296391066,-4.10027224256142,0.07060169174736093
0.6800000000000004,0.01,2.0853209672822337,0.002361498846951332,-0.009634948030617091,1.7303718733084006,-0.03490658503988664,11.11283546447754,-0.026303677326274977,-0.02622425183436942,1.68117750801823,-4.083718824994736,0.07007121326045082
0.6900000000000004,0.01,2.0733708060686706,0.002196468483436741,-0.009611333042147579,1.751225082981223,-0.03490658503988664,11.11283546447754,-0.026303677326274977,-0.027332005725064855,1.7094258669233326,-4.06693304894166,0.06951694862869502
0.7000000000000004,0.01,2.060858880264977,0.002042971058384908,-0.009589368357313211,1.7719587910419097,-0.03490658503988664,11.11283546447754,-0.026303677326274977,-0.027332005725064855,1.7094258669233326,-4.06693304894166,0.06951694862869502
0.7100000000000004,0.01,2.048418655428565,0.0019002006069615204,-0.009568938646729362,1.7925673798445594,-0.03490658503988664,11.10259530067444,-0.026303677326274977,-0.027332005725064855,1.7094258669233326,-4.06693304894166,0.06951694862869502
0.7200000000000004,0.01,2.0331862562821077,0.0017674074881664998,-0.009549936640659746,1.8130515663988451,-0.03490658503988664,11.10259530067444,-0.02737102850120715,-0.029942573101981097,1.7734732849090378,-4.027747585556692,0.0681682350410143
0.7300000000000004,0.01,2.020895744349536,0.0016438944487139964,-0.00953226256577808,1.8333834289616662,-0.03490658503988664,11.10259530067444,-0.02737102850120715,-0.03227893040601683,1.82790745878858,-3.993168500838397,0.06689508540088449
0.7400000000000004,0.01,2.0086966268118434,0.00152901296198317,-0.00951582362129094,1.8535923864051616,-0.03490658503988664,11.099900856018069,-0.027472992199579715,-0.0337357780752051,1.8602412136337063,-3.971766515164619,0.0660737505637779
0.7500000000000004,0.01,1.9958168078419622,0.0014221598228167593,-0.009500533491671109,1.87367935267328,-0.03490658503988664,11.099900856018069,-0.027472992199579715,-0.0337357780752051,1.8602412136337063,-3.971766515164619,0.0660737505637779
0.7600000000000005,0.01,1.983764628081091,0.0013227739802878537,-0.00948631189344294,1.8936375207516996,-0.03490658503988664,11.112530698776244,-0.02810501591725728,-0.03451560740142082,1.8771406912398092,-3.960383306912967,0.06562237962982624
0.7700000000000005,0.01,1.9753260832063286,0.001230333591804759,-0.009473084153640062,1.9134751670325105,-0.03490658503988664,11.112530698776244,-0.02810501591725728,-0.035910291189748804,1.9070098566933424,-3.940081706747988,0.06480357999297261
0.7800000000000005,0.01,1.963423495437842,0.0011443532830860519,-0.009460780817722015,1.9332284278645737,-0.03490658503988664,11.112530698776244,-0.02810501591725728,-0.0384534428828356,1.9596001494432684,-3.903298859545747,0.06325524954623021
0.7900000000000005,0.01,1.9515715389386041,0.0010643815996187475,-0.009449337284891154,1.952862662818952,-0.03490658503988664,11.115226640701296,-0.02810501591725728,-0.039814193066055104,1.9870328480663133,-3.883718801679112,0.062398658597938646
0.8000000000000005,0.01,1.9405458617049915,9.899986362181517E-4,-0.009438693468894968,1.9723783782083382,-0.03490658503988664,11.115226640701296,-0.02810501591725728,-0.039814193066055104,1.9870328480663133,-3.883718801679112,0.062398658597938646
0.8100000000000005,0.01,1.9288364324713598,9.208138322429381E-4,-0.009428793482532786,1.9917838368253882,-0.03490658503988664,11.115226640701296,-0.02880733754596715,-0.04267806131797343,2.042979013796092,-3.8426991802466106,0.06053063916733781
0.8200000000000005,0.01,1.9171931573011298,8.564639208887559E-4,-0.009419585344210356,2.011072201150102,-0.03490658503988664,11.093976287841796,-0.02880733754596715,-0.04267806131797343,2.042979013796092,-3.8426991802466106,0.06053063916733781
0.8300000000000005,0.01,1.8996700399056414,7.966110217929607E-4,-0.009411020705001468,2.030244132723113,-0.03490658503988664,11.093976287841796,-0.02880733754596715,-0.04562650385316187,2.0983757232159164,-3.8006989592249503,0.058513734275060555
0.8400000000000005,0.01,1.8881668809618348,7.409408669351884E-4,-0.009403054594783538,2.0492408331221696,-0.03490658503988664,11.134689826965332,-0.02880733754596715,-0.04709042037825925,2.1252436021190064,-3.779918208871386,0.057476222552649864
0.8500000000000005,0.01,1.888168651676991,6.891611505186425E-4,-0.009395645186114186,2.068122501931788,-0.03490658503988664,11.134689826965332,-0.02880733754596715,-0.04709042037825925,2.1252436021190064,-3.779918208871386,0.057476222552649864
0.8600000000000005,0.01,1.8768396503912201,6.409999941678563E-4,-0.009388753574608999,2.087004188448558,-0.03490658503988664,11.134689826965332,-0.029410699056851397,-0.04997211356384445,2.1768538969244773,-3.739118872353607,0.05536286964198315
0.8700000000000006,0.01,1.8655106384811582,5.962045193841411E-4,-0.00938234357466732,2.10577258495247,-0.03490658503988664,11.112942066192629,-0.029410699056851397,-0.05151493953725762,2.203853011001307,-3.717328239491664,0.05419371081958448
0.8800000000000006,0.01,1.8481602275624538,5.545395197632296E-4,-0.009376381529473479,2.1244276913372815,-0.03490658503988664,11.112942066192629,-0.029410699056851397,-0.05151493953725762,2.203853011001307,-3.717328239491664,0.05419371081958448
0.8900000000000006,0.01,1.836967163731567,5.157862260032585E-4,-0.009370836134275846,2.142909293612906,-0.03490658503988664,11.112942066192629,-0.029410699056851397,-0.05465670678003775,2.2574278738767006,-3.673050276997565,0.05172971266094206
0.9000000000000006,0.01,1.8258782023661924,4.797411572186475E-4,-0.009365678272015813,2.161278965250222,-0.03490658503988664,11.109155130386352,-0.029849962739431468,-0.05626252717986564,2.2842769340650975,-3.650460803391609,0.05042705982889232
0.9100000000000006,0.01,1.8137960573580452,4.4621505252843367E-4,-0.009360880860443626,2.1795377472738835,-0.03490658503988664,11.109155130386352,-0.029849962739431468,-0.05788105933667737,2.3108370593043546,-3.627713218482485,0.04908403177311237
0.9200000000000006,0.01,1.8028407881438482,4.1503187730921893E-4,-0.009356418709918341,2.197675707847464,-0.03490658503988664,11.108662929534912,-0.029849962739431468,-0.05788105933667737,2.3108370593043546,-3.627713218482485,0.04908403177311237
0.9300000000000006,0.01,1.7918201955612967,3.860278988948654E-4,-0.009352268391145249,2.2157041157289026,-0.03490658503988664,11.108662929534912,-0.029849962739431468,-0.06118572985257264,2.3640728410271876,-3.58132913510983,0.04624848763197715
0.9400000000000006,0.01,1.7810031508324335,3.590508268697633E-4,-0.0093484081121563,2.2336223176845156,-0.03490658503988664,11.108662929534912,-0.02995783760302645,-0.06286921091441706,2.3907154885838153,-3.55771982850134,0.044755150998421575
0.9500000000000006,0.01,1.7702522296590657,3.33959013441602E-4,-0.009344817603887603,2.25143234919284,-0.03490658503988664,11.101000442504883,-0.030074522753594957,-0.0648495365952241,2.4215123196036856,-3.5299566029255747,0.042959092679068646
0.9600000000000006,0.01,1.7574207143856637,3.106207096950685E-4,-0.009341478013753186,2.2691348714894306,-0.03490658503988664,11.101000442504883,-0.030412633956217128,-0.06628994984240189,2.4434720090965456,-3.5097729953928227,0.04161917568076489
0.9700000000000006,0.01,1.7467992010077091,2.889133738213593E-4,-0.009338371806656236,2.286709078633287,-0.03490658503988664,11.101000442504883,-0.030412633956217128,-0.06802956167346126,2.4695882023795193,-3.485406175350767,0.03997151915026133
0.9800000000000006,0.01,1.7362546767213953,2.6872302769118464E-4,-0.009335482672918023,2.304177070643364,-0.03490658503988664,11.08870147705078,-0.030412633956217128,-0.06802956167346126,2.4695882023795193,-3.485406175350767,0.03997151915026133
0.9900000000000007,0.01,1.7223301711882,2.4994365839279414E-4,-0.009332795442641111,2.3215396174105782,-0.03490658503988664,11.08870147705078,-0.030412633956217128,-0.07156798439083781,2.5218511145279976,-3.4358697612357094,0.03651070618441453
1.0000000000000007,0.01,1.7119126431278715,2.3247666159286872E-4,-0.009330296006057183,2.3387629191224604,-0.03490658503988664,11.092771701812744,-0.030412633956217128,-0.07156798439083781,2.5218511145279976,-3.4358697612357094,0.03651070618441453
