time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049476442337037
0.01,0.01,2.53385340385437,-0.027891089407188076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049476442337037
0.02,0.01,2.53385340385437,-0.027891089407188076,-2.7891089407188076E-4,0.025338534038543702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049476442337037
0.03,0.01,2.518650283431244,-0.026635990383864612,-5.578217881437615E-4,0.050677068077087405,2.5338534038543703E-4,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049476442337037
0.04,0.01,2.5034471630081176,-0.02538089136054115,-8.241816919824076E-4,0.07586357091139984,7.601560211562995E-4,-1.0846294347178068E-10,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047801265716553
0.05,0.01,2.4878662118537944,-0.024182271793267242,-0.001077990605587819,0.10089804254148102,0.0015187911547229513,-9.345929236882124E-7,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049101057052612
0.060000000000000005,0.01,2.4732094704498424,-0.023040131682042893,-0.0013198133235204914,0.12577670466001897,0.0025277712623168387,-1.337495691271727E-7,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.046684741973875
0.07,0.01,2.4576057049566735,-0.021951929451345865,-0.0015502146403409203,0.1505087993645174,0.0037855381873999113,-6.866333142504275E-7,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.048510398864746
0.08,0.01,2.4432776320634186,-0.027887895877450882,-0.001769733934854379,0.1750848564140841,0.0052905916165307204,-1.0886833138128344E-5,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.048510398864746
0.09,0.01,2.4285319978336783,-0.02690005905214032,-0.002048612893628888,0.1995176327347183,0.007041192420125282,1.8566876443556603E-5,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.048510398864746
0.09999999999999999,0.01,2.413872332041298,-0.02564510373765503,-0.002317613484150291,0.22380295271305506,0.009035127424257473,-5.180198387797394E-5,0.0,-2.8721235003124977E-6,0.10060469978833451,0.001514551046816567,-8.947432575887103E-10,-0.02908882086657205,9.048510398864746
0.10999999999999999,0.01,2.399301140054296,-0.024434601080308715,-0.0025740645215268413,0.24794167603346803,0.011270179415806408,6.360494564247728E-5,0.0,-6.040625523504396E-6,0.12503428197697986,0.002508292252082926,-3.748890726470932E-9,-0.02327105669325769,9.043338041305542
0.11999999999999998,0.01,2.383369645945471,-0.01630779906031729,-0.0028184105323299283,0.271934687434011,0.013743776545026936,-1.0617347978457268E-4,0.0,-6.040625523504396E-6,0.12503428197697986,0.002508292252082926,-3.748890726470932E-9,-0.02327105669325769,9.044814910888672
0.12999999999999998,0.01,2.369387362588421,-0.015208242011703399,-0.0029814885229331014,0.2957683838934657,0.01645623346460911,8.728163747550634E-5,0.0,-6.040625523504396E-6,0.12503428197697986,0.002508292252082926,-3.748890726470932E-9,-0.02908882086657205,9.045425004959109
0.13999999999999999,0.01,2.355257971052471,-0.021447163405786066,-0.0031335709430501354,0.3194622575193499,0.01940713259167803,-1.1293832396471409E-4,0.0,-6.040625523504396E-6,0.12503428197697986,0.002508292252082926,-3.748890726470932E-9,-0.02908882086657205,9.045425004959109
0.15,0.01,2.34104164687694,-0.020762792515259417,-0.0033480425771079962,0.34301483722987464,0.022597828980334234,4.5396616437586154E-5,0.0,-6.040625523504396E-6,0.12503428197697986,0.002508292252082926,-3.748890726470932E-9,-0.02908882086657205,9.045425004959109
0.16,0.01,2.3269100990506253,-0.019797670161999043,-0.0035556705022605902,0.36642525369864404,0.0260258738411137,-7.47128688964921E-5,0.0,-1.0887208089014286E-5,0.14960098242056574,0.00375815691147652,-1.129885508902184E-8,-0.02908882086657205,9.042727527618409
0.17,0.01,2.312108555513968,-0.018863344498812367,-0.0037536472038805805,0.3896943546891503,0.029689635564331802,-1.4740456126107084E-5,0.0,-1.0887208089014286E-5,0.14960098242056574,0.00375815691147652,-1.129885508902184E-8,-0.02327105669325769,9.03615900039673
0.18000000000000002,0.01,2.2963079072975936,-0.010999676989725465,-0.003942280648868704,0.41281544024429,0.03358637757925996,-5.437222057027068E-5,0.0,-1.0887208089014286E-5,0.14960098242056574,0.00375815691147652,-1.129885508902184E-8,-0.02908882086657205,9.036146659851074
