time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011635528346628954,10.81531576156616
0.01,0.01,2.5235736776987707,0.0015495049670660188,0.0,0.0,0.0,0.0,0.011635528346628954,10.817982711791991
0.02,0.01,2.524195966084798,0.0015495049670660188,1.5495049670660187E-5,0.02523573677698771,0.0,0.0,0.011635528346628954,10.81560667037964
0.03,0.01,2.5110236880334225,0.0015417574422306886,3.099009934132037E-5,0.05047769643783569,2.523573677698771E-4,0.0,0.011635528346628954,10.815775747299194
0.04,0.01,2.4984421594842274,0.0015340099173953587,4.640767376362726E-5,0.07558793331816992,7.571343321482338E-4,5.977662901653373E-12,0.011635528346628954,10.81538779258728
0.05,0.01,2.4857965182779473,0.001526301130184205,6.174777293758085E-5,0.1005723549130122,0.0015130136635446573,5.19569728421694E-8,0.011635528346628954,10.81665557861328
0.060000000000000005,0.01,2.473600124219926,0.0015186310805972284,7.70107842394229E-5,0.12543032009579166,0.00251873721169502,7.564030444942818E-9,0.011635528346628954,10.816986465454102
0.07,0.01,2.4612483485580614,0.0015109995749463074,9.219709504539518E-5,0.15016632133799093,0.003773040412217635,4.060945535245455E-8,0.011635528346628954,10.814944143295287
0.08,0.01,2.448403806099905,0.0015034064195433212,1.0730709079485825E-4,0.17477880482357155,0.005274703515740257,6.150111275453073E-7,0.011635528346628954,10.814476509094238
0.09,0.01,2.4359884497102033,0.0014958514216685897,1.2234115499029147E-4,0.1992628428845706,0.007022490780269159,-1.0401342411812943E-6,0.011635528346628954,10.813918209075927
0.09999999999999999,0.01,2.423616160675431,0.001488334389570873,1.3729966920697736E-4,0.22362272738167263,0.009015115215910207,2.949092538687696E-6,0.011635528346628954,10.815723419189451
