time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.15,0.01,7.229591768054899,0.7751360303535828,0.15818019322934618,0.9736089563711802,0.0,0.0,0.0,0.0,0.0,1.210094948049402,27.751978912353515
0.16,0.01,7.186388721636276,0.7385257796417248,0.165931553532882,1.0459048740517292,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.10401908874512
0.17,0.01,6.121582420417596,0.7036446582758136,0.17331681132929924,1.117768761268092,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.10401908874512
0.18000000000000002,0.01,6.078464088087778,0.670410998191936,0.1803532579120574,1.178984585472268,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.10401908874512
0.19000000000000003,0.01,6.041734593565272,0.6387469885695243,0.18705736789397676,1.239769226353146,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.10401908874512
0.20000000000000004,0.01,6.005263809036746,0.6085784936508871,0.193444837779672,1.3001865722887986,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.117619066238404
0.21000000000000005,0.01,5.972821395173473,0.5798348791652586,0.19953062271618088,1.360239210379166,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.117619066238404
0.22000000000000006,0.01,5.936789812319254,0.5524488469509686,0.20532897150783347,1.4199674243309008,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.117619066238404
0.23000000000000007,0.01,5.900952883948213,0.526356277388532,0.21085345997734314,1.4793353224540935,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.117619066238404
0.24000000000000007,0.01,5.865332145074298,0.5014960792757385,0.21611702275122846,1.5383448512935756,0.0,0.0,0.0,0.0,0.0,1.210094948049402,26.53681894302368
0.25000000000000006,0.01,6.507302393270485,0.4778100467932545,0.22113198354398583,1.5969981727443185,0.0,0.0,0.0,0.0,0.0,1.210094948049402,26.499218940734863
0.26000000000000006,0.01,6.46158239975917,0.45524272322584636,0.22591008401191837,1.6620711966770234,0.0,0.0,0.0,0.0,0.0,1.210094948049402,26.499218940734863
0.2700000000000001,0.01,6.422538585399547,0.43374127112014993,0.23046251124417683,1.726687020674615,0.0,0.0,0.0,0.0,0.0,1.210094948049402,26.499218940734863
0.2800000000000001,0.01,6.383769091000992,0.41325534857498686,0.23479992395537833,1.7909124065286104,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.88099913597107
0.2900000000000001,0.01,5.332132314154733,0.3937369913745801,0.2389324774411282,1.8547500974386204,0.0,0.0,0.0,0.0,0.0,1.210094948049402,28.96321885108948
0.3000000000000001,0.01,6.996851219841882,0.3751405006887057,0.242869847354874,1.9080714205801677,0.0,0.0,0.0,0.0,0.0,1.210094948049402,28.96321885108948
0.3100000000000001,0.01,6.964858425956954,0.3574223360768496,0.24662125236176105,1.9780399327785865,0.0,0.0,0.0,0.0,0.0,1.210094948049402,28.96321885108948
0.3200000000000001,0.01,6.9228773186379025,0.34054101354585786,0.25019547572252954,2.047688517038156,0.0,0.0,0.0,0.0,0.0,1.210094948049402,28.96321885108948
0.3300000000000001,0.01,6.881088168082161,0.32445700842239966,0.2536008858579881,2.116917290224535,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,25.35601901054382
0.34000000000000014,0.01,5.829534948817549,0.31610543516463285,0.25684545594221214,2.1857281719053567,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,25.35601901054382
0.35000000000000014,0.01,5.788248419809056,0.30150486978562474,0.26000651029385846,2.2440235213935322,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,25.35601901054382
0.36000000000000015,0.01,5.753271210116151,0.28728012520321633,0.2630215589917147,2.301906005591623,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,25.35601901054382
0.37000000000000016,0.01,5.718541719597296,0.2737124060628633,0.26589436024374685,2.3594387176927842,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,28.969638862609862
0.38000000000000017,0.01,6.695835650915091,0.26078480042871854,0.2686314843043755,2.416624134888757,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,28.969638862609862
0.3900000000000002,0.01,6.661524400597508,0.24846774215588965,0.2712393323086627,2.483582491397908,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,28.969638862609862
0.4000000000000002,0.01,6.6213493866920174,0.23673242613659723,0.2737240097302216,2.550197735403883,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,28.969638862609862
0.4100000000000002,0.01,6.581380240288432,0.22555137773958223,0.2760913339915876,2.616411229270803,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,21.68669919013977
0.4200000000000002,0.01,4.502429035676654,0.21489841856343528,0.2783468477689834,2.6822250316736875,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,21.68235918045044
0.4300000000000002,0.01,4.461725551521911,0.20474860656515417,0.28049583195461775,2.727249322030454,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,21.68235918045044
0.4400000000000002,0.01,4.434710977307851,0.19507817772979955,0.2825433180202693,2.771866577545673,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,21.68235918045044
0.45000000000000023,0.01,4.40794062399872,0.18586449043436767,0.2844940997975673,2.816213687318751,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,21.68235918045044
0.46000000000000024,0.01,4.381332358134873,0.1770859724365266,0.28635274470191097,2.8602930935587385,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.6984591960907
0.47000000000000025,0.01,4.359392718770152,0.1756948427187769,0.2881236044262762,2.9041064171400874,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.6984591960907
0.48000000000000026,0.01,4.333104724621343,0.16772597395913327,0.289880552853464,2.947700344327789,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.6984591960907
0.49000000000000027,0.01,4.3069483683087215,0.15981970603678833,0.2915578125930553,2.9910313915740026,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.6984591960907
0.5000000000000002,0.01,4.2809497399609935,0.1522720372086274,0.2931560096534232,3.03410087525709,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.6984591960907
0.5100000000000002,0.01,4.255108049751141,0.14508015043697184,0.2946787300255095,3.0769103726567,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.938859128952025
0.5200000000000002,0.01,4.5767343325125465,0.13822790876258356,0.2961295315298792,3.1194614531542113,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.938859128952025
0.5300000000000002,0.01,4.55120368421404,0.13169930199291985,0.29751181061750503,3.1652287964793366,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.938859128952025
0.5400000000000003,0.01,4.523743278218965,0.12547904609860358,0.29882880363743425,3.210740833321477,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.938859128952025
0.5500000000000003,0.01,4.496436056113681,0.11955257750892212,0.3000835940984203,3.255978266103667,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.936519145965576
0.5600000000000003,0.01,4.468638401208161,0.11390602043448497,0.3012791198735095,3.3009426266648036,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,25.351099014282227
0.5700000000000003,0.01,5.117742148000142,0.10852615444658337,0.30241818007785437,3.3456290106768853,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,25.351099014282227
0.5800000000000003,0.01,5.090930317592892,0.10340038352703157,0.3035034416223202,3.396806432156887,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,25.351099014282227
0.5900000000000003,0.01,5.060223864704892,0.09851670657693543,0.3045374454575905,3.447715735332816,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.15867907524109
0.6000000000000003,0.01,4.6958006998678155,0.10083646167001614,0.3055226125233598,3.498317973979865,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.15867907524109
0.6100000000000003,0.01,4.6654393566795855,0.0964032098740541,0.30653097714006,3.545275980978543,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.15867907524109
0.6200000000000003,0.01,4.637264552480379,0.09186556909890331,0.3074950092388005,3.591930374545339,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.15867907524109
0.6300000000000003,0.01,4.609271916340302,0.08752742465457097,0.30841366492978955,3.6383030200701425,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.15867907524109
0.6400000000000003,0.01,4.581448329025419,0.08339347404512032,0.30928893917633526,3.6843957392335454,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.14603907585144
0.6500000000000004,0.01,4.550253497698276,0.07945473993566463,0.31012287391678645,3.7302102225237994,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.14603907585144
0.6600000000000004,0.01,4.522764807724124,0.07570203360363431,0.3109174213161431,3.775712757500782,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.14603907585144
0.6700000000000004,0.01,4.495463286737934,0.07212657030652944,0.31167444165217945,3.8209404055780234,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.14603907585144
0.6800000000000004,0.01,4.46832669789159,0.06871997879436581,0.31239570735524474,3.865895038445403,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.14603907585144
0.6900000000000004,0.01,4.441353918171162,0.06547428313057196,0.3130829071431884,3.910578305424319,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.14603907585144
0.7000000000000004,0.01,4.414543957983812,0.062381884084825395,0.31373764997449416,3.9549918446060306,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.9399991607666
0.7100000000000004,0.01,4.05020465825103,0.0594355413439496,0.31436146881534244,3.999137284185869,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.9399991607666
0.7200000000000004,0.01,4.0237173945031275,0.05662835656013235,0.31495582422878193,4.039639330768379,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.1618190574646
0.7300000000000004,0.01,4.341525737629061,0.05395375719965462,0.3155221077943833,4.07987650471341,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.363439016342163
0.7400000000000004,0.01,4.65383702174776,0.05140548115444857,0.3160616453663798,4.123291762089701,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.363439016342163
0.7500000000000004,0.01,4.627787867321985,0.04897756208046414,0.3165757001779243,4.169830132307179,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.363439016342163
0.7600000000000005,0.01,4.599864845191499,0.04666431542851396,0.31706547579872896,4.216108010980398,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.363439016342163
0.7700000000000005,0.01,4.572098117987567,0.04446032513489301,0.3175321189530141,4.262106659432313,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.355419034957887
0.7800000000000005,0.01,4.542253334128819,0.04236043094060993,0.317976722204363,4.307827640612189,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.355419034957887
0.7900000000000005,0.01,4.514820745420894,0.040359716309539745,0.3184003265137691,4.353250173953477,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.355419034957887
0.8000000000000005,0.01,4.487567225416122,0.03845349691721239,0.3188039236768645,4.398398381407685,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.355419034957887
0.8100000000000005,0.01,4.460478300943596,0.036637309683283076,0.3191884586460366,4.443274053661846,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.362839031219483
0.8200000000000005,0.01,4.435630496544348,0.03490690232200852,0.31955483174286947,4.487878836671282,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.16087908744812
0.8300000000000005,0.01,4.072318842482704,0.033258223386260694,0.31990390076608954,4.5322351416367255,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.16087908744812
0.8400000000000005,0.01,4.045705059503438,0.03168741278177037,0.32023648299995217,4.572958330061552,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.16087908744812
0.8500000000000005,0.01,4.021271146448542,0.03019079272938857,0.3205533571277699,4.613415380656587,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.16087908744812
0.8600000000000005,0.01,3.996996916091521,0.028764859154208816,0.3208552650550638,4.653628092121072,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,24.14627908706665
0.8700000000000006,0.01,3.968781289106018,0.020433501129589193,0.32114291364660585,4.693598061281987,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,24.14627908706665
0.8800000000000006,0.01,3.944799307609469,0.019139082467649893,0.32134724865790176,4.733285874173047,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,24.14627908706665
0.8900000000000006,0.01,3.9209866198748333,0.018219574916818304,0.32153863948257827,4.7727338672491415,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,24.14627908706665
0.9000000000000006,0.01,3.8973178240291766,0.01735831620577402,0.32172083523174644,4.81194373344789,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.92701912879944
0.9100000000000006,0.01,3.532399115995109,0.016538435334517265,0.32189441839380417,4.850916911688182,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.691619205474854
0.9200000000000006,0.01,3.16310323052005,0.015757311105257465,0.32205980274714935,4.886240902848133,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.691619205474854
0.9300000000000006,0.01,3.1419088358240796,0.015013081515204169,0.3222173758582019,4.917871935153333,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.691619205474854
0.9400000000000006,0.01,3.122930216440959,0.014304002515467568,0.32236750667335395,4.949291023511574,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,24.150719079971314
0.9500000000000006,0.01,3.7926267282850237,0.013628413847283444,0.32251054669850865,4.980520325675983,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.89569913864136
0.9600000000000006,0.01,3.4224835634139907,0.012984733734087317,0.3226468308369815,5.018446592958834,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.89569913864136
0.9700000000000006,0.01,3.3997278030442803,0.012371455110959578,0.3227766781743224,5.052671428592974,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.89569913864136
0.9800000000000006,0.01,3.3791929016637967,0.011787142092925557,0.322900392725432,5.086668706623416,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,22.89569913864136
0.9900000000000007,0.01,3.358794534845531,0.01123042661293236,0.32301826414636126,5.120460635640054,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0000000000000007,0.01,4.029979344858033,0.017672777570547665,0.3231305684124906,5.154048580988509,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0100000000000007,0.01,4.00982657764896,0.017167408372965598,0.3233072961881961,5.19434837443709,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0200000000000007,0.01,3.985646701579811,0.016372133382290904,0.32347897027192574,5.234446640213579,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0300000000000007,0.01,3.9615877421139176,0.015599600005507502,0.32364269160574866,5.274303107229377,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0400000000000007,0.01,3.937673861904439,0.014862854003304365,0.3237986876058037,5.313918984650516,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0500000000000007,0.01,3.9139043354517558,0.014160872003056602,0.3239473161458368,5.35329572326956,0.0,0.0,0.0,0.0,0.0,1.227548240569345,25.36519902229309
1.0600000000000007,0.01,3.890278292280329,0.013492043572907841,0.3240889248658673,5.392434766624078,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.163539066314694
1.0700000000000007,0.01,3.530330078593668,0.012854804332770364,0.3242238453015964,5.431337549546881,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.9499991607666
1.0800000000000007,0.01,3.167197235286519,0.012247662371989404,0.3243523933449241,5.466640850332817,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.90787917137146
1.0900000000000007,0.01,3.134221657784318,0.01166919617701484,0.324474869968644,5.4983128226856826,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.946539134979247
1.1000000000000008,0.01,3.1260432641827793,0.011118051370275328,0.32459156193041416,5.529655039263526,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.946539134979247
1.1100000000000008,0.01,3.1072379342360734,0.010592937542309583,0.3247027424441169,5.5609154719053535,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.946539134979247
1.1200000000000008,0.01,3.0884816746509767,0.010092625230647273,0.32480867181954,5.591987851247715,0.0,0.0,0.0,0.0,0.0,1.227548240569345,22.946539134979247
1.1300000000000008,0.01,3.06983824704556,0.009615943041243386,0.32490959807184644,5.6228726679942245,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.15205909729004
1.1400000000000008,0.01,3.388852946444676,0.00916177490586434,0.32500575750225885,5.65357105046468,0.0,0.0,0.0,0.0,0.0,1.227548240569345,21.697859201431275
1.1500000000000008,0.01,2.683257946121949,0.008729057469008483,0.3250973752513175,5.6874595799291265,0.0,0.0,0.0,0.0,0.0,1.227548240569345,21.697859201431275
1.1600000000000008,0.01,2.662924828443281,0.008316777598244618,0.3251846658260076,5.714292159390346,0.0,0.0,0.0,0.0,0.0,1.227548240569345,21.697859201431275
1.1700000000000008,0.01,2.6468252807665493,0.007923970012139209,0.32526783360199,5.7409214076747785,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.154459047317506
1.1800000000000008,0.01,3.318695688644034,0.007549715020218228,0.32534707330211143,5.767389660482444,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.154459047317506
1.1900000000000008,0.01,3.302814736959435,0.007193136369671865,0.3254225704523136,5.800576617368884,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.154459047317506
1.2000000000000008,0.01,3.2829025628275708,0.0068533991937621275,0.3254945018160103,5.833604764738479,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.154459047317506
1.2100000000000009,0.01,3.263085674405814,0.006529708057126937,0.32556303580794793,5.866433790366755,0.0,0.0,0.0,0.0,0.0,1.227548240569345,24.154459047317506
1.2200000000000009,0.01,3.2433882590288485,0.006221305093407625,0.3256283328885192,5.899064647110813,0.0,0.0,0.0,0.0,0.0,1.2217304763960306,21.67897916793823
1.2300000000000009,0.01,2.530675378756216,-0.0010453041209602665,0.3256905459394533,5.931498529701101,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.2400000000000009,0.01,2.8582694437332936,-0.008298035201960402,0.3256800928982437,5.956805283488663,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.2500000000000009,0.01,2.8430853914607566,-0.008250996516517145,0.3255971125462241,5.9853879779259955,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.260000000000001,0.01,2.825935774798357,-0.007877584932428988,0.3255146025810589,6.013818831840603,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.270000000000001,0.01,2.8088772624495926,-0.007506290089185685,0.3254358267317346,6.042078189588587,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.280000000000001,0.01,2.791921647800802,-0.007151798767226297,0.3253607638308427,6.070166962213083,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.290000000000001,0.01,2.775068384226105,-0.0068140157132128565,0.3252892458431705,6.098086178691091,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.300000000000001,0.01,2.7583168543393,-0.006492184768687764,0.32522110568603835,6.125836862533352,0.0,0.0,0.0,0.0,0.0,1.2159127122227162,22.91845914840698
1.310000000000001,0.01,2.7416664440339433,-0.006185554061593157,0.3251561838383515,6.153420031076745,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,21.653879194259645
1.320000000000001,0.01,2.371034155746653,-0.019838950450596193,0.32509432829773555,6.180836695517085,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,20.438179235458374
1.330000000000001,0.01,2.014188168618093,-0.02653337286962154,0.3248959387932296,6.204547037074551,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,20.438179235458374
1.340000000000001,0.01,1.9999619636836137,-0.02564062009934473,0.3246306050645334,6.224688918760732,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,22.88921914100647
1.350000000000001,0.01,2.6741680082253727,-0.02444661832021186,0.32437419886353996,6.244688538397568,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,24.098659057617187
1.360000000000001,0.01,3.000811413094271,-0.02329279041574142,0.32412973268033785,6.271430218479822,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,24.098659057617187
1.370000000000001,0.01,2.9847664050449185,-0.022192692591331886,0.32389680477618044,6.301438332610765,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,24.098659057617187
1.380000000000001,0.01,2.966761536566353,-0.021144517022623543,0.3236748778502671,6.331285996661214,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,24.098659057617187
1.390000000000001,0.01,2.9488529381360835,-0.02014584585601356,0.32346343268004085,6.3609536120268775,0.0,0.0,0.0,0.0,0.0,1.1984594197027731,24.098659057617187
1.400000000000001,0.01,2.9310523689166854,-0.019194342589995417,0.32326197422148073,6.390442141408238,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.89935914039612
1.410000000000001,0.01,2.57755527446597,-0.011315007174677788,0.3230700307955808,6.419752665097405,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.89935914039612
1.420000000000001,0.01,2.5599689602524704,-0.010451261758127994,0.322956880723834,6.445528217842064,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.89935914039612
1.430000000000001,0.01,2.544503628605675,-0.009942086435267478,0.32285236810625273,6.471127907444589,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.89935914039612
1.440000000000001,0.01,2.5291438148441596,-0.009471779656151785,0.32275294724190007,6.496572943730645,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.89935914039612
1.450000000000001,0.01,2.513876793072526,-0.009024385766564808,0.32265822944533856,6.5218643818790865,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.89935914039612
1.460000000000001,0.01,2.498701930183461,-0.008598155682038033,0.3225679855876729,6.547003149809812,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.895179147720334
1.470000000000001,0.01,2.4824482714758065,-0.008192058322542606,0.32248200403085253,6.571990169111646,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.895179147720334
1.480000000000001,0.01,2.467456059894706,-0.007805141316850894,0.3224000834476271,6.596814651826404,0.0,0.0,0.0,0.0,0.0,1.2042771838760875,22.895179147720334
1.490000000000001,0.01,2.452561370265851,-0.0074364986923364795,0.3223220320344586,6.621489212425351,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.91027914047241
1.500000000000001,0.01,2.4419846318770646,-1.1249498128104718E-4,0.3222476670475352,6.646014826128009,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.91027914047241
1.5100000000000011,0.01,2.42726926365547,2.2214745987411688E-4,0.3222465420977224,6.670434672446779,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.91027914047241
1.5200000000000011,0.01,2.4126173558642074,2.2720973403173028E-4,0.32224876357232113,6.694707365083334,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.91027914047241
1.5300000000000011,0.01,2.3980537402822746,2.172130983374987E-4,0.32225103566966146,6.718833538641976,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.91027914047241
1.5400000000000011,0.01,2.3835780361470893,2.0698866030602336E-4,0.3222532078006448,6.742814076044799,0.0,0.0,0.0,0.0,0.0,1.210094948049402,22.91027914047241
1.5500000000000012,0.01,2.3691897137053957,1.9721407088091336E-4,0.3222552776872479,6.76664985640627,0.0,0.0,0.0,0.0,0.0,1.210094948049402,20.459639253616334
1.5600000000000012,0.01,1.6687090771688122,1.8789958116713357E-4,0.32225724982795667,6.7903417535433235,0.0,0.0,0.0,0.0,0.0,1.210094948049402,20.459639253616334
1.5700000000000012,0.01,1.6544939388865798,1.7902494797755741E-4,0.32225912882376834,6.8070288443150115,0.0,0.0,0.0,0.0,0.0,1.210094948049402,20.459639253616334
1.5800000000000012,0.01,1.644481684423567,1.7056946682506013E-4,0.3222609190732481,6.8235737837038775,0.0,0.0,0.0,0.0,0.0,1.210094948049402,20.459639253616334
1.5900000000000012,0.01,1.6345547207902476,1.6251334416608754E-4,0.32226262476791634,6.840018600548113,0.0,0.0,0.0,0.0,0.0,1.210094948049402,20.459639253616334
1.6000000000000012,0.01,1.624687830683706,1.54837718159051E-4,0.322264249901358,6.8563641477560155,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.126959056854247
1.6100000000000012,0.01,2.64173004726558,1.4752461767161829E-4,0.3222657982785396,6.872611026062852,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.126959056854247
1.6200000000000012,0.01,2.631981920281478,1.4055692035450096E-4,0.3222672735247163,6.899028326535508,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.126959056854247
1.6300000000000012,0.01,2.616131539997884,1.339183125592669E-4,0.3222686790939198,6.925348145738323,0.0,0.0,0.0,0.0,0.0,1.210094948049402,24.128039093017577
