time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.22107503858594835,14.20350742340088
0.01,0.01,2.187340143203736,0.2649653493682871,0.0,0.0,0.2268928027592629,14.23175811767578
0.02,0.01,2.1916907501220706,0.27193812172008425,0.0026496534936828707,0.021873401432037358,0.2268928027592629,14.23175811767578
0.03,0.01,2.17966037933445,0.2600146809985114,0.005369034710883713,0.04379030893325807,0.2268928027592629,14.23175811767578
0.04,0.01,2.1676060802087784,0.24777746552110755,0.007969181520868826,0.06558691272660257,0.2268928027592629,14.23175811767578
0.05,0.01,2.155617948122439,0.23607680487617455,0.010446956176079901,0.08726297352869035,0.2268928027592629,14.21946620941162
0.060000000000000005,0.01,2.14180316080861,0.2249268189277247,0.012807724224841647,0.10881915300991474,0.23852833110589167,14.224109649658203
0.07,0.01,2.1306623518919103,0.2282489074118908,0.015056992414118894,0.13023718461800082,0.2268928027592629,14.206403732299805
0.08,0.01,2.11615572323427,0.20418165585654927,0.0173394814882378,0.15154380813691992,0.2268928027592629,14.206403732299805
0.09,0.01,2.1044370802988643,0.19391045502301416,0.019381298046803296,0.17270536536926262,0.2268928027592629,14.206403732299805
0.09999999999999999,0.01,2.092798223821076,0.18472228050946943,0.02132040259703344,0.19374973617225127,0.2268928027592629,14.206403732299805
0.10999999999999999,0.01,2.081223819879432,0.1759963100334338,0.023167625402128134,0.21467771841046204,0.2268928027592629,14.206403732299805
0.11999999999999998,0.01,2.069713429648416,0.16768380741050767,0.02492758850246247,0.23548995660925637,0.23852833110589167,14.211739540100098
0.12999999999999998,0.01,2.059088413040324,0.17370951816259705,0.026604426576567548,0.25618709090574054,0.2327105669325773,14.220982551574709
0.13999999999999999,0.01,2.0491284129443486,0.1591909744773273,0.028341521758193516,0.27677797503614376,0.2327105669325773,14.220982551574709
0.15,0.01,2.0378034266726264,0.15137404616001043,0.02993343150296679,0.2972692591655873,0.2327105669325773,14.220982551574709
0.16,0.01,2.026533220401433,0.1442104523085307,0.031447171964566895,0.3176472934323135,0.2327105669325773,14.220982551574709
0.17,0.01,2.015325301554733,0.13739862023133023,0.0328892764876522,0.33791262563632785,0.2327105669325773,14.219961166381836
0.18000000000000002,0.01,2.0040220755228226,0.13090914987744637,0.034263262689965504,0.35806587865187517,0.215257274412634,14.19509983062744
0.19000000000000003,0.01,1.9891091406580947,0.1038078949116454,0.03557235418873997,0.3781060994071034,0.2268928027592629,14.190378189086914
0.20000000000000004,0.01,1.9773598864454782,0.1118625278707544,0.036610433137856425,0.39799719081368434,0.2268928027592629,14.190378189086914
0.21000000000000005,0.01,1.9664197861718589,0.10719117259973035,0.03772905841656397,0.41777078967813913,0.2268928027592629,14.190378189086914
0.22000000000000006,0.01,1.9555443067964084,0.10215735884554641,0.03880097014256127,0.4374349875398577,0.2268928027592629,14.190378189086914
0.23000000000000007,0.01,1.9447289979724633,0.09733375607855854,0.039822543731016735,0.4569904306078218,0.2268928027592629,14.193102836608888
0.24000000000000007,0.01,1.9343931000034673,0.09273667493050895,0.04079588129180232,0.4764377205875464,0.2327105669325773,14.179364204406738
0.25000000000000006,0.01,1.9215813411554876,0.09532942825877082,0.04172324804110741,0.4957816515875811,0.2268928027592629,14.18137550354004
0.26000000000000006,0.01,1.911251919171997,0.08418350553510093,0.04267654232369512,0.514997464999136,0.2268928027592629,14.18137550354004
0.2700000000000001,0.01,1.9006832217956418,0.07989368126345624,0.043518377379046125,0.534109984190856,0.2268928027592629,14.18137550354004
0.2800000000000001,0.01,1.890171336240196,0.0761054235143767,0.04431731419168069,0.5531168164088124,0.2268928027592629,14.18137550354004
0.2900000000000001,0.01,1.87971757852032,0.07251020785752116,0.04507836842682446,0.5720185297712144,0.2268928027592629,14.18137550354004
0.3000000000000001,0.01,1.8693216361709988,0.0690854637993742,0.04580347050539967,0.5908157055564176,0.22107503858594835,14.148599624633787
0.3100000000000001,0.01,1.853935704137574,0.05884973209398857,0.04649432514339341,0.6095089219181276,0.2268928027592629,14.153301239013672
0.3200000000000001,0.01,1.8443784837531356,0.06271365857481391,0.0470828224643333,0.6280482789595033,0.2268928027592629,14.153301239013672
0.3300000000000001,0.01,1.834181837380379,0.060065420630584426,0.047709959050081435,0.6464920637970347,0.2268928027592629,14.153301239013672
0.34000000000000014,0.01,1.8240377557197367,0.0572433059947178,0.04831061325638728,0.6648338821708385,0.2268928027592629,14.153301239013672
0.35000000000000014,0.01,1.8139497556141446,0.0545403620663415,0.04888304631633446,0.6830742597280358,0.2268928027592629,14.153301239013672
0.36000000000000015,0.01,1.803917547957686,0.05196441329657921,0.049428449936997874,0.7012137572841772,0.215257274412634,14.09547519683838
0.37000000000000016,0.01,1.7850356138068135,0.03556455229999973,0.049948094069963665,0.7192529327637541,0.22107503858594835,14.096732139587402
0.38000000000000017,0.01,1.7753076364763956,0.0401989260534506,0.050303739592963664,0.7371032889018223,0.22107503858594835,14.096732139587402
0.3900000000000002,0.01,1.765489940600458,0.0385985211999506,0.05070572885349817,0.7548563652665863,0.22107503858594835,14.096732139587402
0.4000000000000002,0.01,1.755725748599838,0.03678956952754531,0.05109171406549768,0.7725112646725909,0.22107503858594835,14.096732139587402
0.4100000000000002,0.01,1.7460155539265352,0.03505263607354753,0.051459609760773135,0.7900685221585892,0.22107503858594835,14.095849990844728
0.4200000000000002,0.01,1.7362232114028644,0.03339710544480798,0.05181013612150861,0.8075286776978546,0.215257274412634,14.05715274810791
0.4300000000000002,0.01,1.7206607504747984,0.02484696446970143,0.05214410717595669,0.8248909098118833,0.215257274412634,14.070049285888672
0.4400000000000002,0.01,1.71309758963032,0.023344094724685068,0.0523925768206537,0.8420975173166313,0.215257274412634,14.070049285888672
0.45000000000000023,0.01,1.7036339555027087,0.022225981323548513,0.05262601776790055,0.8592284932129345,0.215257274412634,14.070049285888672
0.46000000000000024,0.01,1.694211918759742,0.02117549706093768,0.05284827758113604,0.8762648327679615,0.215257274412634,14.070049285888672
0.47000000000000025,0.01,1.684841932004477,0.020175327901377983,0.05306003255174542,0.893206951955559,0.20362174606600525,14.03803253173828
0.48000000000000026,0.01,1.670593186312138,0.005276885830041836,0.053261785830759203,0.9100553712756038,0.215257274412634,14.04521656036377
0.49000000000000027,0.01,1.6624328960944388,0.018314540778073752,0.05331455468905962,0.9267613031387252,0.2094395102393196,13.999722480773926
0.5000000000000002,0.01,1.646238545312886,0.011104308563924851,0.05349770009684036,0.9433856320996695,0.18035068937274737,13.983892440795898
0.5100000000000002,0.01,1.6346573382277503,-0.0245837075300737,0.05360874318247961,0.9598480175527984,0.18035068937274737,13.983892440795898
0.5200000000000002,0.01,1.6256030262285295,-0.02508340141545033,0.05336290610717887,0.9761945909350759,0.18035068937274737,13.983892440795898
0.5300000000000002,0.01,1.616612410868277,-0.023977134576597014,0.05311207209302437,0.9924506211973612,0.19780398189269063,13.983359336853027
0.5400000000000003,0.01,1.607589496216818,-0.0019300644575107016,0.0528723007472584,1.008616745306044,0.20362174606600525,13.975167274475098
0.5500000000000003,0.01,1.5974365503508412,0.0061216789502334355,0.05285300010268329,1.0246926402682122,0.18035068937274737,13.930427551269531
0.5600000000000003,0.01,1.5817048907479914,-0.021682557556366895,0.052914216892185624,1.0406670057717207,0.19780398189269063,13.987175941467283
0.5700000000000003,0.01,1.5816582418115155,-0.0010397160537363483,0.052697391316621954,1.0564840546792005,0.19780398189269063,13.987175941467283
0.5800000000000003,0.01,1.5729588649124016,-6.40009636998333E-5,0.05268699415608459,1.0723006370973156,0.19780398189269063,13.987175941467283
0.5900000000000003,0.01,1.5642597445824384,-1.721374128169778E-5,0.052686354146447595,1.0880302257464396,0.1919862177193763,13.916953086853027
0.6000000000000003,0.01,1.5447941512148247,-0.006987106049712109,0.05268618200903478,1.103672823192264,0.1919862177193763,13.897854804992676
0.6100000000000003,0.01,1.5332495872131273,-0.006986331431354433,0.05261631094853766,1.1191207647044121,0.1919862177193763,13.89809226989746
0.6200000000000003,0.01,1.524789788976782,-0.006671911659117392,0.052546447634224114,1.1344532605765434,0.1919862177193763,13.897052764892578
0.6300000000000003,0.01,1.5161968324763586,-0.006357526744706445,0.05247972851763294,1.1497011584663113,0.1919862177193763,13.897052764892578
0.6400000000000003,0.01,1.507810488636986,-0.0060572907200461615,0.05241615325018587,1.164863126791075,0.1919862177193763,13.897052764892578
0.6500000000000004,0.01,1.4994714060583663,-0.005771202016534357,0.05235558034298541,1.179941231677445,0.17453292519943298,13.871203422546388
0.6600000000000004,0.01,1.4871976496495496,-0.02641694098952342,0.05229786832282007,1.1949359457380286,0.18616845354606193,13.84142780303955
0.6700000000000004,0.01,1.4743651115121752,-0.012211692195185187,0.05203369891292483,1.2098079222345242,0.1512618685061753,13.813616752624512
0.6800000000000004,0.01,1.461902622675187,-0.05285956396143888,0.051911581990972976,1.224551573349646,0.17453292519943298,13.805224418640137
