time,step-size,{KF}.kf.steer_angle_p,{KF}.kf.theta_p,{KF}.kf.velocity_p,{KF}.kf.x_p,{KF}.kf.y_p,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{mq-local}.l.angle,{mq-local}.l.distance,{mq-networked}.n.steer_angle_s,{mq-networked}.n.theta_s,{mq-networked}.n.velocity_s,{mq-networked}.n.x_s,{mq-networked}.n.y_s
2.4199999999999924,0.01,0.016333832968417977,-0.08591022822600064,3.8284054517272343,5.100917700785467,-0.29414153866279585,-0.1517975762379594,0.05888118874850824,2.4101258742014564,0.06907573126842276,0.04418284117205596,0.12000193112761348,2.661783180364871,4.46681157240979,0.05463077461224622,0.2327105669325773,5.049643011093139,0.0047048643119556866,-0.08477328315633946,3.8836904563137153,5.18243701119498,-0.3013100705445046
2.429999999999992,0.01,0.016720419745173166,-0.08560299165696512,3.83956980405439,5.148825294135781,-0.2982512651114973,-0.1831698651128435,0.06198019868264028,2.356500071843465,0.08008810879762943,0.044873598484740186,0.12300159911300405,2.6602652046024913,4.493258859010338,0.05763909663552518,0.2327105669325773,5.0164658641815185,0.005844287126842124,-0.08442717243713338,3.892582162802327,5.221144380739422,-0.304623218121309
2.439999999999992,0.01,0.01723299870908933,-0.08528713654585789,3.8499563891041633,5.194773159431504,-0.3021836514784165,-0.19154868079066958,0.06198019868264028,2.3410174032847086,0.07697970089055041,0.04567447957271648,0.1260502621050577,2.6584335059513626,4.519682290106284,0.06072185270756225,0.2327105669325773,5.0164658641815185,0.005844287126842124,-0.08406067395354673,3.901415348083745,5.259919786647092,-0.3079341348943008
2.4499999999999917,0.01,0.01770260577548113,-0.08496007479668144,3.8599100511118607,5.239206637866163,-0.30597679486427826,-0.19044966159999238,0.06198019868264028,2.3410174032847086,0.07337573599465708,0.046444276581621986,0.12914925470798996,2.656518019143456,4.546078388861438,0.06387983324339327,0.2327105669325773,5.0164658641815185,0.005844287126842124,-0.08406067395354673,3.901415348083745,5.259919786647092,-0.3079341348943008
2.4599999999999915,0.01,0.01812546833998215,-0.08470469029434191,3.867524000458797,5.273829978128685,-0.30892773149971675,-0.18930036951524834,0.06198019868264028,2.3410174032847086,0.06991164945458231,0.04717803394156856,0.13230023335353097,2.654613522527456,4.572445935261446,0.06711422583657227,0.2327105669325773,5.0164658641815185,0.005844287126842124,-0.08406067395354673,3.901415348083745,5.259919786647092,-0.3079341348943008
2.4699999999999913,0.01,0.018504105726099864,-0.08450514332490848,3.873348298450292,5.300808385830699,-0.3112232677101998,-0.18815767154564833,0.06198019868264028,2.3410174032847086,0.06660974133482273,0.04787715043611438,0.1355036299097922,2.6527205188323033,4.5987846442820866,0.07042627996121698,0.24434609527920623,4.905164680480957,0.005844287126842124,-0.08406067395354673,3.901415348083745,5.259919786647092,-0.3079341348943008
2.479999999999991,0.01,0.018841190350467798,-0.08434913889918465,3.8778040711868784,5.321829559599672,-0.31300878938542886,-0.21818620076471404,0.06507920861677231,2.2890768508911132,0.07740926181296069,0.04854324784946261,0.13875924036782733,2.650838942116847,4.625094229860542,0.07381719750567899,0.255981623625835,4.8323373603820805,0.006764834363747058,-0.08283508253985221,3.927663640109415,5.376912015525071,-0.31786847122444806
2.489999999999991,0.01,0.019298009580012866,-0.08395851558370761,3.8871619304669736,5.364244666563431,-0.3165977608214894,-0.2374489043631257,0.0681782185509043,2.255090768178304,0.08835736815648758,0.049317340467592216,0.14206636966599895,2.6486570801091998,4.65137439875829,0.07728813864752669,0.2617993877991496,4.797607526779175,0.006764834363747058,-0.08191565980662234,3.9444186357725783,5.455269630094816,-0.32446930654835715
2.4999999999999907,0.01,0.019850327964139852,-0.0834515313454864,3.8981242765144506,5.414730134885318,-0.32084805120197696,-0.24586414056735081,0.06972772351797034,2.2388835124969484,0.09184672372670155,0.05020091414915709,0.14542540522661934,2.6462825910655683,4.677621761265247,0.08083981349605726,0.2617993877991496,4.797607526779175,0.006764834363747058,-0.08191565980662234,3.9444186357725783,5.455269630094816,-0.32446930654835715
2.5099999999999905,0.01,0.020423042031068553,-0.08305599774164371,3.9064293847729,5.454068217540709,-0.32415260562370285,-0.24443944714117194,0.06972772351797034,2.2388835124969484,0.08787064215965962,0.051119381386424106,0.14883769664488397,2.643823949659895,4.703833965498539,0.0844732009526645,0.2617993877991496,4.797607526779175,0.006764834363747058,-0.08191565980662234,3.9444186357725783,5.455269630094816,-0.32446930654835715
2.5199999999999902,0.01,0.02094283717629588,-0.08274722162114735,3.91277850722296,5.484719102618179,-0.3267216329622375,-0.24296426229776794,0.06972772351797034,2.2388835124969484,0.08373753959195804,0.051998087808020704,0.15230539741682153,2.6413795551884833,4.730009703715286,0.08818954814955889,0.2617993877991496,4.797607526779175,0.007925823113306224,-0.08091246650630912,3.960961589907768,5.534138850231979,-0.3310643882856207
2.52999999999999,0.01,0.02143815258697573,-0.0822857754035627,3.9215528674354236,5.526148205056616,-0.33017615290324104,-0.24149762561492094,0.06972772351797034,2.2388835124969484,0.07978336069477335,0.05283546320394029,0.15583025387076307,2.6389499125655056,4.756148624224796,0.09199026256323112,0.2734349161457783,4.688039236068725,0.007925823113306224,-0.0803832500265333,3.9690956560901753,5.573399645406368,-0.33432731537873095
2.53999999999999,0.01,0.02188267324489165,-0.08180934341126896,3.9301896095709776,5.567163276975434,-0.33358157135754335,-0.27071896144006036,0.07282673345210232,2.1877516434987383,0.08996071611672914,0.05363329681088802,0.159413062289409,2.6365349363093564,4.782250374561684,0.09587668681357996,0.27925268031909267,4.616765184402466,0.007925823113306224,-0.0803832500265333,3.9690956560901753,5.573399645406368,-0.33432731537873095
2.5499999999999896,0.01,0.022415479968744167,-0.08143752935737003,3.936552630054734,5.599121756639235,-0.3362281563675813,-0.2892267101529234,0.07437623841916831,2.1544904193878174,0.09334323723726129,0.05453290397205531,0.1630538287875655,2.633827746694956,4.808314595098127,0.09985010535000614,0.28507044449240726,4.575723447799683,0.007925823113306224,-0.0803832500265333,3.9690956560901753,5.573399645406368,-0.33432731537873095
2.5599999999999894,0.01,0.022968122169818077,-0.08114717371986174,3.94125800863522,5.624021728357115,-0.33828468596989597,-0.2990940826330622,0.07592574338623435,2.1353376089731855,0.09626777736380569,0.05546633634442792,0.1667535255060226,2.6309354795934263,4.834337886165961,0.10391128521857487,0.28507044449240726,4.575723447799683,0.007925823113306224,-0.0803832500265333,3.9690956560901753,5.573399645406368,-0.33432731537873095
2.569999999999989,0.01,0.023535642481916284,-0.08092030233475464,3.944763065457648,5.6434208909850145,-0.3398824090418642,-0.2973587223721445,0.07592574338623435,2.1353376089731855,0.09206733168812894,0.05642901411806598,0.1705138226787856,2.6279445387670957,4.860317873820481,0.1080612721160622,0.28507044449240726,4.575723447799683,0.008875699560210476,-0.07740152826288145,4.00927341023349,5.771947050356125,-0.3505964086352818
2.579999999999989,0.01,0.024071635387173614,-0.08008756768603342,3.956984980077896,5.7027037770081535,-0.34471140993186045,-0.2955641578763461,0.07592574338623435,2.1353376089731855,0.08773528170675768,0.05734968743494727,0.17433605881044628,2.624970951543374,4.8862530171501035,0.11230127097874114,0.28507044449240726,4.575723447799683,0.008875699560210476,-0.07740152826288145,4.00927341023349,5.771947050356125,-0.3505964086352818
2.5899999999999888,0.01,0.024552144673017022,-0.07943843504986692,3.9663213579325136,5.748893890314368,-0.3484622492706959,-0.2937800055421132,0.07592574338623435,2.1353376089731855,0.08359225178079188,0.05822704025201485,0.17822107854338376,2.6220153099646106,4.91214289939541,0.11663269649106871,0.3025237370123506,4.475502367019653,0.008875699560210476,-0.07740152826288145,4.00927341023349,5.771947050356125,-0.3505964086352818
2.5999999999999885,0.01,0.024980382244698254,-0.07893211187172629,3.9734535712149555,5.784881853461458,-0.3513754867117491,-0.32006852321326346,0.08057425828743238,2.088567771275838,0.1005624811593789,0.059062962769822765,0.18216890474648795,2.6190775099091894,4.9379871024425475,0.12105690234378431,0.3141592653589793,4.404967832565307,0.008875699560210476,-0.07534848129961859,4.032520252832782,5.892477502922144,-0.3602583881608037
2.6099999999999883,0.01,0.025563560227604996,-0.07808491705093516,3.9842249224690676,5.839731903098656,-0.3557632117885221,-0.3380555128272276,0.08367326822156436,2.0556516551971433,0.11074637453283717,0.06006858758141655,0.18617888132271299,2.615876824677057,4.963785199651838,0.12557518527773506,0.3199770295322937,4.372575044631958,0.009133630459665282,-0.07462691118513043,4.040169272273104,5.932452651722672,-0.3634226755443713
2.619999999999988,0.01,0.026238031861758524,-0.07726545949490558,3.994115961406685,5.891358364180971,-0.3598649934223935,-0.34520508230928604,0.08522277318863035,2.040535020828247,0.11319383523246208,0.061176051326744925,0.19025141778817417,2.6124962695487848,4.989533992142562,0.13018830151926797,0.3199770295322937,4.372575044631958,0.010305817126202573,-0.07388235926529085,4.047781406914126,5.97255427140314,-0.36657564707059026
2.629999999999988,0.01,0.026948662604706655,-0.07646251802445199,4.003408790519788,5.9404997995729465,-0.36374155641764,-0.3431767492323227,0.08522277318863035,2.040535020828247,0.1082102483784844,0.062307989679069545,0.19438882297799928,2.6090442187256917,5.015231044947345,0.13489735163461022,0.3199770295322937,4.372575044631958,0.010305817126202573,-0.07311265691473877,4.055374589671473,6.012876533256044,-0.3697237017607894
2.6399999999999877,0.01,0.027593142823805743,-0.07566685323758839,4.012311958076723,5.9877531373038355,-0.3674414246710389,-0.3411055187384669,0.08522277318863035,2.040535020828247,0.10311652579302362,0.06339009216285439,0.19859378375567288,2.6056124512333683,5.040874950735295,0.13970372963320557,0.3199770295322937,4.372575044631958,0.010305817126202573,-0.07311265691473877,4.055374589671473,6.012876533256044,-0.3697237017607894
2.6499999999999875,0.01,0.028172031680472102,-0.07504635642405075,4.019105193776642,6.024566778104224,-0.3703130837265412,-0.33904645824307283,0.08522277318863035,2.040535020828247,0.09824706461599181,0.06442125742078463,0.20286823706461543,2.6022013960459836,5.066465182124473,0.14460900047695743,0.33161255787892263,4.259191865921021,0.010305817126202573,-0.07311265691473877,4.055374589671473,6.012876533256044,-0.3697237017607894
2.6599999999999873,0.01,0.028689135894696488,-0.07456203553256024,4.024289678968623,6.05324663887178,-0.372541514008927,-0.3687471151697044,0.08832178312276238,1.987622870763143,0.10755236565889992,0.06540372806694454,0.2072129582613036,2.598810931463553,5.092001209716846,0.14961464782369768,0.34906585039886595,4.202511167526245,0.010305817126202573,-0.07311265691473877,4.055374589671473,6.012876533256044,-0.3697237017607894
2.669999999999987,0.01,0.0292842277498606,-0.07418371963183235,4.02800071375028,6.075590364465398,-0.37427047634035976,-0.3825834319707831,0.09297029802396041,1.9611718781789143,0.12404956480657141,0.06647925172353354,0.21162777230193355,2.595123460311856,5.117482495672811,0.1547220827748055,0.3607013787454949,4.17553150177002,0.01110936231962842,-0.06980360425281998,4.084474001382787,6.175106737386073,-0.3821484843451821
2.679999999999987,0.01,0.030045365883892342,-0.07316024362669156,4.03768302476293,6.129075169861376,-0.3783367039325965,-0.3879252556915079,0.09606930795809246,1.948581367492676,0.13315525305551512,0.06771974737159926,0.2161137419835069,2.591297625992148,5.142905381173058,0.1599320223394649,0.3607013787454949,4.17553150177002,0.01110936231962842,-0.06980360425281998,4.084474001382787,6.175106737386073,-0.3821484843451821
2.6899999999999866,0.01,0.030876519944893044,-0.07236238579000294,4.045004458395709,6.1707422746914755,-0.3814902329105562,-0.3856297550996831,0.09606930795809246,1.948581367492676,0.12757302263921938,0.06905129990215442,0.220672011636035,2.587418373435233,5.168267720141793,0.16524559935332972,0.3607013787454949,4.17553150177002,0.01110936231962842,-0.06980360425281998,4.084474001382787,6.175106737386073,-0.3821484843451821
2.6999999999999864,0.01,0.031632708631580915,-0.07173997813672996,4.050585979560007,6.203201739301508,-0.38393558616203594,-0.3833022035655342,0.09606930795809246,1.948581367492676,0.12158103625172119,0.07032703012854662,0.22530535317855216,2.583562075884236,5.19356813496203,0.17066430711837136,0.3607013787454949,4.17553150177002,0.01110936231962842,-0.06980360425281998,4.084474001382787,6.175106737386073,-0.3821484843451821
2.709999999999986,0.01,0.03231178767011427,-0.07125407577897452,4.054843103758358,6.228487645178834,-0.38583138574139575,-0.38098842503493596,0.09606930795809246,1.948581367492676,0.1158402502329563,0.07154284049106382,0.2300168013675397,2.5797290538485806,5.218805950458748,0.17618988120151965,0.3839724354387526,4.075715103149414,0.012180975186821902,-0.0661416043574323,4.112615794458705,6.338495796132305,-0.3942361648933543
2.719999999999986,0.01,0.032944567503264306,-0.07006835513717768,4.064859436674426,6.28451822182795,-0.3899447445549898,-0.4066372034273124,0.10226732782635647,1.9020003814697266,0.13826019300881692,0.0727012429933934,0.23480790883850086,2.5759191695982313,5.243980488789857,0.18182395778447202,0.38979019961206696,4.001752729415894,0.012180975186821902,-0.0661416043574323,4.112615794458705,6.338495796132305,-0.3942361648933543
2.7299999999999858,0.01,0.03378038845338436,-0.06914430810728234,4.072274233459924,6.328168579340417,-0.3931328530970887,-0.42506073752248846,0.10381683279342246,1.8674846070607505,0.1400201541001308,0.07408384492348156,0.23967897544677233,2.5718527975639582,5.269091063945862,0.18756808279747195,0.4014257279586959,3.976424827575684,0.012180975186821902,-0.0661416043574323,4.112615794458705,6.338495796132305,-0.3942361648933543
2.7399999999999856,0.01,0.03461273850134985,-0.06842365005764768,4.077760173839999,6.362172648626027,-0.39560344168817985,-0.4297127268171834,0.1069158427275545,1.8556649195353192,0.1477439901183282,0.07548404646448287,0.24463123780487464,2.567602190188733,5.2941342569345196,0.19342309485267772,0.4014257279586959,3.976424827575684,0.012180975186821902,-0.0661416043574323,4.112615794458705,6.338495796132305,-0.3942361648933543
2.7499999999999853,0.01,0.035499869634318386,-0.06786115540419023,4.081883332651664,6.388660577543425,-0.3975174701731639,-0.42716236239204836,0.1069158427275545,1.8556649195353192,0.14144308318382234,0.07696148636566615,0.24966843087458881,2.5633050629205614,5.319107264519397,0.19939025438396418,0.4014257279586959,3.976424827575684,0.012180975186821902,-0.0661416043574323,4.112615794458705,6.338495796132305,-0.3942361648933543
