time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058177641733144325,10.861937589645386
0.01,0.01,3.0413425251007085,-0.06972772351797031,0.0,0.0,0.0,0.0,-0.058177641733144325,10.863244094848632
0.02,0.01,3.041708346557617,-0.06972772351797031,-6.972772351797031E-4,0.030413425251007084,0.0,0.0,-0.058177641733144325,10.865636348724363
0.03,0.01,3.0241301224922172,-0.06658997595966165,-0.0013945544703594063,0.060830508716583256,3.0413425251007086E-4,0.0,-0.058177641733144325,10.867414226531984
0.04,0.01,3.0063776781990055,-0.06345222840135298,-0.0020604542299560227,0.09107180994150543,9.12439339675778E-4,-3.90674685166579E-10,-0.058177641733144325,10.868927927017213
0.05,0.01,2.9886567335999166,-0.06045567948316821,-0.0026949765139695527,0.12113558672349549,0.0018231545894611782,-2.278637914326525E-6,-0.058177641733144325,10.867292947769164
0.060000000000000005,0.01,2.9701606733412684,-0.057600329205107326,-0.003299533308801235,0.15102215405949465,0.0030345103980166477,-1.901592194870198E-6,-0.058177641733144325,10.865653648376464
0.07,0.01,2.951769729109713,-0.05487982362836476,-0.003875536600852308,0.18072376079290733,0.004544731924397093,-2.1087976269260705E-6,-0.058177641733144325,10.863023252487183
0.08,0.01,2.933212254220667,-0.05228780881413493,-0.004424334837135955,0.21024145808400446,0.00635188909007711,-1.9160191838818254E-5,-0.058177641733144325,10.863168306350708
0.09,0.01,2.9155422509277953,-0.04981821675085851,-0.004947212925277305,0.23957358062621115,0.008454118295715279,8.758201573718247E-6,-0.058177641733144325,10.86232873916626
0.09999999999999999,0.01,2.8977078985908262,-0.047465265354222436,-0.00544539509278589,0.2687290031354891,0.010849149691588112,-4.933367556752683E-5,-0.058177641733144325,10.85770227432251
0.10999999999999999,0.01,2.878919234929009,-0.045223445600433815,-0.005920047746328114,0.2977060821213974,0.013535771483709902,1.0591767406830526E-5,-0.058177641733144325,10.860587072372436
0.11999999999999998,0.01,2.8623407309914435,-0.043087508659493796,-0.006372282202332453,0.3264952744706875,0.0165118218172575,-6.696817972083118E-5,-0.058177641733144325,10.8568616771698
0.12999999999999998,0.01,2.8440241049251314,-0.041052453607474275,-0.0068031572889273905,0.3551186817806019,0.019776426937664765,-1.9325415531141263E-5,-0.058177641733144325,10.859492444992066
0.13999999999999999,0.01,2.8275866755294174,-0.03911351571779706,-0.007213681825002133,0.3835589228298532,0.023327245743888846,-7.044899448096324E-5,-0.058177641733144325,10.850961170196534
0.15,0.01,2.8081337739571173,-0.03726615530546072,-0.007604816982180103,0.4118347895851474,0.027162827881443027,-6.307374431403644E-5,-0.058177641733144325,10.850719451904297
0.16,0.01,2.7911005727821148,-0.03550604709815985,-0.00797747853523471,0.4399161273247186,0.03128109977330339,-8.809405560526071E-5,-0.058177641733144325,10.846925258636476
0.17,0.01,2.773189396023382,-0.03382907010941412,-0.008332539006216309,0.4678271330525397,0.035680235158538874,-1.0318611997284608E-4,-0.058177641733144325,10.859067907333374
0.18000000000000002,0.01,2.759842734221821,-0.032231297989996924,-0.00867082970731045,0.49555902701277355,0.04035845873263389,-1.2432453991162388E-4,-0.058177641733144325,10.855297164916992
0.19000000000000003,0.01,2.742147789969094,-0.03070898983507329,-0.008993142687210418,0.5231574543549917,0.04531399690227046,-1.4704841853520616E-4,-0.058177641733144325,10.860956411361697
0.20000000000000004,0.01,2.7271733225682806,-0.02925858142552343,-0.00930023258556115,0.5505789322546827,0.05054550955347728,-1.724961096402574E-4,-0.058177641733144325,10.860189275741575
0.21000000000000005,0.01,2.7105056378548316,-0.027876676882945137,-0.009592818399816384,0.5778506654803655,0.056051226857483705,-2.0065694476451427E-4,-0.058177641733144325,10.851302404403686
0.22000000000000006,0.01,2.691654273944813,-0.026560040718796585,-0.009871585168645836,0.6049557218589138,0.06182965017505275,-2.3169116111546414E-4,-0.058177641733144325,10.848340063095092
0.23000000000000007,0.01,2.6745617845512775,-0.02530559025906405,-0.0101371855758338,0.6318722645983619,0.06787911153548372,-2.6574684546783515E-4,-0.058177641733144325,10.85648775100708
0.24000000000000007,0.01,2.660693211522965,-0.02411038842671821,-0.01039024147842444,0.6586178824438746,0.07419772450824211,-3.029755622817453E-4,-0.058177641733144325,10.850215911865234
0.25000000000000006,0.01,2.6428897258559405,-0.022971636865060333,-0.010631345362691622,0.6852248145591043,0.08078377844975382,-3.4353400139701E-4,-0.058177641733144325,10.851916589736938
0.26000000000000006,0.01,2.62740175639088,-0.021886669385858013,-0.010861061731342225,0.7116537118176638,0.0876358849987403,-3.8758499562477567E-4,-0.058177641733144325,10.839004440307615
0.2700000000000001,0.01,2.607929016195534,-0.020852945726930302,-0.011079928425200804,0.7379277293815726,0.09475226219827795,-4.352935722783428E-4,-0.058177641733144325,10.841405868530272
0.2800000000000001,0.01,2.5928370055595322,-0.019868045604566693,-0.011288457882470107,0.7640070195435279,0.10213135951880234,-4.868310659527629E-4,-0.058177641733144325,10.842017850875855
0.2900000000000001,0.01,2.5773607865191224,-0.01892966304685483,-0.011487138338515774,0.7899353895991232,0.1097712278363868,-5.423709718549249E-4,-0.058177641733144325,10.824793519973754
0.3000000000000001,0.01,2.556980951833177,-0.01803560099464933,-0.011676434968984323,0.8157089974643145,0.11767035595593597,-6.020947113510928E-4,-0.058177641733144325,10.822154817581175
0.3100000000000001,0.01,2.54077795044414,-0.01718376615754086,-0.011856790978930816,0.8412788069826462,0.12582719412179724,-6.661883176844524E-4,-0.058177641733144325,10.818843574523926
0.3200000000000001,0.01,2.5245089166771115,-0.016372164112781643,-0.012028628640506224,0.8666865864870876,0.13423970208103095,-7.348392000083932E-4,-0.058177641733144325,10.806885814666748
0.3300000000000001,0.01,2.505916076214437,-0.015598894635692305,-0.01219235028163404,0.8919316756538588,0.1429062570944598,-8.082430069589004E-4,-0.058177641733144325,10.804172582626345
0.34000000000000014,0.01,2.4900093177430613,-0.014862147250617132,-0.012348339227990963,0.9169908364160031,0.15182522965577117,-8.866002277198151E-4,-0.058177641733144325,10.79121907234192
0.35000000000000014,0.01,2.4713468384061357,-0.01416019699201098,-0.012496960700497134,0.9418909295934337,0.160994757713283,-9.701143558382102E-4,-0.058177641733144325,10.798143911361697
0.36000000000000015,0.01,2.4583457374252142,-0.01349140036573321,-0.012638562670417243,0.9666043979774951,0.17041324763228602,-0.0010589961350567477,-0.058177641733144325,10.792880573272704
0.37000000000000016,0.01,2.44204392172986,-0.012854191501092717,-0.012773476674074575,0.9911878553517472,0.1800788300282095,-0.001153458649089449,-0.058177641733144325,10.790695495605467
0.38000000000000017,0.01,2.4266820255584824,-0.012247078484634726,-0.012902018589085502,1.0156082945690459,0.18999020143174816,-0.0012537250980947244,-0.058177641733144325,10.788985986709594
0.3900000000000002,0.01,2.4115510995372587,-0.011668639867085554,-0.01302448937393185,1.0398751148246308,0.20014572811111403,-0.0013600202740565164,-0.058177641733144325,10.7838694190979
