time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{mq-local}.l.angle,{mq-local}.l.distance,{mq-networked}.n.steer_angle_s,{mq-networked}.n.theta_s,{mq-networked}.n.velocity_s,{mq-networked}.n.x_s,{mq-networked}.n.y_s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06981317007977306,11.863096370697022,0.0,0.020121341571211815,0.0,-6.527284622192383,0.12565207481384277
0.01,0.01,3.3216669837951662,-0.018594059604792046,5.5361116396586105,-0.0836732682215642,0.0,0.0,-0.06981317007977306,11.861535596847537,0.0,0.020121341571211815,0.0,-6.527284622192383,0.12565207481384277
0.02,0.01,3.32122996711731,-0.018594059604792046,5.53538327852885,-0.0836732682215642,-8.367326822156421E-4,0.033216669837951664,-0.06981317007977306,11.861535596847537,0.0,0.020121341571211815,0.0,-6.527284622192383,0.12565207481384277
0.03,0.01,3.301299965214539,-0.018594059604792046,5.53538327852885,-0.07990797115159382,-0.0016734653644312843,0.06642896950912477,-0.06981317007977306,11.861535596847537,0.0,0.020121341571211815,0.0,-6.527284622192383,0.12565207481384277
0.04,0.01,3.281372585411835,-0.018594059604792046,5.53538327852885,-0.07614267408162344,-0.0024725450759472225,0.09944196916127017,-0.06981317007977306,11.861535596847537,0.0,0.020121341571211815,0.0,-6.527284622192383,0.12565207481384277
0.05,0.01,3.261564785620548,-0.018594059604792046,5.53538327852885,-0.0725468153798017,-0.0032339718167634568,0.13225569501538853,-0.06981317007977306,11.862991342544555,-0.02046742066620766,0.020118860943134604,0.025040656035599795,-6.527159425393425,0.125654594281425
0.060000000000000005,0.01,3.2422841589032427,-0.018594059604792046,5.536062626520793,-0.06912039504612864,-0.0039594399705614736,0.164871342871594,-0.06981317007977306,11.863969984054563,-0.02046742066620766,0.020118860943134604,0.025040656035599795,-6.527159425393425,0.125654594281425
0.07,0.01,3.2229887898123213,-0.018594059604792046,5.5365193258921295,-0.06585578835403758,-0.00465064392102276,0.1972941844606264,-0.06981317007977306,11.86154133796692,-0.02046742066620766,0.020118860943134604,0.025040656035599795,-6.527159425393425,0.125654594281425
0.08,0.01,3.2028550639543614,-0.018594059604792046,5.535385957717896,-0.06274537057696178,-0.005309201804563136,0.2295240723587496,-0.06981317007977306,11.846068773269652,-0.02046742066620766,0.020118860943134604,0.025040656035599795,-6.527159425393425,0.125654594281425
0.09,0.01,3.1791848131002527,-0.018594059604792046,5.528165427525837,-0.05978186010103009,-0.005936655510332754,0.26155262299829324,-0.06981317007977306,11.843483085632323,-0.02382075312399934,0.01997568826761591,0.1371828625372018,-6.524787996856487,0.12570220555578118
0.09999999999999999,0.01,3.1592436901780747,-0.018594059604792046,5.5269587732950844,-0.05695831842506681,-0.006534474111343055,0.29334447112929574,-0.06981317007977306,11.843483085632323,-0.02382075312399934,0.01997568826761591,0.1371828625372018,-6.524787996856487,0.12570220555578118
0.10999999999999999,0.01,3.140168581299473,-0.018594059604792046,5.5269587732950844,-0.05426813472052046,-0.007104057295593723,0.3249369080310765,-0.06981317007977306,11.85144826889038,-0.02382075312399934,0.01997568826761591,0.1371828625372018,-6.524787996856487,0.12570220555578118
0.11999999999999998,0.01,3.123443370470661,-0.018594059604792046,5.530675858815511,-0.05170501039139245,-0.007646738642798927,0.35633859384407124,-0.06981317007977306,11.847931213378908,-0.02382075312399934,0.01997568826761591,0.1371828625372018,-6.524787996856487,0.12570220555578118
0.12999999999999998,0.01,3.1036175834396516,-0.018594059604792046,5.5290345662434905,-0.049262944328969036,-0.008163788746712851,0.38757302754877787,-0.06981317007977306,11.849209785461426,-0.02382075312399934,0.01997568826761591,0.1371828625372018,-6.524787996856487,0.12570220555578118
0.13999999999999999,0.01,3.085234923399932,-0.018594059604792046,5.529631233215332,-0.04693621886135638,-0.008656418190002542,0.41860920338317437,-0.06981317007977306,11.851960191726684,-0.02784774809474655,0.019441778179149934,0.2699612023280906,-6.517315147657423,0.12585007002896972
0.15,0.01,3.067383331653567,-0.018594059604792046,5.530914756139119,-0.04471938636655277,-0.009125780378616105,0.4494615526171737,-0.06981317007977306,11.851960191726684,-0.02784774809474655,0.019441778179149934,0.2699612023280906,-6.517315147657423,0.12585007002896972
0.16,0.01,3.0488719221131673,-0.018594059604792046,5.530914756139119,-0.04260725651779173,-0.009572974242281634,0.48013538593370936,-0.06981317007977306,11.851960191726684,-0.02784774809474655,0.019441778179149934,0.2699612023280906,-6.517315147657423,0.12585007002896972
0.17,0.01,3.0304676221232456,-0.018594059604792046,5.530914756139119,-0.04059488413129685,-0.009999046807459552,0.510624105154841,-0.06981317007977306,11.840744695663451,-0.02784774809474655,0.019441778179149934,0.2699612023280906,-6.517315147657423,0.12585007002896972
0.18000000000000002,0.01,3.0090340516928613,-0.018594059604792046,5.525680857976277,-0.03867755758799622,-0.01040499564877252,0.5409287813760735,-0.06981317007977306,11.828077125549315,-0.03072020295395994,0.018055756386978025,0.4343759067760402,-6.500507283399195,0.12616788452098832
0.19000000000000003,0.01,2.9873043263281644,-0.018594059604792046,5.519769325256347,-0.036850787802087864,-0.010791771224652483,0.5710191218930021,-0.06981317007977306,11.8174755191803,-0.03072020295395994,0.018055756386978025,0.4343759067760402,-6.500507283399195,0.12616788452098832
0.20000000000000004,0.01,2.9662816722346825,-0.018594059604792046,5.514821908950807,-0.035110297710628034,-0.011160279102673362,0.6008921651562837,-0.06399540590645869,11.799055528640746,-0.03072020295395994,0.018055756386978025,0.4343759067760402,-6.500507283399195,0.12616788452098832
0.21000000000000005,0.01,2.9432002489256384,-0.01704455463772606,5.5062259133656815,-0.02647923990773714,-0.011511382079779642,0.6305549818786306,-0.06399540590645869,11.799055528640746,-0.031377253017298656,0.01678136367328519,0.5313899146149197,-6.4865150515339005,0.12641470906972288
0.22000000000000006,0.01,2.9254025588922303,-0.01704455463772606,5.5062259133656815,-0.024899276510758878,-0.011776174478857013,0.6599869843678869,-0.06399540590645869,11.799055528640746,-0.031377253017298656,0.01678136367328519,0.5634245942105167,-6.481200892268731,0.12650389628125405
0.23000000000000007,0.01,2.907743357398677,-0.01704455463772606,5.5062259133656815,-0.023707710714910707,-0.012025167243964602,0.6892410099568093,-0.06399540590645869,11.810914459228515,-0.03380096281436096,0.016378130513619332,0.5960258808538583,-6.475466213944355,0.12656356480212455
0.24000000000000007,0.01,2.8935114426098982,-0.01704455463772606,5.511760080973307,-0.022587243271926558,-0.01226224435111371,0.718318443530796,-0.06399540590645869,11.810606689453126,-0.03437364148348454,0.01591800735944026,0.6272249127184182,-6.469617190871759,0.1265986124118451
0.25000000000000006,0.01,2.8759788069283974,-0.01704455463772606,5.5116164550781255,-0.021520396289755574,-0.012488116783832975,0.747253557956895,-0.06399540590645869,11.834766635894775,-0.03437364148348454,0.01591800735944026,0.6272249127184182,-6.469617190871759,0.1265986124118451
