time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{mq-local}.l.angle,{mq-local}.l.distance,{mq-networked}.n.steer_angle_s,{mq-networked}.n.theta_s,{mq-networked}.n.velocity_s,{mq-networked}.n.x_s,{mq-networked}.n.y_s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06399540590645869,12.26687912940979,0.0,-0.005898099392652512,0.0,-7.72389030456543,-0.47091102600097656
0.01,0.01,3.434726156234741,0.01704455463772606,5.724543593724569,0.07670049586976727,0.0,0.0,0.06399540590645869,12.26687912940979,0.0,-0.005898099392652512,0.0,-7.72389030456543,-0.47091102600097656
0.02,0.01,3.434726156234741,0.01704455463772606,5.724543593724569,0.07670049586976727,7.670049586976726E-4,0.03434726156234741,0.06399540590645869,12.26687912940979,0.0,-0.005898099392652512,0.0,-7.72389030456543,-0.47091102600097656
0.03,0.01,3.414117799297333,0.01704455463772606,5.724543593724569,0.07324897355562775,0.0015340099173953453,0.06869452312469482,0.06399540590645869,12.26687912940979,0.0,-0.005898099392652512,0.0,-7.72389030456543,-0.47091102600097656
0.04,0.01,3.3935094423599246,0.01704455463772606,5.724543593724569,0.06979745124148821,0.002266499652951623,0.10283570111766815,0.06399540590645869,12.265360374450683,0.0,-0.005898099392652512,0.0,-7.72389030456543,-0.47091102600097656
0.05,0.01,3.372599484175591,0.01704455463772606,5.723834841410319,0.06650124743148496,0.002964474165366505,0.1367707955412674,0.06399540590645869,12.263707103729248,0.007889414929351801,-0.005898099392652512,-0.006679858491196455,-7.72389030456543,-0.47091102600097656
0.060000000000000005,0.01,3.3517755117194286,0.01704455463772606,5.723063315073649,0.06336036212561799,0.0036294866396813547,0.1704967903830233,0.06399540590645869,12.26983709335327,0.007889414929351801,-0.005898099392652512,-0.006679858491196455,-7.72389030456543,-0.47091102600097656
0.07,0.01,3.333256311909102,0.01704455463772606,5.725923976898193,0.06036780599120117,0.004263090260937534,0.20401454550021758,0.06399540590645869,12.26983709335327,0.007889414929351801,-0.005898099392652512,-0.006679858491196455,-7.72389030456543,-0.47091102600097656
0.08,0.01,3.3131456588387853,0.01704455463772606,5.725923976898193,0.05751658969554836,0.004866768320849546,0.2373471086193086,0.06399540590645869,12.26983709335327,0.007889414929351801,-0.005898099392652512,-0.006679858491196455,-7.72389030456543,-0.47091102600097656
0.09,0.01,3.2931461209673305,0.01704455463772606,5.725923976898193,0.05480003842594432,0.00544193421780503,0.2704785652076965,0.06399540590645869,12.26983709335327,0.013359410088352064,-0.005910048038747452,-0.033411419375823925,-7.724557487802628,-0.4709070889020475
0.09999999999999999,0.01,3.273267247014298,0.01704455463772606,5.725923976898193,0.05221179188964463,0.0059899346020644735,0.3034100264173698,0.06399540590645869,12.26535059928894,0.013359410088352064,-0.00592001231863796,-0.04009877740955403,-7.724891332972478,-0.470905115838084
0.10999999999999999,0.01,3.252252151950481,0.01704455463772606,5.723830279668172,0.04974579016047714,0.00651205252096092,0.3361426988875128,0.06399540590645869,12.264083995819092,0.013359410088352064,-0.00592001231863796,-0.04009877740955403,-7.724891332972478,-0.470905115838084
0.11999999999999998,0.01,3.232257899496838,0.01704455463772606,5.72323919804891,0.04739625952544312,0.007009510422565692,0.3686652204070176,0.06399540590645869,12.26391722679138,0.013359410088352064,-0.00592001231863796,-0.04009877740955403,-7.724891332972478,-0.470905115838084
0.12999999999999998,0.01,3.2126976912573757,0.01704455463772606,5.723161372502644,0.04515769896822166,0.007483473017820123,0.400987799401986,0.06399540590645869,12.26391722679138,0.013359410088352064,-0.005925020695888642,0.06288406486143572,-7.725064366353246,-0.4709040953608425
0.13999999999999999,0.01,3.1933041438603946,0.01704455463772606,5.723161372502644,0.04302486728957671,0.00793505000750234,0.43311477631455975,0.06399540590645869,12.26391722679138,0.01412718241494737,-0.0058980384560341,0.09712209665653404,-7.724433753238816,-0.4709078318003203
0.15,0.01,3.1740279577128505,0.01704455463772606,5.723161372502644,0.04099277083600674,0.008365298680398106,0.4650478177531637,0.06399540590645869,12.26391722679138,0.017654444257376056,-0.005853019401533543,0.13228075072257184,-7.723433605954368,-0.4709137307758682
0.16,0.01,3.1548681328496877,0.01704455463772606,5.723161372502644,0.03905665180797579,0.008775226388758174,0.49678809733029217,0.06399540590645869,12.26391722679138,0.017654444257376056,-0.005792573300472478,0.16506693167488606,-7.722155605827596,-0.4709212110208245
0.17,0.01,3.135823965103411,0.01704455463772606,5.723161372502644,0.03721197712035548,0.009165792906837932,0.528336778658789,0.06399540590645869,12.252321949005127,0.017654444257376056,-0.005792573300472478,0.16506693167488606,-7.722155605827596,-0.4709212110208245
0.18000000000000002,0.01,3.113648078526162,0.01704455463772606,5.71775024286906,0.03545442778899657,0.009537912678041487,0.5596950183098232,0.058177641733144325,12.246502962112428,0.017654444257376056,-0.005792573300472478,0.16506693167488606,-7.722155605827596,-0.4709212110208245
