time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.117685451507567
0.01,0.01,3.392951926422119,0.04880940646257919,0.0,0.0,0.0,0.0,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.123941354751588
0.02,0.01,3.3947035793304448,0.04880940646257919,4.880940646257919E-4,0.03392951926422119,0.0,0.0,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.11907075881958
0.03,0.01,3.3729821009109497,0.04661298317176313,9.761881292515838E-4,0.06787655505752564,3.392951926422119E-4,0.0,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.118248710632324
0.04,0.01,3.3523837059425357,0.04441655988094706,0.001442317960969215,0.10160637606663514,0.001018060743217383,3.4042699469811184E-10,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.116406812667847
0.05,0.01,3.3316300819070164,0.04231897563821772,0.0018864835597786856,0.1351302131260605,0.002034123296382507,1.5667998161297328E-6,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.11902626991272
0.060000000000000005,0.01,3.3122492276999256,0.040320230443575106,0.002309673316160863,0.16844651394513066,0.0033854253940896794,1.8679337544081445E-6,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.11902626991272
0.07,0.01,3.292259447208483,0.03841587653985531,0.002712875620596614,0.20156900622212992,0.0050698905287057325,1.995564599933576E-6,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.118324699401857
0.08,0.01,3.272189512099242,0.03660146616989443,0.003097034385995167,0.23449160069421476,0.007085558980554317,1.132932911574012E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.12051568031311
0.09,0.01,3.2530494300711417,0.03487275172560094,0.0034630490476941114,0.2672134958152072,0.009430455722731225,1.8241651700368882E-6,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.118844680786133
0.09999999999999999,0.01,3.2329484131309925,0.03322568574795569,0.0038117765649501208,0.2997439901159186,0.012102502904674718,2.3482698043036713E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.1178746509552
0.10999999999999999,0.01,3.213158508197905,0.03165641192030365,0.004144033422429677,0.33207347424722855,0.01509991518273016,1.0614270645719312E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.121396703720093
0.11999999999999998,0.01,3.1947469924932888,0.030161256061645644,0.004460597541632714,0.3642050593292076,0.01842057803957443,3.246423717493709E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.121396703720093
0.12999999999999998,0.01,3.1754680414441014,0.028736717525231978,0.00476221010224917,0.39615252925414046,0.022062627956674956,3.024490231382772E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.120292196273803
0.13999999999999999,0.01,3.155990297404181,0.027379461002457924,0.00504957727750149,0.4279072096685815,0.026024126961991224,4.467661473719487E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.120713272094726
0.15,0.01,3.1370553903853744,0.026086308713822486,0.0053233718875260695,0.4594671126426233,0.0303031902033233,5.338209093145513E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.119361991882323
0.16,0.01,3.1177410901414766,0.02485423296871188,0.005584234974664294,0.49083766654647704,0.03489784315420402,6.630575055172127E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.123520774841309
0.17,0.01,3.1000832170276804,0.023680349076589866,0.005832777304351413,0.5220150774478918,0.03980620007046528,8.022956717375934E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.122065725326538
0.18000000000000002,0.01,3.0809693566226954,0.022561908592997833,0.006069580795117312,0.5530159096181686,0.04502632672588895,9.609807775514161E-5,0.0,-0.02445770986378193,0.0,-7.390371322631836,-0.23097729682922363,0.040724349213201005,12.122065725326538
0.19000000000000003,0.01,3.0623688573205294,0.021496292884551287,0.00629519988104729,0.5838256031843956,0.05055645724787976,1.1387555864399935E-4,0.0,-0.02445068647107011,0.13534443728229917,-7.388335737946074,-0.23102708960305177,0.040724349213201005,12.119637784957886
0.20000000000000004,0.01,3.0432032178775708,0.020481006997866383,0.006510162809892803,0.6144492917576009,0.056394679651467515,1.336911991412588E-4,0.0,-0.02445068647107011,0.13534443728229917,-7.388335737946074,-0.23102708960305177,0.040724349213201005,12.129207792282104
0.21000000000000005,0.01,3.0275086067844286,0.01951367381806158,0.006714972879871467,0.6448813239363765,0.06253913329392712,1.5566049149738244E-4,0.0,-0.02445068647107011,0.13534443728229917,-7.388335737946074,-0.23102708960305177,0.040724349213201005,12.130384149551393
