time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189,-1.419481392421795,6.373652051566643,-451171.659565195,140090.54709048336,1.5591607984482678,0.0043449635244905945
0.01,0.01,0.0012165897868573663,0.41526733117368986,0.0020276496447622773,1.8687029902816044,0.0,0.0,0.4189,-1.419481392421795,6.373652051566643,-451171.659565195,140090.54709048336,-1.5707963267948966,0.011203864647250155
0.02,0.01,0.0031370821012300432,-0.4183663411078218,0.005228470168716739,-1.882648534985198,0.018687029902816045,1.2165897868573663E-5,0.4189,-1.419481392421795,6.373652051566643,-451171.659565195,140090.54709048336,1.2566370614359172,0.003696764389751479
0.03,0.01,0.0010277944904092697,0.33469307288625744,0.0017251567152173567,1.4220271934254862,-1.3945544703593618E-4,4.35367188808741E-5,0.4189,-1.419481392421795,6.373652051566643,-451171.659565195,140090.54709048336,1.2566370614359172,0.003696764389751479
0.04,0.01,0.0010089719978018895,0.33469307288625744,0.0017251567152173567,1.50674637749982,0.014080816487218926,5.3814663784966795E-5,0.4189,-1.22793111763479,6.3736405329217485,-451171.830925823,140090.35901690624,1.2566370614359172,0.003696764389751479
0.05,0.01,0.0010028052308594338,0.33469307288625744,0.0017251567152173567,1.4427551537956733,0.02914828026221713,6.39043837629857E-5,0.4189,-1.1800798298458457,6.373637655441631,-451171.867868642,140090.30718342858,1.2566370614359172,0.003696764389751479
0.060000000000000005,0.01,9.967513988726226E-4,0.33469307288625744,0.0017251567152173567,1.3749515668081815,0.04357583180017386,7.393243607158003E-5,0.3624218999071253,-1.132112022281427,6.373649834673235,-451171.9023735923,140090.2535118184,-1.5649785626215822,0.0044510842766612765
0.07,0.01,0.0012019441358222093,-0.4168168361407558,0.002077172662441929,-2.0717670057341837,0.057325347468255676,8.389995006030626E-5,0.3624218999071253,-1.0842861412051488,6.3736811486000065,-451171.93417269527,140090.19840789743,1.5649785626215822,0.009706857199780644
0.08,0.01,0.0026675800459023966,0.4168168361407558,0.004529866693230968,1.6177116990262506,0.036607677410913836,9.591939141852834E-5,0.3624218999071253,-1.0842861412051488,6.3736811486000065,-451171.93417269527,140090.19840789743,1.0995574287564276,0.003257471768883988
0.09,0.01,8.545404604363996E-4,0.2928564387754753,0.001520153492145861,1.1531194261405264,0.05278479440117634,1.2259519187755231E-4,0.3624218999071253,-1.0842861412051488,6.3736811486000065,-451171.93417269527,140090.19840789743,-1.5707963267948966,0.0078077781753381715
0.09999999999999999,0.01,0.002112620773968157,-0.4183663411078218,0.0036436298151578134,-2.1201801097904918,0.0643159886625816,1.3114059648191632E-4,0.3624218999071253,-1.0842861412051488,6.3736811486000065,-451171.93417269527,140090.19840789743,-1.5707963267948966,0.0078077781753381715
0.10999999999999999,0.01,0.002107493531205538,-0.4183663411078218,0.0036436298151578134,-2.1720704839668152,0.043114187564676686,1.522668042215979E-4,0.4189,-0.941626725801535,6.373754212583164,-451172.0135179383,140090.02454047985,-1.5707963267948966,0.0078077781753381715
0.11999999999999998,0.01,0.002094817806561729,-0.4183663411078218,0.0036436298151578134,-2.076662379026243,0.021393482725008534,1.7334173953365326E-4,0.4189,-0.941626725801535,6.373754212583164,-451172.0135179383,140090.02454047985,0.2094395102393196,0.004037834167465917
0.12999999999999998,0.01,0.0010265885231702646,0.055782178814376256,0.0018843226114840944,0.15474913240215474,6.268589347461044E-4,1.9428991759927054E-4,0.4189,-0.941626725801535,6.373754212583164,-451172.0135179383,140090.02454047985,1.035562022849969,0.001509989822516218
0.13999999999999999,0.01,3.0622319974497875E-4,0.2758118841377492,7.046619171742351E-4,1.238332613413514,0.0021743502587676516,2.0455580283097318E-4,0.4189,-0.941626725801535,6.373754212583164,-451172.0135179383,140090.02454047985,0.36651914291880927,0.003533919615729246
0.15,0.01,8.66764010705605E-4,0.09761881292515844,0.0016491624873403148,0.42950008199875855,0.014557676392902792,2.0761803482842296E-4,0.3893244465927161,-0.7125676156678591,6.373818004697339,-451172.08886077354,140089.7157256036,0.36651914291880927,0.003533919615729246
0.16,0.01,8.649266715071351E-4,0.09761881292515844,0.0016491624873403148,0.3737751143951504,0.018852677212890377,2.16285674935479E-4,0.3893244465927161,-0.7125676156678591,6.373818004697339,-451172.08886077354,140089.7157256036,0.36651914291880927,0.003533919615729246
0.17,0.01,8.597260874429014E-4,0.09761881292515844,0.0016491624873403148,0.3544476107052063,0.02259042835684188,2.2493494165055035E-4,0.3893244465927161,-0.7125676156678591,6.373818004697339,-451172.08886077354,140089.7157256036,0.36651914291880927,0.003533919615729246
0.18000000000000002,0.01,8.545365274138587E-4,0.09761881292515844,0.0016491624873403148,0.33762773055742445,0.026134904463893945,2.3353220252497937E-4,0.3893244465927161,-0.7125676156678591,6.373818004697339,-451172.08886077354,140089.7157256036,-0.8435758051305926,0.002611602289398434
0.19000000000000003,0.01,5.911293195165737E-4,-0.22467822022457098,0.0012187477350526024,-1.1286590610980922,0.029511181769468188,2.4207756779911796E-4,0.3893244465927161,-0.5285179735469054,6.373866232225931,-451172.0953564682,140089.46068415476,-1.5707963267948966,0.01087463375501102
