time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
33.550000000001894,0.01,1.0920771011766923,-0.2122704378451242,0.04192107941682364,4.249893266681481,-5.777903032779094,-4.898143037977194,0.10308823216295113,-10.3744020734502,-0.7533928197497293,-0.01745329251994332,13.03625555038452
33.56000000000189,0.01,1.1002155940987777,-0.20956317443109748,0.0397983750383724,4.2608140376932475,-5.743750011580958,-4.8728501452826425,0.10806949071001476,-10.333303468723352,-0.7521515610244474,-0.02327105669325769,12.99902421951294
33.57000000000189,0.01,1.0832383588476748,-0.20698377707986387,0.037702743294061425,4.271816193634235,-5.709650914372111,-4.847302049542998,0.11285256724167732,-10.29208214191696,-0.7506468527794858,-0.02327105669325769,13.023410921096804
33.58000000000189,0.01,1.083465341726564,-0.19755343423046448,0.03563290552326279,4.282648577222712,-5.675602438624389,-4.821503936075608,0.1174568176828958,-10.250607192589962,-0.7488785675960201,-0.03490658503988664,12.91862895965576
33.590000000001886,0.01,1.0476269623699854,-0.20218470896546475,0.03365737118095814,4.293483230639978,-5.6416031702572536,-4.795462476168408,0.1174568176828958,-10.250607192589962,-0.7488785675960201,-0.03490658503988664,12.991129293441771
33.600000000001884,0.01,1.061426263779709,-0.19329480442509386,0.0316355240913035,4.303959500263678,-5.60765022225564,-4.769183261051165,0.1174568176828958,-10.250607192589962,-0.7488785675960201,-0.040724349213201005,12.976343069076538
33.61000000000188,0.01,1.0510003591832235,-0.19116926487344493,0.029702576047052558,4.3145737629014755,-5.573743496394222,-4.742674004566879,0.13009029187967996,-10.125831896366316,-0.7420932475105338,-0.04654211338651537,12.914244804382324
33.62000000000188,0.01,1.0272442874861656,-0.18944377102611265,0.02779088339831811,4.325083766493308,-5.539878837612387,-4.71593939102672,0.13009029187967996,-10.125831896366316,-0.7420932475105338,-0.05235987755982996,12.940279455184935
33.63000000000188,0.01,1.0282279875557971,-0.18781392645860487,0.025896445688056983,4.33535620936817,-5.506053952459185,-4.688985502567148,0.13755148967870973,-10.042336459363169,-0.7364001522771358,-0.05235987755982996,12.884292879104612
33.640000000001876,0.01,1.0063882805283892,-0.17928895676242979,0.024018306423470935,4.345638489243728,-5.472267491797224,-4.661819228951717,0.13755148967870973,-10.042336459363169,-0.7364001522771358,-0.058177641733144325,12.885291242599488
33.650000000001874,0.01,1.0004984543816198,-0.17781010242358952,0.022225416855846638,4.355702372049012,-5.4385160939852515,-4.634445874505145,0.13755148967870973,-10.042336459363169,-0.7364001522771358,-0.058177641733144325,12.859038524627683
33.66000000000187,0.01,0.9871093636663439,-0.1697420993692802,0.020447315831610743,4.365707356592829,-5.40479808403788,-4.606872152946815,0.144306377693931,-9.958303217564554,-0.7298085483861578,-0.06399540590645869,12.863321914672852
33.67000000000187,0.01,0.9823057221527014,-0.1687134171120156,0.01874989483791794,4.375578450229492,-5.371110529320063,-4.579103668481959,0.144306377693931,-9.958303217564554,-0.7298085483861578,-0.06981317007977306,12.91080512046814
33.68000000000187,0.01,0.9896783635933841,-0.16804779499219494,0.017062760666797783,4.385401507451019,-5.33745100108253,-4.551146471980199,0.1530925985968578,-9.83177002413094,-0.7183798049218447,-0.06981317007977306,12.87128080368042
