time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{kf}.kf.steer_angle_p,{kf}.kf.theta_p,{kf}.kf.velocity_p,{kf}.kf.x_p,{kf}.kf.y_p,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
5.779999999999921,0.01,-0.11468953220171664,-0.05313790319067836,0.001954386907391752,1.7174404749730547,2.7723957603933838,9.902021642243776,3.6070143430795607,-0.005794015534373954,1.7423633598643868,2.83709527736198,10.089053122203254,3.8201057757128125,-0.002088686735465306,1.7170632411091418,2.771338414976202,9.89044616677838,3.6842523900998794,-0.06399540590645869,5.640435657501221
5.789999999999921,0.01,-0.12293518231684643,-0.050627425965084474,0.0013363055966629197,1.718076286840247,2.771440087500778,9.896647441288149,3.6454884679334953,-0.006325394566280738,1.7421313474824491,2.835948382039963,10.084345037956577,3.8480833543072723,-0.002847973190934827,1.7170973464531183,2.7703237801139275,9.886581473570375,3.7115975314155216,-0.06981317007977306,5.604004554748535
5.799999999999921,0.01,-0.13244775389438795,-0.05520899267330088,7.392229760575465E-4,1.7185777802521394,2.770368943639481,9.89159612065263,3.681485478243063,-0.006831668825931583,1.7418462452677044,2.8347190302167946,10.07963386560445,3.87604878256482,-0.002847973190934827,1.7170973464531183,2.7703237801139275,9.886581473570375,3.7115975314155216,-0.06399540590645869,5.584111433029175
5.809999999999921,0.01,-0.1372802168819077,-0.04595798615307514,1.1219756398164193E-4,1.7189649436591024,2.769336504472329,9.887661725799891,3.7094947028278615,-0.007383758752664591,1.741510931089864,2.833394552677851,10.074921515586206,3.904001545493248,-0.002847973190934827,1.7170973464531183,2.7703237801139275,9.886581473570375,3.7115975314155216,-0.06399540590645869,5.550613794326782
5.81999999999992,0.01,-0.14586486919521136,-0.04347358148277661,-4.0912082103120473E-4,1.7192641078731552,2.768397996121364,9.884596727794225,3.731287678129009,-0.007843338614195342,1.741128094495723,2.8320217505090315,10.070209858407209,3.9319409935146754,-0.005430602075109203,1.716850793595021,2.76663555785875,9.874893353294926,3.79384792732503,-0.06399540590645869,5.550613794326782
5.82999999999992,0.01,-0.14504118789391976,-0.04140547210588823,-9.571014032979131E-4,1.719447612511951,2.7669936079284447,9.879600661989132,3.766469069139621,-0.008278074429023109,1.7406992177227483,2.8305631018170794,10.065500711355313,3.959866942980705,-0.005430602075109203,1.716850793595021,2.76663555785875,9.874893353294926,3.79384792732503,-0.06399540590645869,5.494163274765015
5.83999999999992,0.01,-0.1599721441560434,-0.03944916093916328,-0.0014713820892505783,1.7195872815077577,2.7657846981363226,9.87571173640144,3.793842075267156,-0.00869212915008199,1.740226843895789,2.8291126899381402,10.060795799379024,3.987778814122429,-0.005430602075109203,1.716850793595021,2.76663555785875,9.874893353294926,3.79384792732503,-0.06399540590645869,5.478013830184937
5.84999999999992,0.01,-0.16362374151110196,-0.037585914694398315,-0.0019538853138905982,1.7196937376824095,2.7646322630357103,9.87268446715278,3.8151397582074957,-0.009086620759473623,1.7397134022921616,2.82751296849658,10.05609662784131,4.0156769439539435,-0.005430602075109203,1.716850793595021,2.76663555785875,9.874893353294926,3.79384792732503,-0.058177641733144325,5.446079578399658
5.8599999999999195,0.01,-0.17160549914604362,-0.02883793010033901,-0.0024063033697766085,1.719774921921714,2.76363252209628,9.870327527588818,3.8317092243339768,-0.009462479906417607,1.7391611240801619,2.8258767310814688,10.051404908664825,4.043560106075027,-0.005430602075109203,1.716850793595021,2.76663555785875,9.874893353294926,3.79384792732503,-0.058177641733144325,5.427122459411621
5.869999999999919,0.01,-0.1759317500136272,-0.02714656393909108,-0.002762231323108061,1.7198368235764134,2.7627342586423786,9.868491833339032,3.844599796923272,-0.009750859207420998,1.738572119062776,2.8241606760900084,10.046722107591009,4.07142817568937,-0.007640953360139424,1.715834671137925,2.7611797161491767,9.859247301400318,3.9033535765077674,-0.058177641733144325,5.391931343078613
5.879999999999919,0.01,-0.18475562959199346,-0.02584885708457582,-0.003147448139200446,1.7196668361432048,2.7611285855067043,9.863582410063756,3.8788924537890823,-0.010022324846811908,1.7379483431924956,2.822401358589872,10.042049706140734,4.099280590613839,-0.007640953360139424,1.715834671137925,2.7611797161491767,9.859247301400318,3.9033535765077674,-0.058177641733144325,5.391931343078613
5.889999999999919,0.01,-0.1837000390919117,-0.024627261707316727,-0.003510497331108211,1.7195314856533086,2.759690633341186,9.859764345381897,3.9055736277077595,-0.010280813417657667,1.7372926781754112,2.820553802293952,10.037388981920685,4.127117124030226,-0.007640953360139424,1.715834671137925,2.7611797161491767,9.859247301400318,3.9033535765077674,-0.058177641733144325,5.338714075088501
5.899999999999919,0.01,-0.19749234035159083,-0.02346406313851081,-0.0038526687726474365,1.7194237784733173,2.758486649892587,9.8567942815347,3.9263316213816517,-0.010527086034730834,1.7366076820174425,2.818716801903033,10.03274123951033,4.154937096453837,-0.007640953360139424,1.715834671137925,2.7611797161491767,9.859247301400318,3.9033535765077674,-0.058177641733144325,5.305272970199585
5.909999999999918,0.01,-0.20575364948593602,-0.022355836361681557,-0.004175047321002093,1.7193380572648616,2.7573695455842056,9.854483868047787,3.9424815299835316,-0.010761726666115943,1.735895669289316,2.816741878499517,10.028107574055525,4.182740793786854,-0.008789409605271026,1.7146379716442472,2.7566444549530837,9.84753064123285,3.985305472691875,-0.058177641733144325,5.284135122299194
5.919999999999918,0.01,-0.21048729285593595,-0.02129995352044857,-0.004507012663654527,1.7190105513114495,2.7556598928972424,9.85008624175882,3.9732037478209894,-0.010985285029732759,1.7351585905044387,2.8146843420046577,10.023489279003869,4.210527028361282,-0.008789409605271026,1.7131277189314984,2.751101339870286,9.835868131239144,4.067128897936747,-0.05235987755982996,5.253967456817627
5.929999999999918,0.01,-0.21769971729385923,-0.013321168532375943,-0.00482048379071771,1.718423936601858,2.7532431306877125,9.844084102235591,4.015233004005453,-0.011198284564937244,1.734398219021643,2.8125794690760983,10.018887508095242,4.238295148553639,-0.009048194184944349,1.71256476106313,2.7492516673089833,9.831995007939364,4.094397682759431,-0.05235987755982996,5.23043568611145
5.939999999999918,0.01,-0.22302568933445296,-0.012362670623955761,-0.0050547868413150735,1.7178408901874025,2.7508446262034147,9.838562711280847,4.05397332309228,-0.011331496250261003,1.7336161670486026,2.81040247190316,10.014303309060253,4.266044841276162,-0.009048194184944349,1.7119742694446616,2.7471852992979153,9.82812075239651,4.121734992490022,-0.05235987755982996,5.23043568611145
5.949999999999918,0.01,-0.2217194910306899,-0.011763218039998845,-0.005273956671321824,1.7172546915820321,2.7484388102162898,9.833415463596445,4.09016854817781,-0.011455122956500561,1.7328138612965027,2.8081722150098156,10.009737722640466,4.29377553953732,-0.009048194184944349,1.7119742694446616,2.7471852992979153,9.82812075239651,4.121734992490022,-0.05235987755982996,5.172320413589477
5.959999999999917,0.01,-0.2366536132008357,-0.011206897861920834,-0.005481868719207621,1.7167953535727807,2.746449764255229,9.829416375839424,4.118327096371138,-0.011572755136900549,1.7319936422169162,2.8059550200995087,10.00519162461984,4.321486838887985,-0.009048194184944349,1.7119742694446616,2.7471852992979153,9.82812075239651,4.121734992490022,-0.05235987755982996,5.143675165176392
5.969999999999917,0.01,-0.2433439658103156,-0.01067755305012089,-0.0056792217271935405,1.7164352724328897,2.7446865950108035,9.826308876454872,4.1402333919030285,-0.011684824115519757,1.7311576036346594,2.8035884839675003,10.000665744978999,4.349178981653737,-0.00977607654975038,1.711365830509179,2.7450215367783573,9.824298762770628,4.148770984696506,-0.04654211338651537,5.124966926574707
5.979999999999917,0.01,-0.24716235093958216,-0.0032004702945372396,-0.005884510522026179,1.7160198956476767,2.7428004809274413,9.823049006880334,4.163263147937899,-0.011791599646020966,1.730307365256399,2.801155044309397,9.996161039836664,4.376850600152194,-0.00977607654975038,1.711365830509179,2.7450215367783573,9.824298762770628,4.148770984696506,-0.04654211338651537,5.089871482849121
5.989999999999917,0.01,-0.25552901138788425,-0.0027199804072817997,-0.0060118061356098625,1.7156943737808663,2.741221770658813,9.820516085949322,4.181178135603658,-0.011823604348966338,1.7294443897588627,2.798683420800001,9.991678294040835,4.4045011326670656,-0.00977607654975038,1.711365830509179,2.7450215367783573,9.824298762770628,4.148770984696506,-0.04654211338651537,5.065111684799194
5.9999999999999165,0.01,-0.2609787807362262,-0.0025759592440276237,-0.006131272505549821,1.7154391582502941,2.7398647855662763,9.818548008412726,4.195113770438711,-0.011850804153039156,1.7285699562902221,2.7961281306861223,9.98721820822632,4.4321302934127935,-0.00977607654975038,1.711365830509179,2.7450215367783573,9.824298762770628,4.148770984696506,-0.04654211338651537,5.065111684799194
6.009999999999916,0.01,-0.25944560666789895,-0.0024535601256999457,-0.006246384812355317,1.7152390042348915,2.7387169149300834,9.817018238349469,4.205953404210083,-0.011876563745479431,1.7276861487308772,2.79351834287876,9.982781429898399,4.459737326038383,-0.0099841025504262,1.7087208972155117,2.73596504968062,9.80905992506075,4.257365422266078,-0.040724349213201005,5.0085050487518314
6.019999999999916,0.01,-0.27372959207674324,0.00463513039207825,-0.006362597271196675,1.7145028533629278,2.736171649201186,9.812462946159226,4.238437648325462,-0.011901099346736431,1.7267947520694362,2.7909238868120814,9.9783685295528,4.487321756134722,-0.0099841025504262,1.7065861049925326,2.728546130738761,9.797794490117129,4.338638014328214,-0.040724349213201005,4.983549537658692
6.029999999999916,0.01,-0.27916046154281504,0.00474554059773475,-0.006406803709309676,1.71345844680284,2.7326072292689862,9.80644166992753,4.281708236357974,-0.011854748042815649,1.7258973027377416,2.788186590891314,9.9739799391093,4.514883793216858,-0.0099841025504262,1.7065861049925326,2.728546130738761,9.797794490117129,4.338638014328214,-0.040724349213201005,4.951128273010254
6.039999999999916,0.01,-0.2865960380919172,0.004536959730091228,-0.006448841849772944,1.7126423564468112,2.729638542288121,9.801767202833549,4.315368804109648,-0.011807292636838301,1.7249948663335053,2.785394986275886,9.96961630889923,4.542422078892484,-0.0099841025504262,1.7065861049925326,2.728546130738761,9.797794490117129,4.338638014328214,-0.040724349213201005,4.932175855636597
6.0499999999999154,0.01,-0.2902277521872845,0.004323410403193165,-0.006491876299671508,1.7120044355756137,2.7271515131400044,9.798137880365232,4.341552888430783,-0.01176192303953739,1.724089452127023,2.782529025894967,9.965278031216268,4.569936109307939,-0.0099841025504262,1.7065861049925326,2.728546130738761,9.797794490117129,4.338638014328214,-0.03490658503988664,4.903585014343261
6.059999999999915,0.01,-0.2965136115208669,0.01109201956713601,-0.006535931074270443,1.7115055297954853,2.7250950811097163,9.795320047632142,4.361920326137153,-0.011718688935505457,1.7231826728448034,2.779626748373094,9.960965505594611,4.597425178058214,-0.00990136798702962,1.7058546383965414,2.7260694452933416,9.79406987741989,4.365724512746407,-0.03490658503988664,4.903585014343261
6.069999999999915,0.01,-0.2947722450077433,0.010897466098992316,-0.0065108405663447475,1.7109546780495288,2.7229201062168786,9.792310661224935,4.383761578926588,-0.011607768739834098,1.722275839482598,2.7766616122578855,9.956679050062085,4.624888950286274,-0.00990136798702962,1.7058546383965414,2.7260694452933416,9.79406987741989,4.365724512746407,-0.03490658503988664,4.848481597900391
6.079999999999915,0.01,-0.3084221199426217,0.010398325218471196,-0.00648826692647005,1.7105238586560032,2.721163757414412,9.789974046856392,4.400750333444232,-0.011498794078844174,1.721369935212251,2.773713889807808,9.952418999140182,4.652326824421153,-0.00990136798702962,1.7058546383965414,2.7260694452933416,9.79406987741989,4.365724512746407,-0.02908882086657205,4.823526258468628
6.089999999999915,0.01,-0.313640981513469,0.01688071159581376,-0.006471118840076744,1.7101867356707317,2.7196302812845317,9.788159596443842,4.41396464673145,-0.011394810826659461,1.7204668493274278,2.770629668608382,9.9481854515792,4.679738974086953,-0.00990136798702962,1.7058546383965414,2.7260694452933416,9.79406987741989,4.365724512746407,-0.02908882086657205,4.793577508926392
6.099999999999914,0.01,-0.3201760986656394,0.016412786960982553,-0.006391170824636747,1.7099227964224641,2.7183492066838064,9.78675055194356,4.424242344297214,-0.011226003710701324,1.7195678792955047,2.7674932587932473,9.943978721999969,4.707124048530973,-0.00990136798702962,1.7058546383965414,2.7260694452933416,9.79406987741989,4.365724512746407,-0.02908882086657205,4.773042392730713
6.109999999999914,0.01,-0.3240440853113487,0.015653154939170934,-0.00631776030181274,1.7097160623671679,2.717264648371048,9.785656077027038,4.4322356295010525,-0.011061875841091499,1.7186740985918008,2.7642914978065907,9.93979897922836,4.734481527291082,-0.009483192297471577,1.7006255019497525,2.7066442969755693,9.768568608899832,4.554548540550915,-0.02327105669325769,4.739380264282227
6.119999999999914,0.01,-0.33154842468493084,0.02188735187772367,-0.006243246558880692,1.708404587410037,2.7127235788222706,9.77918919407034,4.480265153531239,-0.01090534429169979,1.7177873122047818,2.761051056953477,9.935646304779635,4.76181074322216,-0.009483192297471577,1.7006255019497525,2.7066442969755693,9.768568608899832,4.554548540550915,-0.02327105669325769,4.739380264282227
6.129999999999914,0.01,-0.32960416017306277,0.021182959905460978,-0.006109769719208979,1.7073808779502868,2.7089613634450433,9.774170809919758,4.517625388346242,-0.010686470772922554,1.7169089371303272,2.7577355727066277,9.931520727306129,4.789111290916675,-0.009483192297471577,1.7006255019497525,2.7066442969755693,9.768568608899832,4.554548540550915,-0.02327105669325769,4.6932477951049805
6.1399999999999135,0.01,-0.34053196099458205,0.020198029070963415,-0.005986458363289205,1.7065815367881105,2.7059163884206403,9.77027616955638,4.546685057706334,-0.010474641173867944,1.716039948154254,2.754439531104897,9.92742231710576,4.816382403521896,-0.009483192297471577,1.7006255019497525,2.7066442969755693,9.768568608899832,4.554548540550915,-0.01745329251994332,4.660383949279785
6.149999999999913,0.01,-0.3477562128645985,0.026217568227014626,-0.005875797777007294,1.70595714773168,2.7033585055248515,9.767253595802858,4.5692883401977875,-0.01027266088315831,1.7151821689344,2.751034211494951,9.92335090216863,4.84362423336978,-0.008773432740649623,1.6984081309189254,2.697842891233429,9.758021220371738,4.634584881033133,-0.01745329251994332,4.634845752716064
6.159999999999913,0.01,-0.35286371613647255,0.02530865691882127,-0.005691636436065973,1.704980978253307,2.6995637410728595,9.762587120014283,4.604590303659111,-0.010010485200888163,1.7143367952298738,2.747556649366305,9.919306491159139,4.870835658596472,-0.008553009103120457,1.6969476933743135,2.6913193427320588,9.751057562322336,4.6881125665855174,-0.01745329251994332,4.608877534866333
6.169999999999913,0.01,-0.3580482798572097,0.024128866348605612,-0.005515444472758466,1.7038969116474896,2.6951896113988396,9.757435350482163,4.643898295309844,-0.00975739863169995,1.7135046835299284,2.7440280122049403,9.91528902923837,4.898015922647119,-0.008553009103120457,1.6969476933743135,2.6913193427320588,9.751057562322336,4.6881125665855174,-0.011635528346628732,4.586143045425415
6.179999999999913,0.01,-0.36229675460384786,0.02996274913905587,-0.00535510925577873,1.70305086491055,2.6916056394080714,9.753437285533053,4.674471396978959,-0.009516109968213893,1.71268743693645,2.740447529406368,9.911298331446897,4.9251644641238475,-0.008343659053058727,1.6948242495962036,2.681400424478128,9.740796203548964,4.768029299216093,-0.011635528346628732,4.586143045425415
6.1899999999999125,0.01,-0.36014846492470454,0.028876950153368615,-0.005136665484589003,1.701921900619071,2.6867599699664004,9.74808018846893,4.71594125654331,-0.009216482476823334,1.7118862040064782,2.7368245618603297,9.907334208770843,4.952280713819411,-0.008343659053058727,1.6948242495962036,2.681400424478128,9.740796203548964,4.768029299216093,-0.005817764173314366,4.530150232315063
6.199999999999912,0.01,-0.37365267206798014,0.03450139879390805,-0.004934204784284407,1.7010410706380985,2.6828582220473947,9.743922577175695,4.748194520542566,-0.008927712975289648,1.7111017335338214,2.7332230772110826,9.903396453799314,4.979364195021509,-0.008343659053058727,1.6948242495962036,2.681400424478128,9.740796203548964,4.768029299216093,-0.005817764173314366,4.508320331573486
6.209999999999912,0.01,-0.37760415348607346,0.03320193603700647,-0.0046818870477204275,1.7003533879004393,2.679601694861249,9.740695925761203,4.7732795160882695,-0.008582698987350567,1.710335559908406,2.7294865504904027,9.899484672477985,5.006415050939095,-0.007198832599546401,1.6941381533109778,2.6778138016716975,9.73741048607416,4.794675067076897,-0.005817764173314366,4.477733554840088
6.219999999999912,0.01,-0.3839265349390169,0.0316493730912806,-0.004420207278813575,1.6996651143966703,2.676247002136426,9.737447448389682,4.798685674229595,-0.008250679626980503,1.7095885605288257,2.725710508955542,9.895598691532813,5.033431875975071,-0.007198832599546401,1.6941381533109778,2.6778138016716975,9.73741048607416,4.794675067076897,0.0,4.455130786895752
6.229999999999912,0.01,-0.3879896850425147,0.03712805832141226,-0.004180130722347195,1.6991275057045176,2.6734963070923055,9.734926350594804,4.818443913560582,-0.007934185896067697,1.708862385949823,2.721871243606152,9.89173811232141,5.060414198077061,-0.007198832599546401,1.6941381533109778,2.6778138016716975,9.73741048607416,4.794675067076897,0.0,4.427938413619995
6.239999999999911,0.01,-0.39329999035009244,0.03570383653230464,-0.0038925473575892222,1.6987073577125096,2.6712532707617314,9.732969766777805,4.833809058415227,-0.007562905312853575,1.7081581356586222,2.717991346755727,9.8879025730368,5.087361311931298,-0.007198832599546401,1.6941381533109778,2.6778138016716975,9.73741048607416,4.794675067076897,0.0,4.427938413619995
6.249999999999911,0.01,-0.39097205223983744,0.034033073907841084,-0.003625954789282079,1.6983788683228962,2.669411174288738,9.731451010652318,4.845757603969047,-0.007205866947530528,1.707476474919062,2.714058346852226,9.884091682935319,5.114272737251008,-0.00590892900331047,1.6915410743582946,2.663179249336033,9.724078893535514,4.900956610464038,0.0,4.377466630935669
6.259999999999911,0.01,-0.40274435144934834,0.03242640126388738,-0.0033503922294970943,1.697549905437316,2.6650878284382955,9.72734002263702,4.87857097333247,-0.006865536208452117,1.706818727226233,2.710148626329828,9.880304979743107,5.141147858645077,-0.00590892900331047,1.6915410743582946,2.663179249336033,9.724078893535514,4.900956610464038,0.005817764173314366,4.3522537994384765
6.269999999999911,0.01,-0.4074581119551233,0.037867685289831476,-0.0030973032932370263,1.6969028534421884,2.661514363207752,9.724149700182414,4.904089887330536,-0.006541272195813243,1.7061858120438498,2.7061211828153344,9.876541900749329,5.167986819022974,-0.00590892900331047,1.6915410743582946,2.663179249336033,9.724078893535514,4.900956610464038,0.011635528346628954,4.326738481521606
6.2799999999999105,0.01,-0.4121859348631508,0.04338126958475376,-0.0027973935914047694,1.6963975668818194,2.658605349287134,9.72167364047139,4.923934801424318,-0.006162595342914928,1.705578053820668,2.702046601695783,9.872802082031534,5.194788366395583,-0.00590892900331047,1.6915410743582946,2.663179249336033,9.724078893535514,4.900956610464038,0.011635528346628954,4.299153394699097
6.28999999999991,0.01,-0.41746501050172286,0.041677223746711345,-0.0024511139411636097,1.6960028136473997,2.656233472721793,9.719751729466882,4.939366689650871,-0.005728782647067391,1.7049955288516725,2.6979247423471517,9.869085064189342,5.221551949155266,-0.00590892900331047,1.6915410743582946,2.663179249336033,9.724078893535514,4.900956610464038,0.011635528346628954,4.27356484413147
6.29999999999991,0.01,-0.42215668905147946,0.039725066615397424,-0.0021300036158503973,1.695694222689641,2.654291012066215,9.718259805286067,4.951366435202629,-0.005312010409600277,1.7044390912641807,2.6937500922421345,9.86539029970959,5.248277003074315,-0.00425832335518711,1.6882449688344496,2.6398888917804237,9.704756107255848,5.058807355449614,0.011635528346628954,4.27356484413147
6.30999999999991,0.01,-0.41965189898846905,0.037849591546795416,-0.0017951081665778775,1.6947258859018155,2.6481012170981364,9.712851500152507,4.995627446328493,-0.004914759743446303,1.703910233855512,2.6895285253516197,9.861717167168846,5.274962899223472,-0.00425832335518711,1.6882449688344496,2.6398888917804237,9.704756107255848,5.058807355449614,0.01745329251994332,4.225845928192139
6.31999999999991,0.01,-0.4304802553171729,0.04303473590089949,-0.001486772864784326,1.6939706289890364,2.6431452935741064,9.708653401418607,5.030046855921608,-0.004536263827978349,1.703409896727188,2.685332006361735,9.85806505267482,5.301609070216516,-0.00425832335518711,1.6882449688344496,2.6398888917804237,9.704756107255848,5.058807355449614,0.01745329251994332,4.196716928482056
6.3299999999999095,0.01,-0.4361184638420653,0.041331504281293695,-0.0011354790158148822,1.6933812784632547,2.639080799762879,9.705394658933463,5.056812660786009,-0.004105916468969354,1.7029385868437088,2.681027203808563,9.854433259884235,5.328215664879594,-0.00425832335518711,1.6882449688344496,2.6398888917804237,9.704756107255848,5.058807355449614,0.02327105669325769,4.1682279014587404
6.339999999999909,0.01,-0.44151250987669055,0.04636771351755017,-8.094702438475194E-4,1.692921131006045,2.635777650351731,9.702864843380263,5.077625690815153,-0.0036926014261564172,1.7024962961233088,2.6766660191701424,9.850821280987379,5.354781513166536,-0.00425832335518711,1.6882449688344496,2.6398888917804237,9.704756107255848,5.058807355449614,0.02327105669325769,4.144335737228394
6.349999999999909,0.01,-0.44558560507813516,0.044507795824891956,-4.423918208369198E-4,1.6925616887918302,2.6330901864196434,9.700900712388869,5.093809231438308,-0.0032289242909809158,1.70208381872665,2.6722508940713756,9.847228457342037,5.381305949373013,-0.0023665089509891657,1.686508305003941,2.623692871405823,9.692235067946823,5.163364611929108,0.02327105669325769,4.116771192550659
6.359999999999909,0.01,-0.45065460252864087,0.042421248716602196,-5.580828251237751E-5,1.6918974422625341,2.6276929705332255,9.696619650599796,5.129526899833843,-0.002783846332731996,1.7017015233107315,2.667795038020594,9.843654140661101,5.40778833492173,-0.0023665089509891657,1.686508305003941,2.623692871405823,9.692235067946823,5.163364611929108,0.02327105669325769,4.116771192550659
6.369999999999909,0.01,-0.44798108889817195,0.04041839790448206,3.0088035528210127E-4,1.6913791659701722,2.6233250046502947,9.693295383915572,5.157300866135552,-0.002359633845565974,1.701350450764016,2.6632884919953077,9.84009759055982,5.434228153148522,-0.0023665089509891657,1.686508305003941,2.623692871405823,9.692235067946823,5.163364611929108,0.03490658503988664,4.0753482770919796
6.379999999999908,0.01,-0.4568755776114303,0.05245498641582913,6.292284798859418E-4,1.6909745114688126,2.619846732654467,9.690714131064782,5.178896751565251,-0.001955449866521153,1.7010311350955925,2.658808681106326,9.83655809888363,5.460624792287504,-0.0023665089509891657,1.686508305003941,2.623692871405823,9.692235067946823,5.163364611929108,0.03490658503988664,4.045862774848938
6.389999999999908,0.01,-0.4624436317060929,0.050636158510127434,0.001066863943044792,1.6906583983282926,2.6169927973493485,9.688709455321629,5.195688896164402,-0.0014309000023628618,1.7007437182426768,2.6542399253302116,9.833034874028131,5.4869784115245315,-6.470592805837838E-4,1.685171352480474,2.606800335805432,9.679968211487848,5.267334925396563,0.03490658503988664,4.014205222129822
6.399999999999908,0.01,-0.46856649300177683,0.04827568412141513,0.0015184075923223295,1.690116105402803,2.6112963885462226,9.684450309876606,5.231746448336521,-9.245384172615874E-4,1.700487918946116,2.6496154890131507,9.829527290824778,5.513288026082583,-6.470592805837838E-4,1.6849041148521755,2.6023436302079057,9.676937045759466,5.29323107928086,0.03490658503988664,3.990391845703125
6.409999999999908,0.01,-0.47245957661101534,0.045997056988459385,0.0019357809030978374,1.689633828187984,2.6057911725049427,9.680474165356447,5.265511761182054,-4.4178157604743613E-4,1.7002653148551887,2.6449298240831327,9.826034515654884,5.539552959845576,-6.470592805837838E-4,1.6849041148521755,2.6023436302079057,9.676937045759466,5.29323107928086,0.04654211338651559,3.966206817626953
6.419999999999908,0.01,-0.4764199855143328,0.05777019590658987,0.0023206257670343273,1.6892574404675402,2.6013549535859872,9.677385589460256,5.291765494527219,1.8188993837157735E-5,1.7000768843569436,2.6402052283170225,9.822555749173933,5.565772486180036,-2.166983780655385E-4,1.6841241814217909,2.584346795049514,9.664943818984383,5.396341909238924,0.04654211338651559,3.966206817626953
6.429999999999907,0.01,-0.4735852280546667,0.0557003283421092,0.0028214189972847374,1.6887908074244231,2.594158888970584,9.672341700130678,5.334984895317607,5.958909529030563E-4,1.6999230497708422,2.635441028461879,9.81909019120012,5.591946104055549,-2.166983780655385E-4,1.6841241814217909,2.584346795049514,9.664943818984383,5.396341909238924,0.040724349213201005,3.9179524087905886
6.439999999999907,0.01,-0.4842379426157627,0.04612789717451544,0.00328966022587832,1.6884267801758368,2.5884250459862126,9.668422838951011,5.368588624087614,0.0011528942363241484,1.6998037833066244,2.6307051761813325,9.815637065190806,5.618073309459377,-2.166983780655385E-4,1.6841241814217909,2.584346795049514,9.664943818984383,5.396341909238924,0.05235987755982996,3.9016801214218138
6.449999999999907,0.01,-0.48595267171069156,0.05756692710271469,0.003652979834926241,1.6881426100783112,2.5837585654170554,9.665377782088107,5.39471580904316,0.0016141732080693027,1.6997208253815022,2.625862796755175,9.812195348240346,5.6441542518662695,0.0023750494758614793,1.6839138704408545,2.5748640045328424,9.659016498110336,5.447607432209458,0.05235987755982996,3.86907711982727
6.459999999999907,0.01,-0.49217608450146927,0.055491171729861496,0.004182884530483522,1.687874010733183,2.5781021738856826,9.66170273648852,5.426365866256049,0.0021898424790964496,1.6996752007431877,2.621003270038068,9.80876422443608,5.670187748215744,0.0023750494758614793,1.6839138704408545,2.5748640045328424,9.659016498110336,5.447607432209458,0.05235987755982996,3.845038480758667
6.4699999999999065,0.01,-0.49599118741041404,0.05290066001023934,0.004679460892544759,1.6876641495292546,2.5735372490032353,9.658846707134462,5.450972863974377,0.0027447541963950646,1.6996662951919166,2.6160815091930534,9.80534288372012,5.696173518203572,0.0023750494758614793,1.6839138704408545,2.5748640045328424,9.659016498110336,5.447607432209458,0.058177641733144325,3.819056649208069
6.479999999999906,0.01,-0.5003130437375728,0.05737632963419252,0.00513851158377815,1.687500007303965,2.569865778056688,9.65662675430635,5.470103307164028,0.003273760796497458,1.6996952936049525,2.611121597318949,9.80193041537104,5.722110813861383,0.0023750494758614793,1.6839138704408545,2.5748640045328424,9.659016498110336,5.447607432209458,0.058177641733144325,3.819056649208069
6.489999999999906,0.01,-0.49733709661311026,0.05499579993373175,0.0056298800533234085,1.687371495237795,2.5669053923634846,9.654901367549051,5.484975355145302,0.003847524092839383,1.699762815406015,2.6061184668815733,9.798525907292754,5.7479991302288775,0.004601216339460257,1.683836950585423,2.5605946278385696,9.65018454078224,5.524230547974947,0.058177641733144325,3.762990880012512
6.499999999999906,0.01,-0.5100336337254406,0.05241386510019309,0.006140862464265166,1.6872538361110951,2.5616842482323148,9.651607632730693,5.513480641646114,0.004397482092176701,1.6998689397939535,2.601145095915442,9.795128485173485,5.773837916370754,0.004601216339460257,1.683836950585423,2.5605946278385696,9.65018454078224,5.524230547974947,0.06399540590645869,3.749006404876709
6.509999999999906,0.01,-0.5109652641837866,0.056911826454972114,0.006614047229723209,1.6871616289422924,2.557418802020846,9.649046846440024,5.535642086324854,0.004921620743178631,1.7000143729693145,2.5960447595781875,9.791737118240778,5.799627336901821,0.004601216339460257,1.683836950585423,2.5605946278385696,9.65018454078224,5.524230547974947,0.06399540590645869,3.7228839063644408
6.519999999999905,0.01,-0.515219361964869,0.054553202525463425,0.007119418123254191,1.6870892369390145,2.5540116386990794,9.64705553825971,5.5528702782525325,0.005490739007728352,1.7001992974809794,2.5909351069363495,9.788351008767707,5.825366006292637,0.004601216339460257,1.683836950585423,2.5605946278385696,9.65018454078224,5.524230547974947,0.06399540590645869,3.695923118591309
6.529999999999905,0.01,-0.5197025909562432,0.05199217033498968,0.0075893078825010766,1.6870322632273898,2.5512642366708933,9.645506789438397,5.566263033680291,0.006036271032982986,1.7004234359596924,2.585782913316701,9.784969237199526,5.851053709457696,0.006750168405798951,1.6842441993253965,2.54089305611764,9.638493992829789,5.6257633848836965,0.06981317007977328,3.6779985332489016
