time,step-size,{KF}.kf.x_p,{KF}.kf.y_p,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.05007999420166
0.01,0.01,0.09999999962747097,0.0999999986961484,2.5340223983764645,-0.034863861758985024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.045012855529786
0.02,0.01,1.5974424877640558E-4,0.09999999729916453,2.53260359954834,-0.034863861758985024,-3.4863861758985026E-4,0.025340223983764645,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047410144805909
0.03,0.01,7.991097982085194E-5,0.09999999729916453,2.5180707061553953,-0.026322215628033753,-6.972772351797005E-4,0.05066625997924804,2.5340223983764644E-4,0.0,0.0,0.0,0.0,-0.02908882086657205,9.050706996917723
0.04,0.01,3.066626704821829E-4,0.10025340039283037,2.503798203149413,-0.03172611420067637,-9.604993914600381E-4,0.07584696704080199,7.600648396301087E-4,-1.355588063652803E-10,0.0,0.0,0.0,-0.02908882086657205,9.0496097946167
0.05,0.01,9.899248543661088E-4,0.10101346718147397,2.4883825622681948,-0.030541614497414854,-0.0012777605334668017,0.10088494907229612,0.0015185336105071803,-1.1682678605844125E-6,0.0,0.0,0.0,-0.02327105669325769,9.047942972183227
0.060000000000000005,0.01,0.002309795076143928,0.10253199934959412,2.472893062767926,-0.02214116700658747,-0.0015831766784409503,0.12576877469497807,0.0025273824951324198,-6.240964710577682E-8,0.0,0.0,0.0,-0.02327105669325769,9.048718242645265
0.07,0.01,0.004450112261110917,0.10505938110873103,2.458179843123687,-0.0207667943542038,-0.001804588348506825,0.15049770532265733,0.003785070041166499,-7.733093535458778E-7,0.0,0.0,0.0,-0.02908882086657205,9.047570323944091
0.08,0.01,0.007594443333800882,0.10884445114061236,2.443021067510751,-0.02674321419070431,-0.002012256292048863,0.1750795037538942,0.005289992492674507,-1.3593047481412314E-5,0.0,0.0,0.0,-0.02327105669325769,9.045073194503784
0.09,0.01,0.011924967635422945,0.11413444299250841,2.427572792208723,-0.018835936092968193,-0.002279688433955906,0.1995097144290017,0.007040383750337694,2.4006268566556195E-5,-3.5602891636123644E-6,0.0015252960392752395,-1.1560654462373886E-9,-0.02327105669325769,9.045595035552978
0.09999999999999999,0.01,0.01762188959401101,0.12117482488974929,2.4130607812974323,-0.0176324914543865,-0.002468047794885588,0.22378544235108894,0.009033485379536126,-6.520421759250301E-5,-7.274063199243672E-6,0.0025256976772914616,-4.717784557341651E-9,-0.02327105669325769,9.04722321510315
0.10999999999999999,0.01,0.025017432868480682,0.13020831113681197,2.3989512348182283,-0.01678487433020293,-0.002644372709429453,0.24791605016406326,0.011266498831938174,8.191254630180862E-5,-7.274063199243672E-6,0.0025256976772914616,-4.717784557341651E-9,-0.02327105669325769,9.049311189651489
0.11999999999999998,0.01,0.03419504617340863,0.14147481182590127,2.385057503003979,-0.01599141221475554,-0.0028122214527314822,0.27190556251224557,0.013736300652965447,-1.3329841472341288E-4,-7.274063199243672E-6,0.0025256976772914616,-4.717784557341651E-9,-0.02908882086657205,9.048821907043456
0.12999999999999998,0.01,0.04522349173203111,0.1552111143246293,2.3705267964648202,-0.022208865221693352,-0.0029721355748790375,0.29575613754228536,0.016444124122747216,1.1359336118070825E-4,-3.2574755058338746E-5,0.007052046011254926,-7.164370223586018E-8,-0.02908882086657205,9.04367961883545
0.13999999999999999,0.01,0.058281720615923405,0.17165524046868086,2.354776610748554,-0.021489251672029357,-0.003194224227095971,0.3194614055069336,0.019390788044248583,-1.400619622708374E-4,-4.635961379465677E-5,0.00905365099231978,-1.3684549424066077E-7,-0.02327105669325769,9.044044618606568
0.15,0.01,0.07388105383142829,0.1910460265353322,2.340655649905679,-0.013517080385256206,-0.003409116743816265,0.34300917161441913,0.022578949983512273,6.287253424698357E-5,-6.366398600308477E-5,0.011301958199797915,-2.4107614814576176E-7,-0.02908882086657205,9.04677700996399
0.16,0.01,0.09195770416408777,0.21362497936934233,2.327292059821265,-0.019522836411811833,-0.003544287547668827,0.3664157281134759,0.026005701048439182,-8.847580628996651E-5,-6.366398600308477E-5,0.011301958199797915,-2.4107614814576176E-7,-0.02327105669325769,9.045088453292848
0.17,0.01,0.11268153693526983,0.23963068332523108,2.312775330053912,-0.011941795442678354,-0.0037395159117869455,0.38968864871168857,0.029669027785648262,-1.0464285717980796E-5,-6.366398600308477E-5,0.011301958199797915,-2.4107614814576176E-7,-0.02327105669325769,9.04239592552185
0.18000000000000002,0.01,0.13606382813304663,0.269299709238112,2.298057669919105,-0.011063267804146822,-0.003858933866213729,0.4128164020122277,0.033565612902679266,-5.89278721171836E-5,-1.3828935913810702E-4,0.019504137250974097,-9.581559467091257E-7,-0.02908882086657205,9.036584129333496
0.19000000000000003,0.01,0.16227538418024778,0.30286532174795866,2.282553715006042,-0.017498659361023242,-0.003969566544255197,0.43579697871141876,0.03769377010757941,-5.142662801309429E-5,-1.3828935913810702E-4,0.019504137250974097,-9.581559467091257E-7,-0.02908882086657205,9.035136890411376
