time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.333359994888306
0.01,0.01,1.4933407985687255,2.488901330947876,2.488901330947876,0.6624133734207178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.333359994888306
0.02,0.01,1.4933407985687255,2.488901330947876,2.488901330947876,0.6624133734207178,0.0066241337342071785,0.014933407985687255,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.281100015640259
0.03,0.01,1.4697479595878602,2.464513340632121,2.464513340632121,0.6186592269131916,0.013248267468414357,0.02986681597137451,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.281100015640259
0.04,0.01,1.4607879147964478,2.464513340632121,2.464513340632121,0.5888506251092593,0.019434859737546273,0.04456429556725311,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.281100015640259
0.05,0.01,1.4519694270389205,2.464513340632121,2.464513340632121,0.5610109598981656,0.025323365988638866,0.05917217471521759,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.281100015640259
0.060000000000000005,0.01,1.443204699550142,2.464513340632121,2.464513340632121,0.5345126817682491,0.030933475587620524,0.0736918689856068,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.277979993820191
0.07,0.01,1.4336192768782894,2.4630573304494225,2.4630573304494225,0.5092671885728316,0.03627860240530301,0.08812391598110822,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.277979993820191
0.08,0.01,1.4249600486809886,2.4630573304494225,2.4630573304494225,0.4852141178932604,0.04137127429103133,0.10246010874989112,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.277979993820191
0.09,0.01,1.416358333019719,2.4630573304494225,2.4630573304494225,0.46229709440748296,0.04622341546996393,0.116709709236701,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.277979993820191
0.09999999999999999,0.01,1.4078085727276328,2.4630573304494225,2.4630573304494225,0.4404624591022862,0.05084638641403876,0.1308732925668982,0.0,0.0,0.0,0.0,0.0,0.5410520681182422,5.277979993820191
0.10999999999999999,0.01,1.3993104227295146,2.4630573304494225,2.4630573304494225,0.41965908985394945,0.05525101100506162,0.14495137829417454,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.11999999999999998,0.01,1.398916377765927,2.4764786745707195,2.4764786745707195,0.40681105154614355,0.05944760190360111,0.15894448252146967,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.12999999999999998,0.01,1.3905205152295497,2.4764786745707195,2.4764786745707195,0.3879263925027159,0.06351571241906255,0.17293364629912894,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.13999999999999999,0.01,1.3821270169629543,2.4764786745707195,2.4764786745707195,0.36961989518313937,0.06739497634408971,0.18683885145142443,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.15,0.01,1.373783893871577,2.4764786745707195,2.4764786745707195,0.35216320752051716,0.0710911752959211,0.20066012162105396,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.16,0.01,1.3654911317697993,2.4764786745707195,2.4764786745707195,0.3355303122372759,0.07461280737112627,0.21439796055976973,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.17,0.01,1.3572484284065698,2.4764786745707195,2.4764786745707195,0.31968296789885264,0.07796811049349903,0.22805287187746773,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.18000000000000002,0.01,1.3490554816159508,2.4764786745707195,2.4764786745707195,0.30458410384817525,0.08116494017248756,0.2416253561615334,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.19000000000000003,0.01,1.3409119910455114,2.4764786745707195,2.4764786745707195,0.2901983702927269,0.08421078121096931,0.25511591097769293,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.20000000000000004,0.01,1.332817658155816,2.4764786745707195,2.4764786745707195,0.27649208561955896,0.08711276491389658,0.26852503088814805,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.21000000000000005,0.01,1.324772186209543,2.4764786745707195,2.4764786745707195,0.26343315895638625,0.08987768577009217,0.2818532074697062,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.22000000000000006,0.01,1.3167752802606079,2.4764786745707195,2.4764786745707195,0.2509910151035061,0.09251201735965603,0.29510092933180165,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.23000000000000007,0.01,1.3088266471433507,2.4764786745707195,2.4764786745707195,0.23913652295046872,0.09502192751069109,0.3082686821344077,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.24000000000000007,0.01,1.300925995461787,2.4764786745707195,2.4764786745707195,0.22784192727081096,0.09741329274019578,0.32135694860584124,0.0,0.0,0.0,0.0,0.0,0.5468698322915566,5.306740016937256
0.25000000000000006,0.01,1.2930730355789268,2.4764786745707195,2.4764786745707195,0.21708078373803985,0.09969171201290389,0.3343662085604591,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.331799993515014
0.26000000000000006,0.01,1.2922842730479285,2.488173330307007,2.488173330307007,0.21380066936265033,0.10186251985028429,0.3472969389162484,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.2700000000000001,0.01,1.2846882337449774,2.4884439951578776,2.4884439951578776,0.20403203409443854,0.10400052654391079,0.3602197816467277,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.2800000000000001,0.01,1.27693452810669,2.4884439951578776,2.4884439951578776,0.19441100397311928,0.10604084688485517,0.3730666639841775,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.2900000000000001,0.01,1.26922639870422,2.4884439951578776,2.4884439951578776,0.18522956243886957,0.10798495692458636,0.38583600926524436,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.3000000000000001,0.01,1.2615647915355799,2.4884439951578776,2.4884439951578776,0.1764810672600792,0.10983725254897506,0.39852827325228657,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.3100000000000001,0.01,1.2539494331433545,2.4884439951578776,2.4884439951578776,0.16814573695033008,0.11160206322157584,0.41114392116764237,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.3200000000000001,0.01,1.2463800443941413,2.4884439951578776,2.4884439951578776,0.16020408892362653,0.11328352059107914,0.4236834154990759,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.3300000000000001,0.01,1.238856347795281,2.4884439951578776,2.4884439951578776,0.15263753076086167,0.11488556148031541,0.4361472159430173,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.34000000000000014,0.01,1.231378067528916,2.4884439951578776,2.4884439951578776,0.14542834675929847,0.11641193678792403,0.4485357794209701,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.35000000000000014,0.01,1.2239449294421445,2.4884439951578776,2.4884439951578776,0.1385596578750597,0.117866220255517,0.46084956009625927,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.36000000000000015,0.01,1.216556661036971,2.4884439951578776,2.4884439951578776,0.1320153822708913,0.1192518168342676,0.4730890093906807,0.0,0.0,0.0,0.0,0.0,0.552687596464871,5.332379989624023
0.37000000000000016,0.01,1.2092129914603182,2.4884439951578776,2.4884439951578776,0.12578019766651363,0.12057197065697652,0.48525457600105043,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.38000000000000017,0.01,1.2162888510027636,2.5124026610056562,2.5124026610056562,0.13378505016791742,0.12182977263364166,0.4973467059156536,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.3900000000000002,0.01,1.2090335730540014,2.5124026610056562,2.5124026610056562,0.1281249412729243,0.12316762313532083,0.5095095944256812,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.4000000000000002,0.01,1.201735839947985,2.5124026610056562,2.5124026610056562,0.12210461401536801,0.12444887254805007,0.5215999301562212,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.4100000000000002,0.01,1.194481638509661,2.5124026610056562,2.5124026610056562,0.11633899165808644,0.12566991868820374,0.533617288555701,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.4200000000000002,0.01,1.187271223469973,2.5124026610056562,2.5124026610056562,0.11084428402739492,0.1268333086047846,0.5455621049407976,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.4300000000000002,0.01,1.180104333638915,2.5124026610056562,2.5124026610056562,0.10560902940278108,0.12794175144505854,0.5574348171754974,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.4400000000000002,0.01,1.1729807062980953,2.5124026610056562,2.5124026610056562,0.10062103662154831,0.12899784173908635,0.5692358605118866,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.45000000000000023,0.01,1.1659000802962618,2.5124026610056562,2.5124026610056562,0.09586863029842316,0.13000405210530183,0.5809656675748676,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.46000000000000024,0.01,1.158862196058473,2.5124026610056562,2.5124026610056562,0.09134068365045349,0.13096273840828607,0.5926246683778302,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.47000000000000025,0.01,1.1518667955766955,2.5124026610056562,2.5124026610056562,0.08702659528702443,0.1318761452447906,0.604213290338415,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.48000000000000026,0.01,1.1449136224003447,2.5124026610056562,2.5124026610056562,0.08291626452275401,0.13274641119766084,0.6157319582941819,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.49000000000000027,0.01,1.1380024216268845,2.5124026610056562,2.5124026610056562,0.07900006773483795,0.13357557384288837,0.6271810945181854,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.5000000000000002,0.01,1.1311329398924823,2.5124026610056562,2.5124026610056562,0.07526883583131405,0.13436557452023676,0.6385611187344542,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.5100000000000002,0.01,1.124304925362721,2.5124026610056562,2.5124026610056562,0.07171383278324632,0.1351182628785499,0.6498724481333791,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
0.5200000000000002,0.01,1.1175181277233663,2.5124026610056562,2.5124026610056562,0.06832673517083723,0.13583540120638235,0.6611154973870063,0.0,0.0,0.0,0.0,0.0,0.5643231248114997,5.383719987869263
