time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
12.679999999999774,0.01,-0.8914364530010362,0.018276215748786625,0.003947693319858792,4.1467970005894985,-3.7764883059709495,8.383389102852895,-3.1299653448701883,-8.447946538511538,8.609059479044019,0.029088820866572274,5.68268609046936
12.689999999999774,0.01,-0.8969260950222782,0.017099241819620727,0.004130455477346658,4.137882636059488,-3.817949009405543,8.38261282512007,-3.129543683774642,-8.487907142752642,8.608701707128697,0.03490658503988664,5.633652830123902
12.699999999999774,0.01,-0.9053067892010004,0.023249584462722284,0.004301447895542865,4.128913375109265,-3.8593204353915644,8.381830276167351,-3.129543683774642,-8.487907142752642,8.608701707128697,0.03490658503988664,5.6071687507629395
12.709999999999773,0.01,-0.907340774851936,0.022480118580839353,0.004533943740170087,4.119860307217255,-3.9006020233938354,8.381040935983156,-3.1286476968706474,-8.567860597259186,8.607945200223904,0.040724349213201005,5.572547922134399
12.719999999999773,0.01,-0.9116027661327213,0.0284066596318138,0.00475874492597848,4.110786899468736,-3.941792923468382,8.380244289168601,-3.1286476968706474,-8.567860597259186,8.607945200223904,0.040724349213201005,5.5259976482391355
12.729999999999773,0.01,-0.9191927981742837,0.02739505429567603,0.005042811522296619,4.101670871807409,-3.982892917986049,8.379439712303332,-3.1286476968706474,-8.567860597259186,8.607945200223904,0.040724349213201005,5.480214929580688
12.739999999999773,0.01,-0.9265423428018527,0.026116754612244407,0.005316762065253379,4.092478943825666,-4.0239015661123,8.37862658690053,-3.1286476968706474,-8.567860597259186,8.607945200223904,0.040724349213201005,5.444840068817139
12.749999999999773,0.01,-0.9309321470266009,0.024883977168938986,0.005577929611375823,4.083213520397647,-4.064818092005705,8.377804212667021,-3.1286476968706474,-8.567860597259186,8.607945200223904,0.040724349213201005,5.412606954574585
12.759999999999772,0.01,-0.9343981649577047,0.023708723211387988,0.005826769383065213,4.073904198927381,-4.105641743408784,8.376971895758802,-3.126091506599013,-8.765754523860984,8.605812366912701,0.04654211338651559,5.373186674118042
12.769999999999772,0.01,-0.9398502506033769,0.029561716590582952,0.006063856615179093,4.064560217277804,-4.146372063483228,8.376128943306343,-3.126091506599013,-8.765754523860984,8.605812366912701,0.04654211338651559,5.333474102020264
12.779999999999772,0.01,-0.9453633818010083,0.028494824046070493,0.0063594737810849225,4.05516171477177,-4.187008687149002,8.3752746640581,-3.126091506599013,-8.765754523860984,8.605812366912701,0.04654211338651559,5.293454885482788
12.789999999999772,0.01,-0.9509296609278811,0.02716454679949426,0.006644422021545628,4.0457080809537596,-4.227551050072862,8.37440837204897,-3.126091506599013,-8.765754523860984,8.605812366912701,0.04654211338651559,5.255895366668701
12.799999999999772,0.01,-0.9557741459050193,0.025882279717421085,0.00691606748954057,4.036198784344481,-4.26799857908197,8.37352929031966,-3.126091506599013,-8.765754523860984,8.605812366912701,0.05235987755982996,5.217545766830444
12.809999999999771,0.01,-0.960806455894164,0.03163264746324079,0.007174890286714781,4.026641042885431,-4.308350694898162,8.3726366471485,-3.1236655359995424,-8.922510618349376,8.603817487119596,0.04654211338651559,5.177332487106323
12.819999999999771,0.01,-0.966331529341488,0.023495172524159898,0.007491216761347189,4.0170329783264895,-4.348606889591031,8.37172967544292,-3.1236655359995424,-8.922510618349376,8.603817487119596,0.05235987755982996,5.135120534896851
12.829999999999771,0.01,-0.9723860372247755,0.029044475740111007,0.007726168486588788,4.007369663033074,-4.38876663553961,8.37080761240716,-3.1236655359995424,-8.922510618349376,8.603817487119596,0.05235987755982996,5.102079372406006
12.83999999999977,0.01,-0.9758395735461628,0.027987192976523814,0.008016613243989898,3.9976458026608266,-4.428829352728925,8.369869607594403,-3.1236655359995424,-8.922510618349376,8.603817487119596,0.058177641733144325,5.063977937698365
