time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.x,{model}.m.y,{odom}.o.velocity_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5649785626215822,43.244602813720704
0.01,0.01,7.51,0.2084084180703779,0.0,0.0,0.0,0.0,1.5649785626215822,43.24093376159668
0.02,0.01,7.51,0.2084084180703779,0.002084084180703779,0.0,0.0,0.0,1.5649785626215822,43.245022506713866
0.03,0.01,7.51,0.20736637598002602,0.004168168361407558,7.51E-4,0.0,0.0,1.5649785626215822,43.26206817626953
0.04,0.01,7.51,0.20632433388967414,0.006241832121207819,0.0022529958913805725,3.5131575369287943E-6,0.0,1.5649785626215822,43.26289436340332
0.05,0.01,7.51,0.205287502009774,0.00830507546010456,0.004505990666270604,8.36540631596435E-6,0.0,1.5649785626215822,43.254257888793944
0.060000000000000005,0.01,7.51,0.20425588034032563,0.010357950480202301,0.007509980794598985,1.6066633857167293E-5,0.0,1.5649785626215822,43.25423126220703
0.07,0.01,7.51,0.20322944283027675,0.012400509283605556,0.011264951635746315,3.0864678772440586E-5,0.0,1.5649785626215822,43.25670280456543
0.08,0.01,7.51,0.20220816342857514,0.014432803711908323,0.015770909775209598,5.0287485072864784E-5,0.0,1.5649785626215822,43.237974853515624
0.09,0.01,7.51,0.20119201621442376,0.016454885346194076,0.021027836756381313,7.799514879287323E-5,0.0,1.5649785626215822,43.24410110473633
0.09999999999999999,0.01,7.51,0.20018097539728086,0.018466805508338312,0.02703572782916495,1.1417328537658401E-4,0.0,1.5649785626215822,43.24331703186035
0.10999999999999999,0.01,7.51,0.19917501531620876,0.02046861526231112,0.03379456946019592,1.6044213713072407E-4,0.0,1.5649785626215822,43.236442947387694
0.11999999999999998,0.01,7.51,0.19817411043922234,0.022460365415473207,0.04130434758332607,2.1817030491548848E-4,0.0,1.5649785626215822,43.24846923828125
0.12999999999999998,0.01,7.51,0.1971782353626413,0.02444210651986543,0.04956504529923537,2.8884028702180547E-4,0.0,1.5649785626215822,43.24191131591797
0.13999999999999999,0.01,7.51,0.1961873648104452,0.026413888873491845,0.05857664272910296,3.7402104778237234E-4,0.0,1.5649785626215822,43.23799179077148
0.15,0.01,7.51,0.195201473633632,0.028375762521596296,0.06833911660053583,4.75376410691229E-4,0.0,1.5649785626215822,43.241750717163086
0.16,0.01,7.51,0.19422053680957976,0.030327777257932616,0.07885243978300327,5.946729361759473E-4,0.0,1.5649785626215822,43.23653450012207
0.17,0.01,7.51,0.1932445294414116,0.03226998262602841,0.09011658076869643,7.337874732572815E-4,0.0,1.5649785626215822,43.237051239013674
0.18000000000000002,0.01,7.51,0.1922734267573637,0.03420242792044253,0.10213150309608987,8.94714371886749E-4,0.0,1.5649785626215822,43.234751052856446
0.19000000000000003,0.01,7.51,0.19130720411015664,0.03612516218801617,0.11489716471360126,0.0010795723368126043,0.0,1.5649785626215822,43.24202117919922
0.20000000000000004,0.01,7.51,0.19034583697636984,0.038038234229117736,0.1284135172808545,0.0012906109060506308,0.0,1.5649785626215822,43.245291290283205
0.21000000000000005,0.01,7.51,0.18938930095581905,0.03994169259888143,0.14268050540521124,0.0015302165392568883,0.0,1.5649785626215822,43.243966064453126
0.22000000000000006,0.01,7.51,0.1884375717709372,0.04183558560843962,0.1576980658114492,0.0018009183031845732,0.0,1.5649785626215822,43.245636444091794
0.23000000000000007,0.01,7.51,0.1874906252661581,0.04371996132614899,0.17346612644273363,0.002105393143094149,0.0,1.5649785626215822,43.2462686920166
0.24000000000000007,0.01,7.51,0.18654843740730342,0.04559486757881057,0.18998460549134213,0.0024464707305742886,0.0,1.5649785626215822,43.24643180847168
0.25000000000000006,0.01,7.51,0.1856109842809726,0.04746035195288361,0.20725341035796568,0.0028271378797728487,0.0,1.5649785626215822,43.244319458007816
0.26000000000000006,0.01,7.51,0.1846782420939361,0.04931646179569334,0.22527243653880932,0.003250542525556831,0.0,1.5649785626215822,43.25334571838379
0.2700000000000001,0.01,7.51,0.18375018717253125,0.051163244216632695,0.2440415664401552,0.0037199972586285917,0.0,1.5649785626215822,43.258598251342775
0.2800000000000001,0.01,7.51,0.18282679596206156,0.05300074608835801,0.2635606681205188,0.004238982414125464,0.0,1.5649785626215822,43.24441360473633
0.2900000000000001,0.01,7.51,0.1819080450261989,0.05482901404797862,0.2838295939610239,0.00481114871172062,0.0,1.5649785626215822,43.25062553405762
0.3000000000000001,0.01,7.51,0.1809939110463886,0.05664809449824061,0.3048481792651356,0.0054403194467214,0.0,1.5649785626215822,43.25006256103516
0.3100000000000001,0.01,7.51,0.1800843708212576,0.058458033608704496,0.3266162407894172,0.0061304922331233,0.0,1.5649785626215822,43.23945411682129
0.3200000000000001,0.01,7.51,0.17917940126602566,0.06025887731691707,0.3491335752075122,0.00688584030101874,0.0,1.5649785626215822,43.24776077270508
0.3300000000000001,0.01,7.51,0.17827897941191936,0.062050671329577325,0.3723999575100851,0.007710713352174469,0.0,1.5649785626215822,43.252877655029295
0.34000000000000014,0.01,7.51,0.17738308240558925,0.06383346112369652,0.39641513934398614,0.008609637978975007,0.0,1.5649785626215822,43.24496078491211
0.35000000000000014,0.01,7.51,0.17649168750852964,0.06560729194775242,0.4211788472944215,0.009587317653276797,0.0,1.5649785626215822,43.24572311401367
0.36000000000000015,0.01,7.51,0.17560477209650172,0.06737220882283772,0.44669078111440974,0.010648632293023746,0.0,1.5649785626215822,43.24859130859375
0.37000000000000016,0.01,7.51,0.17472231365895904,0.06912825654380274,0.4729506119062815,0.011798637415734664,0.0,1.5649785626215822,43.24374717712402
0.38000000000000017,0.01,7.51,0.17384428979847655,0.07087547968039233,0.49995798026042715,0.01304256288918234,0.0,1.5649785626215822,43.25672927856445
0.3900000000000002,0.01,7.51,0.17297067823018175,0.0726139225783771,0.5277124943569074,0.014385811290737885,0.0,1.5649785626215822,43.23910804748535
0.4000000000000002,0.01,7.51,0.17210145678118938,0.07434362936067891,0.556213728035918,0.015833955887948645,0.0,1.5649785626215822,43.244917449951174
0.4100000000000002,0.01,7.51,0.17123660339003846,0.0760646439284908,0.585461218843429,0.017392738253949238,0.0,1.5649785626215822,43.24333374023438
0.4200000000000002,0.01,7.51,0.17037609610613252,0.07777700996239119,0.6154544660586025,0.01906806553226965,0.0,1.5649785626215822,43.24806968688965
0.4300000000000002,0.01,7.51,0.16951991308918232,0.07948077092345252,0.6461929287098271,0.020866007366498324,0.0,1.5649785626215822,43.27378845214844
0.4400000000000002,0.01,7.51,0.16866803260865165,0.08117597005434433,0.6776760235863895,0.022792792511078814,0.0,1.5649785626215822,43.27623863220215
0.45000000000000023,0.01,7.51,0.16782043304320574,0.08286265038043085,0.7099031232529291,0.024854805140263093,0.0,1.5649785626215822,43.26418197631836
0.46000000000000024,0.01,7.51,0.1669770928801625,0.08454085471086291,0.7428735540738964,0.02705858087291059,0.0,1.5649785626215822,43.25311592102051
0.47000000000000025,0.01,7.51,0.16613799071494645,0.08621062563966453,0.7765865942552461,0.02941080253140748,0.0,1.5649785626215822,43.26135124206543
0.48000000000000026,0.01,7.51,0.16530310525054565,0.087872005546814,0.8110414719105613,0.03191829565348395,0.0,1.5649785626215822,43.26135124206543
0.49000000000000027,0.01,7.51,0.1644724152969709,0.08952503659931946,0.8462373631587051,0.03458802377612672,0.0,1.5649785626215822,43.2678751373291
0.5000000000000002,0.01,7.51,0.1636458997707182,0.09116976075228916,0.8821733902599463,0.03742708351111944,0.0,1.5649785626215822,43.25701164245606
0.5100000000000002,0.01,7.51,0.16282353769423333,0.09280621974999635,0.9188486197973026,0.04044269943199344,0.0,1.5649785626215822,43.26315574645996
0.5200000000000002,0.01,7.51,0.16200530819537973,0.09443445512693868,0.9562620609095925,0.04364221879233669,0.0,1.5649785626215822,43.23491859436035
0.5300000000000002,0.01,7.51,0.16119119050690855,0.09605450820889248,0.9944126635823856,0.04703310609548876,0.0,0.8493935693039072,0.0028913048643153163
0.5400000000000003,0.01,6.746378016735738E-4,0.06508660849137227,0.09766642011396157,1.033299317002695,0.05062293753564577,0.0,-1.5707963267948966,0.006013304342341144
0.5500000000000003,0.01,0.001403104346546267,-0.25801638061089166,0.0983172861988753,1.0729208479828742,0.05441939533031231,0.0,1.5649785626215822,0.005615014143404551
0.5600000000000003,0.01,0.0013101699667943953,0.15924977497094026,0.09573712239276638,1.1125266837208854,0.0583769141262141,0.0,-0.058177641733144325,0.00464767016179394
0.5700000000000003,0.01,0.0010844563710852527,-0.055616086031713224,0.09732962014247579,1.1521158423068585,0.06249927650378081,0.0,-1.5707963267948966,0.006599669012357481
0.5800000000000003,0.01,0.001539922769550079,-0.2578479806251488,0.09677345928215865,1.1916874761246847,0.06678781657189689,0.0,1.5649785626215822,0.004221802107058466
0.5900000000000003,0.01,9.85087158313642E-4,0.1600216884292986,0.09419497947590716,1.2312399496186965,0.0712505794428196,0.0,-1.5707963267948966,0.009688234015775378
0.6000000000000003,0.01,0.002260587937014255,-0.25628066029186447,0.09579519636020015,1.2707718107227726,0.07589370645543483,0.0,1.5591607984482678,0.005502526837990445
0.6100000000000003,0.01,0.0012839229288644372,0.15973606740674484,0.0932323897572815,1.310281637754171,0.08072155077450874,0.0,-1.0064732019833966,0.0033934417477576063
0.6200000000000003,0.01,7.918030744767748E-4,-0.1806483745298503,0.09482975043134895,1.3497673817497697,0.08574435177973304,0.0,0.593411945678072,0.003198397159285378
0.6300000000000003,0.01,7.462926704999215E-4,0.03160987810469186,0.09302326668605045,1.3892272940606947,0.0909671910735681,0.0,-1.5707963267948966,0.010887592603685334
0.6400000000000003,0.01,0.002540438274193245,-0.2556948038969361,0.09333936546709737,1.4286588385539298,0.09640063677163976,0.0,-0.30252373701235036,9.065712699890137
0.6500000000000004,0.01,2.1153329633076985,-0.08695681187726484,0.09078241742812801,1.4680599898020765,0.10205079205346276,0.0,-0.30252373701235036,9.094489631652833
0.6600000000000004,0.01,2.1220475807189945,-0.08567833785778017,0.08991284930935536,1.5074284042884454,0.10792643153429812,0.0,-0.30252373701235036,9.094232053756716
0.6700000000000004,0.01,2.1219874792099005,-0.08524355379839385,0.08905606593077756,1.5469708436788294,0.1140644580902455,0.0,-0.30252373701235036,9.093095703125
0.6800000000000004,0.01,2.121722330729167,-0.08481516210910495,0.08820363039279362,1.5866853509493533,0.12047273362132722,0.0,-0.30252373701235036,9.093611946105955
0.6900000000000004,0.01,2.1218427874247228,-0.08438894434011297,0.08735547877170258,1.626569328540376,0.12715810498225022,0.0,-0.30252373701235036,9.092321529388428
0.7000000000000004,0.01,2.121541690190633,-0.08396486852956744,0.08651158932830144,1.6666201957319058,0.134126574859924,0.0,-0.30252373701235036,9.09559136390686
0.7100000000000004,0.01,2.1223046515782675,-0.08354292380786688,0.08567194064300576,1.706835452514477,0.14138338905459039,0.0,-0.30252373701235036,9.095483283996582
0.7200000000000004,0.01,2.122279432932536,-0.08312309946521904,0.0848365114049271,1.747212604919538,0.14893309499744767,0.0,-0.30252373701235036,9.094574632644653
0.7300000000000004,0.01,2.1220674142837526,-0.0827053848461797,0.0840052804102749,1.7877493151528585,0.15677963593132152,0.0,-0.30252373701235036,9.09291072845459
0.7400000000000004,0.01,2.121679169972738,-0.08228976934885361,0.0831782265618131,1.8284432226511929,0.16492637963081236,0.0,-0.30252373701235036,9.096276407241822
0.7500000000000004,0.01,2.1224644950230918,-0.08187624242462271,0.08235532886832457,1.8692920057115032,0.17337618641494365,0.0,-0.30252373701235036,9.09428921699524
0.7600000000000005,0.01,2.1220008172988893,-0.08146479357787845,0.08153656644407835,1.9102933842313086,0.18213146204720468,0.0,-0.30252373701235036,9.092548866271972
0.7700000000000005,0.01,2.1215947354634603,-0.08105541236575534,0.08072191850829956,1.9514452527416122,0.19119423417294976,0.0,-0.30252373701235036,9.092038087844848
0.7800000000000005,0.01,2.121475553830465,-0.08064808839786594,0.07991136438464201,1.992745443762784,0.2005661464868344,0.0,-0.30252373701235036,9.089465837478638
0.7900000000000005,0.01,2.120875362078349,-0.08024281133603717,0.07910488350066336,2.0341918555884044,0.21024852557907214,0.0,-0.30252373701235036,9.08847053527832
0.8000000000000005,0.01,2.1206431248982747,-0.07983957089404783,0.07830245538730299,2.075782473991231,0.2202424228155345,0.0,-0.30252373701235036,9.086297082901002
0.8100000000000005,0.01,2.120135986010234,-0.07943835683736766,0.0775040596783625,2.117515296462894,0.23054862996352082,0.0,-0.30252373701235036,9.086072635650634
0.8200000000000005,0.01,2.120083614985148,-0.07903915898289741,0.07670967610998883,2.1593884136104995,0.24116772829984603,0.0,-0.30252373701235036,9.090291948318482
0.8300000000000005,0.01,2.1210681212743125,-0.07864196719871058,0.07591928452015985,2.2013999451815365,0.25210010021038304,0.0,-0.30252373701235036,9.083285427093506
0.8400000000000005,0.01,2.119433266321818,-0.07824677140379609,0.07513286484817275,2.2435481091965896,0.2633459707731604,0.0,-0.30252373701235036,9.081138668060303
0.8500000000000005,0.01,2.1189323558807374,-0.07785356156780254,0.07435039713413479,2.2858312762930817,0.2749054445963248,0.0,-0.30252373701235036,9.085917901992795
0.8600000000000005,0.01,2.1200475104649854,-0.07746232771078355,0.07357186151845677,2.3282476146073194,0.28677843055551755,0.0,-0.30252373701235036,9.084199743270874
0.8700000000000006,0.01,2.119646606763204,-0.07707305990294455,0.07279723824134893,2.3707954508094953,0.29896475440273484,0.0,-0.30252373701235036,9.085469884872436
0.8800000000000006,0.01,2.1199429731369017,-0.07668574826439062,0.07202650764231948,2.413473314074794,0.3114641887948653,0.0,-0.30252373701235036,9.083989925384522
