time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.x,{model}.m.y,{odom}.o.velocity_s,{rabbit}.r.angle,{rabbit}.r.distance
5.0599999999999365,0.01,0.6528015461596566,0.14722851856646468,0.055629958358339726,13.968313501395384,-0.046296876739163675,2.677545805989567,1.308996938995747,8.537311601638795
5.069999999999936,0.01,0.6532664707209352,0.14650432961575588,0.05710224354400437,13.995248904295174,-0.04321198820381083,2.677545805989567,1.308996938995747,8.51855541229248
5.079999999999936,0.01,0.6488900265401287,0.14576818702292355,0.05856728684016193,14.022238184929991,-0.04002527477742181,2.6927902169475857,1.3148147031690618,8.518712034225464
5.089999999999936,0.01,0.6413043661788154,0.1458104178583778,0.06002496871039117,14.04928078251517,-0.03673448025504521,2.6927902169475857,1.3148147031690618,8.531658248901367
5.099999999999936,0.01,0.644325149603193,0.1450815769232632,0.06148307288897495,14.076375630137719,-0.03333738155085474,2.6976754009806285,1.3148147031690618,8.521261768341065
5.1099999999999355,0.01,0.6394567121226009,0.14435252483397132,0.06293388865820758,14.103521314467756,-0.02983175762560139,2.6976754009806285,1.3148147031690618,8.514713640213012
5.119999999999935,0.01,0.6379288155593885,0.14362711694935498,0.06437741390654729,14.13071744282607,-0.026215197184307114,2.6976754009806285,1.3206324673423762,8.516983337402344
5.129999999999935,0.01,0.6384584115702328,0.14368010680871815,0.06581368507604084,14.15796280701508,-0.022485331968705686,2.7236840380921876,1.3206324673423762,8.510716438293457
5.139999999999935,0.01,0.6239918165557128,0.14296197122397136,0.06725048614412801,14.185256495333054,-0.01863969095102895,2.7300525314767583,1.3206324673423762,8.530172300338744
5.149999999999935,0.01,0.625347271007328,0.14224357068992777,0.06868010585636773,14.21259776322533,-0.014675712558148642,2.7300525314767583,1.3206324673423762,8.524175958633423
5.159999999999934,0.01,0.6239481246094196,0.14152876083380792,0.070102541563267,14.239984341891782,-0.010590975444656765,2.7363104471107818,1.3264502315156903,8.501841497421264
5.169999999999934,0.01,0.6156077925095707,0.14159229546389124,0.07151782917160508,14.267415489529528,-0.0063827772640086015,2.7363104471107818,1.3264502315156903,8.516599140167237
5.179999999999934,0.01,0.6190512424836312,0.1408846516597222,0.07293375212624399,14.29489015053823,-0.002048396421760716,2.7363104471107818,1.3264502315156903,8.487135972976684
5.189999999999934,0.01,0.6121765034725022,0.14017669018240275,0.07434259864284122,14.322406541213692,0.002414836452150547,2.7363104471107818,1.3264502315156903,8.488163442611695
5.199999999999934,0.01,0.6124162463873379,0.13947226692410414,0.07574436554466525,14.349963997143274,0.0070098331604979474,2.7674551430721266,1.3264502315156903,8.49445481300354
5.209999999999933,0.01,0.5983118848314293,0.13877138347319212,0.07713908821390629,14.377560790666948,0.011739388584089632,2.7674551430721266,1.3264502315156903,8.484512367248534
5.219999999999933,0.01,0.5959919808219281,0.1380740221385716,0.07852680204863821,14.40519585067714,0.01660645560798018,2.7674551430721266,1.332267995689005,8.489619102478027
5.229999999999933,0.01,0.5971835523754765,0.13815491770473867,0.07990754227002393,14.432866646167815,0.021613781395762966,2.7674551430721266,1.3264502315156903,8.491666746139526
5.239999999999933,0.01,0.5976613358964926,0.13668979511051277,0.08128909144707132,14.460571760258667,0.02676434679114578,2.7674551430721266,1.332267995689005,8.497327814102173
5.2499999999999325,0.01,0.5989822517544436,0.13677377300552213,0.08265598939817645,14.488310072710181,0.0320612291824356,2.7860874631704036,1.3264502315156903,8.504679689407348
5.259999999999932,0.01,0.5913815292765128,0.13531557154643653,0.08402372712823167,14.51608034125711,0.037507533649784076,2.7860874631704036,1.332267995689005,8.475190858840943
5.269999999999932,0.01,0.5845008021443516,0.13540645516494193,0.08537688284369603,14.543881357534488,0.043106398199374146,2.7860874631704036,1.3264502315156903,8.486479063034057
5.279999999999932,0.01,0.5871347164560783,0.13395512482367672,0.08673094739534545,14.571710984762905,0.04886081880056546,2.7860874631704036,1.332267995689005,8.48030933380127
5.289999999999932,0.01,0.5856951129684278,0.13405284503138504,0.08807049864358223,14.59956710776731,0.054773808154306526,2.815862714225773,1.332267995689005,8.504850044250489
5.299999999999931,0.01,0.5765336532122276,0.13338306940726666,0.08941102709389608,14.627448488168264,0.06084859600580386,2.815862714225773,1.3264502315156903,8.462076234817506
5.309999999999931,0.01,0.566553097677865,0.1319380526985767,0.09074485778796874,14.655353436719318,0.06708833295025554,2.815862714225773,1.3264502315156903,8.476156826019286
5.319999999999931,0.01,0.5698385689582803,0.13127113735154036,0.09206423831495451,14.683279453646765,0.07349602061712177,2.839287605652544,1.3264502315156903,8.488085775375366
5.329999999999931,0.01,0.5609095447613135,0.13061144708804748,0.09337694968846992,14.711223905504063,0.08007464104110636,2.845010740768373,1.3264502315156903,8.464380083084107
5.339999999999931,0.01,0.5525166490021052,0.12995509140128977,0.09468306415935039,14.739185397845478,0.08682746689690285,2.845010740768373,1.3264502315156903,8.475206651687621
5.34999999999993,0.01,0.555042848342925,0.12930203416584954,0.0959826150733633,14.767161290023529,0.09375749334655797,2.850622911105404,1.3264502315156903,8.489399299621581
5.35999999999993,0.01,0.555548381025667,0.1286522587088431,0.0972756354150218,14.795148937182224,0.10086772083136353,2.850622911105404,1.3264502315156903,8.454040641784667
5.36999999999993,0.01,0.5472980275303871,0.12800574853801383,0.09856215800211023,14.823146695514053,0.10816140978168738,2.850622911105404,1.3264502315156903,8.473066177368164
5.37999999999993,0.01,0.5517373191665362,0.12736248724446964,0.09984221548749037,14.851152664642504,0.11564177055737679,2.850622911105404,1.3206324673423762,8.462178277969361
5.3899999999999295,0.01,0.5491968093068156,0.12594770601824662,0.10111584035993507,14.87916403739556,0.12331178258707386,2.850622911105404,1.3206324673423762,8.456660661697388
5.399999999999929,0.01,0.5479093655100218,0.12531089358202424,0.10237531742011753,14.907179171588352,0.13117474342895136,2.8730725285730614,1.3206324673423762,8.438629713058472
5.409999999999929,0.01,0.5324773354271126,0.12468115505193303,0.10362842635593777,14.935195689457272,0.13923375752926548,2.8730725285730614,1.3206324673423762,8.46171688079834
5.419999999999929,0.01,0.5378643412330819,0.1240546005840229,0.1048752379064571,14.963211274578933,0.14749193944439196,2.8730725285730614,1.3148147031690618,8.485556468963622
5.429999999999929,0.01,0.5434269118049813,0.12265644232523024,0.10611578391229733,14.991222191054215,0.1559519881741662,2.8730725285730614,1.3148147031690618,8.477381200790406
5.4399999999999284,0.01,0.5415193492312307,0.12203616932231012,0.10734234833554963,15.019226637011558,0.1646171722280556,2.8730725285730614,1.3148147031690618,8.478208312988281
5.449999999999928,0.01,0.5417123420774015,0.12142288711068397,0.10856271002877274,15.047222760194595,0.1734907563604814,2.900458642046601,1.308996938995747,8.460177955627442
5.459999999999928,0.01,0.523812201956436,0.12003795378053937,0.10977693889987958,15.075207932079635,0.18257575744931193,2.916635583309258,1.308996938995747,8.469145069122314
5.469999999999928,0.01,0.5178160578072444,0.11943083934498595,0.11097731843768498,15.103179659250907,0.1918752334289696,2.916635583309258,1.308996938995747,8.466992540359497
5.479999999999928,0.01,0.5173138010959202,0.11883064957608325,0.11217162683113484,15.131133665829484,0.201391646851947,2.916635583309258,1.308996938995747,8.443714666366578
5.489999999999927,0.01,0.5118822971642392,0.11823349537935832,0.11335993332689567,15.159066746502194,0.21112778873213167,2.927433162920181,1.3031791748224326,8.465107889175416
5.499999999999927,0.01,0.5114752593475065,0.1168645896479449,0.11454226828068925,15.186976148998328,0.22108660087168386,2.927433162920181,1.3031791748224326,8.461032152175903
5.509999999999927,0.01,0.5105242540476203,0.11627342217104811,0.1157109141771687,15.214858588660917,0.23127083298721265,2.927433162920181,1.2973614106491185,8.428448038101196
5.519999999999927,0.01,0.5029212940968553,0.11491434673927543,0.11687364839887918,15.242711186466893,0.2416833724933979,2.948138993319944,1.2973614106491185,8.478289337158204
5.5299999999999265,0.01,0.504198015343609,0.11433297962842019,0.11802279186627193,15.27053094705535,0.25232704804427153,2.9533460463046737,1.291543646475804,8.441649379730224
5.539999999999926,0.01,0.4930451654513821,0.1129836554111908,0.11916612166255613,15.298314185520107,0.26320441613219864,2.9533460463046737,1.291543646475804,8.436178569793702
5.549999999999926,0.01,0.4917686431328603,0.1124119905130487,0.12029595821666804,15.326057981556685,0.27431830453095046,2.963423866263696,1.2857258823024895,8.464716501235962
5.559999999999926,0.01,0.49338858382320994,0.11107231975245974,0.12142007812179853,15.353758191364916,0.2856710432352152,2.963423866263696,1.2799081181291752,8.430476989746094
5.569999999999926,0.01,0.48539936447557386,0.10973550731636149,0.12253080131932313,15.381411524566044,0.29726527604437586,2.963423866263696,1.2799081181291752,8.433811168670655
5.5799999999999255,0.01,0.4861773395579714,0.10918014571759918,0.12362815639248674,15.409014888046297,0.3091037191789152,2.963423866263696,1.2740903539558608,8.421449890136719
5.589999999999925,0.01,0.48329304123338646,0.1078567156974844,0.12471995784966274,15.436564239205403,0.32118866026611304,0.0,1.2740903539558608,8.464962463378907
5.599999999999925,0.01,1.975157908121745,0.10731081496889641,0.12579852500663757,15.464056276657589,0.3335226769206013,0.0,1.268272589782546,8.425747137069703
5.609999999999925,0.01,1.966007665316264,0.10599677890687592,0.12687163315632655,15.49148729469962,0.3461081525359595,0.0,1.268272589782546,8.435190305709838
5.619999999999925,0.01,1.9682110713322956,0.10546022483203144,0.1279316009453953,15.518989242959037,0.3590100517142362,0.0,1.268272589782546,8.430843067169189
5.629999999999924,0.01,1.9671967156728107,0.10493024093749706,0.12898620319371562,15.546557416143354,0.3722310680242166,0.0,1.268272589782546,8.432323808670043
5.639999999999924,0.01,1.96754222202301,0.1044029398133369,0.1300355056030906,15.574188216581216,0.3857740536878109,0.009755249983150804,1.268272589782546,8.433840465545654
5.649999999999924,0.01,1.9630184836357438,0.10387828860864941,0.13107953500122396,15.60187778807589,0.3996415180220436,0.009755249983150804,1.268272589782546,8.434426803588867
5.659999999999924,0.01,1.963155295845827,0.10335627390958273,0.13211831788731046,15.629622393218055,0.41383590832269856,0.009755249983150804,1.268272589782546,8.43496096611023
5.6699999999999235,0.01,1.9632799337674784,0.10283688246653948,0.1331518806264063,15.657417826868638,0.4283593942311406,0.009755249983150804,1.268272589782546,8.436904544830321
5.679999999999923,0.01,1.963733435468833,0.10232010109699156,0.13418024945107168,15.685260242843249,0.44321434371025054,0.019588698741245025,1.268272589782546,8.433350019454956
5.689999999999923,0.01,1.957987321835534,0.10180591668465887,0.1352034504620416,15.71314571552848,0.45840314919794,0.019588698741245025,1.268272589782546,8.433003215789794
5.699999999999923,0.01,1.9579064009803295,0.10129431617917391,0.13622150962888818,15.741070253670909,0.47392826766738366,0.019588698741245025,1.268272589782546,8.43418927192688
5.709999999999923,0.01,1.958183147412316,0.10078528659575062,0.13723445279067992,15.769029214408105,0.4897919231489847,0.0,1.268272589782546,8.434644165039062
5.7199999999999225,0.01,1.9680836385091145,0.10027881501485475,0.13824230565663742,15.797018334968078,0.5059966832110975,0.019746662700811157,1.268272589782546,8.43084963798523
5.729999999999922,0.01,1.9573249175128147,0.099774888581876,0.13924509380678596,15.825033256537122,0.522545212583723,0.019746662700811157,1.268272589782546,8.433207454681396
5.739999999999922,0.01,1.9578750747419202,0.09927349450680173,0.14024284269260473,15.853070318673629,0.5394407399211002,0.01965309728484499,1.268272589782546,8.433798608779908
5.749999999999922,0.01,1.9580597934062227,0.09877462006389234,0.14123557763767275,15.881123938950111,0.5566855286363308,0.039296340805890395,1.268272589782546,8.433840398788453
5.759999999999922,0.01,1.9482479226476939,0.09827825259135833,0.14222332383831168,15.909189370296001,0.57428248377955,0.039296340805890395,1.268272589782546,8.430356626510621
5.769999999999921,0.01,1.947435042449533,0.09778437949103887,0.14320610636422526,15.937261689696648,0.5922345579055824,0.039296340805890395,1.268272589782546,8.432334880828858
5.779999999999921,0.01,1.9478966351237883,0.09729298822808208,0.14418395015913565,15.965334981969894,0.6105442292586999,0.039296340805890395,1.268272589782546,8.430880813598632
5.789999999999921,0.01,1.947557352770069,0.09680406633062688,0.14515688004141647,15.993403950457449,0.6292144988625347,0.01932538385403859,1.268272589782546,8.428068885803222
5.799999999999921,0.01,1.9568867147603992,0.09631760138948647,0.14612492070472274,16.02146325741098,0.6482484786737819,0.01932538385403859,1.268272589782546,8.428561868667602
