time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040724349213201005,10.466273002624511
0.01,0.01,2.930556440734863,0.010846534769462042,0.07050247600150328,0.0,0.0,0.040724349213201005,10.466273002624511
0.02,0.01,2.930556440734863,0.010846534769462042,0.07050247600150328,7.050247600150328E-4,0.02930556440734863,0.04654211338651559,10.464778871536256
0.03,0.01,2.9125547453857425,0.012396039736528091,0.07599159734733489,0.0014100495200300657,0.05861112881469726,0.040724349213201005,10.465611906051636
0.04,0.01,2.8952046564056393,0.010846534769462042,0.061337154121307844,0.0021699654935034146,0.08773667626855469,0.04654211338651559,10.464939374923706
0.05,0.01,2.877541019217505,0.012396039736528091,0.0664694825796604,0.002783337034716493,0.11668872283261109,0.04654211338651559,10.464939374923706
0.060000000000000005,0.01,2.8601697912790707,0.012396039736528091,0.06248256756177539,0.0034480318605130972,0.14546413302478614,0.04654211338651559,10.46773850440979
0.07,0.01,2.843688301419869,0.012396039736528091,0.05816205119409746,0.0040728575361308516,0.17406583093757685,0.040724349213201005,10.46604923248291
0.08,0.01,2.8260542865326683,0.010846534769462042,0.04402890201665274,0.004654478048071826,0.20250271395177555,0.040724349213201005,10.46604923248291
0.09,0.01,2.808992156724149,0.010846534769462042,0.040248368689036404,0.005094767068238353,0.23076325681710225,0.040724349213201005,10.464727697372435
0.09999999999999999,0.01,2.7916658011740205,0.010846534769462042,0.037386490057953976,0.005497250755128718,0.25885317838434374,0.04654211338651559,10.466100416183473
0.10999999999999999,0.01,2.775196209500766,0.012396039736528091,0.04484212837909593,0.005871115655708257,0.28676983639608394,0.040724349213201005,10.466459894180298
0.11999999999999998,0.01,2.7585468685328336,0.010846534769462042,0.032340224239399605,0.006319536939499217,0.31452179849109163,0.040724349213201005,10.466195011138916
0.12999999999999998,0.01,2.741821524024241,0.010846534769462042,0.029425485894758366,0.006642939181893213,0.34210726717642,0.040724349213201005,10.466195011138916
0.13999999999999999,0.01,2.7252702428130444,0.010846534769462042,0.027323371319197393,0.006937194040840797,0.3695254824166624,0.040724349213201005,10.467362852096558
0.15,0.01,2.7091463091370387,0.010846534769462042,0.025410714736038096,0.00721042775403277,0.3967781848447928,0.04654211338651559,10.465838708877564
0.16,0.01,2.6923679275788417,0.012396039736528091,0.03370647788621958,0.007464534901393151,0.4238696479361632,0.04654211338651559,10.466227884292602
0.17,0.01,2.676222018840231,0.012396039736528091,0.03205478142837711,0.007801599680255347,0.45079332721195164,0.04654211338651559,10.464490270614624
0.18000000000000002,0.01,2.6595812794449234,0.012396039736528091,0.029863860365772838,0.008122147494539118,0.47755554740035394,0.040724349213201005,10.46481665611267
0.19000000000000003,0.01,2.643615335271335,0.010846534769462042,0.01770851728699901,0.008420786098196846,0.5041513601948032,0.04654211338651559,10.464785890579224
0.20000000000000004,0.01,2.6276492332453008,0.012396039736528091,0.025839148649153095,0.008597871271066836,0.5305875135475165,0.04654211338651559,10.464785890579224
0.21000000000000005,0.01,2.611787541233673,0.012396039736528091,0.024688095025498163,0.008856262757558367,0.5568640058799695,0.04654211338651559,10.465185794830322
0.22000000000000006,0.01,2.5961336190245086,0.012396039736528091,0.02300855036330321,0.009103143707813349,0.5829818812923062,0.04654211338651559,10.46389370918274
0.23000000000000007,0.01,2.5801011097957836,0.012396039736528091,0.021403824186645826,0.009333229211446381,0.6089432174825513,0.040724349213201005,10.46388918876648
0.24000000000000007,0.01,2.5645230423650838,0.010846534769462042,0.009836486127101796,0.00954726745331284,0.6347442285805092,0.04654211338651559,10.451941347122192
0.25000000000000006,0.01,2.545697040045908,0.012396039736528091,0.01851701984089913,0.009645632314583858,0.66038945900416,0.04654211338651559,10.453975505828858
0.26000000000000006,0.01,2.530879466229584,0.012396039736528091,0.017877648242637514,0.00983080251299285,0.6858464294046192,0.04654211338651559,10.454527339935304
0.2700000000000001,0.01,2.5157597975391135,0.012396039736528091,0.016674041952979075,0.010009578995419224,0.711155224066915,0.040724349213201005,10.450638484954831
0.2800000000000001,0.01,2.4994856413472037,0.010846534769462042,0.005440212531278317,0.010176319414949016,0.7363128220423062,0.04654211338651559,10.445716772079468
0.2900000000000001,0.01,2.483013002956867,0.012396039736528091,0.014428182090263992,0.010230721540261799,0.7613076784557782,0.040724349213201005,10.44350043296814
0.3000000000000001,0.01,2.467395514157612,0.010846534769462042,0.004002785989801584,0.01037500336116444,0.7861378084853469,0.040724349213201005,10.438073358535767
0.3100000000000001,0.01,2.4509778552988064,0.010846534769462042,0.00306495415393442,0.010415031221062455,0.810811763626923,0.040724349213201005,10.443150901794434
0.3200000000000001,0.01,2.437595194326288,0.010846534769462042,0.0028047730645973197,0.010445680762601798,0.8353215421799111,0.040724349213201005,10.443913316726684
0.3300000000000001,0.01,2.423102803375525,0.010846534769462042,0.0026055510445915867,0.01047372849324777,0.859697494123174,0.040724349213201005,10.443957719802857
0.34000000000000014,0.01,2.408489665070895,0.010846534769462042,0.0024232407953927665,0.010499784003693686,0.8839285221569292,0.040724349213201005,10.440231351852416
0.35000000000000014,0.01,2.3929076652245187,0.010846534769462042,0.0022538799774943176,0.010524016411647614,0.9080134188076381,0.040724349213201005,10.440275831222534
0.36000000000000015,0.01,2.378469181457727,0.010846534769462042,0.0020963693257937833,0.010546555211422557,0.9319424954598833,0.040724349213201005,10.443496370315552
0.37000000000000016,0.01,2.3650134864124244,0.010846534769462042,0.0019498671272566524,0.010567518904680495,0.9557271872744606,0.040724349213201005,10.443189821243289
0.38000000000000017,0.01,2.3506568375834442,0.010846534769462042,0.001813603121080057,0.010587017575953062,0.9793773221385849,0.040724349213201005,10.440678653717042
0.3900000000000002,0.01,2.3357636297576208,0.010846534769462042,0.001686861757808373,0.010605153607163862,1.0028838905144193,0.040724349213201005,10.43713932991028
0.4000000000000002,0.01,2.320668678066227,0.010846534769462042,0.0015689775549381745,0.010622022224741946,1.0262415268119955,0.040724349213201005,10.436195621490478
0.4100000000000002,0.01,2.3063898579301365,0.010846534769462042,0.001459331540680629,0.010637712000291327,1.0494482135926577,0.040724349213201005,10.4366304397583
0.4200000000000002,0.01,2.2925875949767294,0.010846534769462042,0.001357347999609653,0.010652305315698133,1.0725121121719592,0.040724349213201005,10.43475814819336
0.4300000000000002,0.01,2.2782250141909652,0.010846534769462042,0.0012624914494654086,0.01066587879569423,1.0954379881217264,0.040724349213201005,10.430540733337402
0.4400000000000002,0.01,2.263288612461437,0.010846534769462042,0.0011742638294907843,0.010678503710188884,1.1182202382636361,0.040724349213201005,10.423798027038574
0.45000000000000023,0.01,2.2477313046126186,0.010846534769462042,0.0010922018852755292,0.010690246348483793,1.1408531243882505,0.040724349213201005,10.417225494384766
0.46000000000000024,0.01,2.232311263794784,0.010846534769462042,0.0010158747363586233,0.010701168367336547,1.1633304374343767,0.040724349213201005,10.4152388381958
0.47000000000000025,0.01,2.2182686122341977,0.010846534769462042,9.448816138157195E-4,0.010711327114700133,1.1856535500723244,0.040724349213201005,10.413350200653076
0.48000000000000026,0.01,2.2043459261394664,0.010846534769462042,8.788497559524128E-4,0.01072077593083829,1.2078362361946664,0.040724349213201005,10.403650226593015
0.49000000000000027,0.01,2.188320321729244,0.010846534769462042,8.17432451054389E-4,0.010729564428397814,1.2298796954560611,0.040724349213201005,10.410502252578736
0.5000000000000002,0.01,2.177012813448409,0.010846534769462042,7.603072169174831E-4,0.010737738752908357,1.2517628986733536,0.040724349213201005,10.399604139328003
0.5100000000000002,0.01,2.160831419807829,0.010846534769462042,7.071741075989528E-4,0.010745341825077533,1.2735330268078378,0.040724349213201005,10.398838090896607
0.5200000000000002,0.01,2.147554849366347,0.010846534769462042,6.577541384993136E-4,0.010752413566153522,1.295141341005916,0.040724349213201005,10.402292098999023
0.5300000000000002,0.01,2.1355569831161767,0.010846534769462042,6.11787821505381E-4,0.010758991107538515,1.3166168894995796,0.040724349213201005,10.396168565750122
0.5400000000000003,0.01,2.120957064710286,0.010846534769462042,5.690338025029261E-4,0.01076510898575357,1.3379724593307414,0.040724349213201005,10.398967933654784
0.5500000000000003,0.01,2.1089275458248946,0.010846534769462042,5.292675941050724E-4,0.010770799323778599,1.3591820299778443,0.040724349213201005,10.385113677978516
0.5600000000000003,0.01,2.092322611847278,0.010846534769462042,4.922803969423838E-4,0.010776091999719649,1.3802713054360933,0.040724349213201005,10.37794571876526
0.5700000000000003,0.01,2.0776620179926164,0.010846534769462042,4.578780033255578E-4,0.010781014803689072,1.4011945315545662,0.040724349213201005,10.37321325302124
0.5800000000000003,0.01,2.063782991913208,0.010846534769462042,4.2587977752430676E-4,0.010785593583722327,1.4219711517344924,0.040724349213201005,10.375878858566283
0.5900000000000003,0.01,2.0520633893578633,0.010846534769462042,3.9611770730815007E-4,0.01078985238149757,1.4426089816536245,0.040724349213201005,10.359361085891724
0.6000000000000003,0.01,2.035055715057508,0.010846534769462042,3.684355217690675E-4,0.010793813558570653,1.463129615547203,0.040724349213201005,10.365945138931274
0.6100000000000003,0.01,2.024586869572435,0.010846534769462042,3.426878707940336E-4,0.010797497913788343,1.4834801726977782,0.03490658503988664,10.36029197692871
0.6200000000000003,0.01,2.010793649921372,0.009297029802396054,-0.009753042724049879,0.010800924792496284,1.5037260413935025,0.03490658503988664,10.365208292007448
0.6300000000000003,0.01,2.0000226969259844,0.009297029802396054,-0.009775317435651493,0.010703394365255785,1.5238339778927164,0.03490658503988664,10.324938068389892
0.6400000000000003,0.01,1.9766822724135402,0.009297029802396054,-0.009141369658588253,0.010605641190899271,1.5438342048619762,0.03490658503988664,10.32135048866272
0.6500000000000004,0.01,1.9636776139083758,0.009297029802396054,-0.00850597402527091,0.010514227494313388,1.5636010275861116,0.03490658503988664,10.311247806549073
0.6600000000000004,0.01,1.9489887692820735,0.009297029802396054,-0.00791178499746267,0.01042916775406068,1.5832378037251953,0.03490658503988664,10.31141626358032
0.6700000000000004,0.01,1.9372538715673722,0.009297029802396054,-0.007358896685820067,0.010350049904086053,1.602727691418016,0.03490658503988664,10.292988653182984
0.6800000000000004,0.01,1.9204002080404259,0.009297029802396054,-0.00684463066098499,0.010276460937227852,1.6221002301336898,0.03490658503988664,10.299770431518557
0.6900000000000004,0.01,1.910675582744982,0.009297029802396054,-0.006366302376406686,0.010208014630618002,1.641304232214094,0.03490658503988664,10.296434574127195
0.7000000000000004,0.01,1.898219141427158,0.009297029802396054,-0.00592140138344266,0.010144351606853935,1.6604109880415439,0.03490658503988664,10.292701711654663
0.7100000000000004,0.01,1.8857098864383794,0.009297029802396054,-0.005507591728976222,0.010085137593019508,1.6793931794558155,0.03490658503988664,10.287713584899905
0.7200000000000004,0.01,1.872923896098484,0.009297029802396054,-0.005122700639052448,0.010030061675729746,1.6982502783201991,0.03490658503988664,10.280138711929322
0.7300000000000004,0.01,1.8594886723480906,0.009297029802396054,-0.004764707176668999,0.009978834669339222,1.716979517281184,0.03490658503988664,10.273100442886353
0.7400000000000004,0.01,1.8462804136394684,0.009297029802396054,-0.00443173163513059,0.009931187597572532,1.7355744040046648,0.03490658503988664,10.268858575820923
0.7500000000000004,0.01,1.8339357588270593,0.009297029802396054,-0.004122025668647109,0.009886870281221226,1.7540372081410596,0.03490658503988664,10.25868187904358
0.7600000000000005,0.01,1.820008601247567,0.009297029802396054,-0.003833963112363616,0.009845650024534755,1.7723765657293302,0.03490658503988664,10.264272451400757
0.7700000000000005,0.01,1.8105703469546135,0.009297029802396054,-0.0035660314439015578,0.00980731039341112,1.7905766517418058,0.029088820866572274,10.256105737686156
0.7800000000000005,0.01,1.79736361550704,0.007747524835330064,-0.013388606127526858,0.009771650078972103,1.808682355211352,0.029088820866572274,10.222151985168455
0.7900000000000005,0.01,1.7769931427203562,0.007747524835330064,-0.013156814083673252,0.009637764017696834,1.8266559913664224,0.03490658503988664,10.2532075881958
0.8000000000000005,0.01,1.7749045298749702,0.009297029802396054,-0.0022147723994550665,0.0095061958768601,1.844425922793626,0.029088820866572274,10.239868469238282
0.8100000000000005,0.01,1.7605076177105436,0.007747524835330064,-0.011431361769945235,0.00948404815286555,1.8621749680923756,0.03490658503988664,10.23327036857605
0.8200000000000005,0.01,1.7480107223458685,0.009297029802396054,-0.0012156192780517243,0.009369734535166098,1.879780044269481,0.029088820866572274,10.225851345062257
0.8300000000000005,0.01,1.7353703500557434,0.007747524835330064,-0.010544363048934222,0.009357578342385582,1.8972601514929397,0.029088820866572274,10.219655513763428
0.8400000000000005,0.01,1.7231474529579962,0.007747524835330064,-0.010465347795860863,0.00925213471189624,1.9146138549934972,0.029088820866572274,10.211609525680542
0.8500000000000005,0.01,1.7104823541944534,0.007747524835330064,-0.009779964197680145,0.009147481233937632,1.9318453295230773,0.029088820866572274,10.212385339736938
0.8600000000000005,0.01,1.7003606974124963,0.007747524835330064,-0.009099716590949191,0.009049681591960831,1.9489501530650217,0.029088820866572274,10.1747842502594
0.8700000000000006,0.01,1.679569498233619,0.007747524835330064,-0.008464018918099987,0.00895868442605134,1.9659537600391468,0.029088820866572274,10.16411823272705
0.8800000000000006,0.01,1.6663808491400858,0.007747524835330064,-0.00787253733968829,0.00887404423687034,1.982749455021483,0.029088820866572274,10.161999340057372
0.8900000000000006,0.01,1.6557101422031744,0.007747524835330064,-0.007322376110011795,0.008795318863473458,1.9994132635128838,0.029088820866572274,10.148975505828858
