time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615626243477891E-4,0.03744363412261009,0.0,-5.844503402709961,-0.08076810836791992,-0.05235987755982996,11.593518943786622
0.01,0.01,3.246185304260254,-0.06275495116617336,0.0,0.0,0.0,0.0,7.615626243477891E-4,0.03744363412261009,0.0,-5.844503402709961,-0.08076810836791992,-0.05235987755982996,11.593518943786622
0.02,0.01,3.246185304260254,-0.06275495116617336,-6.275495116617335E-4,0.03246185304260254,0.0,0.0,7.615626243477891E-4,0.03744363412261009,0.0,-5.844503402709961,-0.08076810836791992,-0.05235987755982996,11.593518943786622
0.03,0.01,3.2267081924346925,-0.059930978363695556,-0.001255099023323467,0.06492370608520508,3.246185304260254E-4,0.0,7.615626243477891E-4,0.03744363412261009,0.0,-5.844503402709961,-0.08076810836791992,-0.05235987755982996,11.593518943786622
0.04,0.01,3.207231080609131,-0.057107005561217755,-0.0018544088069604226,0.097190788009552,9.738555912779526E-4,-4.005415686947273E-10,7.615626243477891E-4,0.03744372049220697,0.007489500863329113,-5.844465980645838,-0.08076670649462739,-0.05235987755982996,11.59522723197937
0.05,0.01,3.1883491521484926,-0.05441011153485146,-0.0024254788625726,0.1292630988156433,0.0019457613529185538,-2.0296569498503845E-6,0.0015286831688818836,0.03744406754604228,0.011237599246243237,-5.844391068614056,-0.08076390019781908,-0.05235987755982996,11.596909923553469
0.060000000000000005,0.01,3.169576919305585,-0.05184029628459666,-0.0029695799779211147,0.16114659033712822,0.0032383923368111047,-2.134648629486423E-6,0.002565747698412224,0.0374448466686835,0.014975073463858736,-5.8442789856882795,-0.08075970139466998,-0.05235987755982996,11.596909923553469
0.07,0.01,3.150446824392694,-0.04939184126552834,-0.003487982940767081,0.19284235953018408,0.00484985823482065,-2.266103988829717E-6,0.002565747698412224,0.037446231482215785,0.01871594027207379,-5.844129489917066,-0.0807541009306935,-0.05235987755982996,11.596909923553469
0.08,0.01,3.131429362876861,-0.047059027932721494,-0.003981901353422365,0.22434682777411102,0.006778236290031945,-1.5518994103296395E-5,0.002565747698412224,0.037446231482215785,0.01871594027207379,-5.844129489917066,-0.0807541009306935,-0.05235987755982996,11.596909923553469
0.09,0.01,3.1125266819305044,-0.04483639507577272,-0.0044524916327495796,0.2556611214028796,0.00902164226160067,1.201052560668675E-6,0.002565747698412224,0.037446231482215785,0.01871594027207379,-5.844129489917066,-0.0807541009306935,-0.05235987755982996,11.593351650238038
0.09999999999999999,0.01,3.092741789224923,-0.04271873881880025,-0.004900855583507307,0.28678638822218466,0.011578003948348905,-3.451765715162894E-5,2.517834640940464E-4,0.03745982779402905,0.11602260642453643,-5.842597265777679,-0.08069669103172096,-0.05235987755982996,11.590539960861204
0.10999999999999999,0.01,3.073279356107826,-0.04070110104039047,-0.005328042971695309,0.3177138061144339,0.01444573171270299,-6.576352506446409E-6,2.517834640940464E-4,0.0374666374321018,0.14827352100294888,-5.841438435254325,-0.08065326112379723,-0.05235987755982996,11.590539960861204
0.11999999999999998,0.01,3.054722905372476,-0.03877875779354446,-0.005735053982099214,0.34844659967551217,0.017622621533498962,-4.62919174017489E-5,2.517834640940464E-4,0.0374666374321018,0.14827352100294888,-5.841438435254325,-0.08065326112379723,-0.05235987755982996,11.590539960861204
0.12999999999999998,0.01,3.0362832292358295,-0.03694720824672689,-0.006122841560034659,0.3789938287292369,0.02110706204399878,-3.296482730577306E-5,2.517834640940464E-4,0.0374666374321018,0.14827352100294888,-5.841438435254325,-0.08065326112379723,-0.05235987755982996,11.594186582565309
0.13999999999999999,0.01,3.018975945880744,-0.0352021641460174,-0.006492313642501928,0.40935666102159524,0.02489691959105436,-5.7703350108609706E-5,2.517834640940464E-4,0.0374666374321018,0.14827352100294888,-5.841438435254325,-0.08065326112379723,-0.05235987755982996,11.594490461349489
0.15,0.01,3.0008433325648993,-0.03353953977491468,-0.006844335283962102,0.43954642048040266,0.028990479783302735,-6.495212340987865E-5,-0.0015543167985541118,0.03747649850459978,0.277861391712662,-5.833368541222731,-0.08035070364908083,-0.05235987755982996,11.594406929016111
0.16,0.01,2.9827060878362697,-0.0319554423883439,-0.007179730681711249,0.46955485380605166,0.03338590999403081,-8.223906450621243E-5,-0.0015543167985541118,0.03747649850459978,0.277861391712662,-5.833368541222731,-0.08035070364908083,-0.05235987755982996,11.591519927978515
0.17,0.01,2.9638926675503536,-0.03044616309847274,-0.007499285105594688,0.49938191468441434,0.03808142847728305,-9.903926447035104E-5,-0.0015543167985541118,0.03747649850459978,0.277861391712662,-5.833368541222731,-0.08035070364908083,-0.05235987755982996,11.591519927978515
0.18000000000000002,0.01,2.9459964310233357,-0.02900816819099726,-0.007803746736579416,0.5290208413599179,0.043075209032282284,-1.1867188779708509E-4,-0.0015543167985541118,0.03747649850459978,0.277861391712662,-5.833368541222731,-0.08035070364908083,-0.05235987755982996,11.591519927978515
0.19000000000000003,0.01,2.9282130750180335,-0.02763809085156599,-0.008093828418489388,0.5584808056701512,0.04836537213292708,-1.4056772968027312E-4,-0.0032877215387823178,0.037444212760513663,0.3671773851512796,-5.824433032992948,-0.0800157484487037,-0.05235987755982996,11.58987699508667
0.20000000000000004,0.01,2.9100770752221767,-0.02633272328297111,-0.008370209327005048,0.5877629364203316,0.05395012687772838,-1.649699963289732E-4,-0.0032877215387823178,0.03739464912491859,0.4278616632422256,-5.8167738890741,-0.0797289100449036,-0.05235987755982996,11.583486394882202
0.21000000000000005,0.01,2.890718428714817,-0.025089009194650642,-0.008633536559834759,0.6168637071725533,0.0598276940459253,-1.9200934319058344E-4,-0.0032877215387823178,0.03739464912491859,0.4278616632422256,-5.8167738890741,-0.0797289100449036,-0.05235987755982996,11.583486394882202
0.22000000000000006,0.01,2.8732579662634845,-0.02390403664691694,-0.008884426651781265,0.6457708914597016,0.06599625903850878,-2.218297211248231E-4,-0.0032877215387823178,0.03739464912491859,0.4278616632422256,-5.8167738890741,-0.0797289100449036,-0.05235987755982996,11.583486394882202
0.23000000000000007,0.01,2.8559136556911957,-0.022775031233157664,-0.009123467018250434,0.6745034711223364,0.07245388491560509,-2.5457811226106724E-4,-0.0032877215387823178,0.03739464912491859,0.4278616632422256,-5.8167738890741,-0.0797289100449036,-0.05235987755982996,11.5803670501709
0.24000000000000007,0.01,2.83780069137445,-0.021699349584046405,-0.00935121733058201,0.7030626076792484,0.07919882446910126,-2.9040652683550274E-4,-0.00438398789750849,0.03721403986351085,0.5459948480664991,-5.79790085589191,-0.079024001081838,-0.05235987755982996,11.626751527786254
0.25000000000000006,0.01,2.833652863172602,-0.020674473178554312,-0.009568210826422474,0.7314406145929929,0.08622934201552324,-3.2947135919423964E-4,-0.00438398789750849,0.03721403986351085,0.5459948480664991,-5.79790085589191,-0.079024001081838,-0.05235987755982996,11.619005374908449
0.26000000000000006,0.01,2.8144571362185697,-0.019698002447272222,-0.009774955558208018,0.7597771432247189,0.0935436249098914,-3.7193320996430974E-4,-0.00438398789750849,0.03721403986351085,0.5459948480664991,-5.79790085589191,-0.079024001081838,-0.05235987755982996,11.619005374908449
0.2700000000000001,0.01,2.797455219039534,-0.018767651154237276,-0.00997193558268074,0.7879217145869046,0.10114125689632217,-4.1796510581600495E-4,-0.00438398789750849,0.03710349499746721,0.6330337076012995,-5.780674179506112,-0.07839515583924103,-0.05235987755982996,11.619005374908449
0.2800000000000001,0.01,2.7805684762222223,-0.017881241044110027,-0.010159612094223112,0.8158962667773,0.1090203168420184,-4.677366225901611E-4,-0.004633693279093798,0.0370318008766981,0.6616329542122514,-5.774338936354647,-0.07817020278932692,-0.05235987755982996,11.602678985595704
0.2900000000000001,0.01,2.759212355900417,-0.017036696742169354,-0.010338424504664212,0.8437019515395222,0.11717910287061696,-5.214241784902373E-4,-0.005641377180833018,0.03695104442739107,0.6898707914643012,-5.767749728298862,-0.07793816495329511,-0.05235987755982996,11.598583240509033
0.3000000000000001,0.01,2.741382136418816,-0.016232040895184402,-0.010508791472085905,0.8712940750985264,0.12561592449768713,-5.79209437517972E-4,-0.005641377180833018,0.03686113540382213,0.7182423964933662,-5.760846694371124,-0.07769674608750539,-0.05235987755982996,11.60560938835144
0.3100000000000001,0.01,2.7267941836792873,-0.015465389541786785,-0.010671111881037748,0.8987078964627145,0.1343286441780288,-6.412763527518766E-4,-0.005641377180833018,0.03686113540382213,0.7182423964933662,-5.760846694371124,-0.07769674608750539,-0.05235987755982996,11.597451887130738
0.3200000000000001,0.01,2.7080617905189777,-0.014734947701503489,-0.010825765776455616,0.9259758382995074,0.14331547680921936,-7.078163813987301E-4,-0.005641377180833018,0.03686113540382213,0.7182423964933662,-5.760846694371124,-0.07769674608750539,-0.05235987755982996,11.597451887130738
0.3300000000000001,0.01,2.691701025416902,-0.014039005172123085,-0.010973115253470651,0.9530564562046971,0.15257496136128382,-7.790283293213464E-4,-0.005641377180833018,0.03686113540382213,0.7182423964933662,-5.760846694371124,-0.07769674608750539,-0.05235987755982996,11.595666885375977
0.34000000000000014,0.01,2.6749528541824548,-0.01337593252555543,-0.011113505305191881,0.9799734664588662,0.16210522221661094,-8.551131554385184E-4,-0.006292388644007829,0.036541511841965926,0.8018717621149847,-5.738463080905569,-0.07692325226819541,-0.05235987755982996,11.586276531219482
0.35000000000000014,0.01,2.656173348866135,-0.012744177292809892,-0.011247264630447435,1.0067229950006906,0.17190462075080676,-9.36278815304631E-4,-0.006292388644007829,0.03628775484744607,0.856506534698525,-5.7221752171484,-0.07636809946082151,-0.05235987755982996,11.579618797302246
0.36000000000000015,0.01,2.638259466244214,-0.0121422603291599,-0.011374706403375534,1.033284728489352,0.18197147942966968,-0.0010227380896395478,-0.006292388644007829,0.03628775484744607,0.856506534698525,-5.7221752171484,-0.07636809946082151,-0.05235987755982996,11.579618797302246
0.37000000000000016,0.01,2.622322426151017,-0.011568772350983452,-0.011496129006667133,1.0596673231517941,0.19230391741392344,-0.0011147071848900333,-0.006292388644007829,0.03628775484744607,0.856506534698525,-5.7221752171484,-0.07636809946082151,-0.05235987755982996,11.579618797302246
0.38000000000000017,0.01,2.606492869353552,-0.01102237063617126,-0.011611816730176968,1.0858905474133043,0.2029001402372721,-0.001212408021703958,-0.00695576242729401,0.03584507385691337,0.9378543289451784,-5.695651491394985,-0.07547662352020523,-0.05235987755982996,11.569716529846191
0.3900000000000002,0.01,2.5879862999089513,-0.010501775880377002,-0.01172204043653868,1.1119554761068398,0.21375855091595614,-0.00131606914844527,-0.00695576242729401,0.03584507385691337,0.9378543289451784,-5.695651491394985,-0.07547662352020523,-0.05235987755982996,11.568379354476928
0.4000000000000002,0.01,2.5719729335894357,-0.010005769201749299,-0.01182705819534245,1.1378353391059293,0.224877563011564,-0.0014259240624221524,-0.00695576242729401,0.03584507385691337,0.9378543289451784,-5.695651491394985,-0.07547662352020523,-0.05235987755982996,11.568379354476928
0.4100000000000002,0.01,2.5564450157899823,-0.009533189287132333,-0.011927115887359943,1.1635550684418237,0.2362553221855062,-0.0015422085050816794,-0.00695576242729401,0.03584507385691337,0.9378543289451784,-5.695651491394985,-0.07547662352020523,-0.05235987755982996,11.568379354476928
0.4200000000000002,0.01,2.5410131781884457,-0.009082929673053616,-0.012022447780231265,1.1891195185997234,0.24789022318868476,-0.0016651653101003856,-0.007387005194190221,0.03514017028786459,1.0436221170185431,-5.656551356162125,-0.07418945402412816,-0.05235987755982996,11.5734441280365
0.4300000000000002,0.01,2.527092644690386,-0.008653936155132665,-0.012113277076961802,1.2145296503816079,0.25978070908709816,-0.001795042371646338,-0.007387005194190221,0.03494460276678455,1.0693711835122317,-5.646173344220299,-0.07385308645022906,-0.05235987755982996,11.54046241760254
0.4400000000000002,0.01,2.5026116866997468,-0.00824520431984525,-0.012199816438513129,1.2398005768285116,0.27192523231835786,-0.0019320921837584284,-0.007387005194190221,0.03473983078933091,1.095265250859626,-5.63547932053804,-0.07350875665698453,-0.05235987755982996,11.549909210205078
0.45000000000000023,0.01,2.4900942327603146,-0.007855777192864278,-0.012282268481711581,1.264826693695509,0.28432239619700217,-0.0020765733121718677,-0.007387005194190221,0.03473983078933091,1.095265250859626,-5.63547932053804,-0.07350875665698453,-0.05235987755982996,11.549909210205078
0.46000000000000024,0.01,2.475078562640116,-0.007484742998471243,-0.012360826253640224,1.2897276360231122,0.29696974780960117,-0.0022287366972573615,-0.007387005194190221,0.034307075057548916,1.1468076877433475,-5.613351602154557,-0.07280359778182628,-0.05235987755982996,11.549909210205078
0.47000000000000025,0.01,2.460137997243554,-0.007131233024792352,-0.012435673683624936,1.3144784216495133,0.3098660302540852,-0.0023888511071919146,-0.007486509647379736,0.034077191017053296,1.172361342820949,-5.601824464181465,-0.07244014100682736,-0.05235987755982996,11.527088060379027
0.48000000000000026,0.01,2.4388976039164194,-0.006794419589861147,-0.012506986013872859,1.339079801621949,0.3230097365561356,-0.002557186319377386,-0.007896508183286022,0.03384071200306561,1.1976123367746538,-5.590115818632325,-0.07207370000143723,-0.05235987755982996,11.52360306739807
0.49000000000000027,0.01,2.42316097789829,-0.006473514103745493,-0.01257493020977147,1.3634687776611132,0.33639936697449324,-0.002734016099048085,-0.007896508183286022,0.03359654164484328,1.2225978391172987,-5.578164886069303,-0.0717025087528466,-0.05235987755982996,11.504872779846192
0.5000000000000002,0.01,2.4032831117602655,-0.006167765222201739,-0.012639665350808925,1.3877003874400962,0.35003279155251776,-0.002919609851599737,-0.007896508183286022,0.03359654164484328,1.2225978391172987,-5.578164886069303,-0.0717025087528466,-0.05235987755982996,11.504872779846192
