time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,-0.040724349213201005,23.26496696472168
0.01,0.01,1.3571230729420982,-0.029854002299467327,0.0,0.0,-0.05235987755982996,23.281221389770508
0.02,0.01,1.3580712477366133,-0.03838371724217234,-2.985400229946733E-4,0.013571230729420982,-0.04654211338651537,23.282373428344727
0.03,0.01,1.3554242038408917,-0.03328294770643467,-6.823771954163967E-4,0.027151943206787113,0.0,23.28170394897461
0.04,0.01,1.3526690083821615,0.0,-0.0010152066724807432,0.04070618524519603,-0.02327105669325769,23.281932830810547
0.05,0.01,1.3499715114149096,0.0,-0.0010152066724807432,0.054232875329017646,-0.05235987755982996,23.280118942260746
0.060000000000000005,0.01,1.34716036323274,-0.03554113855922627,-0.0010152066724807432,0.06773259044316673,-0.040724349213201005,23.286008834838867
0.07,0.01,1.3448039972769674,0.0,-0.001370618058073006,0.08120419407549413,-0.02327105669325769,23.277923583984375
0.08,0.01,1.341638036917323,0.0,-0.001370618058073006,0.09465223404826381,-0.02327105669325769,23.28132438659668
0.09,0.01,1.339146809075154,0.0,-0.001370618058073006,0.10806861441743704,-0.03490658503988664,23.28412437438965
0.09999999999999999,0.01,1.3366268656225755,0.0,-0.001370618058073006,0.12146008250818857,-0.040724349213201005,23.287113189697266
0.10999999999999999,0.01,1.3341229195640363,0.0,-0.001370618058073006,0.13482635116441433,0.0,23.292402267456055
0.11999999999999998,0.01,1.3317581953687205,0.0,-0.001370618058073006,0.1481675803600547,0.0,23.286001205444336
0.12999999999999998,0.01,1.3287165542455754,0.0,-0.001370618058073006,0.1614851623137419,0.0,23.293380737304688
0.13999999999999999,0.01,1.326483510546692,0.0,-0.001370618058073006,0.17477232785619767,-0.03490658503988664,23.282304763793945
0.15,0.01,1.3231799789834076,0.0,-0.001370618058073006,0.1880371629616646,0.0,23.271739959716797
0.16,0.01,1.3199107317244805,0.0,-0.001370618058073006,0.20126896275149866,0.0,23.287757873535156
0.17,0.01,1.3181987500725845,0.0,-0.001370618058073006,0.21446807006874347,-0.03490658503988664,23.28351593017578
0.18000000000000002,0.01,1.315311481913172,0.0,-0.001370618058073006,0.22765005756946932,-0.05235987755982996,23.280376434326172
0.19000000000000003,0.01,1.312491947155133,-0.03454598667956793,-0.001370618058073006,0.24080317238860105,0.0,23.27298355102539
0.20000000000000004,0.01,1.3094300726654278,0.0,-0.0017160779248686852,0.25392809186015236,0.0,23.288610458374023
0.21000000000000005,0.01,1.3077166583664543,0.0,-0.0017160779248686852,0.26702239258680666,0.0,23.288610458374023
0.22000000000000006,0.01,1.3050977982211236,0.0,-0.0017160779248686852,0.2800995591704712,-0.04654211338651537,23.28705787658691
0.23000000000000007,0.01,1.3023917976334758,-0.02931384158118744,-0.0017160779248686852,0.2931505371526824,-0.040724349213201005,23.273847579956055
0.24000000000000007,0.01,1.2990110014002336,0.0,-0.0020092163406805596,0.3061744551290172,-0.058177641733144325,23.27324104309082
0.25000000000000006,0.01,1.296370836487828,-0.03702276895961921,-0.0020092163406805596,0.31916456514301955,-0.058177641733144325,23.273080825805664
0.26000000000000006,0.01,1.2937634684767267,-0.03702276895961921,-0.0023794440302767517,0.3321282735078978,-0.058177641733144325,23.29353904724121
0.2700000000000001,0.01,1.2923641230541578,-0.035986131428749873,-0.0027496717198729438,0.3450659081926651,-0.040724349213201005,23.27506446838379
0.2800000000000001,0.01,1.2886989123505215,0.0,-0.0031095330341604425,0.35798954942320665,-0.04654211338651537,23.291889190673828
0.2900000000000001,0.01,1.287095626237999,0.0,-0.0031095330341604425,0.3708765385467119,-0.058177641733144325,23.27397727966309
0.3000000000000001,0.01,1.2834733669376712,-0.03394188221787554,-0.0031095330341604425,0.38374749480909187,-0.05235987755982996,23.272958755493164
0.3100000000000001,0.01,1.2808397617752831,-0.029677024746523107,-0.003448951856339198,0.3965822284784686,-0.05235987755982996,23.274744033813477
0.3200000000000001,0.01,1.2783769562767593,-0.028726652044422592,-0.003745722103804429,0.4093906260962214,-0.058177641733144325,23.28194808959961
0.3300000000000001,0.01,1.2762355133407333,-0.032160552822872376,-0.004032988624248655,0.422174395658989,-0.058177641733144325,23.262989044189453
0.34000000000000014,0.01,1.272572815112587,-0.03135620656562854,-0.004354594152477379,0.43493675079239635,-0.058177641733144325,23.264760971069336
0.35000000000000014,0.01,1.2701237064872322,-0.03045571108658811,-0.004668156218133664,0.44766247894352224,-0.040724349213201005,23.25186538696289
0.36000000000000015,0.01,1.2668263184507975,0.0,-0.004972713328999545,0.46036371600839454,0.0,23.248910903930664
0.37000000000000016,0.01,1.2641137261942765,0.0,-0.004972713328999545,0.4730319791929025,-0.05235987755982996,23.253454208374023
0.38000000000000017,0.01,1.2618450996499044,0.0,-0.004972713328999545,0.4856731164548453,-0.05235987755982996,23.253454208374023
0.3900000000000002,0.01,1.2593168721975159,0.0,-0.004972713328999545,0.49829156745134434,-0.05235987755982996,23.243667602539062
0.4000000000000002,0.01,1.2562222966578434,0.0,-0.004972713328999545,0.5108847361733195,0.011635528346628954,23.24815559387207
0.4100000000000002,0.01,1.2539654624078738,0.0,-0.004972713328999545,0.5234469591398979,0.011635528346628954,23.24825096130371
0.4200000000000002,0.01,1.2514585809147372,0.0,-0.004972713328999545,0.5359866137639766,-0.05235987755982996,23.246917724609375
0.4300000000000002,0.01,1.2488728778494185,0.0,-0.004972713328999545,0.5485011995731239,-0.040724349213201005,23.23350715637207
0.4400000000000002,0.01,1.2455876775404127,0.0,-0.004972713328999545,0.5609899283516181,-0.05235987755982996,23.21527099609375
0.45000000000000023,0.01,1.2420261557684786,0.0,-0.004972713328999545,0.5734458051270223,-0.011635528346628732,23.22414207458496
0.46000000000000024,0.01,1.2400524599920517,0.0,-0.004972713328999545,0.5858660666847071,-0.01745329251994332,23.195446014404297
0.47000000000000025,0.01,1.2358944708366426,0.0,-0.004972713328999545,0.5982665912846276,-0.040724349213201005,23.222639083862305
0.48000000000000026,0.01,1.2350006283017092,0.0,-0.004972713328999545,0.610625535992994,-0.040724349213201005,23.222639083862305
0.49000000000000027,0.01,1.232528839360036,0.0,-0.004972713328999545,0.622975542276011,-0.03490658503988664,23.21519660949707
