time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02327105669325769,11.916919507980346
0.01,0.01,3.3367374622344967,0.006198019868264017,0.04028712914371611,0.0,0.0,0.029088820866572274,11.916538696289065
0.02,0.01,3.336630834960938,0.007747524835330064,0.050358911429645416,4.0287129143716115E-4,0.033367374622344965,0.029088820866572274,11.918334350585935
0.03,0.01,3.3171131933906546,0.007747524835330064,0.04774024803530387,9.064604057336153E-4,0.06673368297195434,0.02327105669325769,11.917720251083374
0.04,0.01,3.296921460520172,0.006198019868264017,0.03439513650644761,0.001383862886086654,0.0999048149058609,0.02327105669325769,11.916450490951538
0.05,0.01,3.276663248522914,0.006198019868264017,0.03129202038415286,0.00172781425115113,0.1328740295110626,0.02327105669325769,11.915002727508544
0.060000000000000005,0.01,3.2564763459957544,0.006198019868264017,0.029056336511233762,0.0020407344549926588,0.16564066199629174,0.02327105669325769,11.918772897720338
0.07,0.01,3.2378720141639197,0.006198019868264017,0.02702235518626383,0.0023312978201049965,0.19820542545624928,0.029088820866572274,11.919030351638794
0.08,0.01,3.2184052431851127,0.007747524835330064,0.03520547559896294,0.002601521371967635,0.23058414559788848,0.029088820866572274,11.917568626403808
0.09,0.01,3.198568728034333,0.007747524835330064,0.033449022511855796,0.0029535761279572644,0.2627681980297396,0.029088820866572274,11.918310651779176
0.09999999999999999,0.01,3.179466063680325,0.007747524835330064,0.0311606665979232,0.0032880663530758226,0.29475388531008295,0.029088820866572274,11.916644735336304
0.10999999999999999,0.01,3.159808194708115,0.007747524835330064,0.02898648013465257,0.0035996730190550547,0.3265485459468862,0.029088820866572274,11.918242177963258
0.11999999999999998,0.01,3.1411786822615806,0.007747524835330064,0.026961036805787562,0.00388953782040158,0.35814662789396734,0.029088820866572274,11.916779899597168
0.12999999999999998,0.01,3.1218103951508267,0.007747524835330064,0.025076915597035145,0.004159148188459456,0.38955841471658315,0.02327105669325769,11.917595987319949
0.13999999999999999,0.01,3.1031918276196357,0.006198019868264017,0.013252665918729646,0.004409917344429808,0.4207765186680914,0.02327105669325769,11.918982610702514
0.15,0.01,3.084849219795849,0.006198019868264017,0.01162266640492236,0.0045424440036171045,0.45180843694428774,0.02327105669325769,11.912657251358032
0.16,0.01,3.0644589682136765,0.006198019868264017,0.010761243120204931,0.004658670667666328,0.4826569291422462,0.029088820866572274,11.916977434158325
0.17,0.01,3.047159524078983,0.007747524835330064,0.020077552089814286,0.004766283098868377,0.513301518824383,0.02327105669325769,11.91604522705078
0.18000000000000002,0.01,3.0285117522795884,0.006198019868264017,0.009306289001071662,0.004967058619766519,0.5437731140651728,0.02327105669325769,11.91832384109497
