time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{lidar}.l.angle,{lidar}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s
0.9500000000000006,0.01,1.424064940175114,-0.003099009934131978,0.007764279984070333,-0.011635528346628732,9.156938371658326,-0.004746214774961744,0.8585459037813173,1.9140764624029574,0.8585459037813173,0.41686694119768203,-0.005812376282117088,0.02926831551186888,1.929584337110299,-0.1377247254500545,-0.2456632251127349
0.9600000000000006,0.01,1.4154968666225567,-0.003099009934131978,0.007412421783733948,-0.011635528346628732,9.129818534851074,-0.004668571975121041,0.871067338468822,1.9283171118047084,0.871067338468822,0.4313439071698413,-0.005812376282117088,0.02926831551186888,1.929584337110299,-0.1377247254500545,-0.2456632251127349
0.9700000000000006,0.01,1.399358922675476,-0.003099009934131978,0.007063029184450783,-0.011635528346628732,9.109554014205932,-0.004594447757283702,0.883497834431329,1.9424720804709341,0.883497834431329,0.44608580184094726,-0.0056812915388261,0.02803852517296519,1.995986312858548,-0.05962484823003161,-0.24348968811843932
0.9800000000000006,0.01,1.3851918756951,-0.003099009934131978,0.006729470204182755,-0.011635528346628732,9.0891473197937,-0.0045238174654391936,0.895833493855083,1.956465669697689,0.895833493855083,0.46109084382429594,-0.0056812915388261,0.02803852517296519,1.995986312858548,-0.05962484823003161,-0.24348968811843932
0.9900000000000007,0.01,1.3710818477236226,-0.003099009934131978,0.006411633890882469,-0.011635528346628732,9.07997492790222,-0.004456522763397366,0.9080701011525317,1.97031758845464,0.9080701011525317,0.4763565319358286,-0.0056812915388261,0.02803852517296519,1.995986312858548,-0.05962484823003161,-0.24348968811843932
1.0000000000000007,0.01,1.3602024267398376,-0.003099009934131978,0.006108807731694246,-0.011635528346628732,9.068497009277344,-0.004392406424488541,0.920203745972995,1.9840284069318763,0.920203745972995,0.49188037821528574,-0.0056812915388261,0.02803852517296519,1.995986312858548,-0.05962484823003161,-0.24348968811843932
1.0100000000000007,0.01,1.3487621184385306,-0.003099009934131978,0.005820284206604534,-0.011635528346628732,9.068497009277344,-0.0043313183471715986,0.9322306974140422,1.9976304311992747,0.9322306974140422,0.5076597733553396,-0.0056812915388261,0.02803852517296519,1.995986312858548,-0.05962484823003161,-0.24348968811843932
1.0200000000000007,0.01,1.3406009038780915,-0.003099009934131978,0.005545387858678292,-0.011635528346628732,9.056621055603028,-0.004273115505105553,0.9441475929185061,2.0111180523836603,0.9441475929185061,0.5236922508775764,-0.005593243397966269,0.02648891581811054,2.0770040139185255,0.04175785197421314,-0.2407912498465902
1.0300000000000007,0.01,1.329183064138652,-0.003099009934131978,0.005283475069381087,-0.011635528346628732,9.066236515045166,-0.00421766162651877,0.955951200146058,2.0245240614224413,0.955951200146058,0.5399752001951917,-0.005593243397966269,0.02648891581811054,2.0770040139185255,0.04175785197421314,-0.2407912498465902
1.0400000000000007,0.01,1.3238317873591814,-0.003099009934131978,0.005033932615740564,-0.011635528346628732,9.05408492088318,-0.004164826875824959,0.9676386412028045,2.037815892063828,0.9676386412028045,0.5565061859211827,-0.005593243397966269,0.02648891581811054,2.0770040139185255,0.04175785197421314,-0.2407912498465902
1.0500000000000007,0.01,1.3124542426089938,-0.003099009934131978,0.0047961762376184155,-0.011635528346628732,9.0418239402771,-0.004114487549667554,0.9792070056931238,2.0510542099374196,0.9792070056931238,0.5732824281706828,-0.005573482540463109,0.02555153860249201,2.124278121869878,0.1045419813626176,-0.2391886966353623
1.0600000000000007,0.01,1.301078177315136,-0.003099009934131978,0.004569649269910089,-0.011635528346628732,9.019694061279298,-0.00406652578729137,0.9906538862462877,2.0641787523635093,0.9906538862462877,0.5903015721800564,-0.005554654982429741,0.02523773701789618,2.139829178193594,0.1257872351841953,-0.23865814793771095
1.0700000000000007,0.01,1.287007085740098,-0.003099009934131978,0.004353821339217263,-0.011635528346628732,9.019694061279298,-0.004020829294592269,1.0019766857297507,2.077189534136661,1.0019766857297507,0.6075607032134598,-0.005485446480716472,0.02492393583669152,2.155211912044507,0.14714226387845725,-0.23813080724965155
1.0800000000000007,0.01,1.2792006166762069,-0.003099009934131978,0.004148187122071309,-0.011635528346628732,8.986512908935547,-0.003977291081200096,1.013172970112522,2.0900596049940616,1.013172970112522,0.6250568414185838,-0.005485446480716472,0.02460780579110233,2.17067436821506,0.1687624268114517,-0.23760295262378364
1.0900000000000007,0.01,1.262187851505516,-0.003099009934131978,0.003952265161806531,-0.011635528346628732,8.969142141342163,-0.003935809209979383,1.0242403247030978,2.1028516111608235,1.0242403247030978,0.6427867195233327,-0.005485446480716472,0.02460780579110233,2.17067436821506,0.1687624268114517,-0.23760295262378364
1.1000000000000008,0.01,1.2496488328793112,-0.003099009934131978,0.003765596741313322,-0.011635528346628732,8.956226568222046,-0.003896286558361318,1.0351768315227647,2.1154734896758787,1.0351768315227647,0.6607475465766602,-0.005485446480716472,0.02460780579110233,2.17067436821506,0.1687624268114517,-0.23760295262378364
1.1100000000000008,0.01,1.2384593452966457,-0.003099009934131978,0.0035877448090320284,-0.011635528346628732,8.943979806900025,-0.0038586305909481845,1.0459802483239662,2.1279699780046717,1.0459802483239662,0.6789357018974085,-0.005485446480716472,0.02460780579110233,2.17067436821506,0.1687624268114517,-0.23760295262378364
1.1200000000000008,0.01,1.2275323591292036,-0.003099009934131978,0.0034182929556729287,-0.005817764173314366,8.963160495758057,-0.0038227531428578643,1.0566487355693117,2.140354571457638,1.0566487355693117,0.6973478990130387,-0.005426270658909549,0.02334096525646959,2.2309649167517307,0.2564485298842551,-0.2355241269849524
1.1300000000000008,0.01,1.225472195937673,-0.001549504967065989,0.010229616791063439,-0.005817764173314366,8.963160495758057,-0.0037885702133011352,1.0671806797171328,2.15262989504893,1.0671806797171328,0.7159809320893561,-0.005426270658909549,0.02334096525646959,2.2309649167517307,0.2564485298842551,-0.2355241269849524
1.1400000000000008,0.01,1.2181070017828977,-0.001549504967065989,0.010075793608058157,-0.005817764173314366,8.942617120742797,-0.0036862740453905006,1.0775746321375816,2.164884617008307,1.0775746321375816,0.7348315898918649,-0.005426270658909549,0.02334096525646959,2.2309649167517307,0.2564485298842551,-0.2355241269849524
1.1500000000000008,0.01,1.2050020236029992,-0.001549504967065989,0.009615460852460301,-0.011635528346628732,8.923447027206421,-0.003585516109309919,1.087829712881753,2.177065687026136,1.087829712881753,0.7538974195204557,-0.005426270658909549,0.02334096525646959,2.2309649167517307,0.2564485298842551,-0.2355241269849524
1.1600000000000008,0.01,1.1923257554021165,-0.003099009934131978,0.0021892777883007345,-0.011635528346628732,8.901563720703125,-0.0034893615007853163,1.0979448355051558,2.189115707262166,1.0979448355051558,0.7731755365155407,-0.005161570195414827,0.022383774255527095,2.2752318940302985,0.3237268585506324,-0.23399597475485356
1.1700000000000008,0.01,1.1789684174395756,-0.003099009934131978,0.0017565820499400215,-0.011635528346628732,8.883429498672486,-0.003467468722902309,1.107918808063202,2.201038964816187,1.107918808063202,0.7926625226701397,-0.005161570195414827,0.022061058980234163,2.289797272057058,0.3465977731002229,-0.23348957966222963
1.1800000000000008,0.01,1.1667368807385836,-0.003099009934131978,0.0016580645494664878,-0.005817764173314366,8.86132719039917,-0.0034499029024029084,1.1177506283339784,2.2128286489905826,1.1177506283339784,0.8123549720512365,-0.005161570195414827,0.022061058980234163,2.289797272057058,0.3465977731002229,-0.23348957966222963
1.1900000000000008,0.01,1.153474423917418,-0.001549504967065989,0.008551790709016138,-0.005817764173314366,8.86132719039917,-0.0034333222569082433,1.1274394991706456,2.2244960177979687,1.1274394991706456,0.8322493643488095,-0.005161570195414827,0.022061058980234163,2.289797272057058,0.3465977731002229,-0.23348957966222963
1.2000000000000008,0.01,1.1464740026329863,-0.001549504967065989,0.008477177804290144,-0.005817764173314366,8.833443088531494,-0.003347804349818082,1.1369847992491988,2.2360307620371427,1.1369847992491988,0.8523422859813216,-0.005161570195414827,0.022061058980234163,2.289797272057058,0.3465977731002229,-0.23348957966222963
1.2100000000000009,0.01,1.1317456075665329,-0.001549504967065989,0.008092347222384418,-0.005817764173314366,8.819547271728515,-0.0032630325717751805,1.1463859833533114,2.2474955020634724,1.1463859833533114,0.8726302403956587,-0.0048717427280838554,0.02045584519005509,2.361109098289802,0.4624542684594845,-0.2310247472101474
1.2200000000000009,0.01,1.120975934845901,-0.001549504967065989,0.007710874221191362,-0.005817764173314366,8.833797950744628,-0.003182109099551336,1.1556428105494416,2.2588129581391376,1.1556428105494416,0.8931103466805523,-0.0048717427280838554,0.02045584519005509,2.361109098289802,0.4624542684594845,-0.2310247472101474
1.2300000000000009,0.01,1.1181756513250136,-0.001549504967065989,0.007346718596184062,-0.005817764173314366,8.819678087234497,-0.0031050003573394225,1.1647548558232002,2.2700227174875964,1.1647548558232002,0.9137790241639983,-0.0048717427280838554,0.02045584519005509,2.361109098289802,0.4624542684594845,-0.2310247472101474
1.2400000000000009,0.01,1.107496233933101,-0.001549504967065989,0.006999729256230451,-0.005817764173314366,8.80233476638794,-0.0030315331713775817,1.1737219993147088,2.2812044740008464,1.1737219993147088,0.9346330561816603,-0.0048717427280838554,0.02045584519005509,2.361109098289802,0.4624542684594845,-0.2310247472101474
1.2500000000000009,0.01,1.0959310501881152,-0.001549504967065989,0.006669126919402166,-0.005817764173314366,8.80233476638794,-0.002961535878815277,1.1825445562113475,2.2922794363401775,1.1825445562113475,0.9556699731379473,-0.00474031694283536,0.019198710843507476,2.416470651875926,0.5576346485826186,-0.22912063050568068
1.260000000000001,0.01,1.0892860727845164,-0.001549504967065989,0.006354139102871796,-0.005817764173314366,8.785930967330932,-0.0028948446096212555,1.1912226365674377,2.3032387468420588,1.1912226365674377,0.976886603943993,-0.004512580345776812,0.018888025342031396,2.430168955576874,0.5819659053278301,-0.22865069375931343
1.270000000000001,0.01,1.0781174227474257,-0.001549504967065989,0.006054028391498699,-0.005817764173314366,8.74648962020874,-0.0028313032185925376,1.1997564298577934,2.314131607569904,1.1997564298577934,0.9982797160264586,-0.004512580345776812,0.01858339174956171,2.443601232857702,0.6061635308812294,-0.22819003479275796
1.280000000000001,0.01,1.060538129116505,-0.001549504967065989,0.005768092131869468,-0.005817764173314366,8.733541250228882,-0.0027707629346775506,1.2081464128540922,2.3249127817973783,1.2081464128540922,1.0198465585175889,-0.004512580345776812,0.01858339174956171,2.443601232857702,0.6061635308812294,-0.22819003479275796
1.290000000000001,0.01,1.05044388098566,-0.001549504967065989,0.005495660854252027,-0.005817764173314366,8.71690616607666,-0.002713082013358856,1.2163929896997332,2.335518163088543,1.2163929896997332,1.0415839897049537,-0.004512580345776812,0.01858339174956171,2.443601232857702,0.6061635308812294,-0.22819003479275796
