time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{lidar}.l.angle,{lidar}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y
0.0,0.0,0.0,0.0,0.0,0.0872664625997166,10.195675859451294,0.0,0.0,0.0,0.0,0.0
0.01,0.01,2.854789240646362,0.023242574505990134,0.1045915852769556,0.0872664625997166,10.19754674911499,0.0,0.0,0.0,0.0,0.0
0.02,0.01,2.855313089752197,0.023242574505990134,0.1045915852769556,0.0872664625997166,10.193149738311767,0.001045915852769556,0.0,0.02854789240646362,0.0,0.0
0.03,0.01,2.8369531912834165,0.023242574505990134,0.09988496393949259,0.0872664625997166,10.19421392440796,0.002091831705539112,2.854789240646362E-4,0.05710102330398559,2.854789240646362E-4,0.0
0.04,0.01,2.8201192848518373,0.023242574505990134,0.09517834260202959,0.0872664625997166,10.193755807876586,0.003090681344934038,8.564891338363346E-4,0.08547055521681976,8.564891338363346E-4,1.630113847439257E-7
0.05,0.01,2.802969293075352,0.023242574505990134,0.09068351922475243,0.0872664625997166,10.19253529548645,0.004042464770954334,0.001711184463528422,0.11367174806533814,0.001711184463528422,4.343239808867927E-6
0.060000000000000005,0.01,2.7857068338970037,0.023242574505990134,0.0864004938076611,0.0872664625997166,10.19276089668274,0.0049492999632018584,0.002847901804393333,0.14170144099609167,0.002847901804393333,4.906977314679437E-6
0.07,0.01,2.7689521864735123,0.023242574505990134,0.08231973544254724,0.0872664625997166,10.192362461090088,0.005813304901278469,0.004264908283826513,0.1695585093350617,0.004264908283826513,9.647787505834582E-6
0.08,0.01,2.7521263835041876,0.023242574505990134,0.07843171322120249,0.0872664625997166,10.193971166610718,0.006636502255703941,0.00596010546672798,0.1972480311997968,0.00596010546672798,4.591512647284881E-5
0.09,0.01,2.735963107931123,0.023242574505990134,0.07472732512628788,0.0872664625997166,10.191309890747071,0.007420819387915966,0.007932021333181782,0.2247692950348387,0.007932021333181782,-1.2695834166151938E-6
0.09999999999999999,0.01,2.7187051923882763,0.023242574505990134,0.07119789803133375,0.0872664625997166,10.191946458816528,0.008168092639178845,0.010175192706804408,0.25212892611414994,0.010175192706804408,1.4122879413841645E-4
0.10999999999999999,0.01,2.7024676528001375,0.023242574505990134,0.06783516840065079,0.0872664625997166,10.192008409500122,0.008880071619492183,0.012693154107388653,0.2793159780380327,0.012693154107388653,1.1730054703337506E-5
0.11999999999999998,0.01,2.6861727678372147,0.023242574505990134,0.06463126298924078,0.0872664625997166,10.192276830673215,0.009558423303498691,0.015476385692872529,0.3063406545660341,0.015476385692872529,2.470245516623517E-4
0.12999999999999998,0.01,2.67003311984888,0.023242574505990134,0.06157868041121149,0.0872664625997166,10.1899658203125,0.0102047359333911,0.018537583939483092,0.33320238224440624,0.018537583939483092,1.307276946839954E-4
0.13999999999999999,0.01,2.653269000340856,0.023242574505990134,0.05867027357669565,0.0872664625997166,10.188512754440309,0.010820522737503216,0.02186272773893374,0.35990271344289504,0.02186272773893374,3.4474046605444494E-4
0.15,0.01,2.6368419431775494,0.023242574505990134,0.05589923295819113,0.0872664625997166,10.188786182403565,0.011407225473270171,0.025461738803488218,0.3864354034463036,0.025461738803488218,3.5549553789517767E-4
0.16,0.01,2.620998889005216,0.023242574505990134,0.05325907064723983,0.0872664625997166,10.186855783462525,0.011966217802852083,0.029322679426023072,0.4128038228780791,0.029322679426023072,5.178827693233907E-4
0.17,0.01,2.6046373256426594,0.023242574505990134,0.05074360516412123,0.0872664625997166,10.18856572151184,0.012498808509324482,0.03344879080690405,0.43901381176813126,0.03344879080690405,6.439957775346963E-4
0.18000000000000002,0.01,2.5893901149624363,0.023242574505990134,0.048346946984995434,0.0872664625997166,10.184950370788574,0.013006244560965694,0.037835333616232356,0.46506018502455787,0.037835333616232356,8.216326944425992E-4
0.19000000000000003,0.01,2.572749992806066,0.023242574505990134,0.046063484752609976,0.0872664625997166,10.18548903465271,0.013489714030815649,0.0424815311252419,0.49095408617418224,0.0424815311252419,0.0010239845582369466
0.20000000000000004,0.01,2.5573644779982496,0.023242574505990134,0.04388787213828518,0.0872664625997166,10.180394973754884,0.013950348878341748,0.04738524931261309,0.5166815861022429,0.04738524931261309,0.0012630230738734061
0.21000000000000005,0.01,2.5405016409900223,0.023242574505990134,0.04181501532441774,0.0872664625997166,10.182804384231568,0.014389227599724599,0.05254460199512309,0.5422552308822254,0.05254460199512309,0.0015406307812409156
0.22000000000000006,0.01,2.525832089055504,0.023242574505990134,0.039840061078194905,0.0872664625997166,10.17131010055542,0.014807377752968776,0.057957687225334106,0.5676602472921256,0.057957687225334106,0.0018609147683287866
0.23000000000000007,0.01,2.507370679780242,0.023242574505990134,0.03795838538859611,0.0872664625997166,10.168028688430786,0.015205778363750725,0.06362241965570439,0.5929185681826806,0.06362241965570439,0.002227823650596359
0.24000000000000007,0.01,2.491296891851012,0.023242574505990134,0.03616558264007734,0.0872664625997166,10.16766713142395,0.015585362217636687,0.06953687626524699,0.617992274980483,0.06953687626524699,0.002645490818827166
0.25000000000000006,0.01,2.4761514318104165,0.023242574505990134,0.03445745529759051,0.0872664625997166,10.162116241455076,0.01594701804403746,0.07569869644997326,0.6429052438989932,0.07569869644997326,0.0031181611105265223
0.26000000000000006,0.01,2.4596494012680252,0.023242574505990134,0.03283000407878703,0.0872664625997166,10.1694828414917,0.016291592597013366,0.08210569432791051,0.6676667582170973,0.08210569432791051,0.0036502263841443096
0.2700000000000001,0.01,2.446855140687417,0.023242574505990134,0.03127941859039545,0.0872664625997166,10.161828575134278,0.016619892637801236,0.08875570852083747,0.6922632522297776,0.08875570852083747,0.004246213998682307
0.2800000000000001,0.01,2.4299540496997314,0.023242574505990134,0.02980206840685004,0.0872664625997166,10.16206358909607,0.01693268682370519,0.09564637003416245,0.7167318036366518,0.09564637003416245,0.00491076267828135
0.2900000000000001,0.01,2.4153387227649086,0.023242574505990134,0.028394494570282248,0.0872664625997166,10.173264179229736,0.01723070750777369,0.10277560206632774,0.7410313441336491,0.10277560206632774,0.005648664071404465
