time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{mq-local}.l.angle,{mq-local}.l.distance,{mq-networked}.n.steer_angle_s,{mq-networked}.n.theta_s,{mq-networked}.n.velocity_s,{mq-networked}.n.x_s,{mq-networked}.n.y_s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03490658503988664,12.696792669296263,0.0,0.0382629856467247,0.0,-9.329931259155272,-0.16790413856506348
0.01,0.01,3.5551019474029535,-0.009297029802396054,5.925169912338256,-0.04183663411078224,0.0,0.0,-0.03490658503988664,12.69528772354126,0.0,0.0382629856467247,0.0,-9.329931259155272,-0.16790413856506348
0.02,0.01,3.5546805625915523,-0.009297029802396054,5.924467604319254,-0.04183663411078224,-4.183663411078224E-4,0.035551019474029534,-0.03490658503988664,12.69869978904724,0.0,0.0382629856467247,0.0,-9.329931259155272,-0.16790413856506348
0.03,0.01,3.5343053292488094,-0.009297029802396054,5.926059901555378,-0.039953985575797046,-8.367326822156448E-4,0.07109782509994506,-0.03490658503988664,12.69610502243042,0.0,0.0382629856467247,0.0,-9.329931259155272,-0.16790413856506348
0.04,0.01,3.5122507112205503,-0.009297029802396054,5.924849010467529,-0.038071337040811844,-0.0012362725379736154,0.10644087839243316,-0.03490658503988664,12.69610502243042,0.0,0.0382629856467247,0.0,-9.329931259155272,-0.16790413856506348
0.05,0.01,3.4910448792450572,-0.009297029802396054,5.924849010467529,-0.03627340768990098,-0.0016169859083817338,0.14156338550463865,-0.03490658503988664,12.69610502243042,0.0,0.0382629856467247,9.014749813616164E-4,-9.329931259155272,-0.16790413856506348
0.060000000000000005,0.01,3.4699713749777343,-0.009297029802396054,5.924849010467529,-0.03456019752306444,-0.0019797199852807437,0.17647383429708924,-0.03490658503988664,12.69610502243042,0.028517804812362435,0.038263251664843505,0.0018056561918200489,-9.32992221772278,-0.1679037924439317
0.07,0.01,3.449025105702264,-0.009297029802396054,5.924849010467529,-0.0329278941770189,-0.0023253219605113883,0.21117354804686658,-0.03490658503988664,12.696117687225344,0.028517804812362435,0.038263251664843505,0.0018056561918200489,-9.32992221772278,-0.1679037924439317
0.08,0.01,3.428208823594977,-0.009297029802396054,5.924854920705161,-0.03137268528848099,-0.002654600902281577,0.24566379910388922,-0.03490658503988664,12.694630308151243,0.028517804812362435,0.03826669909439978,0.03739274397469927,-9.329877251089384,-0.16790207100528864
0.09,0.01,3.4070982068200144,-0.009297029802396054,5.92416081047058,-0.029890930050515144,-0.002968327755166387,0.279945887339839,-0.03490658503988664,12.698942260742188,0.028517804812362435,0.03826669909439978,0.03739274397469927,-9.329877251089384,-0.16790207100528864
0.09999999999999999,0.01,3.3877363006039096,-0.009297029802396054,5.926173055013021,-0.0284791592125335,-0.0032672370556715387,0.31401686940803913,-0.040724349213201005,12.71645079612732,0.028517804812362435,0.03826669909439978,0.03739274397469927,-9.329877251089384,-0.16790207100528864
0.10999999999999999,0.01,3.372196101270826,-0.010846534769462042,5.934343704859416,-0.03410683971205727,-0.003552028647796874,0.34789423241407824,-0.040724349213201005,12.71645079612732,0.026482968533118267,0.0384600656358125,0.1460553052489857,-9.32762927033279,-0.167815872370932
0.11999999999999998,0.01,3.3518696834672026,-0.010846534769462042,5.934343704859416,-0.03282527754749326,-0.0038930970449174464,0.3816161934267865,-0.040724349213201005,12.71645079612732,0.026482968533118267,0.0384600656358125,0.1460553052489857,-9.32762927033279,-0.167815872370932
0.12999999999999998,0.01,3.3316365068595775,-0.010846534769462042,5.934343704859416,-0.03129046976045068,-0.004221349820392379,0.4151348902614585,-0.040724349213201005,12.714658899307253,0.026482968533118267,0.0384600656358125,0.1460553052489857,-9.32762927033279,-0.167815872370932
0.13999999999999999,0.01,3.311023557649156,-0.010846534769462042,5.933507486343385,-0.029813332270813484,-0.004534254517996886,0.44845125533005425,-0.03490658503988664,12.711498250961304,0.026482968533118267,0.0384600656358125,0.1460553052489857,-9.32762927033279,-0.167815872370932
0.15,0.01,3.2901487570711327,-0.009297029802396054,5.9320325171152755,-0.021432488779796255,-0.004832387840705022,0.4815614909065458,-0.040724349213201005,12.722722845077516,0.025012665949247115,0.03909916144964895,0.28515023878617995,-9.319813375888929,-0.1675132519156127
0.16,0.01,3.2734255020777767,-0.010846534769462042,5.937270661036174,-0.027063661179406593,-0.005046712728502985,0.5144629784772572,-0.040724349213201005,12.722722845077516,0.025012665949247115,0.03932447335289494,0.32003730020057475,-9.316965957678276,-0.16740186348401273
0.17,0.01,3.25368460953535,-0.010846534769462042,5.937270661036174,-0.02609919918431576,-0.005317349340297051,0.547197233498035,-0.040724349213201005,12.722722845077516,0.025012665949247115,0.03932447335289494,0.32003730020057475,-9.316965957678276,-0.16740186348401273
0.18000000000000002,0.01,3.2340440565228836,-0.010846534769462042,5.937270661036174,-0.024881334431242463,-0.005578341332140208,0.5797340795933884,-0.040724349213201005,12.699454889297485,0.025012665949247115,0.03932447335289494,0.32003730020057475,-9.316965957678276,-0.16740186348401273
0.19000000000000003,0.01,3.2080069212472626,-0.010846534769462042,5.926412281672159,-0.023706870467948254,-0.005827154676452633,0.6120745201586173,-0.040724349213201005,12.70083875656128,0.0246684732852982,0.04014243317601255,0.4245801997921106,-9.30632347672508,-0.16698021140871433
0.20000000000000004,0.01,3.1889901397419878,-0.010846534769462042,5.927058086395264,-0.022587210418542343,-0.006064223381132115,0.6441545893710899,-0.040724349213201005,12.694753885269163,0.0246684732852982,0.04045985762172167,0.4590885570063463,-9.302078873970355,-0.16680973114495387
0.21000000000000005,0.01,3.1680383342527114,-0.010846534769462042,5.924218479792276,-0.021520401247484673,-0.006290095485317539,0.6760444907685098,-0.040724349213201005,12.694753885269163,0.023097349457806615,0.040799108844774,0.4936594099944003,-9.297481032067235,-0.1666236015403749
0.22000000000000006,0.01,3.1489043934142598,-0.010846534769462042,5.924218479792276,-0.020503976778650266,-0.006505299497792385,0.7077248741110369,-0.040724349213201005,12.694753885269163,0.023097349457806615,0.040799108844774,0.4936594099944003,-9.297481032067235,-0.1666236015403749
0.23000000000000007,0.01,3.1298961634087434,-0.010846534769462042,5.924218479792276,-0.019535558722513457,-0.006710339265578888,0.7392139180451796,-0.040724349213201005,12.694753885269163,0.023097349457806615,0.040799108844774,0.4936594099944003,-9.297481032067235,-0.1666236015403749
0.24000000000000007,0.01,3.1110027370482576,-0.010846534769462042,5.924218479792276,-0.018612879767474194,-0.006905694852804022,0.770512879679267,-0.040724349213201005,12.694753885269163,0.023097349457806615,0.040799108844774,0.4936594099944003,-9.297481032067235,-0.1666236015403749
0.25000000000000006,0.01,3.092223360067805,-0.010846534769462042,5.924218479792276,-0.01773377962496109,-0.007091823650478764,0.8016229070497496,-0.040724349213201005,12.735501251220704,0.021788837821048013,0.04182927872221431,0.6299278690072541,-9.275709512440942,-0.16569797874111056
0.26000000000000006,0.01,3.084966606111948,-0.010846534769462042,5.943233917236329,-0.01689620003542475,-0.007269161446728375,0.8325451406504276,-0.040724349213201005,12.696633157730105,0.021788837821048013,0.04217918567616091,0.6636627008916847,-9.269415387830024,-0.16538957706975416
0.2700000000000001,0.01,3.055530199774173,-0.010846534769462042,5.925095473607382,-0.016098179952301502,-0.007438123447082623,0.8633948067115471,-0.040724349213201005,12.679172296524047,0.021788837821048013,0.04217918567616091,0.6636627008916847,-9.269415387830024,-0.16538957706975416
0.2800000000000001,0.01,3.032131358999805,-0.010846534769462042,5.916947071711222,-0.015337850950707386,-0.007599105246605638,0.8939501087092888,-0.040724349213201005,12.679172296524047,0.021788837821048013,0.04217918567616091,0.6636627008916847,-9.269415387830024,-0.16538957706975416
0.2900000000000001,0.01,3.01379817780116,-0.010846534769462042,5.916947071711222,-0.01461343285285382,-0.007752483756112712,0.9242714222992868,-0.040724349213201005,12.679172296524047,0.021788837821048013,0.04217918567616091,0.6636627008916847,-9.269415387830024,-0.16538957706975416
0.3000000000000001,0.01,2.995605389647161,-0.010846534769462042,5.916947071711222,-0.013923229560071988,-0.00789861808464125,0.9544094040772985,-0.040724349213201005,12.679172296524047,0.02053754840467814,0.043425550635173275,0.7647024889829552,-9.24850515345396,-0.16430689461801665
0.3100000000000001,0.01,2.977522600580354,-0.010846534769462042,5.916947071711222,-0.013265625081693565,-0.00803785038024197,0.9843654579737701,-0.04654211338651537,12.688136615753171,0.02053754840467814,0.043425550635173275,0.7647024889829552,-9.24850515345396,-0.16430689461801665
0.3200000000000001,0.01,2.9620589776266253,-0.012396039736528032,5.921130420684813,-0.019611852103287277,-0.008170506631058906,1.0141406839795737,-0.04654211338651537,12.669509468078614,0.02053754840467814,0.044847836955558266,0.864346480876641,-9.22462365775688,-0.1630270394290247
0.3300000000000001,0.01,2.9389782406742677,-0.012396039736528032,5.91243775177002,-0.019014898974611068,-0.00836662515209178,1.04376127375584,-0.04654211338651537,12.677021541595458,0.02053754840467814,0.044847836955558266,0.864346480876641,-9.22462365775688,-0.1630270394290247
0.34000000000000014,0.01,2.923309267393224,-0.012396039736528032,5.91594338607788,-0.018132365629963138,-0.00855677414183789,1.0731510561625826,-0.04654211338651537,12.677021541595458,0.019272082890153364,0.04587106387742056,0.9302388261072068,-9.206963559643969,-0.162064596351228
0.35000000000000014,0.01,2.9056753979491785,-0.012396039736528032,5.91594338607788,-0.01727669517610564,-0.008738097798137522,1.1023841488365147,-0.04654211338651537,12.677021541595458,0.019272082890153364,0.04587106387742056,0.9302388261072068,-9.206963559643969,-0.162064596351228
0.36000000000000015,0.01,2.8881355423448194,-0.012396039736528032,5.91594338607788,-0.016460738722757298,-0.008910864749898578,1.1314409028160064,-0.04654211338651537,12.677021541595458,0.019272082890153364,0.04693494869006966,0.9952254080348624,-9.188144105796503,-0.16102626696301986
0.37000000000000016,0.01,2.870701489957124,-0.012396039736528032,5.91594338607788,-0.015683287439832543,-0.009075472137126152,1.1603222582394546,-0.04654211338651537,12.66211856842041,0.019272082890153364,0.04693494869006966,0.9952254080348624,-9.188144105796503,-0.16102626696301986
0.38000000000000017,0.01,2.849199844214042,-0.012396039736528032,5.908988665262858,-0.014942554197308461,-0.009232305011524477,1.1890292731390257,-0.05235987755982996,12.647048969268798,0.019272082890153364,0.04693494869006966,0.9952254080348624,-9.188144105796503,-0.16102626696301986
0.3900000000000002,0.01,2.8277561475118485,-0.01394554470359408,5.901956185658773,-0.02120957861431321,-0.009381730553497562,1.217521271581166,-0.05235987755982996,12.646387281417846,0.01834531186975985,0.04804677030510264,1.059921567892907,-9.16794280215688,-0.15989790375687554
0.4000000000000002,0.01,2.810475675848297,-0.01394554470359408,5.901647397994995,-0.02053716367543433,-0.009593826339640694,1.2457988330562846,-0.05235987755982996,12.646387281417846,0.01812906137468495,0.049196952398533056,1.1238946713246565,-9.146456899641358,-0.1586824781165958
0.4100000000000002,0.01,2.7935091389632256,-0.01394554470359408,5.901647397994995,-0.019582732637790236,-0.009799197976395037,1.2739035898147675,-0.05235987755982996,12.646387281417846,0.01812906137468495,0.049196952398533056,1.1238946713246565,-9.146456899641358,-0.1586824781165958
0.4200000000000002,0.01,2.776646284908136,-0.01394554470359408,5.901647397994995,-0.018658560272395694,-0.00999502530277294,1.3018386812043998,-0.05235987755982996,12.646387281417846,0.01812906137468495,0.049196952398533056,1.1238946713246565,-9.146456899641358,-0.1586824781165958
0.4300000000000002,0.01,2.759885230074357,-0.01394554470359408,5.901647397994995,-0.01777733730369513,-0.010181610905496897,1.3296051440534813,-0.05235987755982996,12.668661212921142,0.01812906137468495,0.05098782824841712,1.2187857259176056,-9.111831629392402,-0.15669093165535947
0.4400000000000002,0.01,2.7494620531858316,-0.01394554470359408,5.9120418993632,-0.016937702091437322,-0.010359384278533848,1.3572039963542248,-0.05235987755982996,12.642892713546752,0.017169119040518765,0.05160360889712352,1.250245880736948,-9.09960178866323,-0.15597786104390898
