time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049024057388303
0.01,0.01,2.5337267360687252,-0.027891089407188076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049024057388303
0.02,0.01,2.5337267360687252,-0.027891089407188076,-2.7891089407188076E-4,0.025337267360687254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049024057388303
0.03,0.01,2.518524375652313,-0.026635990383864612,-5.578217881437615E-4,0.05067453472137451,2.5337267360687256E-4,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049024057388303
0.04,0.01,2.5033220152359004,-0.02538089136054115,-8.241816919824076E-4,0.07585977847789764,7.60118020820606E-4,-1.0845209957887701E-10,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.050664777755737
0.05,0.01,2.488670270684868,-0.024182271793267242,-0.001077990605587819,0.10089299863025665,0.0015187152300163206,-9.345987107046145E-7,-2.788774797579663E-4,0.0,0.0,0.0,0.0,-0.02908882086657205,9.048465366363525
0.060000000000000005,0.01,2.473034503403633,-0.03001290403383984,-0.0013198133235204914,0.12577970133710534,0.002527644898324557,-1.3355693316381461E-7,-2.788774797579663E-4,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04827215194702
0.07,0.01,2.458048381742902,-0.021951929451345865,-0.0016199423638588897,0.15051004637114168,0.0037854417903467417,-6.860643756845E-7,-2.788774797579663E-4,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04827215194702
0.08,0.01,2.4432101747224806,-0.020601348769823072,-0.0018394616583723483,0.1750905301885707,0.005290507683405827,-1.0887212084646034E-5,-2.788774797579663E-4,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04827215194702
0.09,0.01,2.428461884432023,-0.01961351194451251,-0.002045475146070579,0.1995226319357955,0.007041166658253249,1.848164825498628E-5,-0.0013407845397743756,-2.1474618783991657E-7,0.05061130352919463,2.542664594072505E-4,0.0,-0.02327105669325769,9.04827215194702
0.09999999999999999,0.01,2.4138026233836882,-0.01868645124987047,-0.0022416102655157043,0.22380725078011574,0.00903514855714476,-5.197580239218687E-5,-0.0013407845397743756,-2.1474618783991657E-7,0.05061130352919463,2.542664594072505E-4,0.0,-0.02908882086657205,9.049765405654908
0.10999999999999999,0.01,2.3996499631153045,-0.024776615564164352,-0.002428474778014409,0.2479452770139526,0.011270240505903978,6.349077617964717E-5,-0.0013407845397743756,-2.8798869548681995E-6,0.10047374161354128,0.001515091091370685,-9.019525127354527E-10,-0.02327105669325769,9.048271026611328
