time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.656638793945312
0.01,0.01,7.51,0.34399010268865354,14.30643143717448,1.5479554620989409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.660378799438476
0.02,0.01,7.51,0.34399010268865354,14.308176773071288,1.5479554620989409,0.015479554620989409,0.0751,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.655438814163208
0.03,0.01,7.51,0.34399010268865354,14.305871446609498,1.4782974663044885,0.030959109241978817,0.1502,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65787879943848
0.04,0.01,7.51,0.34399010268865354,14.307010106404624,1.4086394705100362,0.045742083905023705,0.2253,0.0,0.0,0.0,0.0,0.0,1.291543646475804,29.45237886428833
0.05,0.01,7.51,0.34399010268865354,13.74444347000122,1.3421160845263342,0.05982847861012407,0.3004,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.658898801803588
0.060000000000000005,0.01,7.51,0.34399010268865354,14.30748610750834,1.2787273083533826,0.07324963945538741,0.3755,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.657638788223267
0.07,0.01,7.51,0.34399010268865354,14.306898101170859,1.2183320845496974,0.08603691253892123,0.4506,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.656138792037964
0.08,0.01,7.51,0.34399010268865354,14.30619810295105,1.1607893556737952,0.09822023338441821,0.5257000000000001,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.656138792037964
0.09,0.01,7.51,0.34399010268865354,14.30619810295105,1.105964411869059,0.10982812694115617,0.6008,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.655418787002564
0.09999999999999999,0.01,7.51,0.34399010268865354,14.305862100601196,1.053728890863738,0.12088777105984676,0.6759,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65425877571106
0.10999999999999999,0.01,7.51,0.34399010268865354,14.305320761998495,1.0039604923296306,0.13142505996848414,0.7509999999999999,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65425877571106
0.11999999999999998,0.01,7.51,0.34399010268865354,14.305320761998495,0.9565426922407623,0.14146466489178045,0.8260999999999998,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65425877571106
0.12999999999999998,0.01,7.51,0.34399010268865354,14.305320761998495,0.9113644700859289,0.15103009181418806,0.9011999999999998,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.655398778915405
0.13999999999999999,0.01,7.51,0.34399010268865354,14.305852763493856,0.8683200489350947,0.16014373651504735,0.9762999999999997,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.655398778915405
0.15,0.01,7.51,0.34399010268865354,14.305852763493856,0.8273086477812279,0.1688269370043983,1.0513999999999997,0.0,0.0,0.0,0.0,0.0,1.291543646475804,29.453298864364623
0.16,0.01,7.51,0.34399010268865354,13.744872803370157,0.7882342455791486,0.17710002348221057,1.1264999999999996,0.0,0.0,0.0,0.0,0.0,1.291543646475804,29.453298864364623
0.17,0.01,7.51,0.34399010268865354,13.744872803370157,0.7510053564289934,0.18498236593800205,1.2015999999999996,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65553879737854
0.18000000000000002,0.01,7.51,0.34399010268865354,14.305918105443318,0.7155348153779317,0.19249241950229198,1.2766999999999995,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65553879737854
0.19000000000000003,0.01,7.51,0.34399010268865354,14.305918105443318,0.681739574338627,0.1996477676560713,1.3517999999999994,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65553879737854
0.20000000000000004,0.01,7.51,0.34399010268865354,14.305918105443318,0.6495405076466201,0.20646516339945759,1.4268999999999994,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65461881637573
0.21000000000000005,0.01,7.51,0.34399010268865354,14.305488780975342,0.6188622268013818,0.2129605684759238,1.5019999999999993,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65461881637573
0.22000000000000006,0.01,7.51,0.34399010268865354,14.305488780975342,0.5896329039572838,0.2191491907439376,1.5770999999999993,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65461881637573
0.23000000000000007,0.01,7.51,0.34399010268865354,14.305488780975342,0.5617841037512218,0.22504551978351045,1.6521999999999992,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65461881637573
0.24000000000000007,0.01,7.51,0.34399010268865354,14.305488780975342,0.535250623073144,0.23066336082102268,1.7272999999999992,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65863879203796
0.25000000000000006,0.01,7.51,0.34399010268865354,14.307364769617715,0.5099703384043389,0.23601586705175412,1.8023999999999991,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65863879203796
0.26000000000000006,0.01,7.50297886177063,0.34399010268865354,14.307364769617715,0.4858840603660474,0.2411155704357975,1.877499999999999,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65863879203796
0.2700000000000001,0.01,7.457918861770629,0.34399010268865354,14.307364769617715,0.46293539513785215,0.245974411039458,1.9525297886177053,0.0,0.0,0.0,0.0,0.0,1.291543646475804,30.65863879203796
