time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.058177641733144325,19.00635528564453
0.01,0.01,2.926978713989258,0.06972772351797031,0.0,0.0,0.058177641733144325,19.00010681152344
0.02,0.01,2.9260164489746106,0.06972772351797031,6.972772351797031E-4,0.029269787139892582,0.058177641733144325,19.00752639770508
0.03,0.01,2.9110606823196425,0.06658997595966165,0.0013945544703594063,0.058529951629638685,0.06981317007977328,18.996240615844727
0.04,0.01,2.893229581443787,0.07739777310494715,0.0020604542299560227,0.08764055845283511,0.02327105669325769,18.99303817749023
0.05,0.01,2.8767255721844367,0.018619045372385973,0.002834431961005494,0.11657285426727299,0.02327105669325769,18.99303817749023
0.060000000000000005,0.01,2.860812809486496,0.015136145582663353,0.003020622414729354,0.14534010998911734,0.058177641733144325,18.99666976928711
0.07,0.01,2.845550083976201,0.05613492265168822,0.0031719838705559873,0.1739482380839823,0.06399540590645869,18.99904441833496
0.08,0.01,2.8301813094773944,0.062426568452265324,0.0037333330970728694,0.2024037389237443,0.06399540590645869,18.990821838378903
0.09,0.01,2.8132645067022923,0.059900496932939355,0.0043575987815955225,0.23070555201851825,0.058177641733144325,19.020204544067383
0.09999999999999999,0.01,2.802223446176192,0.05011852900079047,0.004956603750924916,0.2588381970855412,0.06981317007977328,18.99198341369629
0.10999999999999999,0.01,2.7824044373121812,0.061368551342402364,0.005457789040932821,0.2868604315473031,0.06981317007977328,18.99198341369629
0.11999999999999998,0.01,2.766992208358212,0.05911321753736679,0.006071474554356845,0.3146844759204249,0.06981317007977328,18.99198341369629
0.12999999999999998,0.01,2.7516889839529957,0.056351632726958686,0.006662606729730513,0.342354398004007,0.06399540590645869,19.011249542236328
0.13999999999999999,0.01,2.739437510602191,0.046718765585979954,0.0072261230570001,0.36987128784353696,0.06399540590645869,18.978599548339844
0.15,0.01,2.719275122130391,0.044182942113266815,0.0076933107128599,0.39726566294955884,0.05235987755982996,18.98929786682129
0.16,0.01,2.705855756868221,0.02813505295830381,0.008135140133992568,0.4244584141708627,0.06399540590645869,18.994199752807617
0.17,0.01,2.691654634138399,0.04009236526680071,0.008416490663575606,0.4515169717395449,0.06981317007977328,18.993093490600582
0.18000000000000002,0.01,2.6766020630957406,0.04579906023547426,0.008817414316243614,0.47843351808092893,0.06981317007977328,18.997787475585938
0.19000000000000003,0.01,2.662520836295724,0.043994903798468224,0.009275404918598356,0.5051995387118864,0.05235987755982996,18.96233558654785
0.20000000000000004,0.01,2.6423399340368325,0.021015629032480755,0.009715353956583038,0.5318247470748436,0.06399540590645869,18.99270248413086
0.21000000000000005,0.01,2.632372571664989,0.0329814030651436,0.009925510246907845,0.5582481464152119,0.06399540590645869,18.97408676147461
0.22000000000000006,0.01,2.6149728807387236,0.032035699758681965,0.01025532427755928,0.5845718721318618,0.06399540590645869,18.976146697998047
0.23000000000000007,0.01,2.6008120618191755,0.030551536620750504,0.0105756812751461,0.610721600939249,0.058177641733144325,18.966636657714844
0.24000000000000007,0.01,2.5849651647714995,0.02213715777981286,0.010881196641353605,0.6367297215574408,0.058177641733144325,18.93680191040039
0.25000000000000006,0.01,2.566066147345068,0.02076233863187909,0.011102568219151733,0.6625793732051558,0.058177641733144325,18.94456672668457
0.26000000000000006,0.01,2.553044620646589,0.01976616653178751,0.011310191605470525,0.6882400346786065,0.03490658503988664,18.948143005371097
0.2700000000000001,0.01,2.5394820037539163,-0.00905922811383512,0.0115078532707884,0.7137704808850724,0.04654211338651559,18.92051696777344
0.2800000000000001,0.01,2.5211858485503207,0.003996839095828608,0.01141726098965005,0.7391653009226116,0.05235987755982996,18.922048568725582
0.2900000000000001,0.01,2.507454564076304,0.011377276712748133,0.011457229380608336,0.7643771594081148,0.06399540590645869,18.939189910888672
0.3000000000000001,0.01,2.496227808602393,0.025142963657029754,0.011571002147735817,0.7894517050488778,0.06399540590645869,18.918798446655273
0.3100000000000001,0.01,2.47929652300803,0.02463098620495609,0.011822431784306114,0.8144139831349018,0.06399540590645869,18.91089630126953
0.3200000000000001,0.01,2.4643503396713125,0.02349955284038975,0.012068741646355675,0.8392069483649821,0.06399540590645869,18.888246536254883
0.3300000000000001,0.01,2.4472261449825123,0.02239115846116673,0.012303737174759572,0.8638504517616953,0.06399540590645869,18.89322853088379
0.34000000000000014,0.01,2.4344394452871714,0.021333678583349194,0.012527648759371238,0.8883227132115205,0.06399540590645869,18.874391555786133
0.35000000000000014,0.01,2.418078807324729,0.020326076452596695,0.01274098554520473,0.9126671076643922,0.058177641733144325,18.869657516479492
0.36000000000000015,0.01,2.4039603483224266,0.012393288564549028,0.012944246309730697,0.9368478957376395,0.058177641733144325,18.869657516479492
0.37000000000000016,0.01,2.3906609148821403,0.011478615124182176,0.013068179195376187,0.9608874992208638,0.058177641733144325,18.877748489379883
0.38000000000000017,0.01,2.3786851427930267,0.010920917138777473,0.013182965346618008,0.9847941083696852,0.05235987755982996,18.86071395874023
0.3900000000000002,0.01,2.362913190042669,0.003431607106392321,0.013292174518005783,1.0085809597976154,0.06399540590645869,18.83991241455078
0.4000000000000002,0.01,2.346626983952132,0.016885710538741244,0.013326490589069706,1.0322100916980421,0.06399540590645869,18.838407516479492
0.4100000000000002,0.01,2.333399207103919,0.01673128821895359,0.013495347694457118,1.0556763615375635,0.06399540590645869,18.841114044189453
0.4200000000000002,0.01,2.3209095639595163,0.015971431244710236,0.013662660576646654,1.0790103536086026,-0.02327105669325769,18.815702438354492
0.4300000000000002,0.01,2.304162481021861,-0.08937306200209802,0.013822374889093757,1.1022194492481978,0.05235987755982996,18.81848526000977
0.4400000000000002,0.01,2.291826032954996,5.54264165251451E-4,0.012928644269072778,1.1252610740584164,0.06399540590645869,18.80281639099121
0.45000000000000023,0.01,2.276740133480518,0.01852159665893977,0.012934186910725292,1.1481793343879663,0.05235987755982996,18.790884017944336
0.46000000000000024,0.01,2.262297504850047,0.004551110067909542,0.01311940287731469,1.1709467357227714,0.01745329251994332,18.764442443847656
0.47000000000000025,0.01,2.245703431705015,-0.03811899589252499,0.013164913977993785,1.193569710771272,0.05235987755982996,18.75296211242676
0.48000000000000026,0.01,2.2314928243895222,0.0035128382652013243,0.012783724019068535,1.216026745088322,0.06399540590645869,18.75979232788086
0.49000000000000027,0.01,2.220193308695076,0.01917373778395886,0.012818852401720548,1.2383416733322172,0.05235987755982996,18.750635147094727
0.5000000000000002,0.01,2.206509892319869,0.005070115358430893,0.013010589779560136,1.260543606419168,0.06399540590645869,18.757423400878903
0.5100000000000002,0.01,2.195344220204809,0.018152841861746653,0.013061290933144445,1.2826087053423667,0.05235987755982996,18.71457862854004
0.5200000000000002,0.01,2.176610320856865,0.003979141967023355,0.013242819351761912,1.3045621475444147,0.058177641733144325,18.73305892944336
0.5300000000000002,0.01,2.1673818939848495,0.010135036435041708,0.013282610771432146,1.3263282507529834,0.058177641733144325,18.67473793029785
0.5400000000000003,0.01,2.146429103351729,0.009955975046525657,0.013383961135782562,1.3480020696928319,0.05235987755982996,18.686513900756836
0.5500000000000003,0.01,2.1363220023854956,0.0025271260551518286,0.013483520886247819,1.369466360726349,0.04654211338651559,18.66049575805664
0.5600000000000003,0.01,2.120509848341231,-0.0048936651737387735,0.013508792146799337,1.390829580750204,0.029088820866572274,18.649782180786133
0.5700000000000003,0.01,2.1071101864284527,-0.025925702901611728,0.01345985549506195,1.4120346792336163,0.058177641733144325,18.654571533203125
0.5800000000000003,0.01,2.0961849425347925,0.00915837379019154,0.013200598466045833,1.4331057810979009,0.04654211338651559,18.64627265930176
0.5900000000000003,0.01,2.083317809928626,-0.0036205142828298377,0.013292182203947749,1.4540676305232487,0.058177641733144325,18.625024795532227
0.6000000000000003,0.01,2.0685166217241764,0.009912903600205442,0.01325597706111945,1.474900808622535,0.058177641733144325,18.609176635742188
0.6100000000000003,0.01,2.054617757161903,0.010075826742932788,0.013355106097121504,1.4955859748397768,0.04654211338651559,18.595552444458008
0.6200000000000003,0.01,2.0411427902846566,-0.004315798622670356,0.013455864364550832,1.5161321524113958,0.058177641733144325,18.595294952392575
0.6300000000000003,0.01,2.0298027388421893,0.009176333877491569,0.013412706378324129,1.5365435803142424,0.058177641733144325,18.582719802856445
0.6400000000000003,0.01,2.0166398804670598,0.009370544815511733,0.013504469717099045,1.5568416077026643,0.05235987755982996,18.546297073364254
0.6500000000000004,0.01,1.9998668650616303,0.0019848374392276557,0.013598175165254162,1.5770080065073349,0.04654211338651559,18.55213165283203
0.6600000000000004,0.01,1.9896738709570991,-0.005409609429267316,0.013618023539646439,1.5970066751579512,0.04654211338651559,18.55213165283203
0.6700000000000004,0.01,1.9786746031992601,-0.005498927114032563,0.013563927445353766,1.6169034138675222,0.05235987755982996,18.501623153686523
0.6800000000000004,0.01,1.9599530880405878,0.001717277662081411,0.01350893817421344,1.636690159899515,0.05235987755982996,18.490121841430664
0.6900000000000004,0.01,1.9472991756355895,0.001964729382212876,0.013526110950834254,1.6562896907799207,0.04654211338651559,18.485591888427734
0.7000000000000004,0.01,1.9358218208889153,-0.005085320464377733,0.013545758244656383,1.6757626825362766,0.040724349213201005,18.462738037109375
