time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.20000000000000004,0.01,3.1188104934478655,0.011703432570209348,0.0037200930342244547,0.6296390131715928,0.057790723503259846,7.813646956711757E-5,-8.310306583500688,-0.3415636683773943,0.02327105669325769,12.417691221237185
0.21000000000000005,0.01,3.099170134043456,0.01115067075317803,0.0038371273599265483,0.6608271181060714,0.06408710050663693,9.099423430067582E-5,-8.310306583500688,-0.3415636683773943,0.02327105669325769,12.428679342269897
0.22000000000000006,0.01,3.0835339449719283,0.01062401628751861,0.003948634067458328,0.691818819446506,0.07069535644762162,1.0518651664849962E-4,-8.310306583500688,-0.3415636683773943,0.02327105669325769,12.42063193321228
0.23000000000000007,0.01,3.0626856496315344,0.0101222361036256,0.004054874230333514,0.7226541588962253,0.07761352705493692,1.2078594338405787E-4,-8.310306583500688,-0.3415636683773943,0.02327105669325769,12.41592728614807
0.24000000000000007,0.01,3.0428671447837243,0.009644155370687262,0.004156096591369771,0.7532810153925407,0.08484004845423794,1.3786816939302893E-4,-8.301378513101959,-0.3414889703262179,0.02327105669325769,12.41592728614807
0.25000000000000006,0.01,3.0244910308859354,0.009188654746024108,0.0042525381450766436,0.7837096868403779,0.09237283554117473,1.565100029929517E-4,-8.298320251961462,-0.34146328970693646,0.02327105669325769,12.417169132232663
0.26000000000000006,0.01,3.0065815449209183,0.00875466775434318,0.004344424692536885,0.8139545971492372,0.10020990616797841,1.767909111406656E-4,-8.298320251961462,-0.34146328970693646,0.02327105669325769,12.414961185455322
0.2700000000000001,0.01,2.9878163736379477,0.008341178290772095,0.004431971370080317,0.8440204125984464,0.10834942240204862,1.9879312342175343E-4,-8.298320251961462,-0.34146328970693646,0.02327105669325769,12.41433645248413
0.2800000000000001,0.01,2.969601959136489,0.007947218241826651,0.004515383152988038,0.8738985763348259,0.116789592948351,2.226014752081465E-4,-8.298320251961462,-0.34146328970693646,0.02327105669325769,12.412829160690308
0.2900000000000001,0.01,2.9512530191923907,0.007571865218741907,0.004594855335406304,0.9035945959261908,0.12552854091688034,2.48303135472225E-4,-8.282779163019942,-0.3413318056787328,0.02327105669325769,12.411023597717286
0.3000000000000001,0.01,2.932929849805125,0.007214240397859707,0.004670573987593724,0.9331071261181147,0.13456444446471408,2.759880220931244E-4,-8.27809535562236,-0.34129180885625177,0.02327105669325769,12.411023597717286
0.3100000000000001,0.01,2.915222331689971,0.0068735064630163194,0.004742716391572321,0.962436424616166,0.14389546826640193,3.057486265141143E-4,-8.273090721608341,-0.3412488629435572,0.02327105669325769,12.399980030059815
0.3200000000000001,0.01,2.894532553647049,0.0065488656451126335,0.004811451456202484,0.9915886479330657,0.15351977954178697,3.3768007326125186E-4,-8.267765755555136,-0.3412029196894767,0.02327105669325769,12.402583112716677
0.3300000000000001,0.01,2.87777008280083,0.006239557854276897,0.00487694011265361,1.0205339734695362,0.1634356070420543,3.7188030593497874E-4,-8.267765755555136,-0.3412029196894767,0.02327105669325769,12.398681478500366
0.34000000000000014,0.01,2.8593104298983807,0.005944858900246831,0.004939335691196379,1.0493116742975446,0.17364088125873006,4.0844891275356035E-4,-8.2562186244264,-0.34109306390782024,0.02327105669325769,12.40792423248291
0.35000000000000014,0.01,2.8446317805166883,0.00566407879680437,0.004998784280198848,1.0779047785965283,0.18413392537482806,4.474893960104475E-4,-8.249986284680944,-0.3410306626256299,0.02327105669325769,12.409833545684814
0.36000000000000015,0.01,2.828010525633831,0.005396560146293262,0.005055425068166891,1.1063510964016952,0.1949128928174208,4.891072245105426E-4,-8.243455697425627,-0.34096399805003247,0.02327105669325769,12.409833545684814
0.37000000000000016,0.01,2.8109427349507303,0.005141676600437067,0.005109390669629824,1.1346312016580336,0.20597631507070924,5.3341181079377E-4,-8.243455697425627,-0.34096399805003247,0.02327105669325769,12.387985858917236
0.38000000000000017,0.01,2.7878573195020064,0.004898831393853869,0.005160807435634194,1.1627406290075408,0.21732252931709461,5.805143873379602E-4,-8.243455697425627,-0.34096399805003247,0.02327105669325769,12.388574304580688
0.3900000000000002,0.01,2.771156427878068,0.004667455946834202,0.0052097957495727334,1.1906192022025608,0.22894982804116323,6.305285429071431E-4,-8.222041631869692,-0.34073941707548205,0.02327105669325769,12.379840354919434
0.4000000000000002,0.01,2.7519837780559055,0.004447008534110776,0.005256470309041076,1.2183307664813414,0.24085590192371323,6.835678548118543E-4,-8.214349030477281,-0.340657000638839,0.02327105669325769,12.388394250869752
0.4100000000000002,0.01,2.7377519303547255,0.004236973016503236,0.005300940394382184,1.2458506042619004,0.253039080044163,7.397509563240127E-4,-8.206331373189949,-0.3405702492078546,0.02327105669325769,12.388761253356934
0.4200000000000002,0.01,2.721342788382801,0.00403685763246825,0.005343310124547216,1.2732281235654477,0.26549744425859534,7.991976931992793E-4,-8.206331373189949,-0.3405702492078546,0.02327105669325769,12.373512983322144
0.4300000000000002,0.01,2.700646761190932,0.0038461938467256053,0.005383678700871898,1.3004415514492758,0.2782295704463358,8.620324228716456E-4,-8.206331373189949,-0.3405702492078546,0.02327105669325769,12.371165800094603
0.4400000000000002,0.01,2.6836614931569236,0.0036645352532645352,0.005422140639339154,1.327448019061185,0.2912338167057894,9.283807240299297E-4,-8.189452355449719,-0.3403849221005249,0.02327105669325769,12.393373908996582
0.45000000000000023,0.01,2.673675883082332,0.0034914565301618823,0.0054587859918718,1.3542846339927543,0.3045081123962383,9.983682477446457E-4,-8.189452355449719,-0.3403849221005249,0.02327105669325769,12.379156589508057
0.46000000000000024,0.01,2.6535930646666035,0.0033265524437649774,0.005493700557173418,1.3810213928235777,0.3180507578907386,0.0010721245842830848,-8.189452355449719,-0.3403849221005249,0.02327105669325769,12.363894481658935
0.47000000000000025,0.01,2.6332776191703555,0.0031694368999076942,0.005526966081611068,1.4075573234702436,0.3318607534590039,0.0011497850512539685,-8.189452355449719,-0.3403849221005249,0.02327105669325769,12.367562704086303
0.48000000000000026,0.01,2.618383163062019,0.0030197420399382703,0.005558660450610145,1.4338900996619472,0.3459360896029555,0.00123148156427777,-8.142337440761844,-0.33984939081546783,0.02327105669325769,12.373449020385742
0.49000000000000027,0.01,2.6042316659108398,0.0028771173794424256,0.0055888578710095276,1.4600739312925675,0.3602747334991825,0.0013173477860861165,-8.142337440761844,-0.33984939081546783,0.02327105669325769,12.364789934158326
0.5000000000000002,0.01,2.5860968227887904,0.0027412289876452027,0.005617629044803952,1.4861162479516759,0.37487519434941113,0.0014075223110605012,-8.142337440761844,-0.33984939081546783,0.02327105669325769,12.34734580039978
0.5100000000000002,0.01,2.5655870753409324,0.0026117587055702923,0.005645041334680404,1.5119772161795637,0.3897360555829701,0.0015021459841077342,-8.11078742164224,-0.3394763213718526,0.02327105669325769,12.378755569458008
0.5200000000000002,0.01,2.558865229740504,0.0024884034011262587,0.005671158921736107,1.537633086932973,0.4048555022333514,0.0016013589413434626,-8.11078742164224,-0.3394763213718526,0.02327105669325769,12.373622646331787
0.5300000000000002,0.01,2.5420344888131168,0.0023708742593755968,0.005696042955747369,1.5632217392303782,0.42023148177831443,0.001705301406112361,-8.088375482500378,-0.3392043892904789,0.02327105669325769,12.363948907852173
0.5400000000000003,0.01,2.5239726506603817,0.0022588961063249144,0.005719751698341126,1.5886420841185094,0.43586332038426157,0.0018141241880364287,-8.088375482500378,-0.3392043892904789,0.02327105669325769,12.363948907852173
0.5500000000000003,0.01,2.5087204437275026,0.002152206764653011,0.005742340659404375,1.6138818106251132,0.4517493332761849,0.0019279729512517922,-8.088375482500378,-0.3392043892904789,0.02327105669325769,12.360030784606934
0.5600000000000003,0.01,2.4924795333148735,0.0020505564398683885,0.005763862727050905,1.6389690150623881,0.4678877124967832,0.0020469939528451817,-8.052796475222893,-0.3387609832375044,0.02327105669325769,12.350646295547484
0.5700000000000003,0.01,2.4747995537158625,0.0019537071354590024,0.005784368291449589,1.663893810395537,0.4842769309675639,0.0021713368274969484,-8.052796475222893,-0.3387609832375044,0.01745329251994332,12.3534836769104
0.5800000000000003,0.01,2.46063914329759,-0.0051113402561320295,0.005803905362804179,1.6886418059326955,0.5009153626633591,0.0023011518174453002,-8.027789805031622,-0.3384407664451031,0.02327105669325769,12.297942247390749
0.5900000000000003,0.01,2.4302387457097927,0.0017735152745692716,0.0057527919602428585,1.7132481973656715,0.5178012375758496,0.0024365893088851317,-8.014863320948399,-0.3382724725995261,0.02327105669325769,12.30718674659729
0.6000000000000003,0.01,2.4180633706278387,0.0020035255860952135,0.005770527112988551,1.7375505848227695,0.534933137561069,0.0025778035932718614,-8.001678223776297,-0.3380988705583411,0.01745329251994332,12.309154357910156
0.6100000000000003,0.01,2.404032869321182,-0.005049054953057358,0.005790562368849503,1.761731218529048,0.552308021118478,0.0027248574890836796,-8.001678223776297,-0.3380988705583411,0.02327105669325769,12.27850733757019
0.6200000000000003,0.01,2.3809433234022244,0.0018335587473653132,0.00574007181931893,1.7857715472222597,0.5699246684092498,0.0028779158652848295,-8.001678223776297,-0.3380988705583411,0.02327105669325769,12.292104930877686
0.6300000000000003,0.01,2.3703264523123964,0.0020607662202528926,0.005758407406792583,1.809580980456282,0.5877816739872764,0.003037144233318717,-7.960756991295338,-0.33754759113005184,0.01745329251994332,12.276706924438477
0.6400000000000003,0.01,2.3517293505690047,-0.004994516275175503,0.005779015068995112,1.8332842449794058,0.6058767271908667,0.003202619434326028,-7.946617387742611,-0.33735271633024433,0.02327105669325769,12.292446203231812
0.6500000000000004,0.01,2.341914389917264,0.001885521596710073,0.005729069906243357,1.8568015384850958,0.6242087637469786,0.003374514734859459,-7.946617387742611,-0.33735271633024433,0.01745329251994332,12.275657606124875
0.6600000000000004,0.01,2.323103206623908,-0.004862497522703985,0.005747925122210458,1.8802206823842684,0.642775921296051,0.003552996890799825,-7.917576420268227,-0.3369454711089238,0.02327105669325769,12.267034873962402
0.6700000000000004,0.01,2.3066373552789114,0.0020254263572410157,0.0056993001469834185,1.9034517144505074,0.6615772163694683,0.003738159005846036,-7.9026796268612145,-0.33673298606695823,0.02327105669325769,12.288938064575197
0.6800000000000004,0.01,2.2988316294107505,0.0022442387457626933,0.005719554410555829,1.9265180880032966,0.6806107650313258,0.0039301701023001755,-7.9026796268612145,-0.33673298606695823,0.01745329251994332,12.273506898880004
0.6900000000000004,0.01,2.280671078884423,-0.004819677792110108,0.005741996798013456,1.9495064042974042,0.6998749185961425,0.004129121783738884,-7.9026796268612145,-0.33673298606695823,0.01745329251994332,12.280883283615111
0.7000000000000004,0.01,2.2689434768337886,-0.0049206685356694285,0.005693800020092355,1.9723131150862485,0.7193688934262157,0.004335197896214599,-7.9026796268612145,-0.33673298606695823,0.01745329251994332,12.267432250976562
0.7100000000000004,0.01,2.251493161221688,-0.004703783035024474,0.00564459333473566,1.9950025498545865,0.7390908703647568,0.004548570878981252,-7.9026796268612145,-0.33673298606695823,0.01745329251994332,12.26376573562622
0.7200000000000004,0.01,2.23685287606259,-0.004482352950919349,0.005597555504385415,2.0175174814668035,0.7590396743348549,0.004769336716988687,-7.824645317945561,-0.3355801921131207,0.01745329251994332,12.253351392745971
0.7300000000000004,0.01,2.22042790108879,-0.004270682714343246,0.005552731974876221,2.0398860102274297,0.7792135579410991,0.004997588867307036,-7.808295177325068,-0.3353302248531886,0.01745329251994332,12.263995208740234
0.7400000000000004,0.01,2.2099870523108076,-0.004068976831551874,0.005510025147732789,2.0620902892383177,0.7996110546680674,0.0052334293758716345,-7.808295177325068,-0.3353302248531886,0.01745329251994332,12.233616571426392
0.7500000000000004,0.01,2.1881584664563993,-0.003876796109406427,0.00546933537941727,2.084190159761426,0.8202305194490521,0.005476962213137902,-7.808295177325068,-0.3353302248531886,0.01745329251994332,12.247191247940064
0.7600000000000005,0.01,2.1786994535663626,-0.0036936921519865923,0.005430567418323206,2.1060717444259898,0.8410709055058602,0.005728301043873203,-7.758017953860514,-0.3345430162063419,0.01745329251994332,12.22517822265625
0.7700000000000005,0.01,2.159406855688156,-0.003519236327063304,0.00539363049680334,2.1278587389616535,0.8621300272923124,0.005987547741689042,-7.740740809386761,-0.3342660833842652,0.01745329251994332,12.238143844604492
0.7800000000000005,0.01,2.1499650331122657,-0.003353020180223907,0.005358438133532707,2.149452807518535,0.8834069360605541,0.006254820197187554,-7.723242015639247,-0.3339823377477915,0.01745329251994332,12.220842208862305
0.7900000000000005,0.01,2.1321641339703246,-0.003194654545506058,0.005324907931730467,2.1709524578496575,0.9048996997152283,0.006530224734629527,-7.705572767997217,-0.33369254375586777,0.01745329251994332,12.220364694595338
0.8000000000000005,0.01,2.1191306397769,-0.003043768637395981,0.005292961386275407,2.1922740991893606,0.9266073710995677,0.0068138803248793955,-7.705572767997217,-0.33369254375586777,0.011635528346628954,12.20244278907776
0.8100000000000005,0.01,2.1013195214281564,-0.009872781534645164,0.005262523699901447,2.2134654055871295,0.9485281671600233,0.0071058951765017465,-7.705572767997217,-0.33369254375586777,0.011635528346628954,12.215857152938844
0.8200000000000005,0.01,2.092360759470598,-0.009735811945962344,0.005163795884554996,2.234478600801411,0.9706607814870527,0.007406383485877363,-7.651202722748476,-0.3327805865730148,0.01745329251994332,12.195991592407228
0.8300000000000005,0.01,2.074190485393177,-0.002318764425106359,0.0050664377650953725,2.255402208396117,0.9930034298972943,0.007715452669510518,-7.632623130322934,-0.33246205783380267,0.01745329251994332,12.198334188461304
0.8400000000000005,0.01,2.062292247731495,-0.0018806528875380544,0.0050432501208443085,2.276144113250049,1.01555521443936,0.008033141404041478,-7.632623130322934,-0.33246205783380267,0.011635528346628954,12.189231624603272
0.8500000000000005,0.01,2.0472983869388863,-0.008749080840205219,0.005024443591968928,2.2967670357273637,1.0383143160275328,0.008359480686870206,-7.594859642782679,-0.3318039708754202,0.011635528346628954,12.19202751159668
0.8600000000000005,0.01,2.035707481810652,-0.008664451460266006,0.004936952783566876,2.3172400195967526,1.061279541449578,0.008694597017472003,-7.575641493241421,-0.3314636300547817,0.011635528346628954,12.145061101913452
0.8700000000000006,0.01,2.010273096777715,-0.008270742822456772,0.004850308268964216,2.337597094414859,1.084449387916104,0.009038610912086478,-7.556248965399165,-0.3311165169483319,0.011635528346628954,12.1488650226593
0.8800000000000006,0.01,1.9991239496956885,-0.007880842506744801,0.004767600840739648,2.3576998253826362,1.1078226941092628,0.009391563008726511,-7.556248965399165,-0.3311165169483319,0.011635528346628954,12.12933388710022
0.8900000000000006,0.01,1.9815935931584798,-0.007508659079734249,0.0046887924156722004,2.3776910648795933,1.1313969144841531,0.009753475121032303,-7.556248965399165,-0.3311165169483319,0.011635528346628954,12.143616037368774
0.9000000000000006,0.01,1.973597851535501,-0.007154021166930733,0.004613705824874858,2.397507000811178,1.1551709317875465,0.01012439459851438,-7.556248965399165,-0.3311165169483319,0.011635528346628954,12.120076522827148
0.9100000000000006,0.01,1.9551172259048948,-0.0068161315083426904,0.0045421656132055505,2.4172429793265326,1.1791429906716324,0.010504361375711847,-7.4764943916081075,-0.32965099519218655,0.011635528346628954,12.1266086769104
0.9200000000000006,0.01,1.9451046419389924,-0.006494200555830808,0.0044740042981221235,2.4367941515855818,1.2033122890978916,0.010893431668549601,-7.4764943916081075,-0.32965099519218655,0.011635528346628954,12.105377349853516
0.9300000000000006,0.01,1.9274291670076356,-0.0061874746379553865,0.004409062292563815,2.4562451980049715,1.2276769766525344,0.011291645285601441,-7.4764943916081075,-0.32965099519218655,0.011635528346628954,12.130028591156004
0.9400000000000006,0.01,1.9226608867206978,-0.005895235612943,0.004347187546184262,2.475519489675048,1.252236049603348,0.01169905548290749,-7.4764943916081075,-0.32965099519218655,0.011635528346628954,12.124539070129394
0.9500000000000006,0.01,1.9095592458312018,-0.0056167992542350085,0.004288235190054832,2.494746098542255,1.276987738028687,0.012115702181017124,-7.393366739156268,-0.328059956470962,0.011635528346628954,12.114857187271118
0.9600000000000006,0.01,1.89531235331056,-0.0053515136516525735,0.004232067197512482,2.5138416910005668,1.3019315625441317,0.01254164602928173,-7.372091789442601,-0.3276427476643852,0.011635528346628954,12.114857187271118
0.9700000000000006,0.01,1.883854997835573,-0.005098757685212,0.004178552060995956,2.5327948145336725,1.327066210549409,0.012976932592430077,-7.350337158770336,-0.3272120864298473,0.011635528346628954,12.09754506111145
0.9800000000000006,0.01,1.8676357283910026,-0.004857939570887633,0.004127564484143836,2.5516333645120284,1.3523902549414146,0.01342160425174766,-7.329056669916119,-0.3267868330052418,0.011635528346628954,12.08692060470581
0.9900000000000007,0.01,1.8533577506104095,-0.004628495475053095,0.00407898508843496,2.5703097217959385,1.3779025475337348,0.013875707073744342,-7.329056669916119,-0.3267868330052418,0.005817764173314366,12.08859031677246
1.0000000000000007,0.01,1.8426194556187259,-0.01138266054616037,0.004032700133684429,2.5888432993020425,1.4036014640292642,0.014339277512487338,-7.329056669916119,-0.3267868330052418,0.005817764173314366,12.07100227355957
1.0100000000000007,0.01,1.8265746570154537,-0.011174378249782981,0.0039188735282228255,2.60726949385823,1.429485574235563,0.014812354316280613,-7.262636662450602,-0.3254354254518936,0.005817764173314366,12.070792198181152
1.0200000000000007,0.01,1.8154601191757846,-0.010662158525205764,0.003807129745724996,2.6255352404283845,1.4555538018739416,0.015294981661181747,-7.262636662450602,-0.3254354254518936,0.005817764173314366,12.041370878219604
1.0300000000000007,0.01,1.7962627016444588,-0.01015931150396553,0.0037005081604729382,2.643689841620142,1.4818045416317265,0.015787111768148707,-7.262636662450602,-0.3254354254518936,0.011635528346628954,12.058017740249634
1.0400000000000007,0.01,1.790031062297812,-0.002706742018534053,0.003598915045433283,2.661652468636587,1.5082366810990513,0.016288710261409316,-7.195075101044077,-0.32402419624096657,0.005817764173314366,12.037342529296875
1.0500000000000007,0.01,1.7734644270211732,-0.009222345352652822,0.0035718476252479424,2.679552779259565,1.5348482996588544,0.01679973277311219,-7.172062600283899,-0.32353536833316227,0.005817764173314366,12.048987073898315
1.0600000000000007,0.01,1.7659847131357895,-0.00910054196181879,0.003479624171721414,2.697287423529777,1.561638773002679,0.017320163073528613,-7.148800217619118,-0.32303712173401183,0.005817764173314366,12.046370735168455
1.0700000000000007,0.01,1.7546113517293016,-0.008685536420949413,0.0033886187521032264,2.714947270661135,1.5886064419145962,0.01785004793876075,-7.148800217619118,-0.32303712173401183,0.005817764173314366,12.032209300994872
1.0800000000000007,0.01,1.7400502418818833,-0.008276012032667568,0.0033017633878937324,2.732493384178428,1.6157505573796334,0.018389365904127267,-7.148800217619118,-0.32303712173401183,0.005817764173314366,12.025028123855591
1.0900000000000007,0.01,1.727511844172509,-0.007885162893724845,0.003219003267567057,2.749893886597247,1.6430699811533263,0.01893808635323783,-7.078156177389375,-0.3214994715593181,0.005817764173314366,12.014739027023316
1.1000000000000008,0.01,1.7141905956081804,-0.0075127423522548045,0.003140151638629808,2.767169005038972,1.6705632562870953,0.01949617341935783,-7.078156177389375,-0.3214994715593181,0.005817764173314366,12.003329467773437
1.1100000000000008,0.01,1.700630847953179,-0.007157910022037186,0.00306502421510726,2.7843109109950537,1.6982291280826125,0.02006359569495097,-7.030174108238945,-0.32043527821433027,0.005817764173314366,11.999309377670288
1.1200000000000008,0.01,1.6892200791506484,-0.00681983661618572,0.002993445114886888,2.8013172194745857,1.726066263605234,0.020640319895776027,-7.030174108238945,-0.32043527821433027,0.005817764173314366,11.988680086135863
1.1300000000000008,0.01,1.67604009243329,-0.006497730665194046,0.002925246748725031,2.818209420266092,1.7540733061166462,0.021226311513827787,-7.030174108238945,-0.32043527821433027,0.005817764173314366,11.985436449050905
1.1400000000000008,0.01,1.6649965535745983,-0.006190838017465689,0.0028602694420730907,2.834969821190425,1.7822491137751006,0.021821539572168692,-6.95683636786946,-0.31878003273269506,0.005817764173314366,11.968948278427124
1.1500000000000008,0.01,1.6503236252453395,-0.005898440137531958,0.002798361061898434,2.8516197867261712,1.810592367904969,0.022425968257584878,-6.95683636786946,-0.31878003273269506,0.005817764173314366,11.976933202743531
1.1600000000000008,0.01,1.6425694247324862,-0.005619852426746002,0.0027393766605231145,2.8681230229786245,1.839101963476237,0.023039565167256134,-6.95683636786946,-0.31878003273269506,0.005817764173314366,11.964067449569702
1.1700000000000008,0.01,1.6290650720923419,-0.005354422620557064,0.0026831781362556544,2.8845487172259494,1.86777643265337,0.023662288945230255,-6.8819464660375225,-0.3170563529399586,0.005817764173314366,11.945135145187376
1.1800000000000008,0.01,1.6139086103168954,-0.005101529261353494,0.0026296339100500836,2.900839367946873,1.8966149993573842,0.024294112229942478,-6.8819464660375225,-0.3170563529399586,0.005817764173314366,11.95077775001526
1.1900000000000008,0.01,1.605714149236149,-0.004860580243428426,0.0025786186174365485,2.916978454050042,1.9256163126759442,0.02493499417051386,-6.831127888940702,-0.3158688196960884,0.005817764173314366,11.944398288726807
1.2000000000000008,0.01,1.5942444484134808,-0.004631011426667517,0.0025300128150022643,2.9330355955424032,1.9547788565700002,0.025584889367051694,-6.831127888940702,-0.3158688196960884,0.005817764173314366,11.944398288726807
1.2100000000000009,0.01,1.5846101635180638,-0.004412285315713239,0.0024837027007355893,2.948978040026538,1.9841018110665662,0.026243767249663243,-6.831127888940702,-0.3158688196960884,0.005817764173314366,11.913154125213625
1.2200000000000009,0.01,1.566296331043892,-0.004203889801513201,0.002439579847578457,2.9648241416617185,2.013584028784927,0.026911589428866334,-6.753707724955426,-0.31403370361531563,0.005817764173314366,11.910002555847168
1.2300000000000009,0.01,1.5559062306401759,-0.004005336962306105,0.0023975409495633248,2.9804871049721573,2.043224545869978,0.02758832130251257,-6.727514021051592,-0.3134061099154242,0.005817764173314366,11.899551334381105
1.2400000000000009,0.01,1.543582110643415,-0.0038161619212380106,0.002357487579940264,2.996046167278559,2.073021530767156,0.028273908151786285,-6.701170423446501,-0.3127716514281463,0.0,11.87933952331543
1.2500000000000009,0.01,1.5285873661611848,-0.010608694109731188,0.0023193259607278837,3.0114819883849933,2.102973944112249,0.028968313257724636,-6.674555533046001,-0.31212741527861537,0.0,11.879335422515869
1.260000000000001,0.01,1.5193247252734474,-0.010436966823275476,0.0022132390196305716,3.026767862046605,2.1330805532111494,0.029671495455115944,-6.647965773605805,-0.3114805945387565,0.0,11.879335422515869
1.270000000000001,0.01,1.5101532010764802,-0.009959575588337571,0.002108869351397817,3.0419611092993395,2.1633398583985626,0.030383407420749603,-6.647965773605805,-0.3114805945387565,0.0,11.863079509735108
1.280000000000001,0.01,1.4964855971462265,-0.009489912081290176,0.002009273595514441,3.0570626413101043,2.1937509350249558,0.031103933251380396,-6.647965773605805,-0.3114805945387565,0.0,11.846019439697264
1.290000000000001,0.01,1.4826478583291713,-0.009041731179814985,0.001914374474701539,3.0720274972815664,2.2243128674872823,0.03183296237122794,-6.567277820924527,-0.3094991562048453,0.0,11.84099627494812
1.300000000000001,0.01,1.4722624586165338,-0.008614685136156926,0.0018239571629033893,3.0868539758648583,2.255024290609203,0.03257037964234586,-6.567277820924527,-0.3094991562048453,0.0,11.834192752838137
1.310000000000001,0.01,1.4614615852757633,-0.008207807233065252,0.0017378103115418201,3.1015766004510237,2.285883822161573,0.03331607341296729,-6.567277820924527,-0.3094991562048453,0.0,11.825216522216795
1.320000000000001,0.01,1.4501146659500883,-0.007820146401938191,0.0016557322392111676,3.1161912163037813,2.3168904250415547,0.034069942559209296,-6.484810524894653,-0.3074469093506681,0.0,11.813702402114869
