time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{mq-local}.l.angle,{mq-local}.l.distance
0.4400000000000002,0.01,1.9602261382296995,-0.001549504967065989,4.2214102408091225,-9.16133813316125E-4,-0.0013555351598347751,-6.516694497599397E-4,0.974120036956073,0.213884013727075,-1.6280385088506975E-4,-0.005817764173314366,9.037696857452392
0.45000000000000023,0.01,1.9460830979130261,-0.001549504967065989,4.217591866811117,-8.728641325404628E-4,-0.0013646964979679363,-6.884972393222325E-4,0.99372229833837,0.22362520694187019,-1.7461028802852132E-4,-0.005817764173314366,9.022920398712158
0.46000000000000024,0.01,1.9301843326363821,-0.001549504967065989,4.2106961860656735,-8.316381109412375E-4,-0.001373425139293341,-7.263130592368414E-4,1.0131831293175002,0.23356242218279372,-1.870150067535998E-4,-0.005817764173314366,9.022920398712158
0.47000000000000025,0.01,1.9185078340489037,-0.001549504967065989,4.2106961860656735,-7.923592249769167E-4,-0.0013817415204027534,-7.651079722986205E-4,1.032484972643864,0.2436942451074525,-2.0003716936800058E-4,-0.005817764173314366,9.022920398712158
0.48000000000000026,0.01,1.9069267280530855,-0.001549504967065989,4.2106961860656735,-7.549355099845607E-4,-0.0013896651126525225,-8.048731239181201E-4,1.051670050984353,0.25401908579920185,-2.1369599569463654E-4,-0.005817764173314366,9.022920398712158
0.49000000000000027,0.01,1.895415681048792,-0.001549504967065989,4.2106961860656735,-7.192793448605996E-4,-0.001397214467752368,-8.455979863195994E-4,1.0707393182648839,0.2645357765657652,-2.2801151957680465E-4,-0.005817764173314366,9.013505201339722
0.5000000000000002,0.01,1.8813378654161919,-0.001549504967065989,4.20630242729187,-6.853072469112948E-4,-0.001404407261200974,-8.872728092462523E-4,1.0896934750753717,0.275243159252106,-2.430040538567824E-4,-0.005817764173314366,8.997734785079956
0.5100000000000002,0.01,1.8655496547771646,-0.001549504967065989,4.1989428997039795,-6.529396763925682E-4,-0.001411260333670087,-9.298881343250979E-4,1.1085068537295337,0.2861400827070036,-2.586941873056802E-4,0.0,8.996629371643067
0.5200000000000002,0.01,1.8539521118223385,0.0,4.198427040100098,0.006350671501515391,-0.0014177897304340126,-9.734352275654044E-4,1.1271623502773054,0.29722513910049697,-2.751024049664908E-4,0.0,8.996629371643067
0.5300000000000002,0.01,1.8427588138936757,0.0,4.198427040100098,0.006380053786953057,-0.0013542830154188586,-0.0010179050443732418,1.1457018713955287,0.30849674956112955,-2.9224918378506167E-4,0.0,8.996629371643067
0.5400000000000003,0.01,1.8316351012227414,0.0,4.198427040100098,0.006094273569384864,-0.0012904824775493281,-0.0010632865602962585,1.1641294595344656,0.3199537542815245,-3.101558520743601E-4,-0.005817764173314366,8.991594276428224
0.5500000000000003,0.01,1.8191687216792234,-0.001549504967065989,4.196077328999838,-0.0011656012028249743,-0.0012295397418554794,-0.0011086268541271264,1.182445810546693,0.33159503400769363,-3.287621059931208E-4,-0.005817764173314366,8.975187482833862
0.5600000000000003,0.01,1.8035850088654652,-0.001549504967065989,4.188420825322469,-0.0014398435134472937,-0.0012411957538837292,-0.0011533679873933114,1.2006374977634853,0.3434194764313847,-3.480197475153313E-4,-0.005817764173314366,8.98063482284546
0.5700000000000003,0.01,1.7941952517386375,-0.001549504967065989,4.190962917327881,-0.0013873914593201695,-0.0012555941890182022,-0.0011972035911061796,1.2186733478521399,0.3554258349617956,-3.6789291550366065E-4,-0.005817764173314366,8.98063482284546
0.5800000000000003,0.01,1.7833737416854447,-0.001549504967065989,4.190962917327881,-0.001322598501215041,-0.001269468103611404,-0.0012409105599620737,1.2366153003695262,0.36761255112445906,-3.884367026682309E-4,-0.005817764173314366,8.98063482284546
0.5900000000000003,0.01,1.772608570175013,-0.001549504967065989,4.190962917327881,-0.0012601658855456333,-0.0012826940886235543,-0.0012849638916068511,1.2544490377863806,0.3799786858423381,-4.0970287456653515E-4,-0.005817764173314366,8.98063482284546
0.6000000000000003,0.01,1.7619083277249004,-0.001549504967065989,4.190962917327881,-0.0012006489529909567,-0.0012952957474790107,-0.0013296341334442469,1.2721751234881307,0.39252315687038186,-4.317361877200257E-4,-0.005817764173314366,8.98063482284546
0.6100000000000003,0.01,1.7512726763038502,-0.001549504967065989,4.190962917327881,-0.0011439414881414028,-0.0013073022370089203,-0.0013750753278791387,1.2897942067653796,0.4052448876023254,-4.545761992586006E-4,-0.005817764173314366,8.966762132644654
0.6200000000000003,0.01,1.7368168730812752,-0.001549504967065989,4.1844889952341715,-0.0010899122852568097,-0.0013187416518903343,-0.0014213751247403358,1.3073069335284182,0.41814280792788416,-4.782585997116617E-4,-0.005817764173314366,8.939491786956786
0.6300000000000003,0.01,1.7186735402308493,-0.001549504967065989,4.171762833913167,-0.0010384349182904467,-0.0013296407747429024,-0.0014685825737759135,1.324675102259231,0.431215854197539,-5.028162179173619E-4,-0.005817764173314366,8.934931735992432
0.6400000000000003,0.01,1.7069758247223425,-0.001549504967065989,4.169634810129802,-9.893888654538899E-4,-0.0013400251239258068,-0.001516725017105626,1.3418618376615394,0.4444625807478573,-5.282790465416447E-4,-0.005817764173314366,8.934931735992432
0.6500000000000004,0.01,1.6966637834809573,-0.001549504967065989,4.169634810129802,-9.426592941308203E-4,-0.0013499190125803456,-0.0015658161414993175,1.358931595908763,0.4578811731629443,-5.546747850493734E-4,-0.005817764173314366,8.934931735992432
0.6600000000000004,0.01,1.6864219285326232,-0.001549504967065989,4.169634810129802,-8.981367951853956E-4,-0.0013593456055216537,-0.0016158573000863495,1.3758982337435726,0.47147046158666917,-5.820311870758872E-4,-0.005817764173314366,8.934931735992432
0.6700000000000004,0.01,1.6762419458317377,-0.001549504967065989,4.169634810129802,-8.55717126949509E-4,-0.0013683269734735078,-0.001666844622696627,1.392762453028899,0.48522941472876646,-6.103754182156057E-4,-0.005817764173314366,8.905569543838501
0.6800000000000004,0.01,1.6579020004574407,-0.001549504967065989,4.1559324537913005,-8.15300971166166E-4,-0.0013768841447430028,-0.0017187714477115018,1.4095248724872163,0.4991570083158977,-6.397340354769171E-4,-0.005817764173314366,8.876492223739625
0.6900000000000004,0.01,1.6397028991547655,-0.001549504967065989,4.142363037745159,-7.767937004534381E-4,-0.0013850371544546645,-0.0017716292274135776,1.4261038924917906,0.5132522242599354,-6.701331630292038E-4,-0.005817764173314366,8.876492223739625
0.7000000000000004,0.01,1.6297554871520208,-0.001549504967065989,4.142363037745159,-7.401051567509604E-4,-0.001392805091459199,-0.0018254113133879197,1.4425009214833382,0.5275132284761105,-7.015968605499066E-4,-0.005817764173314366,8.876492223739625
0.7100000000000004,0.01,1.619917269757092,-0.001549504967065989,4.142363037745159,-7.051494402305556E-4,-0.0014002061430267085,-0.0018801079973931132,1.4587984763548585,0.5419382009616974,-7.341489432604018E-4,-0.005817764173314366,8.876492223739625
0.7200000000000004,0.01,1.61013873683418,-0.001549504967065989,4.142363037745159,-6.718447081767626E-4,-0.0014072576374290142,-0.0019357043520250707,1.4749976490524295,0.5565261468783481,-7.678148667022614E-4,-0.005817764173314366,8.876492223739625
0.7300000000000004,0.01,1.6004192332156373,-0.001549504967065989,4.142363037745159,-6.401129833663871E-4,-0.0014139760845107818,-0.0019921864349359392,1.4910990364207712,0.5712760823044261,-8.026200035544615E-4,-0.005817764173314366,8.852023963928223
0.7400000000000004,0.01,1.5839072880474399,-0.001549504967065989,4.130944516499838,-6.098799714984328E-4,-0.0014203772143444456,-0.002049540930268206,1.5071032287529276,0.5861870292838833,-8.385896756100278E-4,-0.005817764173314366,8.834705543518066
0.7500000000000004,0.01,1.5694556149333019,-0.001549504967065989,4.122862586975097,-5.810748872469455E-4,-0.00142647601405943,-0.00210775492340244,1.522942301633402,0.601258015760638,-8.757491862256944E-4,-0.005817764173314366,8.82095043182373
0.7600000000000005,0.01,1.556100739930603,-0.001549504967065989,4.116443534851074,-5.536302885295162E-4,-0.0014322867629318994,-0.0021668188711792386,1.5386368577827352,0.6164873904334668,-9.141221590523481E-4,-0.005817764173314366,8.82095043182373
0.7700000000000005,0.01,1.5466840062410034,-0.001549504967065989,4.116443534851074,-5.274819186034037E-4,-0.0014378230658171945,-0.0022267206707048395,1.5541978651820412,0.631873708024717,-9.537326871858004E-4,-0.005817764173314366,8.82095043182373
0.7800000000000005,0.01,1.5373474018014197,-0.001549504967065989,4.116443534851074,-5.025685556195754E-4,-0.0014430978850032286,-0.0022874472947152047,1.5696647052444512,0.6474156329331126,-9.946051159842E-4,-0.005817764173314366,8.82095043182373
0.7900000000000005,0.01,1.5280672977639735,-0.001549504967065989,4.116443534851074,-4.7883186928242196E-4,-0.0014481235705594243,-0.002348983908937453,1.5850381792624655,0.6631122233670126,-0.0010367648053936594,-0.005817764173314366,8.806261558532714
0.8000000000000005,0.01,1.5147303288316811,-0.001549504967065989,4.109588727315267,-4.562162842795415E-4,-0.0014529118892522485,-0.0024113168358451554,1.6003188522401053,0.6789625455444056,-0.0010802371507488795,-0.005817764173314366,8.77196361541748
0.8100000000000005,0.01,1.4959585009728313,-0.001549504967065989,4.093583020528158,-4.3466885016183246E-4,-0.001457474052095044,-0.0024744332173921653,1.615466155528422,0.6949656713299803,-0.0011250475801311561,-0.005817764173314366,8.748504056930543
0.8200000000000005,0.01,1.4803014426234988,-0.001549504967065989,4.082635226567587,-4.1413911736925266E-4,-0.0014618207405966623,-0.002538322907500642,1.6304257405381504,0.7111202669001573,-0.0011712204054360662,-0.005817764173314366,8.748504056930543
