time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011631190776824951,0.0,-6.473796844482422,-0.3135833740234375,0.040724349213201005,11.823488607406617
0.01,0.01,3.3105768100738526,0.04880940646257919,0.0,0.0,0.0,0.0,0.0,-0.011631190776824951,0.0,-6.473796844482422,-0.3135833740234375,0.040724349213201005,11.824997634887696
0.02,0.01,3.3109993377685547,0.04880940646257919,4.880940646257919E-4,0.03310576810073853,0.0,0.0,0.0,-0.011631190776824951,0.0,-6.473796844482422,-0.3135833740234375,0.040724349213201005,11.825049085617064
0.03,0.01,3.2911502831123345,0.04661298317176313,9.761881292515838E-4,0.06621576147842408,3.310576810073853E-4,0.0,0.0,-0.011631190776824951,0.0,-6.473796844482422,-0.3135833740234375,0.040724349213201005,11.824336795806884
0.04,0.01,3.2710848459388733,0.04441655988094706,0.001442317960969215,0.09912726430954742,9.932152957915468E-4,3.2403471368500237E-10,0.0,-0.011631190776824951,0.0,-6.473796844482422,-0.3135833740234375,0.040724349213201005,11.82479434967041
0.05,0.01,3.251466059321986,0.04231897563821772,0.0018864835597786856,0.13183811276893614,0.0019844866905785446,1.5734821729382196E-6,0.0,-0.011631189847631469,3.0016704602586763E-4,-6.473795350456927,-0.31358339140151675,0.040724349213201005,11.823924655914306
0.060000000000000005,0.01,3.2315960359946434,0.040320230443575106,0.002309673316160863,0.164352773362156,0.003302867805889273,1.7541462579301394E-6,0.0,-0.011631189847631469,3.0016704602586763E-4,-6.473795350456927,-0.31358339140151675,0.040724349213201005,11.823924655914306
0.07,0.01,3.212087239638712,0.03841587653985531,0.002712875620596614,0.19666873372210245,0.004946395535914174,1.8628771944793601E-6,0.0,-0.011631162761830197,7.529317966734617E-4,-6.473781803672347,-0.3135835489737559,0.040724349213201005,11.826038541793825
0.08,0.01,3.193289551469009,0.03660146616989443,0.003097034385995167,0.22878960611848956,0.006913058158124558,1.1722531655998044E-5,0.0,-0.011631162761830197,7.529317966734617E-4,-6.473781803672347,-0.3135835489737559,0.040724349213201005,11.820320873260496
0.09,0.01,3.172416080841845,0.03487275172560094,0.0034630490476941114,0.26072250163317967,0.009200926014351128,3.6210778179267085E-7,0.0,-0.011631105823347506,0.0010539111444056726,-6.473765270300031,-0.3135837412845621,0.040724349213201005,11.82316960334778
0.09999999999999999,0.01,3.1540539879574703,0.03322568574795569,0.0038117765649501208,0.2924466624415981,0.011808032740250706,2.5197678150116763E-5,0.0,-0.011631105823347506,0.0010539111444056726,-6.473765270300031,-0.3135837412845621,0.040724349213201005,11.827384204864504
0.10999999999999999,0.01,3.136199579897102,0.03165641192030365,0.004144033422429677,0.32398720232117284,0.01473244764031292,7.804299607700362E-6,0.0,-0.011631105823347506,0.0010539111444056726,-6.473765270300031,-0.3135837412845621,0.040724349213201005,11.824286165237426
0.11999999999999998,0.01,3.1164078048737753,0.030161256061645644,0.004460597541632714,0.35534919812014387,0.017972212441475312,3.4162598856147725E-5,0.0,-0.011631105823347506,0.0010539111444056726,-6.473765270300031,-0.3135837412845621,0.040724349213201005,11.824286165237426
0.12999999999999998,0.01,3.097590607394393,0.028736717525231978,0.00476221010224917,0.38651327616888165,0.021525698959583263,2.7931540522103195E-5,0.0,-0.01163083061144946,0.034589522316715415,-6.4737140355087925,-0.3135843372239907,0.040724349213201005,11.8246702003479
0.13999999999999999,0.01,3.078999690396083,0.027379461002457924,0.00504957727750149,0.41748918224282555,0.02539079570041031,4.461834753733943E-5,0.0,-0.01162815325863083,0.0679134202958458,-6.473365929283401,-0.3135883861711101,0.040724349213201005,11.82524962425232
0.15,0.01,3.060576385444954,0.026086308713822486,0.0053233718875260695,0.4482791791467864,0.029565681225085665,5.186988768522803E-5,0.0,-0.011621959125164318,0.1006177366089751,-6.472691115993559,-0.31359623335715153,0.040724349213201005,11.823817434310913
0.16,0.01,3.0417013741189836,0.02485423296871188,0.005584234974664294,0.4788849430012359,0.03404845389548997,6.49630587258478E-5,0.0,-0.011621959125164318,0.1006177366089751,-6.472691115993559,-0.31359623335715153,0.040724349213201005,11.824365396499632
0.17,0.01,3.0234913452191554,0.023680349076589866,0.005832777304351413,0.5093019567424257,0.03883728434055957,7.844755738946175E-5,0.0,-0.011621959125164318,0.1006177366089751,-6.472691115993559,-0.31359623335715153,0.040724349213201005,11.82403491973877
0.18000000000000002,0.01,3.0051486034814006,0.022561908592997833,0.006069580795117312,0.5395368701946173,0.043930280251595774,9.397058334658803E-5,0.0,-0.011621959125164318,0.1006177366089751,-6.472691115993559,-0.31359623335715153,0.040724349213201005,11.82403491973877
0.19000000000000003,0.01,2.987007655410085,0.021496292884551287,0.00629519988104729,0.5695883562294313,0.049325621026047886,1.1133023411563465E-4,0.0,-0.01154508023595915,0.22986852897276644,-6.466715897034927,-0.3136655261113373,0.040724349213201005,11.8185094165802
0.20000000000000004,0.01,2.9674296229047976,0.020481006997866383,0.006510162809892803,0.5994584327835322,0.05502147173221919,1.3067676409875623E-4,0.0,-0.01154508023595915,0.22986852897276644,-6.466715897034927,-0.3136655261113373,0.040724349213201005,11.818473539352418
0.21000000000000005,0.01,2.9494975313485576,0.01951367381806158,0.006714972879871467,0.6291327290125801,0.06101601770965556,1.5211943021746423E-4,0.0,-0.01154508023595915,0.22986852897276644,-6.466715897034927,-0.3136655261113373,0.040724349213201005,11.828312425613404
0.22000000000000006,0.01,2.934447841764205,0.01859202850315759,0.006910109618052083,0.6586277043260657,0.06730730053459942,1.7577292991629E-4,0.0,-0.01154508023595915,0.22986852897276644,-6.466715897034927,-0.3136655261113373,0.040724349213201005,11.825009202957151
0.23000000000000007,0.01,2.915825954232363,0.01771391318134482,0.007096029903083658,0.6879721827437077,0.07389352632694879,2.017556698464165E-4,0.0,-0.01154508023595915,0.22986852897276644,-6.466715897034927,-0.3136655261113373,0.040724349213201005,11.821470594406128
0.24000000000000007,0.01,2.897228456787491,0.01687727189870273,0.007273169034897106,0.7171304422860314,0.08077318939173911,2.3019047024890017E-4,0.0,-0.011356544502937016,0.3539733607587514,-6.455643964680348,-0.3137926158194981,0.040724349213201005,11.821470594406128
0.25000000000000006,0.01,2.879733501062097,0.016080145805542213,0.007441941753884134,0.7461027268539063,0.08794442675954865,2.6120240130638947E-4,0.0,-0.011356544502937016,0.3539733607587514,-6.455643964680348,-0.3137926158194981,0.040724349213201005,11.799838676452636
0.26000000000000006,0.01,2.8562931932943942,0.015320668570100589,0.007602743211939556,0.7749000618645273,0.09540537783830075,2.949203839176691E-4,0.0,-0.011356544502937016,0.3539733607587514,-6.455643964680348,-0.3137926158194981,0.040724349213201005,11.818369607925415
0.2700000000000001,0.01,2.8442034531004,0.01459706200885119,0.0077559498976405615,0.8034629937974712,0.10315429222378332,3.314776571479306E-4,0.0,-0.011356544502937016,0.3539733607587514,-6.455643964680348,-0.3137926158194981,0.040724349213201005,11.824148960113526
0.2800000000000001,0.01,2.8286839125533043,0.013907631923196663,0.007901920517729073,0.8319050283284752,0.11118882491287688,3.7100875992165423E-4,0.0,-0.010931265788191811,0.5037344443080165,-6.434927431333254,-0.31402450092413975,0.040724349213201005,11.81931447982788
0.2900000000000001,0.01,2.8102650373547213,0.013250764132798363,0.00804099683696104,0.8601918674540083,0.11950776587334269,4.1365746569761014E-4,0.0,-0.010931265788191811,0.5037344443080165,-6.434927431333254,-0.31402450092413975,0.040724349213201005,11.80383101463318
0.3000000000000001,0.01,2.7889575636248853,0.01262492069625451,0.008173504478289025,0.8882945178275555,0.12810956201887105,4.5956992778241595E-4,0.0,-0.010931265788191811,0.5037344443080165,-6.434927431333254,-0.31402450092413975,0.040724349213201005,11.80383101463318
0.3100000000000001,0.01,2.772095973400757,0.01202863631027858,0.008299753685251569,0.9161840934638044,0.13699237024961336,5.088951353940048E-4,0.0,-0.010721848966672509,0.5912050866651348,-6.418942325115652,-0.3141892974429243,0.040724349213201005,11.808831949234008
0.3200000000000001,0.01,2.75676248970724,0.01146051487894713,0.008420040048354355,0.9439050531978119,0.1461540585216969,5.617848014555596E-4,0.0,-0.0106077354960488,0.6200703305958164,-6.413016525314615,-0.3142379717139102,0.040724349213201005,11.80246929168701
0.3300000000000001,0.01,2.7383483697536763,0.010919226244984592,0.008534645197143826,0.9714726780948844,0.15559293928065393,6.183971978646368E-4,0.0,-0.010479557776146243,0.6482498728337382,-6.406839510940062,-0.31428474019775154,0.040724349213201005,11.789213333129885
0.34000000000000014,0.01,2.7180961264194368,0.010403503075431975,0.008643837459593672,0.9988561617924211,0.16530747768322882,6.788955729037542E-4,0.0,-0.010338515242707224,0.6763632670727666,-6.40035471060189,-0.31433101236704025,0.040724349213201005,11.800282611846924
0.35000000000000014,0.01,2.7047654342416863,0.009912137894407667,0.008747872490347992,1.0260371230566154,0.17529583072560034,7.434455226804389E-4,0.0,-0.010338515242707224,0.6763632670727666,-6.40035471060189,-0.31433101236704025,0.040724349213201005,11.792171878814695
0.36000000000000015,0.01,2.686185852234146,0.009443980256013229,0.008846993869292068,1.0530847773990324,0.18555597148779976,8.122156388913188E-4,0.0,-0.01002429807392196,0.7326738081254767,-6.386520381617398,-0.3144232102701195,0.040724349213201005,11.792171878814695
0.37000000000000016,0.01,2.6699572596286956,0.008997934050764884,0.008941433671852201,1.0799466359213739,0.1960865650788862,8.853829698956669E-4,0.0,-0.01002429807392196,0.7326738081254767,-6.386520381617398,-0.3144232102701195,0.040724349213201005,11.794654941558838
0.38000000000000017,0.01,2.65453540208365,0.008572954939244287,0.00903141301235985,1.1066462085176607,0.20688575161313497,9.631251224850078E-4,0.0,-0.009672543957978638,0.7883617721647134,-6.371623176948366,-0.31451509411408174,0.040724349213201005,11.787278509140014
0.3900000000000002,0.01,2.6364502574486077,0.008168047906959868,0.009117142561752292,1.1331915625384972,0.21795190617563764,0.0010456253131077538,0.0,-0.009672543957978638,0.7883617721647134,-6.371623176948366,-0.31451509411408174,0.03490658503988664,11.78395583152771
0.4000000000000002,0.01,2.6195926953046604,8.094925828969288E-4,0.009198823040821891,1.1595560651129833,0.2292834843952162,0.001133071264511258,0.0,-0.009672543957978638,0.7883617721647134,-6.371623176948366,-0.31451509411408174,0.040724349213201005,11.773064250946044
0.4100000000000002,0.01,2.6007243511971025,0.007414702778880681,0.00920691796665086,1.1857519920660298,0.2408786754462236,0.0012256526053328388,0.0,-0.009672543957978638,0.7883617721647134,-6.371623176948366,-0.31451509411408174,0.03490658503988664,11.784237632751465
0.4200000000000002,0.01,2.588135341930792,4.055032608533725E-4,0.009281064994439666,1.2117592355780007,0.25273579111965033,0.0013235636661675701,0.0,-0.00885304441536231,0.8976460022210595,-6.338410352727942,-0.314697204195098,0.03490658503988664,11.784237632751465
0.4300000000000002,0.01,2.57253099582361,7.184163580374516E-5,0.0092851200270482,1.2376405889973086,0.2648529426691284,0.0014269214323952568,0.0,-0.00885304441536231,0.8976460022210595,-6.338410352727942,-0.314697204195098,0.040724349213201005,11.778057012557984
0.4400000000000002,0.01,2.5552716101178503,0.007026366340862292,0.009285838443406236,1.2633658989555447,0.2772288683952241,0.0015359405844871173,0.0,-0.00885304441536231,0.8976460022210595,-6.338410352727942,-0.314697204195098,0.03490658503988664,11.776392517089844
0.45000000000000023,0.01,2.539370365411829,5.0361115454179706E-5,0.009356102106814859,1.2889186150567233,0.28986200562470366,0.0016507587255322456,0.0,-0.008141406562123883,0.9778249326032628,-6.310648860727135,-0.3148271392550233,0.040724349213201005,11.756569728851318
0.46000000000000024,0.01,2.518488355044335,0.006706946981912326,0.009356605717969401,1.3143123187108416,0.3027506260232785,0.0017715223186140323,0.0,-0.008141406562123883,0.9778249326032628,-6.310648860727135,-0.3148271392550233,0.03490658503988664,11.779239835739135
0.47000000000000025,0.01,2.5095997627804527,-2.6809162008006263E-4,0.009423675187788525,1.339497202261285,0.3158931361089033,0.0018984701849149158,0.0,-0.007622556319413227,1.029960121573432,-6.290856678268859,-0.31490776362794287,0.03490658503988664,11.775257968902588
0.48000000000000026,0.01,2.4933739099359538,-5.699042342661208E-4,0.009420994271587725,1.3645931998890894,0.3292874449731439,0.00203175760332861,0.0,-0.007622556319413227,1.029960121573432,-6.290856678268859,-0.31490776362794287,0.03490658503988664,11.763338918685912
0.49000000000000027,0.01,2.4749789772986017,-5.578401113625177E-4,0.009415295229245063,1.389526938988449,0.342932660023536,0.0021716373620719203,0.0,-0.007622556319413227,1.029960121573432,-6.290856678268859,-0.31490776362794287,0.03490658503988664,11.763965063095092
0.5000000000000002,0.01,2.4601940542735563,-5.321944208205387E-4,0.009409716828131437,1.414276728761435,0.35682715564893075,0.0023182754654004073,0.0,-0.007622556319413227,1.029960121573432,-6.290856678268859,-0.31490776362794287,0.03490658503988664,11.768101320266725
0.5100000000000002,0.01,2.446502332417822,-5.070916158092225E-4,0.009404394883923231,1.4388786693041706,0.37096908918069144,0.0024718415257029155,0.0,-0.007622556319413227,1.029960121573432,-6.290856678268859,-0.31490776362794287,0.03490658503988664,11.75474723815918
0.5200000000000002,0.01,2.4280020251020678,-4.831428668722977E-4,0.00939932396776514,1.463343692628349,0.38535697873790853,0.002632516935076428,0.0,-0.006483282352996255,1.1331481283714957,-6.248076646654718,-0.31504916952105977,0.03490658503988664,11.722704753875732
0.5300000000000002,0.01,2.404351115508195,-4.60323744160886E-4,0.009394492539096418,1.4876237128793697,0.39998945156410703,0.0028004909392561517,0.0,-0.005867250975668472,1.183243148676248,-6.225207555520643,-0.3151066253085688,0.03490658503988664,11.734286785125732
0.5400000000000003,0.01,2.3930260721075833,-4.3858231515163555E-4,0.009389889301654809,1.5116672240344515,0.4148646538901702,0.002975952817694819,0.0,-0.005867250975668472,1.183243148676248,-6.225207555520643,-0.3151066253085688,0.03490658503988664,11.734286785125732
0.5500000000000003,0.01,2.378599965414534,-4.178677466643967E-4,0.009385503478503292,1.5355974847555274,0.42998021674193654,0.003159090187728167,0.0,-0.005867250975668472,1.183243148676248,-6.225207555520643,-0.3151066253085688,0.03490658503988664,11.712314147949218
0.5600000000000003,0.01,2.3580894705724647,-3.9813154248257224E-4,0.009381324801036648,1.5593834844096728,0.4453350034686402,0.003350108763252599,0.0,-0.004888621580613886,1.258071456167223,-6.188860888343507,-0.3151730342523221,0.03490658503988664,11.706959609985352
0.5700000000000003,0.01,2.342318600150095,-3.7932749388267396E-4,0.009377343485611823,1.5829643791153973,0.460927567157765,0.0035492136239467734,0.0,-0.004553230193711567,1.2821661910478006,-6.176376179084328,-0.31518889095378194,0.03490658503988664,11.702773628234864
0.5800000000000003,0.01,2.3269979884365233,-3.6141157447096024E-4,0.009373550210672996,1.6063875651168984,0.47675585232893863,0.0037566047877531177,0.0,-0.004553230193711567,1.2821661910478006,-6.176376179084328,-0.31518889095378194,0.029088820866572274,11.70450719833374
0.5900000000000003,0.01,2.313429476463308,-0.007317114189043193,0.009369936094928286,1.6296575450012636,0.49281827724968663,0.003972490409214368,0.0,-0.004553230193711567,1.2821661910478006,-6.176376179084328,-0.31518889095378194,0.03490658503988664,11.708359642028809
0.6000000000000003,0.01,2.300546172767308,-3.280783163950446E-4,0.009296764953037854,1.6527918397658967,0.5091133050319187,0.004197081090768886,0.0,-0.0035011058405768074,1.3544588509360629,-6.137100187186913,-0.3152159542850257,0.03490658503988664,11.708359642028809
0.6100000000000003,0.01,2.2866655959085285,1.1918221118996028E-6,0.009293484169873904,1.6757973014935699,0.5256395738024006,0.004430591444858131,0.0,-0.0031406140322825884,1.3784375521153798,-6.123592102539627,-0.31521726373539544,0.03490658503988664,11.693018369674682
0.6200000000000003,0.01,2.268566762612769,1.5955346349674424E-5,0.009293496088095023,1.6986639574526552,0.5423957911782925,0.004673158592613853,0.0,-0.0027737308087462673,1.4020083090413855,-6.109813656072514,-0.31521440757457664,0.03490658503988664,11.684761781692504
0.6300000000000003,0.01,2.2525349244023083,1.590171435464187E-5,0.00929365564155852,1.721349625078783,0.5593805636668797,0.004925006852092266,0.0,-0.0027737308087462673,1.4020083090413855,-6.109813656072514,-0.31521440757457664,0.03490658503988664,11.705978412628172
0.6400000000000003,0.01,2.2448641804886185,1.518372376890613E-5,0.009293814658702066,1.7438749743228061,0.5765920757866709,0.0051863566677905724,0.0,-0.0027737308087462673,1.4020083090413855,-6.109813656072514,-0.31521440757457664,0.029088820866572274,11.69487705230713
0.6500000000000004,0.01,2.2282405900523123,-0.006958304205174008,0.009293966495939755,1.7663236161276923,0.5940287185730805,0.005457430359042083,0.0,-0.001638051039636861,1.4716095839917862,-6.067017022249979,-0.3151785734593934,0.029088820866572274,11.687885236740112
0.6600000000000004,0.01,2.212813696610616,-0.00695898747274361,0.009224383453888015,1.7886060220282154,0.6116897189052763,0.005738462306012333,0.0,-0.0012497988060707972,1.494751032979203,-6.052296395226225,-0.31515690370555655,0.029088820866572274,11.687885236740112
0.6700000000000004,0.01,2.199444253070302,-0.006645863783510778,0.009154793579160578,1.8107341589943216,0.6295734083101214,0.0060296726674185005,0.0,-0.0012497988060707972,1.494751032979203,-6.052296395226225,-0.31515690370555655,0.029088820866572274,11.6713400554657
0.6800000000000004,0.01,2.181534720133803,-0.006332709347237314,0.00908833494132547,1.8327286015250246,0.6476782391254207,0.006331203104158242,0.0,-0.0012497988060707972,1.494751032979203,-6.052296395226225,-0.31515690370555655,0.029088820866572274,11.643312978744508
0.6900000000000004,0.01,2.160490473133447,-0.006033645476979329,0.009025007847853098,1.8545439487263626,0.6660028691954776,0.006643205476508893,0.0,-6.712661231822203E-5,1.5633141360494356,-6.0068457143476675,-0.3150607703305843,0.029088820866572274,11.63970648765564
0.7000000000000004,0.01,2.1463914473077614,-0.005748673556353653,0.008964671393083304,1.876148853457697,0.6845455021776385,0.006965831986009962,0.0,3.3614743334626026E-4,1.585860123348774,-5.991144812091355,-0.31501743426606704,0.029088820866572274,11.643316488265992
0.7100000000000004,0.01,2.1344393046398595,-0.00547715950988958,0.008907184657519768,1.8976127679307748,0.7033040280902035,0.007299235076412885,0.0,3.3614743334626026E-4,1.585860123348774,-5.991144812091355,-0.31501743426606704,0.029088820866572274,11.623645915985108
0.7200000000000004,0.01,2.1160531957173654,-0.005218469199853667,0.008852413062420872,1.9189571609771734,0.7222770311730108,0.007643583332071196,0.0,0.0011503697040865513,1.6303547556069666,-5.959255600415217,-0.3149132437960223,0.029088820866572274,11.628818454742431
