time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{mq-local}.l.angle,{mq-local}.l.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,6.208014538288117
0.01,0.01,1.7382440707206726,-0.006198019868264017,2.897073451201121,-0.027891089407188076,0.0,0.0,-0.02327105669325769,6.206980776786804
0.02,0.01,1.737954617500305,-0.006198019868264017,2.8965910291671753,-0.027891089407188076,-2.7891089407188076E-4,0.017382440707206726,-0.02327105669325769,6.206980776786804
0.03,0.01,1.727525153075981,-0.006198019868264017,2.8965910291671753,-0.026635990383864612,-5.578217881437615E-4,0.03476198688220978,-0.02327105669325769,6.206980776786804
0.04,0.01,1.7170974253709792,-0.006198019868264017,2.8965910291671753,-0.02538089136054115,-8.241816919824076E-4,0.05203723841296959,-0.02327105669325769,6.207286804517111
0.05,0.01,1.706817962217009,-0.006198019868264017,2.896733842107985,-0.024182271793267242,-0.001077990605587819,0.06920821266667938,-0.02327105669325769,6.207414742310842
0.060000000000000005,0.01,1.696551200247028,-0.006198019868264017,2.8967935464117263,-0.023040131682042893,-0.0013198133235204914,0.08627639228884948,-0.02327105669325769,6.2067782314618425
0.07,0.01,1.686132069436006,-0.006198019868264017,2.8964965080155265,-0.021951929451345865,-0.0015502146403409203,0.10324190429131976,-0.02327105669325769,6.2084774430592855
0.08,0.01,1.676428541481808,-0.006198019868264017,2.8972894734276666,-0.020915123525653934,-0.001769733934854379,0.12010322498567982,-0.02327105669325769,6.2084774430592855
0.09,0.01,1.6663117490651922,-0.006198019868264017,2.8972894734276666,-0.019927286700343372,-0.001978885170110918,0.1368675104004979,-0.02327105669325769,6.2084774430592855
0.09999999999999999,0.01,1.6562531778163012,-0.006198019868264017,2.8972894734276666,-0.018986106141688944,-0.002178158037114352,0.15353062789114982,-0.02327105669325769,6.207268108526866
0.10999999999999999,0.01,1.6459166936528327,-0.006198019868264017,2.8967251173125375,-0.018089378240173492,-0.002368019098531241,0.17009315966931282,-0.02327105669325769,6.206665019989014
0.11999999999999998,0.01,1.6358103097953363,-0.006198019868264017,2.8964436759948735,-0.017235003463797492,-0.0025489128809329763,0.18655232660584115,-0.02327105669325769,6.20659161567688
0.12999999999999998,0.01,1.6259142564260214,-0.006198019868264017,2.8964094206492104,-0.016420981442989684,-0.002721262915570951,0.2029104297037945,-0.02327105669325769,6.207276569207509
0.13999999999999999,0.01,1.6162911815558256,-0.006198019868264017,2.8967290656301707,-0.015645406287118798,-0.002885472730000848,0.21916957226805472,-0.02327105669325769,6.208160862922669
0.15,0.01,1.6067832982575143,-0.006198019868264017,2.8971417360305787,-0.014906462122184262,-0.003041926792872036,0.23533248408361299,-0.02327105669325769,6.208160862922669
0.16,0.01,1.5970855511681794,-0.006198019868264017,2.8971417360305787,-0.014202418839263913,-0.0031909914140938788,0.25140031706618815,-0.02327105669325769,6.207896802425385
