time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,-0.4945099547317269,4.622212886810303
0.01,0.01,0.9244425773620606,0.07417649320975903,0.0,0.0,-0.4945099547317269,4.609628677368164
0.02,0.01,0.9219257354736329,0.07417649320975903,7.417649320975903E-4,0.009244425773620606,-0.4945099547317269,4.598020076751709
0.03,0.01,0.9159062450408936,0.07428775794957367,0.0014835298641951806,0.018463683128356934,-0.4945099547317269,4.6048359870910645
0.04,0.01,0.9135817241668701,0.0743990226893883,0.002226407443690917,0.027622745578765873,-0.4945099547317269,4.580853462219238
0.05,0.01,0.9051215942123414,0.07451045432631266,0.0029703976705848,0.036758562820434576,-0.4945099547317269,4.601288318634033
0.060000000000000005,0.01,0.9055542385986328,0.07462205286034675,0.0037155022138479266,0.04580977876255799,-0.4945099547317269,4.601288318634033
0.07,0.01,0.9019337522217834,0.07473381854183622,0.004461722742451394,0.05486532114854432,-0.4945099547317269,4.601288318634033
0.08,0.01,0.898311535267389,0.07484575162112674,0.0052090609278697565,0.06388465867076215,-0.4945099547317269,4.610354423522949
0.09,0.01,0.896517021236285,0.0749578523489395,0.005957518444081024,0.07286777402343604,-0.4945099547317269,4.598554611206055
0.09999999999999999,0.01,0.8905638126318366,0.07507012097637118,0.006707096967570419,0.08183294423579889,-0.4945099547317269,4.59307336807251
0.10999999999999999,0.01,0.8858814959201825,0.07518255775489459,0.007457798177334131,0.09073858236211725,-0.4945099547317269,4.606344223022461
0.11999999999999998,0.01,0.8849734116596454,0.07529516293635916,0.008209623754883077,0.09959739732131907,-0.4945099547317269,4.606344223022461
0.12999999999999998,0.01,0.8814298856759646,0.0754079367729915,0.00896257538424667,0.10844713143791553,-0.4945099547317269,4.601822853088379
0.13999999999999999,0.01,0.8769857180425096,0.07552087951739604,0.009716654751976585,0.11726143029467517,-0.4945099547317269,4.604690074920654
0.15,0.01,0.8740334428662608,0.07563399142255552,0.010471863547150545,0.12603128747510026,-0.4945099547317269,4.604690074920654
0.16,0.01,0.8705254999940908,0.07574727274183161,0.0112282034613761,0.13477162190376285,-0.4945099547317269,4.602701663970947
0.17,0.01,0.8666316840326843,0.07586072372896545,0.011985676188794417,0.14347687690370375,-0.5003277189050412,4.622874736785889
0.18000000000000002,0.01,0.8671841965956963,0.07684700926407535,0.012744283426084071,0.1521431937440306,-0.5003277189050412,4.622874736785889
0.19000000000000003,0.01,0.8637176698595654,0.07696080034966879,0.013512753518724824,0.16081503570998756,-0.4945099547317269,4.623074054718018
0.20000000000000004,0.01,0.8602887966596087,0.07620340623756776,0.014282361522221513,0.1694522124085832,-0.5003277189050412,4.605191230773926
0.21000000000000005,0.01,0.8532573611913519,0.0771915120640894,0.01504439558459719,0.1780551003751793,-0.4945099547317269,4.597053527832031
0.22000000000000006,0.01,0.8481886654163345,0.0764331525474486,0.015816310705238083,0.1865876739870928,-0.5061454830783556,4.631751537322998
0.23000000000000007,0.01,0.8517152378697626,0.07829426906753904,0.01658064223071257,0.19506956064125616,-0.5061454830783556,4.604796409606934
0.24000000000000007,0.01,0.8429314576648843,0.07840891879636022,0.01736358492138796,0.2035867130199538,-0.5061454830783556,4.604796409606934
0.25000000000000006,0.01,0.8395245967134053,0.07852636019996154,0.01814767410935156,0.21201602759660262,-0.5061454830783556,4.617729663848877
0.26000000000000006,0.01,0.8387395217311344,0.07864397357815607,0.018932937711351176,0.2204112735637367,-0.5003277189050412,4.579416751861572
0.2700000000000001,0.01,0.8277188409468199,0.07788909849245886,0.019719377447132737,0.22879866878104804,-0.5003277189050412,4.577834606170654
0.2800000000000001,0.01,0.8240474537217116,0.07800706445282608,0.020498268432057324,0.23707585719051624,-0.4945099547317269,4.595337867736816
0.2900000000000001,0.01,0.8242372306711568,0.07725123347456764,0.021278339076585585,0.24531633172773337,-0.5003277189050412,4.597134113311768
0.3000000000000001,0.01,0.8213002899712603,0.07824090869724402,0.02205085141133126,0.2535587040344449,-0.5003277189050412,4.597134113311768
0.3100000000000001,0.01,0.8180033410485756,0.07835678554745587,0.0228332604983037,0.2617717069341575,-0.4945099547317269,4.584067344665527
0.3200000000000001,0.01,0.8121047861594426,0.07760148228450459,0.02361682835377826,0.26995174034464325,-0.5003277189050412,4.576947212219238
0.3300000000000001,0.01,0.8074087463059905,0.07859168208882292,0.024392843176623307,0.27807278820623765,-0.5003277189050412,4.565921783447266
0.34000000000000014,0.01,0.8019552414069582,0.07870808431224967,0.025178759997511537,0.2861468756692976,-0.5061454830783556,4.587067127227783
0.35000000000000014,0.01,0.8029546751778377,0.07969863646138006,0.025965840840634035,0.2941664280833672,-0.5061454830783556,4.5989227294921875
0.36000000000000015,0.01,0.8021179746650907,0.07981669858784844,0.026762827205247836,0.30219597483514554,-0.5003277189050412,4.568540096282959
0.37000000000000016,0.01,0.7928296293225336,0.07906358191654335,0.02756099419112632,0.31021715458179644,-0.5003277189050412,4.568540096282959
0.38000000000000017,0.01,0.7896211574238733,0.07918330696442513,0.028351630010291756,0.3181454508750218,-0.51196324725167,4.596644401550293
0.3900000000000002,0.01,0.79207069996005,0.08104723158929425,0.029143463079936007,0.3260416624492605,-0.51196324725167,4.596644401550293
0.4000000000000002,0.01,0.7889122153303544,0.08116600654974089,0.02995393539582895,0.33396236944886104,-0.51196324725167,4.607292652130127
0.4100000000000002,0.01,0.7878735826464811,0.08128757739712483,0.03076559546132636,0.3418514916021646,-0.5061454830783556,4.565507411956787
0.4200000000000002,0.01,0.7763608857504916,0.0805366617809523,0.031578471235297605,0.3497302274286294,-0.5003277189050412,4.568243980407715
0.4300000000000002,0.01,0.7737567051100913,0.07978592852105082,0.032383837853107125,0.35749383628613435,-0.5003277189050412,4.548818588256836
0.4400000000000002,0.01,0.7667661831369135,0.07990673351372225,0.03318169713831763,0.36523140333723525,-0.5061454830783556,4.5634074211120605
0.45000000000000023,0.01,0.766588922887518,0.08089907703250099,0.033980764473454855,0.3728990651686044,-0.5061454830783556,4.548795223236084
0.46000000000000024,0.01,0.7605994185797751,0.08101893713277157,0.03478975524377986,0.38056495439747956,-0.5061454830783556,4.5456085205078125
0.47000000000000025,0.01,0.7568957223425707,0.08114028574832033,0.03559994461510758,0.38817094858327733,-0.5061454830783556,4.5500288009643555
0.48000000000000026,0.01,0.7547373807595602,0.08126181415401948,0.03641134747259078,0.39573990580670304,-0.5061454830783556,4.5500288009643555
0.49000000000000027,0.01,0.7517097978701899,0.08138352458264196,0.03722396561413098,0.40328727961429867,-0.51196324725167,4.561810493469238
0.5000000000000002,0.01,0.7510471868481283,0.08237808192987014,0.0380378008599574,0.4108043775930006,-0.51196324725167,4.5186333656311035
0.5100000000000002,0.01,0.7394049220890205,0.08250015721674411,0.0388615816792561,0.4183148494614819,-0.51196324725167,4.54929780960083
0.5200000000000002,0.01,0.7425336221355733,0.08262372433963891,0.039686583251423546,0.4257088986823721,-0.51196324725167,4.551668643951416
0.5300000000000002,0.01,0.7400501693173345,0.08274747457546401,0.04051282049481993,0.4331342349037278,-0.5061454830783556,4.5516676902771
0.5400000000000003,0.01,0.7370798440939288,0.08199874553597633,0.04134029524057457,0.4405347365969012,-0.51196324725167,4.5518341064453125
0.5500000000000003,0.01,0.7341529266503021,0.08299553137383668,0.04216028269593434,0.4479055350378405,-0.51196324725167,4.558125972747803
0.5600000000000003,0.01,0.7324629805344244,0.08311852949214064,0.04299023800967271,0.4552470643043435,-0.5061454830783556,4.512969017028809
0.5700000000000003,0.01,0.7204949776840244,0.08237035816320425,0.04382142330459411,0.46257169410968774,-0.5003277189050412,4.507818222045898
0.5800000000000003,0.01,0.7165349667653046,0.0816223713314453,0.044645126886226155,0.46977664388652796,-0.51196324725167,4.510631561279297
0.5900000000000003,0.01,0.7142156547012481,0.0834912561206844,0.04546135059954061,0.476941993554181,-0.51196324725167,4.5144476890563965
0.6000000000000003,0.01,0.7121127403896069,0.08361368967768158,0.046296263160747454,0.4840841501011935,-0.51196324725167,4.544513702392578
0.6100000000000003,0.01,0.7152690804380383,0.0837389265618626,0.04713240005752427,0.4912052775050896,-0.5177810114249843,4.519856929779053
0.6200000000000003,0.01,0.7074892749537748,0.08473701172237628,0.04796978932314289,0.49835796830946993,-0.51196324725167,4.514430046081543
0.6300000000000003,0.01,0.7035428218925207,0.08398995548622193,0.04881715944036666,0.5054328610590076,-0.51196324725167,4.514430046081543
0.6400000000000003,0.01,0.7007128647927057,0.08411706100380549,0.049657058995228875,0.5124682892779329,-0.5177810114249843,4.528155326843262
0.6500000000000004,0.01,0.7006437496574792,0.08511571056303198,0.05049822960526693,0.5194754179258599,-0.51196324725167,4.522238254547119
0.6600000000000004,0.01,0.6966574837390799,0.08436922152854054,0.051349386710897255,0.5264818554224348,-0.5177810114249843,4.517211437225342
0.6700000000000004,0.01,0.6928495452760945,0.08536955972038224,0.05219307892618266,0.5334484302598256,-0.5177810114249843,4.519622325897217
0.6800000000000004,0.01,0.6905450930755133,0.08549611355267504,0.053046774523386485,0.5403769257125866,-0.51196324725167,4.504416465759277
0.6900000000000004,0.01,0.6847325228668208,0.08475150326625847,0.053901735658913236,0.5472823766433417,-0.51196324725167,4.478967666625977
0.7000000000000004,0.01,0.6768805826678587,0.08487974743658748,0.054749250691575824,0.5541297018720098,-0.5061454830783556,4.47233772277832
0.7100000000000004,0.01,0.6728156638068601,0.08413421006548973,0.0555980481659417,0.5608985076986884,-0.51196324725167,4.489565849304199
0.7200000000000004,0.01,0.6735537667813646,0.08513419431264176,0.0564393902665966,0.567626664336757,-0.51196324725167,4.489565849304199
