time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
7.959999999999875,0.01,1.6838518033964736,-0.2619336901595078,0.1780228209474528,3.4719298779173275,0.0,2.687205294194007,3.3185052654297262,8.325523095981152,8.767595692806458,0.4479678413452115,13.441757612228391
7.9699999999998745,0.01,1.6805342046735532,-0.264199223175166,0.17540348404585773,3.488768395951292,0.0,2.687205294194007,3.3185052654297262,8.325523095981152,8.767595692806458,0.43633231299858233,13.467412405014038
7.979999999999874,0.01,1.6776144358331553,-0.26635775182158256,0.17276149181410608,3.5055737379980276,0.0,2.731023941699529,3.3707567482949994,8.238306928827573,8.816819288892463,0.4246967846519536,13.400005340576172
7.989999999999874,0.01,1.6486572525625118,-0.26841433148229404,0.17009791429589025,3.5223498823563593,0.0,2.745343535498995,3.388117477233654,8.208597990870881,8.832565697932258,0.41306125630532464,13.418964366912842
7.999999999999874,0.01,1.6439000933217804,-0.27037377735391693,0.1674137709810673,3.5388364548819844,0.0,2.7596799861111103,3.405663684932213,8.178210109323802,8.848165706643877,0.4014257279586959,13.394335556030274
8.009999999999874,0.01,1.6271120827592862,-0.2722406771408076,0.16471003320752814,3.555275455815202,0.0,2.77365037804967,3.4223423568439184,8.147940284406962,8.86320495868299,0.3839724354387526,13.43653383255005
8.019999999999873,0.01,1.6290641996248927,-0.2809921742152725,0.16198762643612005,3.571546576642795,0.0,2.77365037804967,3.4223423568439184,8.147940284406962,8.86320495868299,0.3723369070921237,13.393622646331789
8.029999999999873,0.01,1.6072863949872236,-0.28268688844753026,0.15917770469396733,3.5878372186390437,0.0,2.77365037804967,3.4223423568439184,8.147940284406962,8.86320495868299,0.36651914291880927,13.379261999130248
8.039999999999873,0.01,1.5934910285730435,-0.27701501295964004,0.15635083580949202,3.603910082588916,0.0,2.77365037804967,3.4223423568439184,8.147940284406962,8.86320495868299,0.3548836145721803,13.37514048576355
8.049999999999873,0.01,1.5826932864604446,-0.2782396476830953,0.15358068567989563,3.6198449928746466,0.0,2.8286885937009716,3.489638681669552,8.022178152639873,8.9207039688155,0.3432480862255516,13.369352855682372
8.059999999999873,0.01,1.571511803866276,-0.2797195168035055,0.15079828920306468,3.635671925739251,0.0,2.8286885937009716,3.489638681669552,8.022178152639873,8.9207039688155,0.33161255787892263,13.339537191390992
8.069999999999872,0.01,1.5536672581459272,-0.28114427736136033,0.14800109403502962,3.6513870437779135,0.0,2.8286885937009716,3.489638681669552,8.022178152639873,8.9207039688155,0.3199770295322937,13.342776279449463
8.079999999999872,0.01,1.5451451319791019,-0.2825024438087967,0.145189651261416,3.666923716359373,0.0,2.8286885937009716,3.489638681669552,8.022178152639873,8.9207039688155,0.30834150118566495,13.36810682296753
8.089999999999872,0.01,1.5429156806152846,-0.28379649603112933,0.14236462682332804,3.682375167679164,0.0,2.8808168636631772,3.554727790677637,7.891958382583232,8.972456638363226,0.296705972839036,13.353564805984496
8.099999999999872,0.01,1.5295730450681606,-0.28502943076332765,0.13952666186301674,3.6978043244853165,0.0,2.893559207550503,3.5707762708955126,7.858299323574512,8.984653126317388,0.28507044449240726,13.318971195220946
8.109999999999872,0.01,1.510629339970675,-0.28620413314552073,0.13667636755538345,3.7131000549359983,0.0,2.893559207550503,3.5707762708955126,7.858299323574512,8.984653126317388,0.2734349161457783,13.299526987075806
8.119999999999871,0.01,1.4960075234196266,-0.2873233534647651,0.13381432622392825,3.728206348335705,0.0,2.9183726361264997,3.6027049278244103,7.790449089905558,9.007850236650222,0.26761715197246394,13.280156936645508
8.129999999999871,0.01,1.4815201332593195,-0.28141693982501365,0.13094109268928059,3.743166423569901,0.0,2.930349768237304,3.6179924788520648,7.756520236175357,9.018776504253289,0.255981623625835,13.27088589668274
8.139999999999871,0.01,1.4699481969292265,-0.28243293362269334,0.12812692329103045,3.757981624902494,0.0,2.9423571193363585,3.63339027391236,7.721724739146196,9.029537221122697,0.24434609527920623,13.253482065200808
8.14999999999987,0.01,1.4561860033147298,-0.28371471603416165,0.12530259395480353,3.7726811068717865,0.0,2.9540404424175435,3.648606824055312,7.687069909603037,9.039811850446185,0.2327105669325773,13.251596708297727
8.15999999999987,0.01,1.4468384142002917,-0.2849507787247346,0.12246544679446192,3.787242966904934,0.0,2.965628790601102,3.663945176617565,7.651874799904358,9.049810459567606,0.2268928027592629,13.325345726013184
8.16999999999987,0.01,1.4587510231407312,-0.2791563888549944,0.11961593900721457,3.801711351046937,0.0,2.965628790601102,3.663945176617565,7.651874799904358,9.049810459567606,0.215257274412634,13.282727651596067
8.17999999999987,0.01,1.4381369318187367,-0.2802791485159754,0.11682437511866463,3.8162988612783444,0.0,2.98827508680747,3.6947057576595537,7.580514179713688,9.068775152334949,0.20362174606600525,13.2702871799469
8.18999999999987,0.01,1.4259010936181251,-0.2816626557210946,0.11402158363350487,3.8306802305965317,0.0,2.9991363042625716,3.709392724545742,7.544962833581112,9.07758753016548,0.19780398189269063,13.211938314437866
8.19999999999987,0.01,1.4009345896846834,-0.27602286638967294,0.11120495707629392,3.844939241532713,0.0,3.009920592088757,3.7239855098234695,7.508787288334688,9.086139272467504,0.18616845354606193,13.212165040969849
8.20999999999987,0.01,1.39244266655193,-0.27729359158581757,0.10844472841239719,3.85894858742956,0.0,3.009920592088757,3.7239855098234695,7.508787288334688,9.086139272467504,0.18035068937274737,13.22178126335144
8.21999999999987,0.01,1.3867296012806671,-0.27184533495007945,0.10567179249653902,3.872873014095079,0.0,3.009920592088757,3.7239855098234695,7.508787288334688,9.086139272467504,0.1687151610261186,13.253101568222046
8.229999999999869,0.01,1.3871446306451258,-0.27331266803231163,0.10295333914703822,3.8867403101078857,0.0,3.040958955434328,3.767304431477035,7.3993368822222,9.109547871097307,0.15707963267948966,13.206056175231934
8.239999999999869,0.01,1.36565154300021,-0.2750251726631522,0.1002202124667151,3.900611756414337,0.0,3.050873738286025,3.781827228143234,7.362504849394895,9.11662580842084,0.1512618685061753,13.153319425582886
8.249999999999869,0.01,1.3425623853146058,-0.2696988749534951,0.09746996074008357,3.914268271844339,0.0,3.050873738286025,3.781827228143234,7.362504849394895,9.11662580842084,0.14544410433286092,13.200055074691772
8.259999999999868,0.01,1.3474544578070926,-0.2642955145354502,0.09477297199054863,3.927693895697485,0.0,3.050873738286025,3.781827228143234,7.362504849394895,9.11662580842084,0.13380857598623197,13.124347534179687
8.269999999999868,0.01,1.318200972151821,-0.2661046098661371,0.09213001684519412,3.9411684402755562,0.0,3.050873738286025,3.781827228143234,7.362504849394895,9.11662580842084,0.1279908118129176,13.178107299804688
8.279999999999868,0.01,1.3251689797799788,-0.26118408406383875,0.08946897074653275,3.9543504499970745,0.0,3.0887099852254822,3.837671689180459,7.212138476130108,9.14161607036643,0.11635528346628864,13.115946197509766
8.289999999999868,0.01,1.2998546653044896,-0.26315492132345675,0.08685712990589436,3.967602139794874,0.0,3.0887099852254822,3.837671689180459,7.212138476130108,9.14161607036643,0.11053751929297428,13.139736194610595
