time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{lidar}.l.angle,{lidar}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y
0.0,0.0,0.0,0.0,0.0,-0.01745329251994332,9.94302583694458,0.0,0.0,0.0,0.0,0.0
0.01,0.01,2.784047234344482,-0.004648514901198027,-0.02091831705539112,-0.02327105669325769,9.946071128845215,0.0,0.0,0.0,0.0,0.0
0.02,0.01,2.78489991607666,-0.006198019868264017,-0.027891089407188076,-0.01745329251994332,9.942613554000854,-2.091831705539112E-4,0.0,0.027840472343444823,0.0,0.0
0.03,0.01,2.7672275117141725,-0.004648514901198027,-0.019976992787898523,-0.02327105669325769,9.944889421463012,-4.88094064625792E-4,2.7840472343444825E-4,0.05568947150421143,2.7840472343444825E-4,0.0
0.04,0.01,2.7511553551071164,-0.006198019868264017,-0.02569466611637201,-0.02327105669325769,9.943946313858032,-6.878639925047772E-4,8.352994168943336E-4,0.08336174662135315,8.352994168943336E-4,1.5504211712054086E-7
0.05,0.01,2.7342879199074366,-0.006198019868264017,-0.024795701440916577,-0.02327105669325769,9.94543433189392,-9.448106536684973E-4,0.001668916875702363,0.11087330017242432,0.001668916875702363,4.392635931523366E-8
0.060000000000000005,0.01,2.7181976328268425,-0.006198019868264017,-0.02363944146567984,-0.02327105669325769,9.94543433189392,-0.001192767668077663,0.0027776474964938485,0.1382161793714987,0.0027776474964938485,2.341671292401443E-6
0.07,0.01,2.701791905307398,-0.006198019868264017,-0.022523634900838592,-0.01745329251994332,9.943894863128662,-0.0014291620827344615,0.004159804651457331,0.16539815569976712,0.004159804651457331,5.922591381050758E-6
0.08,0.01,2.685051668256165,-0.004648514901198027,-0.014487087683086045,-0.01745329251994332,9.9443909740448,-0.0016543984317428475,0.005813786163203938,0.19241607475284112,0.005813786163203938,5.5356949472435505E-6
0.09,0.01,2.6689798278808397,-0.004648514901198027,-0.013473524112548308,-0.01745329251994332,9.945297861099244,-0.0017992693085737079,0.00773775632297607,0.21926659143540278,0.00773775632297607,3.261717635967723E-5
0.09999999999999999,0.01,2.6531234462465467,-0.004648514901198027,-0.012821605166809436,-0.01745329251994332,9.944641151428222,-0.001934004549699191,0.009930351952003917,0.2459563897142112,0.009930351952003917,1.5060994030921504E-5
0.10999999999999999,0.01,2.636925688571375,-0.004648514901198027,-0.012215296581744762,-0.02327105669325769,9.944696950912476,-0.0020622206013672854,0.012388918811049717,0.27248762417667666,0.012388918811049717,8.50864445940082E-5
0.11999999999999998,0.01,2.6210225717494873,-0.006198019868264017,-0.01861109670103529,-0.02327105669325769,9.944696950912476,-0.002184373567184733,0.015113669391291794,0.2988568810623904,0.015113669391291794,5.891760022814958E-5
0.12999999999999998,0.01,2.6052010176180596,-0.006198019868264017,-0.018061408354856777,-0.02327105669325769,9.93949562072754,-0.002370484534195086,0.018100614473552927,0.32506710677988526,0.018100614473552927,1.5741943467816632E-4
0.13999999999999999,0.01,2.5880185097357797,-0.006198019868264017,-0.017223909003310188,-0.01745329251994332,9.937470684051512,-0.002551098617743654,0.021351271857972504,0.35111911695606585,0.021351271857972504,1.6685130315763529E-4
0.15,0.01,2.571820321360784,-0.004648514901198027,-0.009438373275544679,-0.01745329251994332,9.937268629074095,-0.0027233377077767558,0.024860995705997292,0.37699930205342363,0.024860995705997292,2.683497751009385E-4
0.16,0.01,2.5562356349086928,-0.004648514901198027,-0.008663297370395721,-0.02327105669325769,9.933129682540894,-0.0028177214405322028,0.028630293620370995,0.4027175052670315,0.028630293620370995,3.407418159265407E-4
0.17,0.01,2.539645807951231,-0.006198019868264017,-0.015211342924793165,-0.02327105669325769,9.934571990966797,-0.00290435441423616,0.03265576017605943,0.4282798616161184,0.03265576017605943,4.580359499830689E-4
0.18000000000000002,0.01,2.524712240501032,-0.006198019868264017,-0.014821494543125356,-0.02327105669325769,9.934571990966797,-0.003056467843484092,0.03693654075909308,0.4536763196956307,0.03693654075909308,5.894953981572595E-4
0.19000000000000003,0.01,2.509474365653325,-0.006198019868264017,-0.014136984111509664,-0.01745329251994332,9.930259122848511,-0.0032046827889153453,0.04147041626977497,0.47892344210064103,0.04147041626977497,7.513384050998481E-4
0.20000000000000004,0.01,2.4931184891371987,-0.004648514901198027,-0.006497244505272068,-0.01745329251994332,9.92985179901123,-0.003346052630030442,0.04625582217437063,0.5040181857571743,0.04625582217437063,9.427977156950718E-4
0.21000000000000005,0.01,2.4779475922688396,-0.004648514901198027,-0.005861080220254134,-0.02327105669325769,9.926354885101318,-0.0034110250750831626,0.051290958631410255,0.5289493706485463,0.051290958631410255,0.001168261718111903
0.22000000000000006,0.01,2.462009745439241,-0.006198019868264017,-0.012541476569313845,-0.01745329251994332,9.927895803451538,-0.003469635877285704,0.05657391455992848,0.5537288465712347,0.05657391455992848,0.0014311691700478453
0.23000000000000007,0.01,2.4475735170236894,-0.004648514901198027,-0.005304955607605453,-0.02327105669325769,9.922738389968872,-0.0035950506429788427,0.062102839415428844,0.5783489440256271,0.062102839415428844,0.0017353952286642375
0.24000000000000007,0.01,2.4313573827759076,-0.006198019868264017,-0.011713361513783285,-0.01745329251994332,9.918914518356324,-0.003648100199054897,0.06787575792494512,0.602824679195864,0.06787575792494512,0.002084912020879291
0.25000000000000006,0.01,2.4156012576222525,-0.004648514901198027,-0.004501866159644085,-0.02327105669325769,9.916153955459595,-0.00376523381419273,0.07389079700090034,0.6271382530236231,0.07389079700090034,0.0024837406801947104
0.26000000000000006,0.01,2.400240155714513,-0.006198019868264017,-0.010947537243320793,-0.01745329251994332,9.915556020736696,-0.0038102524757891707,0.08014584184334916,0.6512942655998457,0.08014584184334916,0.002936126422130276
0.2700000000000001,0.01,2.3855791264463675,-0.004648514901198027,-0.003772180914339854,-0.01745329251994332,9.906327476501463,-0.003919727848222379,0.08663876771469389,0.6752966671569909,0.08663876771469389,0.003446357418392241
0.2800000000000001,0.01,2.3685936931262153,-0.004648514901198027,-0.003279541738390416,-0.01745329251994332,9.901908369064332,-0.003957449657365777,0.09336741563561604,0.6991524584214546,0.09336741563561604,0.004018944550280531
0.2900000000000001,0.01,2.3530428682851405,-0.004648514901198027,-0.003109793597245124,-0.02327105669325769,9.895829343795777,-0.003990245074749681,0.10032963295036058,0.7228383953527168,0.10032963295036058,0.004658433466484385
0.3000000000000001,0.01,2.3371291790511877,-0.006198019868264017,-0.009934986570814512,-0.01745329251994332,9.893461446762084,-0.0040213430107221325,0.10752295198968087,0.7463688240355681,0.10752295198968087,0.005369556365961836
0.3100000000000001,0.01,2.3223479106720424,-0.004648514901198027,-0.0028222735071415255,-0.01745329251994332,9.891717491149905,-0.004120692876430278,0.11494496882701154,0.76974011582608,0.11494496882701154,0.006157152846149339
0.3200000000000001,0.01,2.3078368280263253,-0.004648514901198027,-0.002375199111454872,-0.02327105669325769,9.890374040603636,-0.0041489156115016934,0.12259316032889336,0.7929635949328004,0.12259316032889336,0.007026147289018368
0.3300000000000001,0.01,2.293526574409338,-0.006198019868264017,-0.009220969155430456,-0.02327105669325769,9.88799599647522,-0.004172667602616242,0.1304650381630347,0.8160419632130637,0.1304650381630347,0.007981482650673711
0.34000000000000014,0.01,2.2790137010852236,-0.006198019868264017,-0.009114085195414987,-0.02327105669325769,9.878022108078005,-0.004264877294170547,0.13855803716177595,0.838977228957157,0.13855803716177595,0.009028294849129646
0.35000000000000014,0.01,2.262459852887547,-0.006198019868264017,-0.008699141583420616,-0.01745329251994332,9.874092111587524,-0.004356018146124696,0.14686951560676811,0.8617673659680092,0.14686951560676811,0.010171800480638921
0.36000000000000015,0.01,2.2476853716637013,-0.004648514901198027,-0.0013162353978299888,-0.02327105669325769,9.866567211151123,-0.0044430095619589025,0.15539672339546307,0.8843919644968846,0.15539672339546307,0.011417202677988885
0.37000000000000016,0.01,2.2320036404241836,-0.006198019868264017,-0.007897546378373015,-0.01745329251994332,9.86526379585266,-0.004456171915937202,0.164136603295464,0.9068688182135216,0.164136603295464,0.012769761002138197
0.38000000000000017,0.01,2.2181525719106316,-0.004648514901198027,-8.655434336737127E-4,-0.01745329251994332,9.861840229034424,-0.0045351473797209324,0.173086165397286,0.9291888546177635,0.173086165397286,0.014234835584004367
0.3900000000000002,0.01,2.203801951358981,-0.004648514901198027,-5.101538466469259E-4,-0.01745329251994332,9.854382858276368,-0.00454380281405767,0.18224220428033647,0.9513703803368698,0.18224220428033647,0.015817916354734358
0.4000000000000002,0.01,2.1884049721152614,-0.004648514901198027,-4.712043921316078E-4,-0.01745329251994332,9.848211669921875,-0.004548904352524139,0.19160159633482005,0.9734083998504597,0.19160159633482005,0.01752447441958358
0.4100000000000002,0.01,2.1734542276678495,-0.004648514901198027,-4.482474690324979E-4,-0.01745329251994332,9.847296943664553,-0.0045536163964454545,0.20116103483127148,0.9952924495716123,0.20116103483127148,0.019360101539263864
0.4200000000000002,0.01,2.1600676744831073,-0.004648514901198027,-4.270432713865766E-4,-0.01745329251994332,9.847296943664553,-0.00455809887113578,0.2109169909080404,1.0170269918482908,0.2109169909080404,0.021330387570677078
0.4300000000000002,0.01,2.1470269491171003,-0.004648514901198027,-4.068721352801126E-4,-0.01745329251994332,9.83803147315979,-0.004562369303849645,0.22086585837246112,1.038627668593122,0.22086585837246112,0.02344093877597609
0.4400000000000002,0.01,2.1314722113288678,-0.004648514901198027,-3.876551880677183E-4,-0.01745329251994332,9.828659315109253,-0.004566438025202446,0.23100405984575784,1.060097938084293,0.23100405984575784,0.0256973993414552
0.45000000000000023,0.01,2.1159658453800154,-0.004648514901198027,-3.693459419801151E-4,-0.01745329251994332,9.821873321533204,-0.004570314577083123,0.2413279241680294,1.0814126601975818,0.2413279241680294,0.028105425356344808
0.46000000000000024,0.01,2.1012769339107478,-0.004648514901198027,-3.5190145851706715E-4,-0.01745329251994332,9.81144633293152,-0.004574008036502924,0.2518334061954595,1.1025723186513818,0.2518334061954595,0.03067061180861362
0.47000000000000025,0.01,2.085661582029996,-0.004648514901198027,-3.352808911279638E-4,-0.01745329251994332,9.815141696929931,-0.004577527051088094,0.26251633668009455,1.1235850879904894,0.26251633668009455,0.033398535569660416
0.48000000000000026,0.01,2.0740886223460873,-0.004648514901198027,-3.194453254946974E-4,-0.01745329251994332,9.815141696929931,-0.004580879859999374,0.2733724956788971,1.1444417038107892,0.2733724956788971,0.036294767050080806
0.49000000000000027,0.01,2.061574652853907,-0.004648514901198027,-3.043576853939381E-4,-0.01745329251994332,9.798644847869872,-0.004584074313254321,0.2843974429722488,1.16518259003425,0.2843974429722488,0.03936481892601898
0.5000000000000002,0.01,2.044511003383014,-0.004648514901198027,-2.899826457466756E-4,-0.01745329251994332,9.789838485717771,-0.0045871178901082605,0.29558699651746384,1.185798336562789,0.29558699651746384,0.04261427092145725
0.5100000000000002,0.01,2.0296757740633025,-0.004648514901198027,-2.762865499039498E-4,-0.01745329251994332,9.78269037246704,-0.004590017716565727,0.3069367494759983,1.2062434465966192,0.3069367494759983,0.046048638007216466
0.5200000000000002,0.01,2.0154072363328,-0.004648514901198027,-2.632373308453506E-4,-0.01745329251994332,9.80843500137329,-0.0045927805820647665,0.3184417278897508,1.2265402043372522,0.3184417278897508,0.04967324790964986
0.5300000000000002,0.01,2.01043767778217,-0.004648514901198027,-2.5080443609967274E-4,-0.01745329251994332,9.807062320709228,-0.00459541295537322,0.33009704369695436,1.2466942767005802,0.33009704369695436,0.05349341815715416
0.5400000000000003,0.01,1.9979608837782354,-0.004648514901198027,-2.3895875621163243E-4,-0.01745329251994332,9.792318334579468,-0.0045979209997342166,0.3418977354104572,1.266798653478402,0.3418977354104572,0.0575144052298347
0.5500000000000003,0.01,1.9817699415952101,-0.004648514901198027,-2.276725565871474E-4,-0.01745329251994332,9.786005821228027,-0.004600310587296333,0.353839592344251,1.2867782623161843,0.353839592344251,0.06174168991604534
0.5600000000000003,0.01,1.9680146725541368,-0.004648514901198027,-2.169194125576238E-4,-0.01745329251994332,9.779308195114137,-0.004602587312862204,0.3659175608009031,1.3065959617321363,0.3659175608009031,0.0661804405958045
