time,step-size,{KF}.kf.x_p,{KF}.kf.y_p,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.0469863986969
0.01,0.01,0.09999999962747097,0.0999999986961484,2.533156191635132,-0.034863861758985024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047929220199585
0.02,0.01,1.5974424877640558E-4,0.09999999729916453,2.5334201816558832,-0.027891089407188076,-3.4863861758985026E-4,0.025331561916351324,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.04917797088623
0.03,0.01,7.991097982085194E-5,0.09999999729916453,2.5185708946983336,-0.0332949879798307,-6.27549511661731E-4,0.05066576373291015,2.5331561916351326E-4,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047915124893189
0.04,0.01,3.065760483877966E-4,0.10025331191718578,2.503016776730347,-0.025067116604710286,-9.604993914600381E-4,0.07585147267989349,7.599732564925966E-4,-1.3551114093348965E-10,0.0,0.0,0.0,-0.02908882086657205,9.049712533950805
0.05,0.01,9.897683485178277E-4,0.10101328557357192,2.4884086258982894,-0.030541614497414854,-0.0012111705575071408,0.10088164044719697,0.0015184872546218676,-1.05152164912139E-6,0.0,0.0,0.0,-0.02908882086657205,9.048075170516968
0.060000000000000005,0.01,0.0023096236545825377,0.10253177350386977,2.4729320634764327,-0.02941359425020289,-0.0015165867024812894,0.12576572670617986,0.0025273032991143035,-1.9928553810424953E-7,0.0,0.0,0.0,-0.02327105669325769,9.048587913513185
0.07,0.01,0.004449890315299854,0.10505907842889428,2.4581451797599834,-0.021066449246022273,-0.0018107226449833183,0.15049504734094418,0.0037849604394393464,-7.63894064496177E-7,-3.007123256699391E-7,1.9018509753593928E-4,0.0,-0.02327105669325769,9.048529996871949
0.08,0.01,0.007594143797177821,0.10884403949603438,2.4432913707195794,-0.019742837504763144,-0.0020213871374435413,0.175076499138544,0.005289867156085257,-1.2240026223384947E-5,-1.3171567183951747E-6,6.972334458942063E-4,-1.5247568806192048E-10,-0.02908882086657205,9.045874547958372
0.09,0.01,0.011948608211241663,0.11413390608504415,2.427798973945218,-0.025767619640489087,-0.0022188155124911726,0.1995094128457398,0.007040325888159231,2.0505696655091044E-5,-1.3171567183951747E-6,6.972334458942063E-4,-1.5247568806192048E-10,-0.02327105669325769,9.047859058380126
0.09999999999999999,0.01,0.017721359035931528,0.12117423349991441,2.4136948886389917,-0.0179064196009778,-0.0024764917088960633,0.22378740258519197,0.009033879987726876,-5.786925790452621E-5,-7.425631387822028E-6,0.0024685982194525505,-4.801855025149835E-9,-0.02327105669325769,9.04984577178955
0.10999999999999999,0.01,0.025022914167493582,0.13020811323076487,2.3996843745499588,-0.01674687671715579,-0.002655555904905841,0.2479243514715819,0.011268061991384581,7.062560625245462E-5,-7.425631387822028E-6,0.0024685982194525505,-4.801855025149835E-9,-0.02327105669325769,9.047682390213012
0.11999999999999998,0.01,0.034196278313174844,0.14147617388516665,2.384596458376694,-0.015941087835111792,-0.0028230246720773993,0.27192119521708147,0.013740107503320189,-1.1815837659426555E-4,-2.10986921946953E-5,0.00523190344058637,-3.3902654986735036E-8,-0.02327105669325769,9.044914770126343
0.12999999999999998,0.01,0.045223542023450136,0.15521628223359585,2.3694234185051273,-0.01518747838283978,-0.0029824355504285173,0.2957671598008484,0.016450759219452098,9.743595231943611E-5,-2.10986921946953E-5,0.00523190344058637,-3.3902654986735036E-8,-0.02908882086657205,9.044039402008057
0.13999999999999999,0.01,0.058503002393990755,0.17166704311966896,2.354870736681747,-0.021442901782056698,-0.003134310334256915,0.3194613939858997,0.01940005211849496,-1.2503354518843924E-4,-2.10986921946953E-5,0.00523190344058637,-3.3902654986735036E-8,-0.02327105669325769,9.04280234336853
0.15,0.01,0.07396051660180092,0.1910670967772603,2.340307819751649,-0.013786692903031958,-0.003348739352077482,0.34301010135271714,0.022589770270964444,5.176106035168285E-5,-6.43153169820321E-5,0.011250364752942051,-2.395830149779021E-7,-0.02908882086657205,9.04207221031189
0.16,0.01,0.09177704621106386,0.21365686412900686,2.3259741580756987,-0.019794534674636356,-0.0034866062811078017,0.3664131795502336,0.02601728936617955,-8.13021386777828E-5,-6.43153169820321E-5,0.011250364752942051,-2.395830149779021E-7,-0.02908882086657205,9.0408877658844
0.17,0.01,0.11252092011272907,0.23967415187507868,2.3116006667174918,-0.019174133493999917,-0.0036845516278541652,0.3896729211309906,0.029680799880825146,-1.382974512052399E-5,-6.43153169820321E-5,0.011250364752942051,-2.395830149779021E-7,-0.02327105669325769,9.039735879898071
0.18000000000000002,0.01,0.1359217455610633,0.269354953430593,2.2973222936928654,-0.011310607081844334,-0.0038762929627941646,0.4127889277981655,0.0335772895703215,-5.703444306536492E-5,-6.43153169820321E-5,0.011250364752942051,-2.395830149779021E-7,-0.02327105669325769,9.036867542266846
0.19000000000000003,0.01,0.1621503122150898,0.30293224286288023,2.2826495551558175,-0.010447771074614335,-0.003989399033612608,0.43576215073509417,0.03770517503173298,-5.1421178090098835E-5,-6.43153169820321E-5,0.011250364752942051,-2.395830149779021E-7,-0.02327105669325769,9.033799047470092
