time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047935876846314
0.01,0.01,2.5334220455169674,-0.027891089407188076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04698281288147
0.02,0.01,2.5331551876068112,-0.027891089407188076,-2.7891089407188076E-4,0.025334220455169674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049811754226685
0.03,0.01,2.51874675891037,-0.026635990383864612,-5.578217881437615E-4,0.050665772331237785,2.5334220455169675E-4,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047128658294678
0.04,0.01,2.5027965609237675,-0.02538089136054115,-8.241816919824076E-4,0.07585323992034149,7.599999278640631E-4,-1.0842030704362295E-10,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.049855766296387
0.05,0.01,2.488447670610783,-0.03115504414506419,-0.001077990605587819,0.10088120552957916,0.0015185317513474509,-9.346694164544612E-7,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.049855766296387
0.060000000000000005,0.01,2.4734308912452407,-0.03001290403383984,-0.001389541047038461,0.125765682235687,0.002527343488139866,-1.3303359421570566E-7,-5.442618134594568E-4,0.0,0.0,0.0,0.0,-0.02908882086657205,9.047426385879517
0.07,0.01,2.4578199787048525,-0.028610927047311947,-0.0016896700873768595,0.1504999911481394,0.0037850001886828065,-6.865678954424763E-7,-5.442618134594568E-4,0.0,0.025244002456133785,0.0,0.0,-0.02908882086657205,9.048100366592408
0.08,0.01,2.4431681079569905,-0.027260346365789154,-0.0019757793578499792,0.17507819093518792,0.005289964870669075,-1.0984117748344526E-5,-5.442618134594568E-4,0.0,0.025244002456133785,0.0,0.0,-0.02327105669325769,9.047551498413084
0.09,0.01,2.4282675049945506,-0.01900008229686317,-0.0022483828215078706,0.19950987201475784,0.007040501338580396,1.833087204134246E-5,-5.442618134594568E-4,0.0,0.025244002456133785,0.0,0.0,-0.02327105669325769,9.049394092559815
