time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610290976505359,11.132018327713013
0.01,0.01,2.5974709431330365,0.1146633675628845,0.0,0.0,0.0,0.0,0.8610290976505359,11.131357469558717
0.02,0.01,2.597316742897034,0.1146633675628845,0.0011466336756288452,0.025974709431330366,0.0,0.0,0.8610290976505359,11.132434310913084
0.03,0.01,2.5845806511640546,0.11409005072507009,0.0022932673512576903,0.05194787686030071,2.5974709431330365E-4,0.0,0.8610290976505359,11.131637573242188
0.04,0.01,2.5714081619930265,0.11351673388725567,0.0034341678585083912,0.07779368337194126,7.792258629160995E-4,4.685611902742029E-10,0.8610290976505359,11.134768552780152
0.05,0.01,2.5592158206293982,0.11294628363363031,0.004569335197380947,0.10350776499187153,0.0015571532653623214,3.831105669931439E-6,0.8610290976505359,11.134746561050417
0.060000000000000005,0.01,2.5463536484158285,0.11237869996419403,0.005698798033717251,0.12909992319816552,0.0025922270678900615,1.0089288478861383E-6,0.8610290976505359,11.128151063919068
0.07,0.01,2.5320186199820336,0.11181396854602588,0.006822585033359191,0.1545634596823238,0.0038832248503835737,2.943502200709482E-6,0.8610290976505359,11.1332475566864
0.08,0.01,2.520476033385665,0.1112520750462049,0.00794072471881945,0.17988364588214412,0.005428341461642935,4.295555672581137E-5,0.8610290976505359,11.131559829711914
0.09,0.01,2.507422137325041,0.11069300520347478,0.009053245469281499,0.20508840621600077,0.007224038949521187,-6.326655779372131E-5,0.8610290976505359,11.133655462265017
0.09999999999999999,0.01,2.4953087380871706,0.11013674482824376,0.010160175521316246,0.23016262758925118,0.00925993144343131,1.8425554154763877E-4,0.8610290976505359,11.132933959960935
0.10999999999999999,0.01,2.482603276862926,0.10958327980222639,0.011261542969598684,0.25511571497012286,0.011529663144240329,-1.9758411095250123E-4,0.8610290976505359,11.131928997039797
0.11999999999999998,0.01,2.4698922418242244,0.10903259607808516,0.012357375767620948,0.27994174773875213,0.014022257170790822,3.4590261499072754E-4,0.8610290976505359,11.13332854270935
0.12999999999999998,0.01,2.4578057860961393,0.10848467967907403,0.0134477017284018,0.30464067015699436,0.01676091172351485,-2.3419173384114445E-4,0.8610290976505359,11.132339611053467
0.13999999999999999,0.01,2.4452255741673117,0.10793951669868361,0.01453254852519254,0.32921872801795576,0.01975130230967198,3.4732175146513853E-4,0.8610290976505359,11.133123292922974
0.15,0.01,2.433119404339716,0.10739709330028824,0.015611943692179376,0.3536709837596289,0.02301674779341966,-7.144176228450423E-5,0.8610290976505359,11.131869468688963
0.16,0.01,2.420600717480944,0.10685739571679481,0.01668591462518226,0.3780021778030261,0.02653930377927199,2.446528467905105E-4,0.8610290976505359,11.13136082649231
0.17,0.01,2.408316437280026,0.10632041025029337,0.01775448858235021,0.4022081849778355,0.030317295037966784,1.2077108215674697E-4,0.8610290976505359,11.1333340549469
0.18000000000000002,0.01,2.3966738536653587,0.1057861232717094,0.018817692684853143,0.4262913493506358,0.03433801974707221,2.252470119471165E-4,0.8610290976505359,11.133621616363524
0.19000000000000003,0.01,2.384699369142838,0.10525452122045793,0.01987555391757024,0.4502580878872894,0.038600898867828165,2.4236585949790698E-4,0.8610290976505359,11.131986589431763
0.20000000000000004,0.01,2.3723344935904334,0.10472559060409939,0.020928099129774818,0.4741050815787178,0.043103166689734525,2.9546040364676553E-4,0.8610290976505359,11.132286920547486
0.21000000000000005,0.01,2.3604810740050546,0.1041993179979971,0.02197535503581581,0.4978284265146221,0.04784394534572276,3.4625974225114403E-4,0.8610290976505359,11.129564094543458
0.22000000000000006,0.01,2.347984075469496,0.10367569004497659,0.02301734821579578,0.5214332372546726,0.05282188612944322,4.047386134353597E-4,0.8610290976505359,11.13090950012207
0.23000000000000007,0.01,2.3364955980678133,0.10315469345498661,0.024054105116245547,0.5449130780093676,0.058035816012599745,4.6952491535291605E-4,0.8610290976505359,11.13071499824524
0.24000000000000007,0.01,2.324710293919206,0.10263631500476172,0.025085652050795413,0.5682780339900457,0.06348447414685478,5.412939517180785E-4,0.8610290976505359,11.1306937789917
0.25000000000000006,0.01,2.313022864769707,0.1021205415374868,0.026112015200843032,0.5915251369292378,0.0691667027366718,6.204813536528632E-4,0.8610290976505359,11.13356283187866
0.26000000000000006,0.01,2.302068758973735,0.10160735996246299,0.0271332206162179,0.6146553655769349,0.07508131311188508,7.075610374767218E-4,0.8610290976505359,11.1372566986084
0.2700000000000001,0.01,2.291365546886826,0.10109675725477556,0.02814929421584253,0.6376760531666722,0.08122712538181755,8.030250935346846E-4,0.8610290976505359,11.13815622329712
0.2800000000000001,0.01,2.280065092185992,0.10058872045496324,0.029160261788390283,0.6605897086355405,0.08760303187953328,9.073860565851746E-4,0.8610290976505359,11.134493608474733
