time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
14.979999999999725,0.01,-0.6381192531552954,0.01394554470359408,1.7986492265065512,0.06246460685208859,6.466212434102365E-4,2.855812667137248,-0.003414260307439909,-1.447681676476279,2.785551141956991,-13.716695941095828,3.2023726431948467,0.05235987755982996,3.854248342514038
14.989999999999725,0.01,-0.634298064378418,0.01394554470359408,1.7986492265065512,0.05984515557082729,0.0012712673119311224,2.849431474605695,-0.003414260307439909,-1.447681676476279,2.785551141956991,-13.716695941095828,3.2023726431948467,0.05235987755982996,3.854248342514038
14.999999999999725,0.01,-0.6304693488594861,0.01394554470359408,1.7986492265065512,0.05703424826248331,0.0018697188676393955,2.8430884939619108,-0.003414260307439909,-1.447681676476279,2.785551141956991,-13.716695941095828,3.2023726431948467,0.05235987755982996,3.854248342514038
15.009999999999724,0.01,-0.6266635604732157,0.01394554470359408,1.7986492265065512,0.054341216261796076,0.0024400613502642285,2.8367838004733157,-0.0010870421715188372,-1.448645439620191,2.7731083059484165,-13.709617602889724,3.147117502429184,0.06399540590645869,3.743403115272522
15.019999999999724,0.01,-0.6539174080076833,0.01704455463772606,1.7469214537938436,0.06572021979357824,0.0029834735128821894,2.8305171648685836,-0.0010870421715188372,-1.4494417964769402,2.760372384263765,-13.70264382276092,3.0921657587888087,0.06981317007977328,3.7260568618774417
15.029999999999724,0.01,-0.6550143775954665,0.01859405960479211,1.738826535542806,0.07024763741359463,0.0036406757108179717,2.823977990788507,-0.0010870421715188372,-1.4494417964769402,2.760372384263765,-13.70264382276092,3.0921657587888087,0.06981317007977328,3.692621822357178
15.039999999999724,0.01,-0.6604526842130943,0.01859405960479211,1.7232235171000163,0.06729022752288362,0.004343152084953918,2.8174278470125524,-0.0010870421715188372,-1.4494417964769402,2.760372384263765,-13.70264382276092,3.0921657587888087,0.06981317007977328,3.692621822357178
15.049999999999724,0.01,-0.6565225979475217,0.01859405960479211,1.7232235171000163,0.06412908383927185,0.005016054360182754,2.8108233201704214,0.0015747323315062345,-1.4503124603540818,2.7411308938848196,-13.692348854775696,3.0102283438628485,0.06981317007977328,3.692621822357178
15.059999999999723,0.01,-0.652559881842243,0.01859405960479211,1.7232235171000163,0.06110102360074209,0.005657345198575472,2.804258094190946,0.0015747323315062345,-1.4503124603540818,2.7411308938848196,-13.692348854775696,3.0102283438628485,0.06981317007977328,3.692621822357178
15.069999999999723,0.01,-0.6486207462545578,0.01859405960479211,1.7232235171000163,0.05821521482797486,0.006268355434582893,2.7977324953725238,0.0015747323315062345,-1.4503124603540818,2.7411308938848196,-13.692348854775696,3.0102283438628485,0.07563093425308764,3.588796410560608
15.079999999999723,0.01,-0.673776502266544,0.020143564571858095,1.6747716582616172,0.06243844111773841,0.0068505075828626414,2.791246287909978,0.0015747323315062345,-1.4503124603540818,2.7411308938848196,-13.692348854775696,3.0102283438628485,0.0872664625997166,3.5777794885635377
15.089999999999723,0.01,-0.6729695159481963,0.023242574505990134,1.6696304279963177,0.07376430115407372,0.007474891994040026,2.7845085228873128,0.004754129505975813,-1.4507784304107487,2.7214790877629627,-13.682215680419056,2.92881332844388,0.0872664625997166,3.5483342170715333
15.099999999999723,0.01,-0.6771715329523583,0.023242574505990134,1.6558893013000489,0.07095457130377548,0.008212535005580763,2.777778827727831,0.004754129505975813,-1.4508466040482275,2.7083972833682326,-13.675534064396835,2.874836677499825,0.0872664625997166,3.5483342170715333
15.109999999999722,0.01,-0.6731337158566691,0.023242574505990134,1.6558893013000489,0.06763517775184216,0.008922080718618518,2.771007112398307,0.004754129505975813,-1.4508466040482275,2.7083972833682326,-13.675534064396835,2.874836677499825,0.0872664625997166,3.5483342170715333
15.119999999999722,0.01,-0.669070686658955,0.023242574505990134,1.6558893013000489,0.06444222204317226,0.00959843249613694,2.7642757752397404,0.004754129505975813,-1.4508466040482275,2.7083972833682326,-13.675534064396835,2.874836677499825,0.0872664625997166,3.5483342170715333
15.129999999999722,0.01,-0.6650318843638149,0.023242574505990134,1.6558893013000489,0.06139863904433938,0.010242854716568661,2.757585068373151,0.004754129505975813,-1.4508466040482275,2.7083972833682326,-13.675534064396835,2.874836677499825,0.09890199094634532,3.4422390699386596
15.139999999999722,0.01,-0.6907241014410658,0.026341584440122107,1.6063782326380411,0.0724442837559905,0.010856841107012054,2.7509347495295127,0.007455002539485223,-1.4505709633020063,2.68892258834092,-13.665596423441125,2.7943235654482534,0.10471975511965992,3.4286148977279662
15.149999999999721,0.01,-0.690548678353877,0.02789108940718816,1.6000202856063843,0.07665411735079247,0.01158128394457196,2.744027508515102,0.007455002539485223,-1.4505709633020063,2.68892258834092,-13.665596423441125,2.7943235654482534,0.10471975511965992,3.3988608169555663
15.159999999999721,0.01,-0.6947354763615026,0.02789108940718816,1.5861350479125977,0.0733941245817729,0.012347825118079884,2.737122021731563,0.007455002539485223,-1.4505709633020063,2.68892258834092,-13.665596423441125,2.7943235654482534,0.10471975511965992,3.3988608169555663
15.169999999999721,0.01,-0.6905921842913791,0.02789108940718816,1.5861350479125977,0.06994468930098724,0.013081766363897613,2.730174666967948,0.007455002539485223,-1.4495235579038213,2.662079750555752,-13.652471182686105,2.687968714468421,0.10471975511965992,3.3988608169555663
15.17999999999972,0.01,-0.6864237714332101,0.02789108940718816,1.5861350479125977,0.06664195369480745,0.013781213256907485,2.723268745125034,0.008102588978383396,-1.449140162823887,2.655210229040013,-13.64922015338219,2.66169364813551,0.10471975511965992,3.3988608169555663
15.18999999999972,0.01,-0.6822802183274618,0.02789108940718816,1.5861350479125977,0.06349444267626303,0.01444763279385556,2.716404507410702,0.011791843001056124,-1.4487032373956927,2.648268854007701,-13.64593683795604,2.635206286492172,0.12217304763960302,3.3144152641296385
15.19999999999972,0.01,-0.7018064304901225,0.03253960430838613,1.546727123260498,0.08141387181538756,0.01508257722061819,2.7095817052274276,0.011791843001056124,-1.4482184875608806,2.6413697913821936,-13.642674740743985,2.6089501150267176,0.11635528346628864,3.2806859970092774
15.20999999999972,0.01,-0.7071569439738589,0.030990099341320135,1.5309867986043295,0.07158384954315876,0.015896715938772066,2.702563640922526,0.011791843001056124,-1.4482184875608806,2.6413697913821936,-13.642674740743985,2.6089501150267176,0.1279908118129176,3.267012448310852
15.21999999999972,0.01,-0.7067746990264772,0.034089109275452174,1.524605809211731,0.08186577001506049,0.016612554434203654,2.6954920714827875,0.011791843001056124,-1.4482184875608806,2.6413697913821936,-13.642674740743985,2.6089501150267176,0.1279908118129176,3.267012448310852
15.22999999999972,0.01,-0.7025317573626338,0.034089109275452174,1.524605809211731,0.07864449678561834,0.01743121213435426,2.6884243244925226,0.011791843001056124,-1.4482184875608806,2.6413697913821936,-13.642674740743985,2.6089501150267176,0.1279908118129176,3.267012448310852
15.23999999999972,0.01,-0.6982911091684749,0.034089109275452174,1.524605809211731,0.07496053713494062,0.018217657102210443,2.6813990069188964,0.01457258451661575,-1.446450707797185,2.6207833958604327,-13.632875393952595,2.5305490684978604,0.1279908118129176,3.267012448310852
15.24999999999972,0.01,-0.6940759186242993,0.034089109275452174,1.524605809211731,0.07142153477958779,0.01896726247355985,2.674416095827212,0.01457258451661575,-1.446450707797185,2.6207833958604327,-13.632875393952595,2.5305490684978604,0.13962634015954634,3.168331332206726
15.25999999999972,0.01,-0.7175168844784438,0.037188119209584154,1.4785546216964722,0.08199385531210937,0.01968147782135573,2.667475336640969,0.01457258451661575,-1.446450707797185,2.6207833958604327,-13.632875393952595,2.5305490684978604,0.13962634015954634,3.151487283706665
15.269999999999719,0.01,-0.718068762546715,0.037188119209584154,1.4706940657297771,0.07877988624702792,0.020501416374476823,2.6603001677961844,0.01457258451661575,-1.446450707797185,2.6207833958604327,-13.632875393952595,2.5305490684978604,0.1512618685061753,3.132986078262329
15.279999999999719,0.01,-0.7189439987642584,0.04028712914371619,1.4620601698557536,0.08903570746157716,0.0212892152369471,2.653119480170717,0.01457258451661575,-1.446450707797185,2.6207833958604327,-13.632875393952595,2.5305490684978604,0.1512618685061753,3.132986078262329
15.289999999999718,0.01,-0.7146355861889782,0.04028712914371619,1.4620601698557536,0.0854906125804609,0.022179572311562874,2.6459300401830745,0.018570035920863093,-1.4433653975091296,2.592498442652759,-13.619740778116489,2.4269622539558258,0.1512618685061753,3.132986078262329
15.299999999999718,0.01,-0.7103219221963926,0.04028712914371619,1.4620601698557536,0.08148400574468992,0.023034478437367483,2.6387836843211847,0.018570035920863093,-1.4433653975091296,2.592498442652759,-13.619740778116489,2.4269622539558258,0.1512618685061753,3.132986078262329
15.309999999999718,0.01,-0.7060341086792586,0.04028712914371619,1.4620601698557536,0.07763692817856918,0.023849318494814382,2.6316804650992207,0.018570035920863093,-1.4433653975091296,2.592498442652759,-13.619740778116489,2.4269622539558258,0.16289739685280402,3.050780634880066
15.319999999999718,0.01,-0.724789701293114,0.04338613907784817,1.4236976296106973,0.08791569262365205,0.024625687776600073,2.624620124012428,0.018570035920863093,-1.4433653975091296,2.592498442652759,-13.619740778116489,2.4269622539558258,0.15707963267948966,3.018171925544739
15.329999999999718,0.01,-0.7296839352549299,0.04183663411078218,1.4084802319208782,0.07744925850381948,0.025504844702836593,2.617372226999497,0.022537822891898377,-1.438346151051417,2.556874549621928,-13.603119777634811,2.2992079664604685,0.1687151610261186,3.001450262069702
