time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,-0.005817764173314366,11.425391731262208
0.01,0.01,3.199109684753418,-0.01007178228592893,0.0,0.0,-0.005817764173314366,11.42951823234558
0.02,0.01,3.2002651050567628,-0.01007178228592893,-1.007178228592893E-4,0.03199109684753418,-0.005817764173314366,11.429674491882324
0.03,0.01,3.18111419961853,-0.009417116437343548,-2.014356457185786E-4,0.0639937478981018,-0.005817764173314366,11.429674491882324
0.04,0.01,3.1619126089881897,-0.008762450588758167,-2.956068100920141E-4,0.0958048898942871,-0.005817764173314366,11.42890251159668
0.05,0.01,3.142609769310498,-0.008150338020330836,-3.832313159795958E-4,0.127424015984169,-0.005817764173314366,11.427577476501463
0.060000000000000005,0.01,3.1232672838299083,-0.007580778732061557,-4.6473469618290414E-4,0.15885011367727397,-0.005817764173314366,11.427577476501463
0.07,0.01,3.1044116252140452,-0.007051006760740052,-5.405424835035197E-4,0.19008278651557306,-0.005817764173314366,11.42845959663391
0.08,0.01,3.085919015148151,-0.0065582561431560505,-6.110525511109203E-4,0.22112690276771352,-0.005817764173314366,11.42845959663391
0.09,0.01,3.0672925453968665,-0.006099940703707947,-6.766351125424808E-4,0.25198609291919505,-0.005817764173314366,11.425675706863403
0.09999999999999999,0.01,3.0479975421702363,-0.005673654054402804,-7.376345195795603E-4,0.2826590183731637,-0.005817764173314366,11.425675706863403
0.10999999999999999,0.01,3.0295937868978546,-0.0052771579086617875,-7.943710601235883E-4,0.3131389937948661,-0.005817764173314366,11.42789481163025
0.11999999999999998,0.01,3.01192715097955,-0.004908370395125605,-8.471426392102062E-4,0.34343493166384464,-0.005817764173314366,11.42789481163025
0.12999999999999998,0.01,2.993749588258163,-0.004565355131062589,-8.962263431614622E-4,0.37355420317364013,-0.005817764173314366,11.426454696655274
0.13999999999999999,0.01,2.9752747931592927,-0.004246311055379425,-9.41879894472088E-4,0.40349169905622173,-0.005817764173314366,11.426454696655274
0.15,0.01,2.9573122956297437,-0.003949562971860356,-9.843430050258822E-4,0.43324444698781467,-0.005817764173314366,11.430840463638306
0.16,0.01,2.940688661626037,-0.0036735527532606948,-0.0010238386347444857,0.4628175699441121,-0.005817764173314366,11.430840463638306
0.17,0.01,2.9229447878522588,-0.0034168311600897717,-0.0010605741622770927,0.4922244565603725,-0.005817764173314366,11.4264009475708
0.18000000000000002,0.01,2.9040575913836,-0.0031780502311278265,-0.0010947424738779903,0.521453904438895,-0.005817764173314366,11.428023986816406
0.19000000000000003,0.01,2.8869743736452564,-0.0029559562057219916,-0.0011265229761892686,0.5504944803527311,-0.005817764173314366,11.428023986816406
0.20000000000000004,0.01,2.869550028096955,-0.0027493829406986833,-0.0011560825382464885,0.5793642240891836,-0.005817764173314366,11.42820601463318
0.21000000000000005,0.01,2.85227914964378,-0.002557245787326754,-0.0011835763676534754,0.6080597243701532,-0.005817764173314366,11.427915000915528
0.22000000000000006,0.01,2.8349803656342556,-0.0023785358961813394,-0.0012091488255267428,0.636582515866591,-0.005817764173314366,11.427915000915528
0.23000000000000007,0.01,2.817866690736393,-0.0022123149200051007,-0.0012329341844885561,0.6649323195229335,-0.005817764173314366,11.42630331993103
0.24000000000000007,0.01,2.8004055378669284,-0.002057710086753314,-0.001255057333688607,0.6931109864302974,-0.005817764173314366,11.428501386642456
0.25000000000000006,0.01,2.784113796401709,-0.001913909616952983,-0.0012756344345561403,0.7211150418089667,-0.005817764173314366,11.428501386642456
0.26000000000000006,0.01,2.767311363174507,-0.001780158461314017,-0.0012947735307256702,0.7489561797729838,-0.005817764173314366,11.4286976146698
0.2700000000000001,0.01,2.7506616242437536,-0.001655754336212073,-0.0013125751153388104,0.7766292934047289,-0.005817764173314366,11.426506519317629
0.2800000000000001,0.01,2.733444249366099,-0.0015400440362266614,-0.001329132658700931,0.8041359096471664,-0.005817764173314366,11.426506519317629
0.2900000000000001,0.01,2.7169402796206366,-0.0014324200043728773,-0.0013445330990631977,0.8314703521408274,-0.005817764173314366,11.426094102859498
0.3000000000000001,0.01,2.7004241375161633,-0.0013323171420181437,-0.0013588572991069265,0.8586397549370338,-0.005817764173314366,11.425836753845214
0.3100000000000001,0.01,2.68405043811444,-0.0012392098417339068,-0.001372180470527108,0.8856439963121955,-0.005817764173314366,11.425836753845214
0.3200000000000001,0.01,2.667847893289343,-0.0011526092275027276,-0.001384572568944447,0.9124845006933399,-0.005817764173314366,11.426959896087649
0.3300000000000001,0.01,2.6520580704885375,-0.0010720605877900234,-0.0013960986612194743,0.9391629796262333,-0.005817764173314366,11.425516414642336
0.34000000000000014,0.01,2.6356468083241142,-9.971409880023463E-4,-0.0014068192670973745,0.9656835603311187,-0.005817764173314366,11.425516414642336
0.35000000000000014,0.01,2.619734459901183,-9.274570497959947E-4,-0.001416790676977398,0.9920400284143598,-0.005817764173314366,11.42472029685974
0.36000000000000015,0.01,2.603697666072111,-8.626428855758421E-4,-0.001426065247475358,1.0182373730133716,-0.005817764173314366,11.423875703811646
0.37000000000000016,0.01,2.587742773259238,-8.023581773391025E-4,-0.0014346916763311164,1.0442743496740927,-0.005817764173314366,11.423875703811646
0.38000000000000017,0.01,2.572120587262805,-7.462863897766723E-4,-0.0014427152581045074,1.070151777406685,-0.005817764173314366,11.424175338745115
0.3900000000000002,0.01,2.556678028404621,-6.941331082496309E-4,-0.001450178122002274,1.095872983279313,-0.005817764173314366,11.419741821289062
0.4000000000000002,0.01,2.5400039199933495,-6.456244929141477E-4,-0.0014571194530847704,1.1214397635633593,-0.005817764173314366,11.419741821289062
0.4100000000000002,0.01,2.5246638518229223,-6.005058408779212E-4,-0.0014635756980139118,1.1468398027632927,-0.005817764173314366,11.416948204040528
0.4200000000000002,0.01,2.5086416154733717,-5.585402488385023E-4,-0.001469580756422691,1.172086441281522,-0.005817764173314366,11.416948204040528
0.4300000000000002,0.01,2.493493632362435,-5.195073691814373E-4,-0.0014751661589110761,1.1971728574362557,-0.005817764173314366,11.41708561897278
