time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011635528346628954,12.584922151565552
0.01,0.01,3.523778202438354,0.0030990099341320376,0.020143564571858244,0.0,0.0,0.011635528346628954,12.584922151565552
0.02,0.01,3.523778202438354,0.0030990099341320376,0.020143564571858244,2.0143564571858244E-4,0.03523778202438354,0.011635528346628954,12.584449014663695
0.03,0.01,3.502503054891205,0.0030990099341320376,0.018834232874687457,4.028712914371649E-4,0.07047556404876708,0.011635528346628954,12.585994310379029
0.04,0.01,3.481793068476868,0.0030990099341320376,0.017524901177516674,5.912136201840395E-4,0.10550059459767913,0.011635528346628954,12.583891801834106
0.05,0.01,3.4601893477549424,0.0030990099341320376,0.016300676040661988,7.664626319592062E-4,0.14031852528244781,0.011635528346628954,12.585357685089113
0.060000000000000005,0.01,3.439709036655483,0.0030990099341320376,0.015161557464123404,9.294693923658261E-4,0.17492041875999725,0.011635528346628954,12.584023971557617
0.07,0.01,3.418574460780134,0.0030990099341320376,0.014102013521480375,0.00108108496700706,0.2093175091265521,0.011635528346628954,12.58402021408081
0.08,0.01,3.397935154466696,0.0030990099341320376,0.013116512286312353,0.0012221051022218638,0.24350325373435344,0.011635528346628954,12.58417194366455
0.09,0.01,3.377466191985462,0.0030990099341320376,0.01219988140741613,0.0013532702250849873,0.2774826052790204,0.011635528346628954,12.585762014389038
0.09999999999999999,0.01,3.3575238008615185,0.0030990099341320376,0.011347308108805828,0.0014752690391591486,0.31125726719887503,0.011635528346628954,12.58243935585022
0.10999999999999999,0.01,3.3363286593187365,0.0030990099341320376,0.010554315817323778,0.001588742120247207,0.3448325052074902,0.011635528346628954,12.582526016235352
0.11999999999999998,0.01,3.3162077814214044,0.0030990099341320376,0.0098167407902514,0.0016942852784204447,0.3781957918006776,0.011635528346628954,12.58255262374878
0.12999999999999998,0.01,3.296197259569252,0.0030990099341320376,0.009130710262125353,0.0017924526863229587,0.4113578696148916,0.011635528346628954,12.569634113311768
0.13999999999999999,0.01,3.27268282995836,0.0030990099341320376,0.008492622110759013,0.0018837597889442123,0.4443198422105841,0.011635528346628954,12.571700992584228
0.15,0.01,3.2534843725972338,0.0030990099341320376,0.007899125943720864,0.0019686860100518026,0.47704667051016775,0.011635528346628954,12.572789783477782
0.16,0.01,3.234153137067678,0.0030990099341320376,0.0073471055065215275,0.0020476772694890113,0.5095815142361401,0.011635528346628954,12.569743108749387
0.17,0.01,3.2137791619081444,0.0030990099341320376,0.006833662320179671,0.0021211483245542266,0.5419230456068168,0.011635528346628954,12.568933391571044
0.18000000000000002,0.01,3.194147522275802,0.0030990099341320376,0.006356100462255772,0.002189484947756023,0.5740608372258983,0.011635528346628954,12.571166725158692
0.19000000000000003,0.01,3.1754901807088944,0.0030990099341320376,0.005911912411444093,0.002253045952378581,0.6060023124486563,0.011635528346628954,12.570838680267334
0.20000000000000004,0.01,3.1562334430056596,0.0030990099341320376,0.005498765881397468,0.0023121650764930217,0.6377572142557453,0.011635528346628954,12.56594633102417
0.21000000000000005,0.01,3.1358106441333207,0.0030990099341320376,0.005114491574653603,0.0023671527353069963,0.6693195486858019,0.011635528346628954,12.56377417564392
0.22000000000000006,0.01,3.1162650399688165,0.0030990099341320376,0.004757071792362769,0.002418297651053532,0.7006776551271351,0.011635528346628954,12.565623216629028
