time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{local}.l.angle,{local}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{networked}.n.steer_angle_s,{networked}.n.theta_s,{networked}.n.velocity_s,{networked}.n.x_s,{networked}.n.y_s
11.869999999999791,0.01,-0.08460066707040585,-0.04338613907784817,1.820896389749315,-0.015189997195377933,-0.16289739685280402,3.890515262285868,-0.040239741853290927,0.8351501731694323,1.961030048383495,21.7735951540699,-4.5302888326324755,-0.028999172372179305,1.6970849608123704,1.945075854688939,9.692591902884455,4.007545069826902
11.879999999999791,0.01,-0.08727375559005406,-0.04338613907784817,1.8155737890667383,-0.014158787510507594,-0.16289739685280402,3.8792083152135217,-0.040391641825244705,0.8329392928844228,1.960184041712791,21.786813354697635,-4.5158028719383685,-0.028999172372179305,1.6970849608123704,1.945075854688939,9.692591902884455,4.007545069826902
11.889999999999791,0.01,-0.0899320967678884,-0.04338613907784817,1.8102972137663103,-0.013475237636715591,-0.16289739685280402,3.875551780064901,-0.04053322970034978,0.8307172771260537,1.9593113041568904,21.800058065949006,-4.501352620327883,-0.028999172372179305,1.6970849608123704,1.945075854688939,9.692591902884455,4.007545069826902
11.89999999999979,0.01,-0.09043228407596193,-0.04338613907784817,1.8085908306969538,-0.012838092198742743,-0.16289739685280402,3.8694599366188047,-0.04066798207671694,0.8284850202049524,1.9584119831892115,21.813329150877035,-4.486938447320293,-0.029752402224499153,1.6940067312819207,1.9434734518299324,9.687840808568875,4.046182749276562
11.90999999999979,0.01,-0.09159840766026157,-0.04338613907784817,1.8057479704221089,-0.012231706505090548,-0.16289739685280402,3.8592441781361897,-0.040796362998704365,0.8262433434133897,1.9575076603484518,21.826626464194998,-4.472560714254408,-0.029752402224499153,1.6940067312819207,1.9434734518299324,9.687840808568875,4.046182749276562
11.91999999999979,0.01,-0.093916226330938,-0.04338613907784817,1.8009806164635551,-0.01165399235614712,-0.1512618685061753,3.8646535301208496,-0.04091868006375527,0.8239930146385925,1.9565916762718492,21.8399500006983,-4.4582196194887524,-0.029752402224499153,1.6940067312819207,1.9434734518299324,9.687840808568875,4.046182749276562
11.92999999999979,0.01,-0.09185201732927158,-0.04028712914371619,1.8035049807230632,0.0028419791401758654,-0.1512618685061753,3.848379381497701,-0.04103521998731674,0.8217346791033301,1.9556525140085397,21.853299703229293,-4.443915405385924,-0.029752402224499153,1.6940067312819207,1.9434734518299324,9.687840808568875,4.046182749276562
11.93999999999979,0.01,-0.09584528158576751,-0.04028712914371619,1.7959103780322605,0.0033664087962024768,-0.1454441043328607,3.852702740033468,-0.04100680019591498,0.8194688765397693,1.954733993835247,21.86667542883053,-4.429648393077972,-0.029752402224499153,1.6940067312819207,1.9434734518299324,9.687840808568875,4.046182749276562
11.94999999999979,0.01,-0.09408362909177712,-0.038737624176650144,1.7979279453489518,0.010211292086691769,-0.13962634015954634,3.843422184785207,-0.04097313610795296,0.8171962045803015,1.9537755410193893,21.880077327434957,-4.415418578867585,-0.030421782470935743,1.6860785395907103,1.939235630968893,9.676527220673623,4.142575388471412
11.95999999999979,0.01,-0.09610711287177565,-0.037188119209584154,1.79359701956643,0.017032576042659623,-0.13962634015954634,3.826607301235199,-0.04087102318708604,0.8149190871420622,1.9528347047284715,21.893504998661367,-4.401226273490938,-0.030421782470935743,1.6860785395907103,1.939235630968893,9.676527220673623,4.142575388471412
11.96999999999979,0.01,-0.10025077849122717,-0.037188119209584154,1.7857500739097596,0.016573067898758488,-0.12799081181291738,3.8319710445404054,-0.040700697426659445,0.812639549975876,1.9518736335997537,21.90695844636102,-4.387071377398354,-0.030421782470935743,1.6860785395907103,1.939235630968893,9.676527220673623,4.142575388471412
11.979999999999789,0.01,-0.09817228768853878,-0.03408910927545212,1.7882531541188558,0.029752146680432967,-0.12217304763960302,3.820005127588908,-0.04053496674767186,0.8103600001316504,1.9508711258148415,21.92043735941663,-4.372954013232425,-0.030421782470935743,1.6860785395907103,1.939235630968893,9.676527220673623,4.142575388471412
11.989999999999789,0.01,-0.10092123976401059,-0.03253960430838613,1.7826690595414905,0.03597913097678579,-0.12217304763960302,3.8165629227956135,-0.040237445280867534,0.8080831766901685,1.949889402937956,21.933941228863453,-4.358874406529219,-0.030287114961397243,1.6778839457216708,1.9346896212892817,9.666018372880655,4.238846843286382
11.999999999999789,0.01,-0.1012960233800018,-0.03253960430838613,1.7810626973046197,0.03464028437616633,-0.11053751929297406,3.808354312578837,-0.03987765397109968,0.8058111987145137,1.948880190540316,21.9474699943722,-4.3448323492661824,-0.030287114961397243,1.6778839457216708,1.9346896212892817,9.666018372880655,4.238846843286382
12.009999999999788,0.01,-0.10298890680211516,-0.02944059437425409,1.7772320125367906,0.04696676818580515,-0.11053751929297406,3.791729451815287,-0.03953125112733802,0.8035474470525316,1.9478672303065159,21.961023147792222,-4.330827870265472,-0.030287114961397243,1.6778839457216708,1.9346896212892817,9.666018372880655,4.238846843286382
12.019999999999788,0.01,-0.10703609167562912,-0.02944059437425409,1.7694737441804673,0.04540795538887768,-0.1047197551196597,3.791876843770345,-0.03906158344547997,0.8012954007570603,1.9468373412384947,21.97460030686724,-4.316860786599157,-0.030287114961397243,1.6778839457216708,1.9346896212892817,9.666018372880655,4.238846843286382
12.029999999999788,0.01,-0.10637688848740016,-0.0278910894071881,1.7695425270928278,0.05026722317231341,-0.09308422677303096,3.781229804356893,-0.03860750389159119,0.799057393369931,1.9457669803217383,21.988201025953128,-4.3029310341365,-0.030287114961397243,1.6712068972400878,1.93085282938852,9.65820037880815,4.315787908743113
12.039999999999788,0.01,-0.10871584297311303,-0.024792079473056124,1.7645739086998833,0.0621694098834078,-0.09308422677303096,3.7666997210184734,-0.038104831659868055,0.7968369081502346,1.9447032114368643,22.001824590455993,-4.289038611582917,-0.03011678913306648,1.66953328237294,1.9298705923949215,9.656327450264383,4.33501554244102
12.049999999999788,0.01,-0.112146004976946,-0.024792079473056124,1.7577932031419543,0.059907384840653694,-0.08144869842640201,3.764180444081624,-0.037483137561033976,0.7946364007748048,1.9436160530071331,22.015470645993343,-4.275183207354644,-0.028432692271277205,1.6678651343677109,1.9288588409015508,9.654490444879311,4.354203489569923
12.059999999999787,0.01,-0.11219910746142511,-0.021693069538924085,1.7566175405714246,0.07105530609949451,-0.07563093425308764,3.749460048675537,-0.03688406371262744,0.7924583151087783,1.9424945929573636,22.02913859111186,-4.261364683106813,-0.028432692271277205,1.6678651343677109,1.9288588409015508,9.654490444879311,4.354203489569923
12.069999999999787,0.01,-0.11564794214526776,-0.020143564571858095,1.7497480227152507,0.07533224613346204,-0.07563093425308764,3.748956500689189,-0.03617351065163249,0.7903061823604771,1.9413726018827493,22.042827648303586,-4.247582874895679,-0.028432692271277205,1.6678651343677109,1.9288588409015508,9.654490444879311,4.354203489569923
12.079999999999787,0.01,-0.11511574093667662,-0.020143564571858095,1.749513033654955,0.07213475735898478,-0.07563093425308764,3.7338021691640217,-0.03542018819029787,0.7881823479008107,1.9402161224612966,22.056537314845645,-4.233837410144,-0.028432692271277205,1.6678651343677109,1.9288588409015508,9.654490444879311,4.354203489569923
12.089999999999787,0.01,-0.11866506611085187,-0.020143564571858095,1.7424410122765435,0.068744806282979,-0.07563093425308764,3.728228333791097,-0.03469884061670803,0.786090096041302,1.9390649650519298,22.07026675454941,-4.220128057657231,-0.025225765439700787,1.6612800604422755,1.924748888639186,9.647452622539603,4.430991554759293
12.099999999999786,0.01,-0.11953504556965071,-0.020143564571858095,1.739839889102512,0.0654987422018247,-0.07563093425308764,3.7167619689305624,-0.034011392553878236,0.7840325632159763,1.9378783143908214,22.08401538966873,-4.206454275216917,-0.025225765439700787,1.6612800604422755,1.924748888639186,9.647452622539603,4.430991554759293
12.109999999999786,0.01,-0.12203363733393532,-0.020143564571858095,1.7344889188342625,0.06240522591909064,-0.06981317007977306,3.712427527109782,-0.03335640513185999,0.7820114805264081,1.9366829639351248,22.097782393318194,-4.192815842511718,-0.025225765439700787,1.6612800604422755,1.924748888639186,9.647452622539603,4.430991554759293
12.119999999999786,0.01,-0.12253007077033588,-0.018594059604792046,1.7324661793178984,0.06643055487180574,-0.06981317007977306,3.701957359313965,-0.03273235287266908,0.7800276692471002,1.9354626275617854,22.111567161940506,-4.179212378088676,-0.025225765439700787,1.6612800604422755,1.924748888639186,9.647452622539603,4.430991554759293
