time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008918780833482742,0.0,-9.928179740905762,-0.18628954887390137,-0.005817764173314366,12.863918781280518
0.01,0.01,3.601897258758545,-0.006972772351796951,0.0,0.0,0.0,0.0,0.0,0.008918780833482742,0.0,-9.928179740905762,-0.18628954887390137,-0.005817764173314366,12.863918781280518
0.02,0.01,3.601897258758545,-0.006972772351796951,-6.972772351796951E-5,0.03601897258758545,0.0,0.0,0.0,0.008918780833482742,0.0,-9.928179740905762,-0.18628954887390137,-0.005817764173314366,12.863918781280518
0.03,0.01,3.580285875205994,-0.006658997595966088,-1.3945544703593903E-4,0.0720379451751709,3.601897258758545E-4,0.0,0.0,0.008918780833482742,0.0,-9.928179740905762,-0.18628954887390137,-0.005817764173314366,12.863918781280518
0.04,0.01,3.5586744916534423,-0.0063452228401352255,-2.060454229955999E-4,0.10784080392723083,0.0010805691308977596,2.5947327164251466E-7,0.0,0.008918758898787156,-8.347160296295897E-4,-9.928192278105437,-0.1862896606933469,-0.005817764173314366,12.863918781280518
0.05,0.01,3.537192776402206,-0.0060455679483167515,-2.6949765139695216E-4,0.14342754884376524,0.00215897675702453,1.2034429581967306E-6,0.0,0.008918733962504994,-0.001042098246062384,-9.928200584328994,-0.1862897347765165,-0.005817764173314366,12.862561254501342
0.060000000000000005,0.01,3.5154606219541167,-0.005760032920510667,-3.2995333088011965E-4,0.1787994766077873,0.003593249072303995,4.220454053357642E-6,0.0,0.008918695220193338,-0.0012488196456383882,-9.928210921160856,-0.1862898269704144,-0.005817764173314366,12.865849571228027
0.07,0.01,3.495158193979175,-0.005487982362836412,-3.8755366008522634E-4,0.21395408282732847,0.005381232412970798,1.0612403665894213E-5,0.0,0.008918695220193338,-0.0012488196456383882,-9.928210921160856,-0.1862898269704144,-0.005817764173314366,12.861114416122437
0.08,0.01,3.472739586817885,-0.005228780881413432,-4.4243348371359045E-4,0.24890566476712023,0.007520748138411672,2.0976593916263145E-5,0.0,0.008918695220193338,-0.0012488196456383882,-9.928210921160856,-0.1862898269704144,-0.005817764173314366,12.861114416122437
0.09,0.01,3.45176863765401,-0.0049818216750857945,-4.947212925277247E-4,0.2836330606352991,0.010009728197643503,4.050247577895294E-5,0.0,0.008918462323845461,-0.001875358491187917,-9.928254743872376,-0.18629021781914573,-0.005817764173314366,12.861114416122437
0.09999999999999999,0.01,3.4309322001331024,-0.004746526535422189,-5.445395092785827E-4,0.3181507470118392,0.012845937747165345,6.670743210075711E-5,0.0,0.008918336326858187,-0.002082949386628119,-9.92827342426298,-0.18629038442392273,-0.005817764173314366,12.861333408355712
0.10999999999999999,0.01,3.410282906132496,-0.00452234456004333,-5.920047746328045E-4,0.35246006901317023,0.016027173922155736,1.0825477078375666E-4,0.0,0.00891817952640786,0.034112063050391495,-9.92829435471042,-0.18629057109364153,-0.005817764173314366,12.863410301208496
0.11999999999999998,0.01,3.390278842930477,-0.0043087508659493306,-6.372282202332379E-4,0.3865628980744952,0.01955135325044288,1.6275327489583365E-4,0.0,0.008920660232656292,0.06945103898154548,-9.927953565142884,-0.1862875317905212,0.0,12.862353363037109
0.12999999999999998,0.01,3.3695212028056933,0.0028675269910495705,-6.803157288927312E-4,0.42046568650379995,0.023416253283207178,2.3782093446881363E-4,0.0,0.008920660232656292,0.06945103898154548,-9.927953565142884,-0.1862875317905212,-0.005817764173314366,12.863413543701173
0.13999999999999999,0.01,3.3494763803340484,-0.0039113515717796605,-6.516404589822356E-4,0.45416089853185687,0.027619792888927384,3.347442848689686E-4,0.0,0.008920660232656292,0.06945103898154548,-9.927953565142884,-0.1862875317905212,-0.005817764173314366,12.863413543701173
0.15,0.01,3.3292592531172143,-0.0040403902863768906,-6.907539747000322E-4,0.48765566233519736,0.03215970754628359,4.5878895202012843E-4,0.0,0.00894220217906423,0.17412991342628947,-9.924828626112998,-0.18625963254399405,-0.005817764173314366,12.863413543701173
0.16,0.01,3.30916239483521,-0.003864379465646806,-7.311578775638011E-4,0.5209482548663695,0.03703379316342803,6.140110429211534E-4,0.0,0.00894220217906423,0.17412991342628947,-9.924828626112998,-0.18625963254399405,-0.005817764173314366,12.863413543701173
0.17,0.01,3.2891868393165065,-0.003682561902759846,-7.698016722202691E-4,0.5540398788147216,0.042239766422921654,8.051937991229712E-4,0.0,0.00896715185587309,0.2429828458471852,-9.920997420261871,-0.18622534820886483,0.0,12.861220846176147
0.18000000000000002,0.01,3.268717909640488,0.0034641075249912112,-8.066272912478676E-4,0.5869317472078867,0.04777530219737693,0.001037276589154816,0.0,0.00896715185587309,0.2429828458471852,-9.920997420261871,-0.18622534820886483,0.0,12.861054468154908
0.19000000000000003,0.01,3.2489362027586424,0.0036298228106154042,-7.719862159979555E-4,0.6196189263042915,0.05363802064868896,0.001315520993763006,0.0,0.00896715185587309,0.2429828458471852,-9.920997420261871,-0.18622534820886483,0.0,12.850192575454711
0.20000000000000004,0.01,3.226282565344744,0.0034739379719907998,-7.356879878918015E-4,0.652108288331878,0.059825419109116894,0.0016454629209900634,0.0,0.009020240411253828,0.34405629757084943,-9.91269853714868,-0.18615078416275557,0.0,12.850192575454711
0.21000000000000005,0.01,3.2067889481281924,0.003310595945513107,-7.009486081718936E-4,0.6843711139853254,0.06633497714374836,0.0020329886167549244,0.0,0.009020240411253828,0.34405629757084943,-9.91269853714868,-0.18615078416275557,0.0,12.850192575454711
0.22000000000000006,0.01,3.1874312527361237,0.003154268736773521,-6.678426487167625E-4,0.7164390034666073,0.07316379762836106,0.0024842013766426404,0.0,0.009020240411253828,0.34405629757084943,-9.91269853714868,-0.18615078416275557,0.0,12.850192575454711
0.23000000000000007,0.01,3.168190519047355,0.0030052919192254312,-6.362999613490273E-4,0.7483133159939686,0.08030920087575785,0.003005447001002135,0.0,0.009020240411253828,0.34405629757084943,-9.91269853714868,-0.18615078416275557,0.0,12.836750087738038
0.24000000000000007,0.01,3.14530203497027,0.0028633498260706228,-6.062470421567729E-4,0.7799952211844421,0.08776841364981376,0.0036032987223763675,0.0,0.00912506279250832,0.47719218159445154,-9.89692707375144,-0.1860079012527607,0.0,12.836505155563357
0.25000000000000006,0.01,3.126224310847075,0.002728111689705478,-5.776135438960667E-4,0.8114482415341447,0.09553855828848434,0.004284552567279652,0.0,0.00915741855826097,0.5099511139844899,-9.892115764328706,-0.1859639965335559,0.0,12.839806661605834
0.26000000000000006,0.01,3.1082769203291467,0.0025992609475323,-5.503324269990119E-4,0.8427104846426154,0.10361626891462228,0.005056184545144607,0.0,0.00915741855826097,0.5099511139844899,-9.892115764328706,-0.1859639965335559,0.0,12.839806661605834
0.2700000000000001,0.01,3.0895195744640644,0.002476495921495554,-5.243398175236889E-4,0.8737932538459069,0.11199842579958345,0.005925403762924055,0.0,0.00915741855826097,0.5099511139844899,-9.892115764328706,-0.1859639965335559,0.0,12.839806661605834
0.2800000000000001,0.01,3.0708699129420896,0.0023595291788566,-4.995748583087334E-4,0.9046884495905475,0.12068187864682114,0.0068996274007308124,0.0,0.00922114041687094,0.6073936587088347,-9.875847811450935,-0.18581201785619983,0.0,12.835595149993896
0.2900000000000001,0.01,3.0511535722439627,0.0022480868623893,-4.7597956652016733E-4,0.9353971487199684,0.1296632444975381,0.007986451460931094,0.0,0.009255268016014563,0.6387680988880411,-9.869833118184816,-0.1857521183939077,-0.005817764173314366,12.845575952529908
0.3000000000000001,0.01,3.0355229774763925,-0.004830864302456198,-4.5349869789627434E-4,0.965908684442408,0.13893899027526432,0.009193647737573328,0.0,0.009294375847455284,0.670101077100886,-9.863431304880244,-0.1856871613760776,0.0,12.844551277160644
0.3100000000000001,0.01,3.0169291469395354,0.0020407441405332345,-5.018073409208363E-4,0.9962639142171719,0.14850530773987386,0.010529135975796704,0.0,0.009337058375456769,0.7013088366939164,-9.85674231643778,-0.1856184282914018,-0.005817764173314366,12.84421389579773
0.3200000000000001,0.01,2.9986215422930607,-0.004714639317653188,-4.81399899515504E-4,1.0264332056865673,0.15835861534021223,0.012001042226291695,0.0,0.009337058375456769,0.7013088366939164,-9.85674231643778,-0.1856184282914018,-0.005817764173314366,12.84421389579773
0.3300000000000001,0.01,2.9805199674114236,-0.0048064728039771834,-5.285462926920359E-4,1.056419421109498,0.16849486327552576,0.013617516898982919,0.0,0.009337058375456769,0.7013088366939164,-9.85674231643778,-0.1856184282914018,-0.005817764173314366,12.84421389579773
0.34000000000000014,0.01,2.962528238157665,-0.004594314034682789,-5.766110207318077E-4,1.0862246207836121,0.1789098215427288,0.015386935905931702,0.0,0.009483978038147512,0.7951631736405225,-9.834749838042017,-0.18538864816725495,-0.005817764173314366,12.83652585029602
0.35000000000000014,0.01,2.9424924656127183,-0.004378022758503816,-6.225541610786357E-4,1.1158499031651887,0.1895990920508764,0.0173177100209684,0.0,0.009538537502753628,0.8260030990300229,-9.826812876922284,-0.18530465594620965,-0.005817764173314366,12.846589422225952
0.36000000000000015,0.01,2.9275350963241533,-0.00417127862694309,-6.663343886636738E-4,1.1452748278213158,0.20055807720295313,0.019418363508799736,0.0,0.009538537502753628,0.8260030990300229,-9.826812876922284,-0.18530465594620965,-0.005817764173314366,12.844541101455688
0.37000000000000016,0.01,2.9093066117148028,-0.003974267602810419,-7.080471749331047E-4,1.1745501787845574,0.21178176157184456,0.021697475684980816,0.0,0.009538537502753628,0.8260030990300229,-9.826812876922284,-0.18530465594620965,-0.005817764173314366,12.840761871337891
0.38000000000000017,0.01,2.890683216703875,-0.0037865600645979793,-7.47789850961209E-4,1.2036432449017054,0.2232654046624347,0.024163799592383323,0.0,0.009538537502753628,0.8260030990300229,-9.826812876922284,-0.18530465594620965,-0.005817764173314366,12.840761871337891
0.3900000000000002,0.01,2.873227377033586,-0.0036077180224715105,-7.856554516071887E-4,1.232550077068744,0.23500371528563552,0.026826086168430525,0.0,0.009784872470516428,0.9469067651147234,-9.791895821216617,-0.18492962846410363,-0.005817764173314366,12.840761871337891
0.4000000000000002,0.01,2.8558832777333634,-0.0034373228195646015,-8.217326318319038E-4,1.26128235083908,0.24699113034877637,0.029693114133449484,0.0,0.009784872470516428,0.9469067651147234,-9.791895821216617,-0.18492962846410363,-0.005817764173314366,12.841599369049073
0.4100000000000002,0.01,2.8388784128302924,-0.0032749755085533837,-8.561058600275498E-4,1.2898411836164136,0.25922196289389154,0.032773706950938765,0.0,0.009784872470516428,0.9469067651147234,-9.791895821216617,-0.18492962846410363,-0.005817764173314366,12.824502048492432
0.4200000000000002,0.01,2.8169558634080327,-0.0031202959816729768,-8.888556151130837E-4,1.3182299677447165,0.27169029503991105,0.036076693689004125,0.0,0.009784872470516428,0.9469067651147234,-9.791895821216617,-0.18492962846410363,-0.005817764173314366,12.854109001159667
0.4300000000000002,0.01,2.808212539677877,-0.0029729220837880744,-9.200585749298135E-4,1.346399526378797,0.2843899971096801,0.03961089687008013,0.0,0.01007204123716052,1.0650271365683657,-9.752194464887696,-0.18449314834110836,-0.005817764173314366,12.847332363128665
0.4400000000000002,0.01,2.7894133458487476,-0.0028325087646127903,-9.497877957676943E-4,1.3744816517755756,0.2973142206854867,0.04338496807050409,0.0,0.01014819854432736,1.0940355865507931,-9.741575841686446,-0.1843748004045456,-0.005817764173314366,12.847332363128665
0.45000000000000023,0.01,2.7725640706106804,-0.0026987272708423266,-9.78112883413822E-4,1.402375785234063,0.3104571373024913,0.04740786800776767,0.0,0.01014819854432736,1.0940355865507931,-9.741575841686446,-0.1843748004045456,-0.005817764173314366,12.847332363128665
