time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{mq-local}.l.angle,{mq-local}.l.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06399540590645869,10.820797691345216
0.01,0.01,3.0298233535766603,-0.01704455463772606,5.049705589294434,-0.07670049586976727,0.0,0.0,-0.06399540590645869,10.821728858947754
0.02,0.01,3.0300840805053713,-0.01704455463772606,5.050140134175619,-0.07670049586976727,-7.670049586976726E-4,0.030298233535766605,-0.06399540590645869,10.821728858947754
0.03,0.01,3.011905140383911,-0.01704455463772606,5.050140134175619,-0.07324897355562775,-0.0015340099173953453,0.06059907434082032,-0.06399540590645869,10.821728858947754
0.04,0.01,2.993724635900879,-0.01704455463772606,5.050140134175619,-0.06979745124148821,-0.002266499652951623,0.09071812574465943,-0.06399540590645869,10.821728858947754
0.05,0.01,2.9756532050585753,-0.01704455463772606,5.050140134175619,-0.06650124743148496,-0.002964474165366505,0.12065537210366822,-0.06399540590645869,10.82015212059021
0.060000000000000005,0.01,2.957249370503058,-0.01704455463772606,5.049404322942098,-0.06336036212561799,-0.0036294866396813547,0.15041190415425398,-0.06399540590645869,10.822211694717408
0.07,0.01,2.939972132028322,-0.01704455463772606,5.050365457534791,-0.06036780599120117,-0.004263090260937534,0.17998439785928455,-0.06399540590645869,10.821195011138917
0.08,0.01,2.9219439644033263,-0.01704455463772606,5.049891005198162,-0.05751658969554836,-0.004866768320849546,0.20938411917956778,-0.06399540590645869,10.821195011138917
0.09,0.01,2.9043041316111564,-0.01704455463772606,5.049891005198162,-0.05480003842594432,-0.00544193421780503,0.23860355882360104,-0.06399540590645869,10.821195011138917
0.09999999999999999,0.01,2.8867724678247364,-0.01704455463772606,5.049891005198162,-0.05221179188964463,-0.0059899346020644735,0.2676466001397126,-0.06399540590645869,10.821195011138917
0.10999999999999999,0.01,2.8693466430350694,-0.01704455463772606,5.049891005198162,-0.04974579016047714,-0.00651205252096092,0.29651432481796,-0.06399540590645869,10.82883741378784
0.11999999999999998,0.01,2.854165880969819,-0.01704455463772606,5.0534574597676585,-0.04739625952544312,-0.007009510422565692,0.3252077912483107,-0.06399540590645869,10.825298309326172
0.12999999999999998,0.01,2.835958851862342,-0.01704455463772606,5.051805877685547,-0.04515769896822166,-0.007483473017820123,0.35374945005800884,-0.06399540590645869,10.828433017730712
0.13999999999999999,0.01,2.8197115749297934,-0.01704455463772606,5.053268741607665,-0.04302486728957671,-0.00793505000750234,0.38210903857663225,-0.06399540590645869,10.828433017730712
0.15,0.01,2.8026958218186198,-0.01704455463772606,5.053268741607665,-0.04099277083600674,-0.008365298680398106,0.4103061543259302,-0.06399540590645869,10.828433017730712
0.16,0.01,2.785777552369041,-0.01704455463772606,5.053268741607665,-0.03905665180797579,-0.008775226388758174,0.4383331125441164,-0.06399540590645869,10.828433017730712
0.17,0.01,2.768961377438129,-0.01704455463772606,5.053268741607665,-0.03721197712035548,-0.009165792906837932,0.4661908880678068,-0.06399540590645869,10.818432531356812
0.18000000000000002,0.01,2.7494465759392233,-0.01704455463772606,5.048601847966513,-0.03545442778899657,-0.009537912678041487,0.49388050184218807,-0.06399540590645869,10.827731924057009
0.19000000000000003,0.01,2.735436637630649,-0.01704455463772606,5.052941564559937,-0.03377988881858058,-0.009892456955931453,0.5213749676015803,-0.06399540590645869,10.820911350250244
0.20000000000000004,0.01,2.7170301975091204,-0.01704455463772606,5.049758630116781,-0.03218443956807573,-0.01023025584411726,0.5487293339778868,-0.06399540590645869,10.820911350250244
0.21000000000000005,0.01,2.700617577683336,-0.01704455463772606,5.049758630116781,-0.0306643445712396,-0.010552100239798017,0.575899635952978,-0.06399540590645869,10.820911350250244
0.22000000000000006,0.01,2.6843153964982815,-0.01704455463772606,5.049758630116781,-0.029216044790676195,-0.010858743685510413,0.6029058117298114,-0.06399540590645869,10.820911350250244
0.23000000000000007,0.01,2.668111691032182,-0.01704455463772606,5.049758630116781,-0.02783614928497041,-0.011150904133417175,0.6297489656947942,-0.06399540590645869,10.793551082611083
0.24000000000000007,0.01,2.6443449237142267,-0.01704455463772606,5.0369905052185056,-0.026521427269389983,-0.011429265626266878,0.656430082605116,-0.06399540590645869,10.793718795776368
0.25000000000000006,0.01,2.6283832132543137,-0.01704455463772606,5.037068771362305,-0.025268800551566318,-0.011694479898960778,0.6828735318422583,-0.06399540590645869,10.779775295257569
0.26000000000000006,0.01,2.608612963566764,-0.01704455463772606,5.030561804453532,-0.024075336324443766,-0.011947167904476442,0.7091573639748014,-0.06399540590645869,10.779775295257569
0.2700000000000001,0.01,2.592842664287238,-0.01704455463772606,5.030561804453532,-0.02293824029962328,-0.01218792126772088,0.735243493610469,-0.06399540590645869,10.779775295257569
0.2800000000000001,0.01,2.5771909865058378,-0.01704455463772606,5.030561804453532,-0.02185485016502331,-0.012417303670717111,0.7611719202533415,-0.06399540590645869,10.779775295257569
0.2900000000000001,0.01,2.5616339305201143,-0.01704455463772606,5.030561804453532,-0.020822629351540264,-0.012635852172367344,0.7869438301183999,-0.06399540590645869,10.778412590026855
0.3000000000000001,0.01,2.5457892271364795,-0.01704455463772606,5.0299258753458655,-0.01983916109411422,-0.012844078465882746,0.812560169423601,-0.06399540590645869,10.757555627822876
0.3100000000000001,0.01,2.524579474136245,-0.01704455463772606,5.020192626317343,-0.01890214277329491,-0.013042470076823888,0.8380180616949657,-0.06399540590645869,10.796509666442873
0.3200000000000001,0.01,2.520211869587025,-0.01704455463772606,5.038371177673341,-0.018009380524059773,-0.013231491504556837,0.8632638564363282,-0.06399540590645869,10.796509666442873
0.3300000000000001,0.01,2.5050643927422076,-0.01704455463772606,5.038371177673341,-0.0171587840992615,-0.013411585309797434,0.8884659751321985,-0.06399540590645869,10.796509666442873
0.34000000000000014,0.01,2.489943121524685,-0.01704455463772606,5.038371177673341,-0.016348361975678814,-0.01358317315079005,0.9135166190596206,-0.06399540590645869,10.796509666442873
0.35000000000000014,0.01,2.474912735168232,-0.01704455463772606,5.038371177673341,-0.015576216691212046,-0.013746656770546838,0.9384160502748674,-0.058177641733144325,10.79638731956482
0.36000000000000015,0.01,2.459938819313229,-0.01549504967066007,5.038314082463582,-0.007867768050509543,-0.013902418937458957,0.9631651776265497,-0.058177641733144325,10.767475090026856
0.37000000000000016,0.01,2.43699391863159,-0.01549504967066007,5.0248217086792,-0.007166838299405004,-0.013981096617964053,0.9877645658196821,-0.058177641733144325,10.765863065719603
0.38000000000000017,0.01,2.42178291890968,-0.01549504967066007,5.024069430669148,-0.006812788737132073,-0.014052765000958103,1.012134505005998,-0.058177641733144325,10.765863065719603
0.3900000000000002,0.01,2.40716095539789,-0.01549504967066007,5.024069430669148,-0.006490281013658847,-0.014120892888329423,1.0363523341950949,-0.058177641733144325,10.765863065719603
0.4000000000000002,0.01,2.392630257884432,-0.01549504967066007,5.024069430669148,-0.006183705520487907,-0.014185795698466012,1.0604239437490737,-0.058177641733144325,10.765863065719603
0.4100000000000002,0.01,2.378187292152045,-0.01549504967066007,5.024069430669148,-0.00589164287487326,-0.014247632753670891,1.084350246327918,-0.058177641733144325,10.760701580047607
0.4200000000000002,0.01,2.362386294616579,-0.01549504967066007,5.02166073735555,-0.005613376126451303,-0.014306549182419623,1.1081321192494384,-0.058177641733144325,10.724074745178225
0.4300000000000002,0.01,2.3378616571002397,-0.01549504967066007,5.004568214416505,-0.00534825219708201,-0.014362682943684136,1.1317559821956042,-0.058177641733144325,10.75646894454956
0.4400000000000002,0.01,2.3327577151565144,-0.01549504967066007,5.019685507456462,-0.005095650271391701,-0.014416165465654955,1.1551345987666066,-0.058177641733144325,10.75646894454956
0.45000000000000023,0.01,2.318730545213913,-0.01549504967066007,5.019685507456462,-0.004854978922523013,-0.014467121968368872,1.1784621759181717,-0.058177641733144325,10.75646894454956
0.46000000000000024,0.01,2.304733998922974,-0.01549504967066007,5.019685507456462,-0.004625674660310387,-0.014515671757594103,1.201649481370311,-0.058177641733144325,10.75646894454956
0.47000000000000025,0.01,2.2908216156516903,-0.01549504967066007,5.019685507456462,-0.00440720060879685,-0.014561928504197207,1.2246968213595406,-0.05235987755982996,10.739911060333252
0.48000000000000026,0.01,2.2723570040775867,-0.01394554470359408,5.011958494822185,0.0027737271027140718,-0.014606000510285174,1.2476050375160574,-0.05235987755982996,10.71332311630249
0.49000000000000027,0.01,2.2511674500550627,-0.01394554470359408,4.999550787607829,0.002972051130109927,-0.014578263239258035,1.2703286075568334,-0.05235987755982996,10.687461824417117
0.5000000000000002,0.01,2.2302921463026926,-0.01394554470359408,4.9874821847279875,0.0028472334104877976,-0.014548542727956935,1.292840282057384,-0.05235987755982996,10.687461824417117
0.5100000000000002,0.01,2.216785141602362,-0.01394554470359408,4.9874821847279875,0.0027134911096328516,-0.014520070393852058,1.3151432035204111,-0.05235987755982996,10.687461824417117
0.5200000000000002,0.01,2.2034033887245457,-0.01394554470359408,4.9874821847279875,0.0025853656061609036,-0.01449293548275573,1.3373110549364347,-0.05235987755982996,10.687461824417117
0.5300000000000002,0.01,2.1901026778749317,-0.01394554470359408,4.9874821847279875,0.0024632585062274257,-0.01446708182669412,1.3593450888236802,-0.05235987755982996,10.670349578857422
