time,step-size,{KF}.kf.steer_angle_p,{KF}.kf.theta_p,{KF}.kf.velocity_p,{KF}.kf.x_p,{KF}.kf.y_p,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{mq-local}.l.angle,{mq-local}.l.distance,{mq-networked}.n.steer_angle_s,{mq-networked}.n.theta_s,{mq-networked}.n.velocity_s,{mq-networked}.n.x_s,{mq-networked}.n.y_s
4.579999999999947,0.01,0.08974058144637961,0.16616602960148055,-0.27977233730400647,10.105934128699726,-0.01578977372191217,0.6879044307392379,0.4168168361407558,4.4679754435221355,0.011162091381009792,0.4144535255828422,3.0102992785989566,3.32836229585049,8.07156150816525,2.5411948774823316,1.5649785626215822,9.574233093261718,0.10417240511315562,0.16296531676623396,-0.32727375995544605,10.105047173437988,-0.016098669850766176
4.589999999999947,0.01,0.0902057613109952,0.1655727547235016,-0.28488642164963107,10.103409759473966,-0.01620392549683317,0.6837678886029872,0.4168168361407558,4.4679754435221355,0.010634897510611252,0.4145651464966523,3.043292430523119,3.3352413401578827,8.039962062166923,2.5516483252314135,1.5649785626215822,9.574233093261718,0.10417240511315562,0.16296531676623396,-0.32727375995544605,10.105047173437988,-0.016098669850766176
4.599999999999946,0.01,0.09065431346440479,0.1651103224755576,-0.28889541056742585,10.10142326919727,-0.01652856838017924,0.6796404620185517,0.4168168361407558,4.4679754435221355,0.010132603398465723,0.4146714954717584,3.0763460609833335,3.3420790190439127,8.007985070421146,2.5611275382050884,1.5649785626215822,9.574233093261718,0.12523535837680733,0.1599124544744463,-0.34530920994629355,10.095181719419532,-0.01771073197100978
4.609999999999946,0.01,0.09160692900666412,0.16407505070704373,-0.29605862993870635,10.097611467113595,-0.017146750936853066,0.6755378546869336,0.4168168361407558,4.4679754435221355,0.009654033010488339,0.4147728215057431,3.109459765093053,3.348875423664098,7.975660403537316,2.5696166564044542,1.5649785626215822,9.548709335327148,0.12523535837680733,0.1599124544744463,-0.34530920994629355,10.095181719419532,-0.01771073197100978
4.619999999999946,0.01,0.09253135686183608,0.16326815794302163,-0.30165982723346446,10.094614143714699,-0.017630789752821334,0.6643133596931424,0.4168168361407558,4.456064356486002,0.009198065857557364,0.41486936183584794,3.142633112438215,3.3556308022109675,7.943018636636617,2.577100753806448,1.5649785626215822,9.563087520599366,0.12523535837680733,0.1599124544744463,-0.34530920994629355,10.095181719419532,-0.01771073197100978
4.629999999999946,0.01,0.09342851259300175,0.16263924420417564,-0.30610203298566235,10.092257588989124,-0.0180096820210063,0.664286024441242,0.4168168361407558,4.462774176279704,0.008763634372085466,0.4149613424944235,3.175865643254184,3.362273935807899,7.91009101744622,2.5835658680766613,1.5649785626215822,9.564903469085694,0.12523535837680733,0.1599124544744463,-0.34530920994629355,10.095181719419532,-0.01771073197100978
4.6399999999999455,0.01,0.09429928249040531,0.1621490409853582,-0.309555980510374,10.09040456856469,-0.018306319808043647,0.660808609859255,0.4168168361407558,4.463621618906657,0.00834972140849538,0.41504897883814434,3.2091610701517292,3.368916796052311,7.876910138168832,2.5889989015130292,1.5649785626215822,9.564903469085694,0.12523535837680733,0.1599124544744463,-0.34530920994629355,10.095181719419532,-0.01771073197100978
4.649999999999945,0.01,0.09514451269605835,0.1617669345209784,-0.31226839142125695,10.088947852963726,-0.018538515294519997,0.6568228937126076,0.4168168361407558,4.463621618906657,0.007955357861751639,0.4151324760522293,3.24251576871235,3.375524882150904,7.843508101835601,2.5933879796241928,1.5649785626215822,9.564903469085694,0.1436163522922218,0.15213909208247048,-0.37694005268749464,10.073896094837997,-0.021076392489817533
4.659999999999945,0.01,0.0964188516083236,0.15975074823176644,-0.32146112354964357,10.082974770427358,-0.019474283172911663,0.6528580420534521,0.4168168361407558,4.463621618906657,0.007579620398369319,0.4152120296308468,3.27592868145212,3.38209311108803,7.809917928145313,2.5967222043404115,1.5649785626215822,9.564903469085694,0.1436163522922218,0.15213909208247048,-0.37694005268749464,10.073896094837997,-0.021076392489817533
4.669999999999945,0.01,0.0976580610412234,0.15817941094447863,-0.32863543200760986,10.078286656746164,-0.020204980934426325,0.6489171046911762,0.4168168361407558,4.463621618906657,0.007221629294590581,0.4152878258348305,3.309399148370035,3.3886216915085647,7.7761732310371094,2.598991741359835,1.5649785626215822,9.564048366546633,0.1436163522922218,0.15213909208247048,-0.37694005268749464,10.073896094837997,-0.021076392489817533
