time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150499978065491
0.01,0.01,1.4421399938583375,0.15959901160779866,2.4035666564305624,0.718195552235094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150499978065491
0.02,0.01,1.4421399938583375,0.15959901160779866,2.4035666564305624,0.718195552235094,0.0071819555223509406,0.014421399938583376,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150499978065491
0.03,0.01,1.4334871538951874,0.15959901160779866,2.4035666564305624,0.6858767523845147,0.014363911044701881,0.02884279987716675,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150499978065491
0.04,0.01,1.4248343139320374,0.15959901160779866,2.4035666564305624,0.6535579525339354,0.02122267856854703,0.043177671416118626,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150499978065491
0.05,0.01,1.4162333910086662,0.15959901160779866,2.4035666564305624,0.6226934986766323,0.027758258093886386,0.057426014555439,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149139995574951
0.060000000000000005,0.01,1.407303590027723,0.15959901160779866,2.4029319979349775,0.5932833908126053,0.03398519308065271,0.07158834846552566,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149139995574951
0.07,0.01,1.398806189681671,0.15959901160779866,2.4029319979349775,0.5652621833721568,0.03991802698877876,0.08566138436580288,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149139995574951
0.08,0.01,1.3903623681415047,0.15959901160779866,2.4029319979349775,0.5385644307855896,0.04557064882250033,0.0996494462626196,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.14993999004364
0.09,0.01,1.3821935294546472,0.15959901160779866,2.403305328687032,0.5131276325338424,0.050956293130356226,0.11355306994403465,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.152759985923767
0.09999999999999999,0.01,1.374640954092234,0.15959901160779866,2.4046213267644245,0.48889223314849095,0.05608756945569465,0.1273750052385811,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.152759985923767
0.10999999999999999,0.01,1.3663477929155061,0.15959901160779866,2.4046213267644245,0.465801489684468,0.060976491787179565,0.14112141477950346,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.152759985923767
0.11999999999999998,0.01,1.3580999471909525,0.15959901160779866,2.4046213267644245,0.4438013391927859,0.06563450668402425,0.15478489270865853,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.152759985923767
0.12999999999999998,0.01,1.3499018604334596,0.15959901160779866,2.4046213267644245,0.42284027215698483,0.0700725200759521,0.16836589218056805,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.151400003433228
0.13999999999999999,0.01,1.3413724656529629,0.15959901160779866,2.4039866682688396,0.4028692118933095,0.07430092279752196,0.18186491078490263,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.151939973831177
0.15,0.01,1.333424246201788,0.15959901160779866,2.4042386544545495,0.38384139964624514,0.07832961491645506,0.19527863544143226,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.151939973831177
0.16,0.01,1.3253760114078703,0.15959901160779866,2.4042386544545495,0.3657122851110462,0.08216802891291751,0.20861287790345015,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.151939973831177
0.17,0.01,1.3173754659306598,0.15959901160779866,2.4042386544545495,0.34843942212696516,0.08582515176402797,0.22186663801752884,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.151939973831177
0.18000000000000002,0.01,1.3094232098622123,0.15959901160779866,2.4042386544545495,0.3319823692969681,0.08930954598529763,0.23504039267683544,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.153699984550476
0.19000000000000003,0.01,1.3020117600680319,0.15959901160779866,2.405059992790222,0.31630259530125465,0.0926293696782673,0.24813462477545756,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.153699984550476
0.20000000000000004,0.01,1.2941552208088587,0.15959901160779866,2.405059992790222,0.3013633886828911,0.09579239563127985,0.2611547423761379,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.153699984550476
0.21000000000000005,0.01,1.2863431502484506,0.15959901160779866,2.405059992790222,0.28712977189433464,0.09880602951810877,0.27409629458422646,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.153699984550476
0.22000000000000006,0.01,1.2785782189235972,0.15959901160779866,2.405059992790222,0.2735684194036045,0.10167732723705211,0.28695972608671094,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.148439993858338
0.23000000000000007,0.01,1.269387362628308,0.15959901160779866,2.402605330467224,0.26064757966835944,0.10441301143108815,0.2997455082759469,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149280009269714
0.24000000000000007,0.01,1.2619510976299517,0.15959901160779866,2.4029973376591998,0.24833700079519727,0.10701948722777174,0.31243938190223003,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149280009269714
0.25000000000000006,0.01,1.2543347734541817,0.15959901160779866,2.4029973376591998,0.2366078597101211,0.10950285723572371,0.32505889287852957,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149280009269714
0.26000000000000006,0.01,1.246763066868402,0.15959901160779866,2.4029973376591998,0.22543269467433724,0.11186893583282492,0.33760224061307137,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149280009269714
0.2700000000000001,0.01,1.239237058227677,0.15959901160779866,2.4029973376591998,0.2147853409873818,0.1141232627795683,0.3500698712817554,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.1524199819564815
0.2800000000000001,0.01,1.2326356721787617,0.15959901160779866,2.404462658246358,0.2046408697270366,0.11627111618944212,0.36246224186403214,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149320006370544
0.2900000000000001,0.01,1.224332256665333,0.15959901160779866,2.4030160029729206,0.1949755293826044,0.11831752488671249,0.37478859858581975,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149320006370544
0.3000000000000001,0.01,1.2169364426322604,0.15959901160779866,2.4030160029729206,0.18576669024488776,0.12026728018053853,0.3870319211524731,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149320006370544
0.3100000000000001,0.01,1.2095904490922686,0.15959901160779866,2.4030160029729206,0.17699279142267055,0.1221249470829874,0.3992012855787957,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149680027961731
0.3200000000000001,0.01,1.202389636482007,0.15959901160779866,2.403184013048808,0.16863329036165065,0.1238948749972141,0.4112971900697184,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149060039520264
0.3300000000000001,0.01,1.194958497023843,0.15959901160779866,2.4028946851094566,0.1606686147476305,0.1255812079008306,0.4233210864345385,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149060039520264
0.34000000000000014,0.01,1.187744159204951,0.15959901160779866,2.4028946851094566,0.15308011668135624,0.1271878940483069,0.43527067140477693,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149060039520264
0.35000000000000014,0.01,1.1805744082228078,0.15959901160779866,2.4028946851094566,0.14585002901771288,0.12871869521512047,0.44714811299682644,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150760011672974
0.36000000000000015,0.01,1.1739239354703368,0.15959901160779866,2.4036880054473877,0.13896142376705184,0.1301771955052976,0.4589538570790545,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150760011672974
0.37000000000000016,0.01,1.1668404890209998,0.15959901160779866,2.4036880054473877,0.13239817246125474,0.1315668097429681,0.4706930964337579,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150760011672974
0.38000000000000017,0.01,1.1597969454081778,0.15959901160779866,2.4036880054473877,0.12614490839173748,0.13289079146758065,0.4823615013239679,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150760011672974
0.3900000000000002,0.01,1.1527959024740517,0.15959901160779866,2.4036880054473877,0.12018699063098104,0.13415224055149802,0.49395947077804964,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150760011672974
0.4000000000000002,0.01,1.1458371208016027,0.15959901160779866,2.4036880054473877,0.11451046975335287,0.13535411045780782,0.5054874298027902,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.152420020103454
0.4100000000000002,0.01,1.1393851477472932,0.15959901160779866,2.404462676048279,0.10910205517495877,0.13649921515534136,0.5169458010108062,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.145759973526001
0.4200000000000002,0.01,1.1306453119807964,0.15959901160779866,2.401354654312134,0.10394908403605785,0.13759023570709095,0.5283396524882792,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.145759973526001
0.4300000000000002,0.01,1.1238090010943127,0.15959901160779866,2.401354654312134,0.0990394915531847,0.13862972654745154,0.5396461056080871,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.145759973526001
0.4400000000000002,0.01,1.117025129222428,0.15959901160779866,2.401354654312134,0.09436178277156204,0.1396201214629834,0.5508841956190302,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150159964561462
0.45000000000000023,0.01,1.1115142727057914,0.15959901160779866,2.403407983462016,0.08990500565166872,0.140563739290699,0.5620544469112545,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.148140020370484
0.46000000000000024,0.01,1.1042465375569828,0.15959901160779866,2.4024653428395593,0.0856587254269484,0.1414627893472157,0.5731695896383124,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.148140020370484
0.47000000000000025,0.01,1.097577451920748,0.15959901160779866,2.4024653428395593,0.08161300017262328,0.1423193766014852,0.5842120550138823,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.148140020370484
0.48000000000000026,0.01,1.0909519726954062,0.15959901160779866,2.4024653428395593,0.0777583575284106,0.14313550660321142,0.5951878295330898,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.1446799516677855
0.49000000000000027,0.01,1.083397688747126,0.15959901160779866,2.400850644111633,0.07408577252064256,0.14391309017849552,0.6060973492600439,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149939961433411
0.5000000000000002,0.01,1.0783247796453288,0.15959901160779866,2.403305315335592,0.07058664643186413,0.14465394790370195,0.6169313261475151,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149939961433411
0.5100000000000002,0.01,1.071824393512846,0.15959901160779866,2.403305315335592,0.06725278666843518,0.1453598143680206,0.6277145739439685,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149939961433411
0.5200000000000002,0.01,1.065354444834974,0.15959901160779866,2.403305315335592,0.0640763875790013,0.14603234223470493,0.6384328178790969,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149939961433411
0.5300000000000002,0.01,1.058923498473897,0.15959901160779866,2.403305315335592,0.06105001217892177,0.14667310611049494,0.6490863623274467,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.144980010986328
0.5400000000000003,0.01,1.0511425856797036,0.15959901160779866,2.4009906717936196,0.05816657473786671,0.14728360623228418,0.6596755973121856,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149579992294312
0.5500000000000003,0.01,1.046077039455096,0.15959901160779866,2.4031373297373455,0.05541932418981517,0.14786527197966284,0.6701870231689826,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149579992294312
0.5600000000000003,0.01,1.0397701839410176,0.15959901160779866,2.4031373297373455,0.052801828326611164,0.148419465221561,0.6806477935635336,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149579992294312
0.5700000000000003,0.01,1.0334937217042872,0.15959901160779866,2.4031373297373455,0.050307958738069494,0.14894748350482712,0.6910454954029437,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.149579992294312
0.5800000000000003,0.01,1.027255100600641,0.15959901160779866,2.4031373297373455,0.047931876463371936,0.1494505630922078,0.7013804326199866,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150659966468811
0.5900000000000003,0.01,1.021356531039275,0.15959901160779866,2.403641317685445,0.045668018320158835,0.14992988185684153,0.711652983625993,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150659966468811
0.6000000000000003,0.01,1.015193000435671,0.15959901160779866,2.403641317685445,0.04351108387930708,0.1503865620400431,0.7218665489363858,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150659966468811
0.6100000000000003,0.01,1.0090648612494355,0.15959901160779866,2.403641317685445,0.04145602305489997,0.1508216728788362,0.7320184789407425,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150659966468811
0.6200000000000003,0.01,1.0029737032468216,0.15959901160779866,2.403641317685445,0.03949802428033111,0.1512362331093852,0.7421091275532368,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.147379975318909
0.6300000000000003,0.01,0.9960009165573526,0.15959901160779866,2.4021106551488245,0.03763250324286059,0.15163121335218852,0.752138864585705,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150919990539551
0.6400000000000003,0.01,0.9909742785996511,0.15959901160779866,2.4037626622517902,0.03585509215024564,0.1520075383846171,0.7620988737512785,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150919990539551
0.6500000000000004,0.01,0.9849982731003071,0.15959901160779866,2.4037626622517902,0.03416162950431695,0.15236608930611956,0.772008616537275,0.0,0.0,0.0,0.0,0.0,0.5992297098513863,5.150919990539551
