time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101795974532847E-9,3.001289942540133,0.0,7.29048604876822,9.344264547726432,0.26761715197246394,13.196940431594848
0.01,0.01,3.695143320846557,0.3207475281826635,0.0,0.0,0.0,0.0,1.4101795974532847E-9,3.001289942540133,0.0,7.29048604876822,9.344264547726432,0.26761715197246394,13.197007722854616
0.02,0.01,3.6951621623992925,0.3207475281826635,0.003207475281826635,0.03695143320846557,0.0,0.0,1.4101795974532847E-9,3.001289942540133,0.0027411385663214105,7.29048604876822,9.344264547726432,0.26761715197246394,13.196982307434082
0.03,0.01,3.6729841861564636,0.30631388941444365,0.00641495056365327,0.07390305483245849,3.695143320846557E-4,0.0,1.4101795974532847E-9,3.001289942540133,0.0027411385663214105,7.29048604876822,9.344264547726432,0.26761715197246394,13.198100481033324
0.04,0.01,3.6511263017898554,0.2918802506462238,0.009478089457797706,0.11063289669402313,0.0011085448804044797,2.6526589514018125E-9,1.4101795974532847E-9,3.001289942540133,0.0027411385663214105,7.29048604876822,9.344264547726432,0.26761715197246394,13.1958909034729
0.05,0.01,3.6284697149559983,0.2780961256225738,0.012396891964259945,0.14714415971192168,0.0022148274184422842,1.0138190319715484E-5,0.003216047532078648,3.001289942540368,0.005451000951197216,7.290431867855698,9.344272199730884,0.26761715197246394,13.1992481136322
0.060000000000000005,0.01,3.6075029759898625,0.26496151434349374,0.015177853220485683,0.18342885686148167,0.003686262115889946,1.464428395607279E-5,0.003216047532078648,3.001289942540835,0.008188221832995168,7.290377921839531,9.344279818560771,0.26761715197246394,13.197774810791016
0.07,0.01,3.5853196329045955,0.2524471886904779,0.017827468363920622,0.2195038866213803,0.0055205498137129265,1.6431618916837552E-5,0.003216047532078648,3.001289942540835,0.008188221832995168,7.290377921839531,9.344279818560771,0.26761715197246394,13.197041950225833
0.08,0.01,3.563469414090405,0.24052392054502067,0.0203519402508254,0.25535708295042625,0.007714994293712463,6.751046374265233E-5,0.003216047532078648,3.001289942540835,0.008188221832995168,7.290377921839531,9.344279818560771,0.26761715197246394,13.198071308135988
0.09,0.01,3.542245716507821,0.22916379705394918,0.022757179456275606,0.2909917770913303,0.010268395214571544,3.805339920652949E-5,0.003216047532078648,3.001289942540835,0.008188221832995168,7.290377921839531,9.344279818560771,0.26761715197246394,13.200144548416135
0.09999999999999999,0.01,3.52144540730172,0.21834022062942327,0.025048817426815098,0.3264142342564085,0.013176848574241512,1.3035988923582273E-4,0.0,3.0012945872438013,0.0,7.28971577218679,9.344373334373886,0.26761715197246394,13.199047679901122
0.10999999999999999,0.01,3.499884809818469,0.20802784976199554,0.02723221963310933,0.3616286883294257,0.016440944933121197,1.1303382597474733E-4,0.00530283549698396,3.0012945872438013,0.03647122191824792,7.28971577218679,9.344373334373886,0.26761715197246394,13.197078113555907
0.11999999999999998,0.01,3.4782046587979982,0.19820253983367148,0.029312498130729288,0.3966275364276104,0.020056224895101057,1.9836622775157417E-4,0.00530283549698396,3.00129780658354,0.07274464052403573,7.289354755773022,9.344424319239458,0.26761715197246394,13.195391550064087
0.12999999999999998,0.01,3.4567331121613782,0.18884128659438168,0.031294523529066004,0.4314095830155904,0.024022345769476726,2.3337301430957448E-4,0.00530283549698396,3.00129780658354,0.07274464052403573,7.289354755773022,9.344424319239458,0.26761715197246394,13.19559489250183
0.13999999999999999,0.01,3.435920820091158,0.17992217230186647,0.03318293639500982,0.4659769141372042,0.028335809556539884,3.0721737403536375E-4,0.00530283549698396,3.00129780658354,0.07274464052403573,7.289354755773022,9.344424319239458,0.26761715197246394,13.199451580047608
0.15,0.01,3.4162602939310074,0.1714243144051193,0.03498215811802848,0.5003361223381158,0.03299499303765164,3.8109389411079977E-4,0.0022915832208241227,3.0013122838967563,0.10800852875036072,7.288283039761802,9.344575667662143,0.26761715197246394,13.19977391242981
0.16,0.01,3.395735022077478,0.1633278166515353,0.036696401262079674,0.5344987252774258,0.037997578490107306,4.6919793779274307E-4,0.0022915832208241227,3.0013379171514174,0.1436984174670215,7.2872119079634174,9.344726919873876,0.26761715197246394,13.196255626678466
0.17,0.01,3.3742523403035154,0.15561372250330494,0.038329679428595026,0.5684560754982005,0.04334163375167826,5.690082258151681E-4,0.0022915832208241227,3.0013379171514174,0.1436984174670215,7.2872119079634174,9.344726919873876,0.26761715197246394,13.19551299095154
0.18000000000000002,0.01,3.353669992167511,0.14826397075398587,0.03988581665362807,0.6021985989012357,0.04902507399659012,6.818707953313405E-4,0.0022915832208241227,3.0013379171514174,0.1436984174670215,7.2872119079634174,9.344726919873876,0.26761715197246394,13.19551299095154
0.19000000000000003,0.01,3.3334244781256896,0.14126135324133715,0.041368456361167934,0.6357352988229108,0.05504572743193067,8.085493783010251E-4,0.0022915832208241227,3.0013379171514174,0.1436984174670215,7.2872119079634174,9.344726919873876,0.26761715197246394,13.19620759010315
0.20000000000000004,0.01,3.3134969459351353,0.13458947455740777,0.042781069893581304,0.6690695436041677,0.06140150917521624,9.49883905800311E-4,0.005313345708639616,3.00138483642609,0.03542162086012013,7.285440145661573,9.344977044353618,0.26761715197246394,13.197370414733888
