time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.047037172317506
0.01,0.01,2.110975340207418,-0.0030990099341320085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.048993244171143
0.02,0.01,2.111431756973267,-0.0030990099341320085,-3.099009934132009E-5,0.02110975340207418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049099073410034
0.03,0.01,2.100901573761304,-0.0030835148844613487,-6.198019868264018E-5,0.042224070971806846,2.110975340207418E-4,0.0,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049099073410034
0.04,0.01,2.0903444149764376,-0.0030680198347906884,-9.281534752725366E-5,0.06323308670941989,6.333382437388102E-4,-8.365447201602523E-12,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049099073410034
0.05,0.01,2.0798399071076314,-0.0030526022603683815,-1.2349554587516055E-4,0.08413653085918427,0.001265669110833006,-7.100966701240678E-11,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.049099073410034
0.060000000000000005,0.01,2.069388185032749,-0.0030372621611944282,-1.5402156847884436E-4,0.10493492993026057,0.00210703440757884,-1.4125755830600907E-7,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.051497220993042
0.07,0.01,2.0595485532665796,-0.0030219991498925862,-1.8439419009078865E-4,0.12562881178058807,0.0031563837049501586,-7.75928978157359E-8,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.048283586502077
0.08,0.01,2.0484517642935236,-0.003006812839086614,-2.146141815897145E-4,0.14622429731325387,0.004412671822746337,-7.265557358349715E-8,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04638783454895
0.09,0.01,2.0377116794047945,-0.002991702843337151,-2.446823099805806E-4,0.1667088149561891,0.005874914064743768,-1.534911985399394E-6,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04638783454895
0.09999999999999999,0.01,2.027469420583327,-0.002976668779141718,-2.745993384139521E-4,0.18708593175023705,0.007541996996699281,2.635986275104706E-6,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04638783454895
0.10999999999999999,0.01,2.017280862186303,-0.0029617102649250326,-3.043660262053693E-4,0.20736062595607033,0.009412826945413457,-7.84680340838988E-6,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.04638783454895
0.11999999999999998,0.01,2.0071435150833863,-0.002946826921029324,-3.339831288546196E-4,0.22753343457793335,0.011486345853082433,1.1186305338801305E-5,0.0,0.0,0.0,0.0,0.0,-0.02908882086657205,9.047870073318482
0.12999999999999998,0.01,1.9974029664853459,-0.003706770853237693,-3.6345139806491283E-4,0.24760486972876722,0.013761466428547527,-2.0002669932039967E-5,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.044301662445069
0.13999999999999999,0.01,1.9865346197061324,-0.0029172842350995523,-4.0051910659728976E-4,0.2675788993936207,0.016237165619577092,2.15986146098818E-5,0.0,0.0,0.0,0.0,0.0,-0.02327105669325769,9.043490076065064
0.15,0.01,1.976358234718371,-0.002898750380833364,-4.296919489482853E-4,0.287444245590682,0.01891248835805202,-2.835121090681047E-5,0.0,-9.890705475611379E-8,0.06320631416451761,6.328042361124284E-4,-8.336244224024392E-12,-0.02327105669325769,9.043490076065064
0.16,0.01,1.9664255616198405,-0.0028841639596578657,-4.5867945275661896E-4,0.3072078279378657,0.021786504213686823,2.1169430035918266E-5,0.0,-9.890705475611379E-8,0.06320631416451761,6.328042361124284E-4,-8.336244224024392E-12,-0.02327105669325769,9.043490076065064
0.17,0.01,1.9565437704462485,-0.002869670207753699,-4.875210923531976E-4,0.3268720835540641,0.024858257900466273,-2.3487511048198606E-5,0.0,-5.911365119723959E-7,0.10491445638888308,0.0021062002352553203,-3.0362930299821467E-10,-0.02327105669325769,9.043490076065064
0.18000000000000002,0.01,1.9467116426381494,-0.00285524938795541,-5.162177944307347E-4,0.3464375212585266,0.0281268180570184,8.922421032010776E-6,0.0,-5.911365119723959E-7,0.10491445638888308,0.0021062002352553203,-3.0362930299821467E-10,-0.02327105669325769,9.0426438331604
0.19000000000000003,0.01,1.9367314671081635,-0.002840901036916641,-5.447702883102887E-4,0.3659046376849081,0.031591119925265115,-1.3620410146137168E-5,0.0,-5.911365119723959E-7,0.10491445638888308,0.0021062002352553203,-3.0362930299821467E-10,-0.02327105669325769,9.039573440551758
0.20000000000000004,0.01,1.9262814839529563,-0.002826624789976864,-5.731792986794551E-4,0.38527195235598977,0.03525014974820539,-2.613922692145867E-6,0.0,-2.735118195307042E-6,0.16675824691355956,0.005878447715745092,-4.894885852314224E-9,-0.02327105669325769,9.03559422492981
0.21000000000000005,0.01,1.915669342972294,-0.002812420284792281,-6.014455465792238E-4,0.40453476719551934,0.03910286312582542,-9.49557418420165E-6,0.0,-2.735118195307042E-6,0.16675824691355956,0.005878447715745092,-4.894885852314224E-9,-0.02327105669325769,9.03559422492981
0.22000000000000006,0.01,1.9060379355525292,-0.0027982871608423967,-6.295697494271466E-4,0.42369146062524227,0.04314821067796992,-8.511017522734908E-6,0.0,-5.5255607635013005E-6,0.2073807345930163,0.009414702431770509,-1.687608926197341E-8,-0.02327105669325769,9.03559422492981
0.23000000000000007,0.01,1.8964595888376679,-0.002784225059418435,-6.575526210355706E-4,0.44275183998076756,0.047385124711205553,-1.07145705898865E-5,0.0,-5.5255607635013005E-6,0.2073807345930163,0.009414702431770509,-1.687608926197341E-8,-0.02327105669325769,9.03559422492981
